family	go_id	aspect	evidence	ancestral_node	loss_node	gain_confirmed	n_members_affected	n_subfamilies	subfamilies	loss_date
PTHR11959	GO:0006572	P	IRD	PTN000238649	PTN000943466	true	3	1	PTHR11959:SF10	20260528
PTHR11972	GO:0000293	F	IRD	PTN000944413	PTN001379754	true	0	0		20181121
PTHR11972	GO:0000293	F	IRD	PTN000944413	PTN001735989	true	0	0		20181121
PTHR11972	GO:0005886	C	IRD	PTN001735877	PTN007554643	true	0	0		20260528
PTHR11986	GO:0003992	F	IRD	PTN000241318	PTN001736429	true	2	1	PTHR11986:SF112	20260528
PTHR11986	GO:0003992	F	IRD	PTN000944733	PTN000241294	true	0	0		20260126
PTHR11986	GO:0005759	C	IRD	PTN000241284	PTN000241294	true	0	0		20260126
PTHR11986	GO:0006525	P	IRD	PTN000241033	PTN000241294	true	0	0		20260528
PTHR11986	GO:0006526	P	IRD	PTN000241318	PTN001736429	true	2	1	PTHR11986:SF112	20260528
PTHR11986	GO:0006526	P	IRD	PTN000944733	PTN000241294	true	0	0		20260528
PTHR11999	GO:0004058	F	IRD	PTN000242975	PTN002634081	true	1	1	PTHR11999:SF60	20260528
PTHR11999	GO:0006584	P	IRD	PTN000242975	PTN002634081	true	1	1	PTHR11999:SF60	20260528
PTHR11999	GO:0042427	P	IRD	PTN000242975	PTN002634081	true	1	1	PTHR11999:SF60	20260528
PTHR12044	GO:0007127	P	IRD	PTN001738899	PTN001738902	true	3	1	PTHR12044:SF9	20251224
PTHR12044	GO:0007127	P	IRD	PTN001738899	PTN000948237	true	2	1	PTHR12044:SF11	20200808
PTHR12080	GO:0006955	P	IRD	PTN000249437	PTN007558151	true	3	1	PTHR12080:SF93	20260501
PTHR12080	GO:0006955	P	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR12080	GO:0007165	P	IRD	PTN000249437	PTN007558151	true	3	1	PTHR12080:SF93	20260501
PTHR12080	GO:0007165	P	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR12080	GO:0038023	F	IRD	PTN000249437	PTN008989554	true	0	0		20260501
PTHR12080	GO:0038023	F	IRD	PTN000249437	PTN007558151	true	3	1	PTHR12080:SF93	20260501
PTHR12080	GO:0038023	F	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR12080	GO:0038023	F	IRD	PTN000249437	PTN008989595	true	3	1	PTHR12080:SF134	20260501
PTHR12106	GO:0005794	C	IRD	PTN000250927	PTN002636530	true	0	0		20260528
PTHR12106	GO:0005794	C	IRD	PTN000250927	PTN002636539	true	0	0		20260528
PTHR12106	GO:0006892	P	IRD	PTN000250927	PTN002636530	true	0	0		20260528
PTHR12106	GO:0006892	P	IRD	PTN000250927	PTN002636539	true	0	0		20260528
PTHR12112	GO:0004309	F	IRD	PTN000485779	PTN008335524	true	0	0		20250903
PTHR12210	GO:0004721	F	IRD	PTN000258719	PTN007563370	true	0	0		20260528
PTHR12210	GO:0004721	F	IRD	PTN000258719	PTN002639282	true	21	0		20260528
PTHR12219	GO:0005739	C	IRD	PTN000259405	PTN000954939	true	0	0		20260528
PTHR12219	GO:0022904	P	IRD	PTN000259405	PTN000954939	true	0	0		20260528
PTHR12219	GO:0032981	P	IRD	PTN000259405	PTN000954939	true	0	0		20250806
PTHR12219	GO:0045271	C	IRD	PTN000259405	PTN000954939	true	0	0		20250806
PTHR12280	GO:0004594	F	IKR	PTN000957942	PTN004347316	true	1	1	PTHR12280:SF35	20250903
PTHR12280	GO:0004594	F	IKR	PTN000957942	PTN000957966	true	3	1	PTHR12280:SF20	20250903
PTHR12358	GO:0001727	F	IRD	PTN002285910	PTN002487716	true	0	0		20260528
PTHR12358	GO:0001727	F	IRD	PTN002285910	PTN001390184	true	6	1	PTHR12358:SF101	20260528
PTHR12358	GO:0001727	F	IRD	PTN002285910	PTN001749386	true	0	0		20260528
PTHR12358	GO:0008481	F	IRD	PTN000270645	PTN002487716	true	0	0		20260528
PTHR12358	GO:0008481	F	IRD	PTN000270645	PTN008994514	true	5	1	PTHR12358:SF31	20260528
PTHR12358	GO:0008481	F	IRD	PTN000270645	PTN000961493	true	0	0		20260528
PTHR12358	GO:0008481	F	IRD	PTN000270645	PTN001390184	true	6	1	PTHR12358:SF101	20260528
PTHR12358	GO:0046512	P	IRD	PTN000270644	PTN002487716	true	0	0		20260304
PTHR12358	GO:0046512	P	IRD	PTN000270644	PTN001390184	true	6	1	PTHR12358:SF101	20250122
PTHR12419	GO:0004843	F	IRD	PTN000276124	PTN002287070	true	0	0		20260528
PTHR12419	GO:0004843	F	IRD	PTN000276124	PTN008538076	true	0	0		20260528
PTHR12480	GO:0005634	C	IRD	PTN000280591	PTN000967872	true	0	0		20260528
PTHR12480	GO:0005737	C	IRD	PTN000280591	PTN000967872	true	0	0		20260528
PTHR12480	GO:0043565	F	IRD	PTN000280591	PTN000967872	true	0	0		20210820
PTHR12480	GO:0045905	P	IRD	PTN000280591	PTN000967872	true	0	0		20210820
PTHR12547	GO:0005634	C	IRD	PTN000032600	PTN002568487	true	0	0		20260528
PTHR12547	GO:0005634	C	IRD	PTN000032600	PTN000033020	true	0	0		20260528
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN002289230	true	0	0		20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN004370907	true	1	1	PTHR12585:SF64	20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN002488935	true	1	1	PTHR12585:SF51	20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN008540166	true	4	1	PTHR12585:SF27	20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN000287014	true	0	0		20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN002650091	true	0	0		20220406
PTHR12585	GO:1990414	P	IRD	PTN000286904	PTN002289234	true	0	0		20220406
PTHR12630	GO:0006491	P	IRD	PTN000290448	PTN000973688	true	3	1	PTHR12630:SF6	20210904
PTHR12630	GO:0017177	C	IRD	PTN000290448	PTN000973688	true	3	1	PTHR12630:SF6	20200304
PTHR12645	GO:0005739	C	IRD	PTN000291228	PTN000974197	true	2	1	PTHR12645:SF1	20250903
PTHR12653	GO:0022904	P	IRD	PTN000291682	PTN000974549	true	0	0		20251219
PTHR12696	GO:0010265	P	IRD	PTN000294436	PTN000491223	true	0	0		20221103
PTHR12696	GO:0016567	P	IRD	PTN000294436	PTN000491223	true	0	0		20221103
PTHR12709	GO:0005665	C	IRD	PTN000295290	PTN000295348	true	0	0		20240730
PTHR12709	GO:0006367	P	IRD	PTN000295290	PTN000295348	true	0	0		20251219
PTHR12713	GO:0030672	C	IRD	PTN008342534	PTN000295550	true	0	0		20230704
PTHR12736	GO:0009787	P	IRD	PTN000296773	PTN002653558	true	5	1	PTHR12736:SF5	20250702
PTHR12736	GO:0009787	P	IRD	PTN000296773	PTN000978112	true	0	0		20250702
PTHR12736	GO:0009787	P	IRD	PTN000296773	PTN002291337	true	0	0		20260210
PTHR12737	GO:0006525	P	IRD	PTN000978164	PTN002653588	true	4	1	PTHR12737:SF16	20260528
PTHR12737	GO:0016403	F	IRD	PTN000978164	PTN002653588	true	4	1	PTHR12737:SF16	20260528
PTHR12737	GO:0045429	P	IRD	PTN000978164	PTN002653588	true	4	1	PTHR12737:SF16	20230718
PTHR12771	GO:0005886	C	IRD	PTN000299186	PTN002654405	true	0	0		20221007
PTHR12771	GO:0005886	C	IRD	PTN000299186	PTN002654399	true	0	0		20221007
PTHR12771	GO:0005929	C	IRD	PTN004383863	PTN002654424	true	3	1	PTHR12771:SF47	20250702
PTHR12771	GO:0060271	P	IRD	PTN004383863	PTN002654424	true	3	1	PTHR12771:SF47	20250702
PTHR12785	GO:0005689	C	IRD	PTN000980137	PTN000980147	true	0	0		20251219
PTHR12800	GO:1990565	C	IRD	PTN000980613	PTN002655013	true	5	1	PTHR12800:SF2	20260120
PTHR12864	GO:0043161	P	IRD	PTN000305015	PTN000305064	true	0	0		20200414
PTHR12864	GO:0090263	P	IRD	PTN002656619	PTN000305064	true	0	0		20250702
PTHR12874	GO:0008540	C	IRD	PTN000027362	PTN004140198	true	0	0		20210602
PTHR12874	GO:0031593	F	IRD	PTN000027362	PTN004140198	true	0	0		20210602
PTHR12874	GO:0043161	P	IRD	PTN000027362	PTN004140198	true	0	0		20250902
PTHR12876	GO:0004521	F	IRD	PTN001767779	PTN002656881	true	6	1	PTHR12876:SF26	20200408
PTHR12876	GO:0036464	C	IRD	PTN001767779	PTN002656881	true	6	1	PTHR12876:SF26	20200408
PTHR12876	GO:0061158	P	IRD	PTN001767779	PTN002656881	true	6	1	PTHR12876:SF26	20250702
PTHR12897	GO:0005765	C	IRD	PTN000307264	PTN000984912	false	0	0		20240306
PTHR12900	GO:0000724	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12900	GO:0006289	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12900	GO:0030896	C	IRD	PTN000307391	PTN002003866	true	0	0		20250903
PTHR12900	GO:0031573	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12900	GO:0033314	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12900	GO:0035861	C	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12900	GO:0044778	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR12901	GO:0005739	C	IRD	PTN000307459	PTN001402613	true	0	0		20260528
PTHR12903	GO:0005739	C	IRD	PTN000307689	PTN002293128	true	0	0		20260528
PTHR12903	GO:0005739	C	IRD	PTN000307689	PTN000307733	true	0	0		20260528
PTHR12910	GO:0045271	C	IRD	PTN000308146	PTN000308194	true	0	0		20241120
PTHR13027	GO:0035658	C	IRD	PTN000315023	PTN008545077	true	0	0		20250903
PTHR13068	GO:0045892	P	IRD	PTN000990885	PTN002660934	true	0	0		20250604
PTHR13068	GO:1903108	P	IRD	PTN000990885	PTN002660934	true	0	0		20250604
PTHR13112	GO:0000184	P	IRD	PTN000318879	PTN002661716	true	2	1	PTHR13112:SF2	20240918
PTHR13112	GO:0003729	F	IRD	PTN000318879	PTN002661716	true	2	1	PTHR13112:SF2	20220923
PTHR13140	GO:0000146	F	IRD	PTN000320364	PTN002295900	true	0	0		20250903
PTHR13140	GO:0000146	F	IRD	PTN005210253	PTN000320753	true	0	0		20241121
PTHR13140	GO:0000146	F	IRD	PTN005210253	PTN008034772	true	0	0		20241121
PTHR13140	GO:0006897	P	IRD	PTN008546178	PTN008546224	true	0	0		20260529
PTHR13140	GO:0006897	P	IRD	PTN008546178	PTN000321145	true	0	0		20260529
PTHR13165	GO:0031053	P	IRD	PTN000323018	PTN000994904	true	1	1	PTHR13165:SF0	20220407
PTHR13192	GO:0005739	C	IRD	PTN008546602	PTN002296377	true	0	0		20250826
PTHR13252	GO:0000209	P	IRD	PTN000326948	PTN000997601	true	0	0		20200723
PTHR13275	GO:0006338	P	IRD	PTN000328224	PTN000157639	true	0	0		20250826
PTHR13275	GO:0140713	F	IRD	PTN000328224	PTN000157639	true	0	0		20250826
PTHR13285	GO:0016409	F	IRD	PTN000998821	PTN002665109	true	2	1	PTHR13285:SF19	20260529
PTHR13285	GO:0016746	F	IRD	PTN000328645	PTN002665109	true	2	1	PTHR13285:SF19	20260529
PTHR13293	GO:0045089	P	IRD	PTN000999048	PTN002665250	true	5	1	PTHR13293:SF9	20230110
PTHR13336	GO:0005768	C	IRD	PTN001410694	PTN002666459	true	3	1	PTHR13336:SF2	20250903
PTHR13354	GO:0005634	C	IRD	PTN002666767	PTN002666773	true	1	1	PTHR13354:SF9	20260529
PTHR13354	GO:0035575	F	IRD	PTN001000712	PTN002666773	true	1	1	PTHR13354:SF9	20250826
PTHR13388	GO:0035677	P	IRD	PTN002667493	PTN009009115	true	3	1	PTHR13388:SF9	20250702
PTHR13586	GO:0000932	C	IRD	PTN000340056	PTN002670351	true	0	0		20260529
PTHR13586	GO:0033962	P	IRD	PTN000340056	PTN002670351	true	0	0		20200207
PTHR13586	GO:0034063	P	IRD	PTN000340056	PTN002670351	true	0	0		20200207
PTHR13691	GO:0002181	P	IRD	PTN000343556	PTN008550512	true	26	5	PTHR13691:SF44;PTHR13691:SF5;PTHR13691:SF57;PTHR13691:SF72;PTHR13691:SF73	20251219
PTHR13691	GO:0005762	C	IRD	PTN008550512	PTN002299688	true	0	0		20260130
PTHR13691	GO:0022625	C	IRD	PTN000343556	PTN008550512	true	26	5	PTHR13691:SF44;PTHR13691:SF5;PTHR13691:SF57;PTHR13691:SF72;PTHR13691:SF73	20251031
PTHR13710	GO:0000724	P	IRD	PTN000344874	PTN007621582	true	0	0		20211216
PTHR13710	GO:0000724	P	IRD	PTN000344874	PTN000345060	true	0	0		20211216
PTHR13710	GO:0005737	C	IRD	PTN000344873	PTN007621582	true	0	0		20260529
PTHR13710	GO:0006260	P	IRD	PTN000344874	PTN007621582	true	0	0		20251219
PTHR13710	GO:0006260	P	IRD	PTN000344874	PTN000345060	true	0	0		20251219
PTHR13710	GO:0006281	P	IRD	PTN000344873	PTN007621582	true	0	0		20251219
PTHR13710	GO:0006310	P	IRD	PTN000344873	PTN007621582	true	0	0		20250903
PTHR13710	GO:0009378	F	IRD	PTN000344873	PTN007621582	true	0	0		20200812
PTHR13710	GO:0009378	F	IRD	PTN000344873	PTN000345060	true	0	0		20200812
PTHR13710	GO:0043138	F	IRD	PTN000344873	PTN007621582	true	0	0		20260529
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN007622096	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN001416942	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN008551025	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN007622043	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN002673305	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN002673087	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN002673138	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN008550992	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN008550999	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN008551001	true	0	0		20250412
PTHR13723	GO:0004222	F	IKR	PTN000347317	PTN000348022	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN002673082	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN008551027	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN004434531	true	0	0		20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN002673239	true	0	0		20250412
PTHR13723	GO:0004222	F	IKR	PTN000347317	PTN002673039	true	2	1	PTHR13723:SF147	20250412
PTHR13723	GO:0004222	F	IRD	PTN000347317	PTN001010834	true	0	0		20250412
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN007622096	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN001416942	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN008551025	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN007622043	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673305	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673087	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673138	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN008550992	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN008550999	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN008551001	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN000348022	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673082	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN008551027	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN004434531	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673239	true	0	0		20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN002673039	true	2	1	PTHR13723:SF147	20260529
PTHR13723	GO:0006508	P	IRD	PTN000347317	PTN001010834	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN007622096	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN001416942	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN008551025	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN007622043	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN002673305	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN002673087	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN008550992	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN008550999	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN008551001	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN000348022	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN002673082	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN008551027	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN004434531	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN002673239	true	0	0		20260529
PTHR13723	GO:0030198	P	IRD	PTN000347317	PTN001010834	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN001416942	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN008551025	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN007622043	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN002673305	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN002673087	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN002492519	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN008551027	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN004434531	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN002673239	true	0	0		20260529
PTHR13723	GO:0031012	C	IRD	PTN000347317	PTN001010834	true	0	0		20260529
PTHR13743	GO:0050808	P	IRD	PTN000348581	PTN008551111	true	2	1	PTHR13743:SF64	20250702
PTHR13802	GO:0005886	C	IRD	PTN001346488	PTN008551513	true	3	1	PTHR13802:SF52	20250702
PTHR13832	GO:0004741	F	IRD	PTN009013708	PTN001014118	true	10	4	PTHR13832:SF236;PTHR13832:SF287;PTHR13832:SF305;PTHR13832:SF838	20260529
PTHR13832	GO:0005739	C	IRD	PTN009013708	PTN001014118	true	10	4	PTHR13832:SF236;PTHR13832:SF287;PTHR13832:SF305;PTHR13832:SF838	20251201
PTHR13832	GO:0007165	P	IRD	PTN000352745	PTN009013708	true	19	7	PTHR13832:SF236;PTHR13832:SF287;PTHR13832:SF305;PTHR13832:SF343;PTHR13832:SF627;PTHR13832:SF792;PTHR13832:SF838	20260529
PTHR13924	GO:0000922	C	IRD	PTN002303366	PTN002677496	true	2	1	PTHR13924:SF11	20260218
PTHR13924	GO:0005813	C	IRD	PTN002303366	PTN002677496	true	2	1	PTHR13924:SF11	20260218
PTHR13924	GO:0005813	C	IRD	PTN002303366	PTN008552809	true	0	0		20260218
PTHR13935	GO:0045944	P	IRD	PTN001420656	PTN007629341	true	0	0		20240918
PTHR13935	GO:0045944	P	IRD	PTN001420656	PTN007629345	true	0	0		20240918
PTHR13944	GO:0005085	F	IRD	PTN002677784	PTN002677811	true	3	1	PTHR13944:SF18	20250516
PTHR14021	GO:0005739	C	IRD	PTN000361285	PTN000361333	true	0	0		20170228
PTHR14030	GO:0000776	C	IRD	PTN000361607	PTN008553595	true	0	0		20260529
PTHR14030	GO:0000776	C	IRD	PTN000361607	PTN000361683	true	0	0		20260529
PTHR14030	GO:0004672	F	IRD	PTN000361607	PTN008553595	true	0	0		20260529
PTHR14030	GO:0004672	F	IRD	PTN000361607	PTN000361683	true	0	0		20260529
PTHR14030	GO:0051754	P	IRD	PTN000361607	PTN008553595	true	0	0		20230118
PTHR14042	GO:0005802	C	IRD	PTN000361806	PTN002679087	true	3	1	PTHR14042:SF23	20260206
PTHR14110	GO:0030943	F	IRD	PTN000364156	PTN001797256	true	2	2	PTHR14110:SF29;PTHR14110:SF32	20180817
PTHR14110	GO:0030943	F	IRD	PTN000364156	PTN001020094	true	2	1	PTHR14110:SF1	20180817
PTHR14110	GO:0042721	C	IRD	PTN000364156	PTN001797256	true	2	2	PTHR14110:SF29;PTHR14110:SF32	20180817
PTHR14110	GO:0042721	C	IRD	PTN000364156	PTN001020094	true	2	1	PTHR14110:SF1	20180817
PTHR14110	GO:0045039	P	IRD	PTN000364156	PTN001797256	true	2	2	PTHR14110:SF29;PTHR14110:SF32	20180817
PTHR14110	GO:0045039	P	IRD	PTN000364156	PTN001020094	true	2	1	PTHR14110:SF1	20180817
PTHR14167	GO:0030674	F	IRD	PTN009017043	PTN000070286	true	12	3	PTHR14167:SF44;PTHR14167:SF60;PTHR14167:SF62	20250821
PTHR14207	GO:0000247	F	IRD	PTN000368006	PTN000368008	true	0	0		20180622
PTHR14207	GO:0004769	F	IRD	PTN000368006	PTN000368008	true	0	0		20180622
PTHR14207	GO:0016126	P	IRD	PTN000368006	PTN000368008	true	0	0		20250903
PTHR14239	GO:0008823	F	IRD	PTN001800605	PTN002681965	true	0	0		20250903
PTHR14239	GO:0015677	P	IRD	PTN001800605	PTN002681965	true	0	0		20250903
PTHR14239	GO:0052851	F	IRD	PTN001800605	PTN002681965	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815495	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN000701348	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815493	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815349	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815494	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815290	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815492	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001231411	true	0	0		20260529
PTHR14254	GO:0004713	F	IRD	PTN002521457	PTN000700581	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815192	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001231499	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815369	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002400591	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN007801772	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001562753	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN004704408	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN000700756	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001975486	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN007801769	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815299	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN000723609	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN007801731	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001231296	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN000700759	true	0	0		20260529
PTHR14254	GO:0004713	F	IRD	PTN002521457	PTN000701347	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002400845	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001975363	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002815300	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002400861	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN002400802	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001230629	true	0	0		20260529
PTHR14254	GO:0004713	F	IKR	PTN002521457	PTN001230635	true	0	0		20260529
PTHR14445	GO:0000900	F	IRD	PTN004461388	PTN002683625	true	2	1	PTHR14445:SF37	20250805
PTHR14463	GO:0005789	C	IRD	PTN000374938	PTN001285102	true	0	0		20240307
PTHR14950	GO:0003725	F	IRD	PTN000129453	PTN000129456	true	0	0		20220413
PTHR14950	GO:0004525	F	IRD	PTN000129453	PTN001025446	true	0	0		20230124
PTHR14950	GO:0004525	F	IRD	PTN000129453	PTN001025433	true	0	0		20260528
PTHR14950	GO:0006396	P	IRD	PTN000129453	PTN001025446	true	0	0		20240729
PTHR14950	GO:0006396	P	IRD	PTN000129453	PTN001025433	true	0	0		20240729
PTHR14950	GO:0010468	P	IRD	PTN000129453	PTN000129456	true	0	0		20240729
PTHR14950	GO:0031054	P	IRD	PTN001029377	PTN000383764	true	0	0		20240919
PTHR15184	GO:0042776	P	IRD	PTN000390017	PTN002309672	true	0	0		20240307
PTHR15186	GO:0000423	P	IRD	PTN001032684	PTN002689506	true	0	0		20251128
PTHR15337	GO:0005783	C	IRD	PTN001034224	PTN009024331	true	0	0		20260218
PTHR15351	GO:0036503	P	IRD	PTN000794169	PTN002692340	true	0	0		20260218
PTHR15371	GO:0005744	C	IRD	PTN000394914	PTN002495910	true	1	1	PTHR15371:SF1	20180817
PTHR15371	GO:0005744	C	IRD	PTN000394914	PTN001434411	true	1	1	PTHR15371:SF2	20170228
PTHR15371	GO:0008320	F	IRD	PTN000394914	PTN002495910	true	1	1	PTHR15371:SF1	20180817
PTHR15371	GO:0008320	F	IRD	PTN000394914	PTN001434411	true	1	1	PTHR15371:SF2	20180817
PTHR15371	GO:0030150	P	IRD	PTN000394914	PTN002495910	true	1	1	PTHR15371:SF1	20200808
PTHR15371	GO:0030150	P	IRD	PTN000394914	PTN001434411	true	1	1	PTHR15371:SF2	20200808
PTHR15493	GO:0000082	P	IRD	PTN001036144	PTN002693890	true	5	1	PTHR15493:SF8	20260218
PTHR16148	GO:0000209	P	IRD	PTN002514495	PTN000630367	true	0	0		20260529
PTHR16148	GO:0061631	F	IKR	PTN002514495	PTN004659997	true	0	0		20260529
PTHR16148	GO:0061631	F	IRD	PTN002514495	PTN008604416	true	0	0		20260529
PTHR16148	GO:0061631	F	IRD	PTN002514495	PTN000630367	true	0	0		20260529
PTHR16148	GO:0061631	F	IRD	PTN002514495	PTN000629507	true	0	0		20260529
PTHR16148	GO:0061631	F	IRD	PTN002514495	PTN002784128	true	0	0		20260529
PTHR16148	GO:0061631	F	IKR	PTN002514495	PTN004659996	true	0	0		20260529
PTHR16230	GO:0008057	P	IRD	PTN000416965	PTN008358567	true	0	0		20260219
PTHR16230	GO:0031083	C	IRD	PTN001443055	PTN008358567	true	0	0		20260219
PTHR16230	GO:0032438	P	IRD	PTN000416965	PTN008358567	true	0	0		20260219
PTHR16301	GO:0005737	C	IRD	PTN000418654	PTN000418709	true	0	0		20250903
