gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
MRPL53		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit	2
MRPL53		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPL54		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit	2
MRPL54		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPL55		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit	2
MRPL55		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPL57		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPL57		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPL58		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit	2
MRPL58		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPL58		GO:0070126	mitochondrial translational termination	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Translation termination	Translation|Mitochondrial translation|Translation termination|Termination on stalled ribosomes	MRPL58;MTRES1;MTRF1;MTRF1L;MTRFR	GO:0070126 mitochondrial translational termination	1
MRPL58		GO:7770016	rescue of stalled mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Translation termination|Termination on stalled ribosomes	Translation|Mitochondrial translation|Translation termination|Termination on stalled ribosomes	GTPBP6;MRPL58;MTRES1;MTRFR	GO:7770016 rescue of stalled mitochondrial ribosome	1
MRPL9		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPL9		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPS10		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS10		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS11		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS11		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS12		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPS12		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS14		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPS14		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS15		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPS15		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS16		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS16		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS17		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS17		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS18A		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit;GO:0005763 mitochondrial small ribosomal subunit	2
MRPS18A		GO:0005762	mitochondrial large ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|39S subunit	MRPL1;MRPL2;MRPL3;MRPL4;MRPL9	GO:0005762 mitochondrial large ribosomal subunit	1
MRPS18B		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS18B		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS18C		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS18C		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS2		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS2		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS21		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS21		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS22		GO:0005761	mitochondrial ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005761 mitochondrial ribosome	2
MRPS22		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS23		GO:0005761	mitochondrial ribosome	more_specific_than_existing_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005739 mitochondrion;GO:0005840 ribosome	2
MRPS23		GO:0005763	mitochondrial small ribosomal subunit	more_specific_than_existing_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005739 mitochondrion;GO:0005840 ribosome	1
MRPS24		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS24		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS25		GO:0005761	mitochondrial ribosome	more_specific_than_existing_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005739 mitochondrion	2
MRPS25		GO:0005763	mitochondrial small ribosomal subunit	more_specific_than_existing_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005739 mitochondrion	1
MRPS26		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS26		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS27		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS27		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS28		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS28		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS30		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005762 mitochondrial large ribosomal subunit	2
MRPS30		GO:0005763	mitochondrial small ribosomal subunit	more_specific_than_existing_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005739 mitochondrion;GO:0005840 ribosome	1
MRPS31		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS31		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS33		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS33		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS34		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS34		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS35		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS35		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS5		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS5		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS6		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS6		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS7		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS7		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRPS9		GO:0005761	mitochondrial ribosome	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome;Translation|Mitochondrial translation|Ribosome|Mitoribosome	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	2
MRPS9		GO:0005763	mitochondrial small ribosomal subunit	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	Translation|Mitochondrial translation|Ribosome|Mitoribosome|28S subunit	MRPS2;MRPS5;MRPS6;MRPS7;MRPS9	GO:0005763 mitochondrial small ribosomal subunit	1
MRTO4		GO:0030687	preribosome, large subunit precursor	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	BOP1;DDX27;PELP1;PES1;WDR12	GO:0030687 preribosome, large subunit precursor	1
MRTO4		GO:0042254	ribosome biogenesis	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	AATF;IMP3;NOP56;UTP4	GO:0000027 ribosomal large subunit assembly;GO:0006364 rRNA processing;GO:0042273 ribosomal large subunit biogenesis	1
MSL1		GO:0000151	ubiquitin ligase complex	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|MSL1/MSL2 complex|noncatalytic / other	GID8;MAEA;RANBP10;RMND5A;RMND5B		1
MSL2		GO:0000151	ubiquitin ligase complex	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|MSL1/MSL2 complex|catalytic / RING	GID8;MAEA;RANBP10;RMND5A;RMND5B		1
