gene_file	annotation_index	method	term_id	term_label	evidence_type	original_reference_id	action	negated	qualifier	isoform
genes/human/CD8A/CD8A-ai-review.yaml	2	IBA	GO:0002456	T cell mediated immunity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CD8A/CD8A-ai-review.yaml	3	IBA	GO:0009897	external side of plasma membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CD8A/CD8A-ai-review.yaml	4	IBA	GO:0045065	cytotoxic T cell differentiation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDA/CDA-ai-review.yaml	1	IBA	GO:0006217	deoxycytidine catabolic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDA/CDA-ai-review.yaml	2	IBA	GO:0046109	uridine biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDA/CDA-ai-review.yaml	3	IBA	GO:0004126	cytidine deaminase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDA/CDA-ai-review.yaml	4	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDC25B/CDC25B-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC25B/CDC25B-ai-review.yaml	2	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC25B/CDC25B-ai-review.yaml	3	IBA	GO:0000086	G2/M transition of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC25B/CDC25B-ai-review.yaml	4	IBA	GO:0004725	protein tyrosine phosphatase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC25B/CDC25B-ai-review.yaml	5	IBA	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC25B/CDC25B-ai-review.yaml	6	IBA	GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDC37L1/CDC37L1-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDC37L1/CDC37L1-ai-review.yaml	2	IBA	GO:0006457	protein folding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDC37L1/CDC37L1-ai-review.yaml	3	IBA	GO:0031072	heat shock protein binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDC37L1/CDC37L1-ai-review.yaml	4	IBA	GO:0050821	protein stabilization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDC37L1/CDC37L1-ai-review.yaml	5	IBA	GO:0051087	protein-folding chaperone binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDH1/CDH1-ai-review.yaml	1	IBA	GO:0000902	cell morphogenesis	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	2	IBA	GO:0016477	cell migration	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	3	IBA	GO:0007043	cell-cell junction assembly	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	4	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	is_active_in	
genes/human/CDH1/CDH1-ai-review.yaml	5	IBA	GO:0008013	beta-catenin binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDH1/CDH1-ai-review.yaml	6	IBA	GO:0044331	cell-cell adhesion mediated by cadherin	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	7	IBA	GO:0016342	catenin complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CDH1/CDH1-ai-review.yaml	8	IBA	GO:0045296	cadherin binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDH1/CDH1-ai-review.yaml	10	IBA	GO:0034332	adherens junction organization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	11	IBA	GO:0005912	adherens junction	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDH1/CDH1-ai-review.yaml	12	IBA	GO:0007416	synapse assembly	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	13	IBA	GO:0016339	calcium-dependent cell-cell adhesion	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDH1/CDH1-ai-review.yaml	14	IBA	GO:0016600	flotillin complex	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	part_of	
genes/human/CDH1/CDH1-ai-review.yaml	15	IBA	GO:0043296	apical junction complex	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CDH23/CDH23-ai-review.yaml	1	IBA	GO:0098609	cell-cell adhesion	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDH23/CDH23-ai-review.yaml	2	IBA	GO:0016477	cell migration	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/CDH23/CDH23-ai-review.yaml	3	IBA	GO:0008013	beta-catenin binding	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	enables	
genes/human/CDH23/CDH23-ai-review.yaml	4	IBA	GO:0016342	catenin complex	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	part_of	
genes/human/CDH23/CDH23-ai-review.yaml	5	IBA	GO:0031175	neuron projection development	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/CDH23/CDH23-ai-review.yaml	6	IBA	GO:0045296	cadherin binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK1/CDK1-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDK1/CDK1-ai-review.yaml	2	IBA	GO:0000086	G2/M transition of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDK1/CDK1-ai-review.yaml	3	IBA	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDK1/CDK1-ai-review.yaml	4	IBA	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDK1/CDK1-ai-review.yaml	5	IBA	GO:0007095	mitotic G2 DNA damage checkpoint signaling	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDK2/CDK2-ai-review.yaml	1	IBA	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CDK2/CDK2-ai-review.yaml	2	IBA	GO:0000086	G2/M transition of mitotic cell cycle	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDK2/CDK2-ai-review.yaml	3	IBA	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK5/CDK5-ai-review.yaml	1	IBA	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CDK5/CDK5-ai-review.yaml	2	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDK5/CDK5-ai-review.yaml	3	IBA	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK5/CDK5-ai-review.yaml	4	IBA	GO:1901987	regulation of cell cycle phase transition	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK5/CDK5-ai-review.yaml	5	IBA	GO:0007409	axonogenesis	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK5/CDK5-ai-review.yaml	6	IBA	GO:0048489	synaptic vesicle transport	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK5/CDK5-ai-review.yaml	7	IBA	GO:0051402	neuron apoptotic process	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	1	IBA	GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	2	IBA	GO:0007420	brain development	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	3	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	4	IBA	GO:0007411	axon guidance	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	5	IBA	GO:0019901	protein kinase binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK5R1/CDK5R1-ai-review.yaml	6	IBA	GO:0030426	growth cone	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDK5RAP3/CDK5RAP3-ai-review.yaml	1	IBA	GO:0012505	endomembrane system	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	is_active_in	
genes/human/CDK5RAP3/CDK5RAP3-ai-review.yaml	2	IBA	GO:0030968	endoplasmic reticulum unfolded protein response	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDK5RAP3/CDK5RAP3-ai-review.yaml	3	IBA	GO:1990756	ubiquitin-like ligase-substrate adaptor activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK5RAP3/CDK5RAP3-ai-review.yaml	4	IBA	GO:0007346	regulation of mitotic cell cycle	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CDK7/CDK7-ai-review.yaml	9	IBA	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK7/CDK7-ai-review.yaml	30	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CDK7/CDK7-ai-review.yaml	111	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CDK7/CDK7-ai-review.yaml	116	IBA	GO:0006367	transcription initiation at RNA polymerase II promoter	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK7/CDK7-ai-review.yaml	125	IBA	GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDK7/CDK7-ai-review.yaml	134	IBA	GO:0051726	regulation of cell cycle	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDK7/CDK7-ai-review.yaml	137	IBA	GO:0070985	transcription factor TFIIK complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CDKN1C/CDKN1C-ai-review.yaml	1	IBA	GO:0045930	negative regulation of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDKN1C/CDKN1C-ai-review.yaml	2	IBA	GO:0050680	negative regulation of epithelial cell proliferation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CDO1/CDO1-ai-review.yaml	1	IBA	GO:0019448	L-cysteine catabolic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CDO1/CDO1-ai-review.yaml	2	IBA	GO:0008198	ferrous iron binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CDO1/CDO1-ai-review.yaml	3	IBA	GO:0017172	cysteine dioxygenase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CEP152/CEP152-ai-review.yaml	1	IBA	GO:0007099	centriole replication	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CEP152/CEP152-ai-review.yaml	2	IBA	GO:0005813	centrosome	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CEPT1/CEPT1-ai-review.yaml	1	IBA	GO:0004142	diacylglycerol cholinephosphotransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CEPT1/CEPT1-ai-review.yaml	2	IBA	GO:0004307	ethanolaminephosphotransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CEPT1/CEPT1-ai-review.yaml	3	IBA	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CEPT1/CEPT1-ai-review.yaml	4	IBA	GO:0005794	Golgi apparatus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CEPT1/CEPT1-ai-review.yaml	5	IBA	GO:0006646	phosphatidylethanolamine biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CERS1/CERS1-ai-review.yaml	1	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CERS1/CERS1-ai-review.yaml	2	IBA	GO:0046513	ceramide biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CERS1/CERS1-ai-review.yaml	3	IBA	GO:0050291	sphingosine N-acyltransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CERS2/CERS2-ai-review.yaml	1	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CERS2/CERS2-ai-review.yaml	2	IBA	GO:0046513	ceramide biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CERS2/CERS2-ai-review.yaml	3	IBA	GO:0050291	sphingosine N-acyltransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CERS3/CERS3-ai-review.yaml	1	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CERS3/CERS3-ai-review.yaml	2	IBA	GO:0046513	ceramide biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CERS3/CERS3-ai-review.yaml	3	IBA	GO:0050291	sphingosine N-acyltransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CFAP61/CFAP61-ai-review.yaml	7	IBA	GO:0036126	sperm flagellum	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFAP61/CFAP61-ai-review.yaml	8	IBA	GO:0120316	sperm flagellum assembly	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	1	IBA	GO:0005260	intracellularly ATP-gated chloride channel activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	53	IBA	GO:0140359	ABC-type transporter activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	54	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	55	IBA	GO:0016323	basolateral plasma membrane	IBA	GO_REF:0000033	REMOVE	False		
genes/human/CFTR/CFTR-ai-review.yaml	56	IBA	GO:0006833	water transport	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/CFTR/CFTR-ai-review.yaml	57	IBA	GO:0015701	bicarbonate transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	58	IBA	GO:1902476	chloride transmembrane transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CFTR/CFTR-ai-review.yaml	59	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/CFTR/CFTR-ai-review.yaml	60	IBA	GO:0016324	apical plasma membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CGRRF1/CGRRF1-ai-review.yaml	1	IBA	GO:0030308	negative regulation of cell growth	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CH25H/CH25H-ai-review.yaml	1	IBA	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CH25H/CH25H-ai-review.yaml	2	IBA	GO:0001567	cholesterol 25-hydroxylase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CH25H/CH25H-ai-review.yaml	3	IBA	GO:0036197	zymosterol biosynthetic process	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/CH25H/CH25H-ai-review.yaml	4	IBA	GO:0000254	C-4 methylsterol oxidase activity	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	enables	
genes/human/CHAC1/CHAC1-ai-review.yaml	1	IBA	GO:0006751	glutathione catabolic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHAC1/CHAC1-ai-review.yaml	2	IBA	GO:0061928	glutathione specific gamma-glutamylcyclotransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CHAC1/CHAC1-ai-review.yaml	3	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	MODIFY	False	is_active_in	
genes/human/CHAF1A/CHAF1A-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHAF1B/CHAF1B-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CHAMP1/CHAMP1-ai-review.yaml	1	IBA	GO:0005654	nucleoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHAMP1/CHAMP1-ai-review.yaml	3	IBA	GO:0005819	spindle	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHAMP1/CHAMP1-ai-review.yaml	22	IBA	GO:0031134	sister chromatid biorientation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHAMP1/CHAMP1-ai-review.yaml	24	IBA	GO:0034501	protein localization to kinetochore	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHAMP1/CHAMP1-ai-review.yaml	26	IBA	GO:0035372	protein localization to microtubule	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHAMP1/CHAMP1-ai-review.yaml	28	IBA	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHCHD4/CHCHD4-ai-review.yaml	1	IBA	GO:0045041	protein import into mitochondrial intermembrane space	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHCHD4/CHCHD4-ai-review.yaml	2	IBA	GO:0051604	protein maturation	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False		
genes/human/CHCHD4/CHCHD4-ai-review.yaml	3	IBA	GO:0005758	mitochondrial intermembrane space	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHCHD4/CHCHD4-ai-review.yaml	4	IBA	GO:0015035	protein-disulfide reductase activity	IBA	GO_REF:0000033	MODIFY	False		
genes/human/CHIC2/CHIC2-ai-review.yaml	1	IBA	GO:0005798	Golgi-associated vesicle	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHIC2/CHIC2-ai-review.yaml	2	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/CHKA/CHKA-ai-review.yaml	1	IBA	GO:0004305	ethanolamine kinase activity	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	enables	
genes/human/CHKA/CHKA-ai-review.yaml	2	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHKA/CHKA-ai-review.yaml	3	IBA	GO:0006646	phosphatidylethanolamine biosynthetic process	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CHKA/CHKA-ai-review.yaml	4	IBA	GO:0006657	CDP-choline pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHKA/CHKA-ai-review.yaml	5	IBA	GO:0004103	choline kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CHKB/CHKB-ai-review.yaml	1	IBA	GO:0004305	ethanolamine kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CHKB/CHKB-ai-review.yaml	2	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHKB/CHKB-ai-review.yaml	3	IBA	GO:0006646	phosphatidylethanolamine biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHKB/CHKB-ai-review.yaml	4	IBA	GO:0006657	CDP-choline pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHKB/CHKB-ai-review.yaml	5	IBA	GO:0004103	choline kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/CHMP1A/CHMP1A-ai-review.yaml	1	IBA	GO:0005771	multivesicular body	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1A/CHMP1A-ai-review.yaml	2	IBA	GO:0015031	protein transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1A/CHMP1A-ai-review.yaml	3	IBA	GO:0032509	endosome transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1A/CHMP1A-ai-review.yaml	4	IBA	GO:0045324	late endosome to vacuole transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1A/CHMP1A-ai-review.yaml	5	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1B/CHMP1B-ai-review.yaml	1	IBA	GO:0005771	multivesicular body	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1B/CHMP1B-ai-review.yaml	2	IBA	GO:0015031	protein transport	IBA	GO_REF:0000033	MODIFY	False		
genes/human/CHMP1B/CHMP1B-ai-review.yaml	3	IBA	GO:0032509	endosome transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP1B/CHMP1B-ai-review.yaml	4	IBA	GO:0045324	late endosome to vacuole transport	IBA	GO_REF:0000033	MODIFY	False		
genes/human/CHMP1B/CHMP1B-ai-review.yaml	5	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2A/CHMP2A-ai-review.yaml	1	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2A/CHMP2A-ai-review.yaml	5	IBA	GO:0005771	multivesicular body	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2A/CHMP2A-ai-review.yaml	10	IBA	GO:0032509	endosome transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2A/CHMP2A-ai-review.yaml	15	IBA	GO:0045324	late endosome to vacuole transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2A/CHMP2A-ai-review.yaml	94	IBA	GO:0015031	protein transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2B/CHMP2B-ai-review.yaml	1	IBA	GO:0005771	multivesicular body	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2B/CHMP2B-ai-review.yaml	2	IBA	GO:0015031	protein transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2B/CHMP2B-ai-review.yaml	3	IBA	GO:0032509	endosome transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2B/CHMP2B-ai-review.yaml	4	IBA	GO:0045324	late endosome to vacuole transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP2B/CHMP2B-ai-review.yaml	5	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP3/CHMP3-ai-review.yaml	1	IBA	GO:0005771	multivesicular body	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP3/CHMP3-ai-review.yaml	2	IBA	GO:0015031	protein transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP3/CHMP3-ai-review.yaml	3	IBA	GO:0032509	endosome transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP3/CHMP3-ai-review.yaml	4	IBA	GO:0045324	late endosome to vacuole transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP3/CHMP3-ai-review.yaml	5	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/CHMP4A/CHMP4A-ai-review.yaml	1	IBA	GO:0005635	nuclear envelope	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4A/CHMP4A-ai-review.yaml	2	IBA	GO:0031468	nuclear membrane reassembly	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CHMP4A/CHMP4A-ai-review.yaml	3	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CHMP4A/CHMP4A-ai-review.yaml	4	IBA	GO:0009898	cytoplasmic side of plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4A/CHMP4A-ai-review.yaml	5	IBA	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHMP4B/CHMP4B-ai-review.yaml	1	IBA	GO:0005635	nuclear envelope	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4B/CHMP4B-ai-review.yaml	2	IBA	GO:0031468	nuclear membrane reassembly	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CHMP4B/CHMP4B-ai-review.yaml	3	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CHMP4B/CHMP4B-ai-review.yaml	4	IBA	GO:0009898	cytoplasmic side of plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4B/CHMP4B-ai-review.yaml	5	IBA	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/CHMP4C/CHMP4C-ai-review.yaml	1	IBA	GO:0005635	nuclear envelope	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4C/CHMP4C-ai-review.yaml	2	IBA	GO:0031468	nuclear membrane reassembly	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CHMP4C/CHMP4C-ai-review.yaml	3	IBA	GO:0000815	ESCRT III complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/CHMP4C/CHMP4C-ai-review.yaml	4	IBA	GO:0009898	cytoplasmic side of plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/CHMP4C/CHMP4C-ai-review.yaml	5	IBA	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/CHMP5/CHMP5-ai-review.yaml	1	IBA	GO:0005635	nuclear envelope	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
