gene_file	gene_symbol	uniprot_id	named_iba_gene	all_annotations	iba_annotations	treegrafter_annotations	disputed_annotations	priority
genes/PSEPK/ttgA/ttgA-ai-review.yaml	ttgA	Q88N30	False	8	0	1	0	2
genes/PSEPK/ttgB/ttgB-ai-review.yaml	ttgB	Q88N31	False	11	0	1	0	2
genes/PSEPK/ttgR/ttgR-ai-review.yaml	ttgR	Q88N29	False	5	0	1	0	2
genes/PSEPK/tusD/tusD-ai-review.yaml	tusD	Q88FT9	False	7	0	4	0	2
genes/PSEPK/tusE/tusE-ai-review.yaml	tusE	Q88FT6	False	3	0	2	0	2
genes/PSEPK/uvrD/uvrD-ai-review.yaml	uvrD	Q88C31	False	14	0	3	0	2
genes/PSEPK/vacJ/vacJ-ai-review.yaml	vacJ	Q88KX6	False	2	0	1	0	2
genes/PSEPK/valS/valS-ai-review.yaml	valS	Q88P76	False	10	0	1	0	2
genes/PSEPK/visC/visC-ai-review.yaml	visC	Q88CI4	False	7	0	1	0	2
genes/PSEPK/xseB/xseB-ai-review.yaml	xseB	Q88QG5	False	5	0	1	0	2
genes/PSEPK/zwfA/zwfA-ai-review.yaml	zwfA	Q88P31	False	7	0	2	0	2
genes/PSEPK/zwfB/zwfB-ai-review.yaml	zwfB	Q88FP7	False	7	0	2	0	2
genes/RAMVA/RvY_01767/RvY_01767-ai-review.yaml	RvY_01767	A0A1D1USM4	False	7	0	1	0	2
genes/RHOPA/nirK2/nirK2-ai-review.yaml	nirK2	Q6N2A5	False	5	0	1	0	2
genes/SACEN/ermE/ermE-ai-review.yaml	ermE	P07287	False	5	0	2	0	2
genes/SCHPO/SPAC8E11.10/SPAC8E11.10-ai-review.yaml	sou1	Q9Y6Z9	False	11	1	0	0	2
genes/SCHPO/ago1/ago1-ai-review.yaml	ago1	O74957	False	47	1	0	0	2
genes/SCHPO/alo1/alo1-ai-review.yaml	alo1	Q9HDX8	False	12	2	0	0	2
genes/SCHPO/ark1/ark1-ai-review.yaml	ark1	O59790	False	70	7	0	0	2
genes/SCHPO/ase1/ase1-ai-review.yaml	ase1	Q9HDY1	False	45	2	0	0	2
genes/SCHPO/atf1/atf1-ai-review.yaml	atf1	P52890	False	63	4	0	0	2
genes/SCHPO/cdc15/cdc15-ai-review.yaml	cdc15	Q09822	False	67	6	0	0	2
genes/SCHPO/cdc18/cdc18-ai-review.yaml	cdc18	P41411	False	22	4	0	0	2
genes/SCHPO/cdc2/cdc2-ai-review.yaml	cdc2	P04551	False	132	3	0	0	2
genes/SCHPO/cdc25/cdc25-ai-review.yaml	cdc25	P06652	False	36	5	0	0	2
genes/SCHPO/cem1/cem1-ai-review.yaml	cem1	O94297	False	10	3	0	0	2
genes/SCHPO/chk1/chk1-ai-review.yaml	chk1	P34208	False	40	4	0	0	2
genes/SCHPO/cmc4/cmc4-ai-review.yaml	cmc4	G2TRJ8	False	4	1	0	0	2
genes/SCHPO/cmp7/cmp7-ai-review.yaml	cmp7	O94730	False	13	3	0	0	2
genes/SCHPO/cut1/cut1-ai-review.yaml	cut1	P18296	False	26	5	0	0	2
genes/SCHPO/cut7/cut7-ai-review.yaml	cut7	P24339	False	39	7	0	0	2
genes/SCHPO/dca7/dca7-ai-review.yaml	dca7	O74763	False	6	1	0	0	2
genes/SCHPO/fmc1/fmc1-ai-review.yaml	fmc1	G2TRM0	False	6	2	0	0	2
genes/SCHPO/gaa1/gaa1-ai-review.yaml	gaa1	Q9US48	False	12	2	0	0	2
genes/SCHPO/gpd3/gpd3-ai-review.yaml	gpd3	O43026	False	13	3	0	0	2
genes/SCHPO/gpi16/gpi16-ai-review.yaml	gpi16	O94380	False	13	2	0	0	2
genes/SCHPO/iwr1/iwr1-ai-review.yaml	iwr1	O13951	False	10	3	0	0	2
genes/SCHPO/lsm6/lsm6-ai-review.yaml	lsm6	Q9UUI1	False	32	8	0	0	2
genes/SCHPO/mph1/mph1-ai-review.yaml	mph1	O94235	False	31	6	0	0	2
genes/SCHPO/mus81/mus81-ai-review.yaml	mus81	P87231	False	40	6	0	0	2
genes/SCHPO/nce101/nce101-ai-review.yaml	nce101	C6Y4B6	False	6	1	0	0	2
genes/SCHPO/pap1/pap1-ai-review.yaml	pap1	Q01663	False	58	3	0	0	2
genes/SCHPO/plo1/plo1-ai-review.yaml	plo1	P50528	False	67	7	0	0	2
genes/SCHPO/pol5/pol5-ai-review.yaml	pol5	O60094	False	20	2	0	0	2
genes/SCHPO/ppk34/ppk34-ai-review.yaml	ppk34	Q9UU87	False	14	2	0	0	2
genes/SCHPO/pta1/pta1-ai-review.yaml	pta1	Q10222	False	10	1	0	0	2
genes/SCHPO/rad21/rad21-ai-review.yaml	rad21	P30776	False	40	4	0	0	2
genes/SCHPO/rad3/rad3-ai-review.yaml	rad3	Q02099	False	50	7	0	0	2
genes/SCHPO/ral2/ral2-ai-review.yaml	ral2	P15258	False	5	1	0	0	2
genes/SCHPO/rfc3/rfc3-ai-review.yaml	rfc3	O14003	False	34	8	0	0	2
genes/SCHPO/rhp51/rhp51-ai-review.yaml	rad51	P36601	False	83	10	0	0	2
genes/SCHPO/rpa49/rpa49-ai-review.yaml	rpa49	O14086	False	10	3	0	0	2
genes/SCHPO/rpo41/rpo41-ai-review.yaml	rpo41	O13993	False	17	4	0	0	2
genes/SCHPO/rrp36/rrp36-ai-review.yaml	rrp36	Q9P6P2	False	7	3	0	0	2
genes/SCHPO/sec59/sec59-ai-review.yaml	sec59	Q9Y7T6	False	8	3	0	0	2
genes/SCHPO/sel0/sel0-ai-review.yaml	sel0	O13890	False	11	2	0	0	2
genes/SCHPO/sen15/sen15-ai-review.yaml	sen15	Q7LKV3	False	8	2	0	0	2
genes/SCHPO/sil1/sil1-ai-review.yaml	sil1	Q9UTR0	False	4	2	0	0	2
genes/SCHPO/slp1/slp1-ai-review.yaml	slp1	P78972	False	34	5	0	0	2
genes/SCHPO/spt16/spt16-ai-review.yaml	spt16	O94267	False	34	4	0	0	2
genes/SCHPO/ste11/ste11-ai-review.yaml	ste11	P36631	False	37	4	0	0	2
genes/SCHPO/sty1/sty1-ai-review.yaml	sty1	Q09892	False	86	3	0	0	2
genes/SCHPO/sus1/sus1-ai-review.yaml	sus1	Q7LL15	False	26	6	0	0	2
genes/SCHPO/swi6/swi6-ai-review.yaml	swi6	P40381	False	80	3	0	0	2
genes/SCHPO/tpx1/tpx1-ai-review.yaml	tpx1	O74887	False	35	5	0	0	2
genes/SCHPO/ulp2/ulp2-ai-review.yaml	ulp2	O13769	False	13	4	0	0	2
genes/SCHPO/vas2/vas2-ai-review.yaml	vas2	Q9P7N2	False	22	1	0	0	2
genes/SCHPO/wee1/wee1-ai-review.yaml	wee1	P07527	False	36	5	0	0	2
genes/SCHPO/wis1/wis1-ai-review.yaml	wis1	P33886	False	39	2	0	0	2
genes/SCHPO/wsc1/wsc1-ai-review.yaml	wsc1	P87179	False	11	1	0	0	2
genes/SCHPO/wss1/wss1-ai-review.yaml	wss1	Q9P7B5	False	8	3	0	0	2
genes/SOYBN/PPC16/PPC16-ai-review.yaml	PPC16	Q02909	False	6	1	0	0	2
genes/STRCO/Q9KZ33/Q9KZ33-ai-review.yaml	Q9KZ33	Q9KZ33	False	2	1	0	0	2
genes/STRCO/actI-ORF1/actI-ORF1-ai-review.yaml	actI-ORF1	Q02059	False	5	1	0	0	2
genes/STRCO/fusB/fusB-ai-review.yaml	fusB	O87844	False	6	1	0	0	2
genes/STRCO/lexA/lexA-ai-review.yaml	lexA	O69979	False	15	5	0	0	2
genes/TAKRU/A0A674PKV4/A0A674PKV4-ai-review.yaml	gas7a	A0A674PKV4	False	7	0	7	0	2
genes/TOBAC/A0A1S3Y076/A0A1S3Y076-ai-review.yaml	A0A1S3Y076	A0A1S3Y076	False	4	2	0	0	2
genes/TOBAC/PARA/PARA-ai-review.yaml	PARA	P25317	False	6	0	1	0	2
genes/TRIV2/AmiC1/AmiC1-ai-review.yaml	AmiC1	Q3MD48	False	6	0	1	0	2
genes/TRIV2/AmiC2/AmiC2-ai-review.yaml	AmiC2	Q3MD47	False	6	0	1	0	2
genes/WHEAT/A0A3B6NKR6/A0A3B6NKR6-ai-review.yaml	A0A3B6NKR6	A0A3B6NKR6	False	5	1	0	0	2
genes/WHEAT/F6LAX4/F6LAX4-ai-review.yaml	LOC123103357	F6LAX4	False	5	2	0	0	2
genes/XANCP/Q8P365/Q8P365-ai-review.yaml	btuE	Q8P365	False	4	1	0	0	2
genes/XENLA/uap1.S/uap1.S-ai-review.yaml	uap1.S	Q6DCZ6	False	3	0	2	0	2
genes/XENTR/A0A8J0SCI2/A0A8J0SCI2-ai-review.yaml	LOC101732730	A0A8J0SCI2	False	5	4	0	0	2
genes/XENTR/A0A8J1IYX6/A0A8J1IYX6-ai-review.yaml	LOC101732819	A0A8J1IYX6	False	9	3	0	0	2
genes/XENTR/F6WPT1/F6WPT1-ai-review.yaml	arl5a	F6WPT1	False	10	6	0	0	2
genes/XENTR/aldh1a2/aldh1a2-ai-review.yaml	aldh1a2	Q28CC8	False	13	2	0	0	2
genes/human/A1CF/A1CF-ai-review.yaml	A1CF	Q9NQ94	False	40	2	0	0	2
genes/human/A2M/A2M-ai-review.yaml	A2M	P01023	False	35	3	0	0	2
genes/human/A4GALT/A4GALT-ai-review.yaml	A4GALT	Q9NPC4	False	15	2	0	0	2
genes/human/AAAS/AAAS-ai-review.yaml	AAAS	Q9NRG9	False	51	2	0	0	2
genes/human/AACS/AACS-ai-review.yaml	AACS	Q86V21	False	10	2	0	0	2
genes/human/AADAC/AADAC-ai-review.yaml	AADAC	P22760	False	41	4	0	0	2
genes/human/AADAT/AADAT-ai-review.yaml	AADAT	Q8N5Z0	False	26	2	0	0	2
genes/human/AAK1/AAK1-ai-review.yaml	AAK1	Q2M2I8	False	55	4	0	0	2
genes/human/AAMDC/AAMDC-ai-review.yaml	AAMDC	Q9H7C9	False	14	2	0	0	2
genes/human/AAMP/AAMP-ai-review.yaml	AAMP	Q13685	False	23	1	0	0	2
genes/human/AANAT/AANAT-ai-review.yaml	AANAT	Q16613	False	36	4	0	0	2
genes/human/AAR2/AAR2-ai-review.yaml	AAR2	Q9Y312	False	11	2	0	0	2
genes/human/AARS1/AARS1-ai-review.yaml	AARS1	P49588	False	50	4	0	0	2
genes/human/AARS2/AARS2-ai-review.yaml	AARS2	Q5JTZ9	False	27	4	0	0	2
genes/human/AARSD1/AARSD1-ai-review.yaml	AARSD1	Q9BTE6	False	16	2	0	0	2
genes/human/AATF/AATF-ai-review.yaml	AATF	Q9NY61	False	36	1	0	0	2
genes/human/ABAT/ABAT-ai-review.yaml	ABAT	P80404	False	42	3	0	0	2
genes/human/ABCA1/ABCA1-ai-review.yaml	ABCA1	O95477	False	145	4	0	0	2
genes/human/ABCA7/ABCA7-ai-review.yaml	ABCA7	Q8IZY2	False	81	6	0	0	2
genes/human/ABCB7/ABCB7-ai-review.yaml	ABCB7	O75027	False	43	4	0	0	2
genes/human/ABCD3/ABCD3-ai-review.yaml	ABCD3	P28288	False	81	8	0	0	2
genes/human/ABCF2/ABCF2-ai-review.yaml	ABCF2	Q9UG63	False	6	1	0	0	2
genes/human/ABHD14A/ABHD14A-ai-review.yaml	ABHD14A	Q9BUJ0	False	3	1	0	0	2
genes/human/ABHD2/ABHD2-ai-review.yaml	ABHD2	P08910	False	32	9	0	0	2
genes/human/ABI2/ABI2-ai-review.yaml	ABI2	Q9NYB9	False	56	6	0	0	2
genes/human/ABI3/ABI3-ai-review.yaml	ABI3	Q9P2A4	False	47	7	0	0	2
genes/human/ABL1/ABL1-ai-review.yaml	ABL1	P00519	False	277	5	0	0	2
genes/human/ABR/ABR-ai-review.yaml	ABR	Q12979	False	35	6	0	0	2
genes/human/ABRA/ABRA-ai-review.yaml	ABRA	Q8N0Z2	False	17	3	0	0	2
genes/human/ABRACL/ABRACL-ai-review.yaml	ABRACL	Q9P1F3	False	5	1	0	0	2
genes/human/ACAA2/ACAA2-ai-review.yaml	ACAA2	P42765	False	29	3	0	0	2
genes/human/ACACB/ACACB-ai-review.yaml	ACACB	O00763	False	55	3	0	0	2
genes/human/ACAD8/ACAD8-ai-review.yaml	ACAD8	Q9UKU7	False	23	1	0	0	2
genes/human/ACAD9/ACAD9-ai-review.yaml	ACAD9	Q9H845	False	41	1	0	0	2
genes/human/ACADS/ACADS-ai-review.yaml	ACADS	P16219	False	30	4	0	0	2
genes/human/ACADSB/ACADSB-ai-review.yaml	ACADSB	P45954	False	28	2	0	0	2
genes/human/ACADVL/ACADVL-ai-review.yaml	ACADVL	P49748	False	42	2	0	0	2
genes/human/ACAP1/ACAP1-ai-review.yaml	ACAP1	Q15027	False	19	4	0	0	2
genes/human/ACAT1/ACAT1-ai-review.yaml	ACAT1	P24752	False	49	2	0	0	2
genes/human/ACBD3/ACBD3-ai-review.yaml	ACBD3	Q9H3P7	False	27	4	0	0	2
genes/human/ACER1/ACER1-ai-review.yaml	ACER1	Q8TDN7	False	33	4	0	0	2
genes/human/ACER2/ACER2-ai-review.yaml	ACER2	Q5QJU3	False	39	4	0	0	2
genes/human/ACER3/ACER3-ai-review.yaml	ACER3	Q9NUN7	False	34	3	0	0	2
genes/human/ACIN1/ACIN1-ai-review.yaml	ACIN1	Q9UKV3	False	41	2	0	0	2
genes/human/ACLY/ACLY-ai-review.yaml	ACLY	P53396	False	43	4	0	0	2
genes/human/ACRBP/ACRBP-ai-review.yaml	ACRBP	Q8NEB7	False	17	1	0	0	2
genes/human/ACSL4/ACSL4-ai-review.yaml	ACSL4	O60488	False	51	7	0	0	2
genes/human/ACTL7A/ACTL7A-ai-review.yaml	ACTL7A	Q9Y615	False	31	3	0	0	2
genes/human/ACTL7B/ACTL7B-ai-review.yaml	ACTL7B	Q9Y614	False	15	3	0	0	2
genes/human/ADAM10/ADAM10-ai-review.yaml	ADAM10	O14672	False	151	5	0	0	2
genes/human/ADAMTSL3/ADAMTSL3-ai-review.yaml	ADAMTSL3	P82987	False	22	1	0	0	2
genes/human/ADAMTSL5/ADAMTSL5-ai-review.yaml	ADAMTSL5	Q6ZMM2	False	13	1	0	0	2
genes/human/ADCK1/ADCK1-ai-review.yaml	ADCK1	Q86TW2	False	9	3	0	0	2
genes/human/ADCK2/ADCK2-ai-review.yaml	ADCK2	Q7Z695	False	8	1	0	0	2
genes/human/ADGB/ADGB-ai-review.yaml	ADGB	Q8N7X0	False	16	3	0	0	2
genes/human/ADGRA1/ADGRA1-ai-review.yaml	ADGRA1	Q86SQ6	False	41	4	0	0	2
genes/human/ADGRA2/ADGRA2-ai-review.yaml	ADGRA2	Q96PE1	False	63	6	0	0	2
genes/human/ADGRA3/ADGRA3-ai-review.yaml	ADGRA3	Q8IWK6	False	38	3	0	0	2
genes/human/ADIPOQ/ADIPOQ-ai-review.yaml	ADIPOQ	Q15848	False	162	4	0	0	2
genes/human/ADIRF/ADIRF-ai-review.yaml	ADIRF	Q15847	False	12	2	0	0	2
genes/human/ADM2/ADM2-ai-review.yaml	ADM2	Q7Z4H4	False	24	7	0	0	2
genes/human/ADNP/ADNP-ai-review.yaml	ADNP	Q9H2P0	False	55	2	0	0	2
genes/human/ADNP2/ADNP2-ai-review.yaml	ADNP2	Q6IQ32	False	19	2	0	0	2
genes/human/ADPRH/ADPRH-ai-review.yaml	ADPRH	P54922	False	15	2	0	0	2
genes/human/ADRB2/ADRB2-ai-review.yaml	ADRB2	P07550	False	129	6	0	0	2
genes/human/ADSL/ADSL-ai-review.yaml	ADSL	P30566	False	30	4	0	0	2
genes/human/ADSS1/ADSS1-ai-review.yaml	ADSS1	Q8N142	False	24	4	0	0	2
genes/human/ADTRP/ADTRP-ai-review.yaml	ADTRP	Q96IZ2	False	27	3	0	0	2
genes/human/AEBP2/AEBP2-ai-review.yaml	AEBP2	Q6ZN18	False	22	2	0	0	2
genes/human/AFAP1/AFAP1-ai-review.yaml	AFAP1	Q8N556	False	9	3	0	0	2
genes/human/AFAP1L1/AFAP1L1-ai-review.yaml	AFAP1L1	Q8TED9	False	10	1	0	0	2
genes/human/AFAP1L2/AFAP1L2-ai-review.yaml	AFAP1L2	Q8N4X5	False	18	6	0	0	2
genes/human/AFF4/AFF4-ai-review.yaml	AFF4	Q9UHB7	False	51	5	0	0	2
genes/human/AFG3L2/AFG3L2-ai-review.yaml	AFG3L2	Q9Y4W6	False	78	3	0	0	2
genes/human/AGFG1/AGFG1-ai-review.yaml	AGFG1	P52594	False	41	5	0	0	2
genes/human/AGGF1/AGGF1-ai-review.yaml	AGGF1	Q8N302	False	33	2	0	0	2
genes/human/AGL/AGL-ai-review.yaml	AGL	P35573	False	35	3	0	0	2
genes/human/AGPAT2/AGPAT2-ai-review.yaml	AGPAT2	O15120	False	31	3	0	0	2
genes/human/AGR2/AGR2-ai-review.yaml	AGR2	O95994	False	49	2	0	0	2
genes/human/AGR3/AGR3-ai-review.yaml	AGR3	Q8TD06	False	12	2	0	0	2
genes/human/AGTRAP/AGTRAP-ai-review.yaml	AGTRAP	Q6RW13	False	202	2	0	0	2
genes/human/AGXT/AGXT-ai-review.yaml	AGXT	P21549	False	62	5	0	0	2
genes/human/AGXT2/AGXT2-ai-review.yaml	AGXT2	Q9BYV1	False	26	4	0	0	2
genes/human/AHCY/AHCY-ai-review.yaml	AHCY	P23526	False	26	3	0	0	2
genes/human/AHNAK/AHNAK-ai-review.yaml	AHNAK	Q09666	False	75	3	0	0	2
genes/human/AHR/AHR-ai-review.yaml	AHR	P35869	False	102	5	0	0	2
genes/human/AHSA1/AHSA1-ai-review.yaml	AHSA1	O95433	False	32	3	0	0	2
genes/human/AHSP/AHSP-ai-review.yaml	AHSP	Q9NZD4	False	26	4	0	0	2
genes/human/AIMP2/AIMP2-ai-review.yaml	AIMP2	Q13155	False	53	1	0	0	2
genes/human/AKAP10/AKAP10-ai-review.yaml	AKAP10	O43572	False	42	3	0	0	2
genes/human/AKAP12/AKAP12-ai-review.yaml	AKAP12	Q02952	False	42	2	0	0	2
genes/human/AKIRIN2/AKIRIN2-ai-review.yaml	AKIRIN2	Q53H80	False	44	5	0	0	2
genes/human/AKT1/AKT1-ai-review.yaml	AKT1	P31749	False	446	6	0	0	2
genes/human/ALAD/ALAD-ai-review.yaml	ALAD	P13716	False	65	3	0	0	2
genes/human/ALAS2/ALAS2-ai-review.yaml	ALAS2	P22557	False	40	4	0	0	2
genes/human/ALDH18A1/ALDH18A1-ai-review.yaml	ALDH18A1	P54886	False	40	2	0	0	2
genes/human/ALDH4A1/ALDH4A1-ai-review.yaml	ALDH4A1	P30038	False	17	1	0	0	2
genes/human/ALDH5A1/ALDH5A1-ai-review.yaml	ALDH5A1	P51649	False	25	3	0	0	2
genes/human/ALDH6A1/ALDH6A1-ai-review.yaml	ALDH6A1	Q02252	False	18	4	0	0	2
genes/human/ALDOA/ALDOA-ai-review.yaml	ALDOA	P04075	False	68	4	0	0	2
genes/human/ALDOB/ALDOB-ai-review.yaml	ALDOB	P05062	False	53	5	0	0	2
genes/human/ALG10/ALG10-ai-review.yaml	ALG10	Q5BKT4	False	14	3	0	0	2
genes/human/ALG11/ALG11-ai-review.yaml	ALG11	Q2TAA5	False	14	3	0	0	2
genes/human/ALG12/ALG12-ai-review.yaml	ALG12	Q9BV10	False	23	3	0	0	2
genes/human/ALG14/ALG14-ai-review.yaml	ALG14	Q96F25	False	14	3	0	0	2
genes/human/ALG2/ALG2-ai-review.yaml	ALG2	Q9H553	False	26	3	0	0	2
genes/human/ALG3/ALG3-ai-review.yaml	ALG3	Q92685	False	22	3	0	0	2
genes/human/ALG5/ALG5-ai-review.yaml	ALG5	Q9Y673	False	19	3	0	0	2
genes/human/ALG6/ALG6-ai-review.yaml	ALG6	Q9Y672	False	22	3	0	0	2
genes/human/ALG8/ALG8-ai-review.yaml	ALG8	Q9BVK2	False	24	3	0	0	2
genes/human/ALPG/ALPG-ai-review.yaml	ALPG	P10696	False	14	2	0	0	2
genes/human/ALPI/ALPI-ai-review.yaml	ALPI	P09923	False	22	2	0	0	2
genes/human/ALPL/ALPL-ai-review.yaml	ALPL	P05186	False	75	3	0	0	2
genes/human/ALPP/ALPP-ai-review.yaml	ALPP	P05187	False	16	2	0	0	2
genes/human/AMACR/AMACR-ai-review.yaml	AMACR	Q9UHK6	False	39	3	0	0	2
genes/human/AMBRA1/AMBRA1-ai-review.yaml	AMBRA1	Q9C0C7	False	85	4	0	0	2
genes/human/AMD1/AMD1-ai-review.yaml	AMD1	P17707	False	20	4	0	0	2
genes/human/AMDHD1/AMDHD1-ai-review.yaml	AMDHD1	Q96NU7	False	14	2	0	0	2
genes/human/AMPD1/AMPD1-ai-review.yaml	AMPD1	P23109	False	16	3	0	0	2
genes/human/AMPD2/AMPD2-ai-review.yaml	AMPD2	Q01433	False	27	3	0	0	2
genes/human/AMT/AMT-ai-review.yaml	AMT	P48728	False	17	3	0	0	2
genes/human/ANAPC2/ANAPC2-ai-review.yaml	ANAPC2	Q9UJX6	False	65	3	0	0	2
genes/human/ANKFY1/ANKFY1-ai-review.yaml	ANKFY1	Q9P2R3	False	38	4	0	0	2
genes/human/ANKS6/ANKS6-ai-review.yaml	ANKS6	Q68DC2	False	17	1	0	0	2
genes/human/AP1B1/AP1B1-ai-review.yaml	AP1B1	Q10567	False	57	1	0	0	2
genes/human/AP1S1/AP1S1-ai-review.yaml	AP1S1	P61966	False	54	1	0	0	2
genes/human/AP1S2/AP1S2-ai-review.yaml	AP1S2	P56377	False	54	1	0	0	2
genes/human/AP1S3/AP1S3-ai-review.yaml	AP1S3	Q96PC3	False	47	1	0	0	2
genes/human/AP2S1/AP2S1-ai-review.yaml	AP2S1	P53680	False	99	1	0	0	2
genes/human/AP3B1/AP3B1-ai-review.yaml	AP3B1	O00203	False	33	2	0	0	2
genes/human/AP3B2/AP3B2-ai-review.yaml	AP3B2	Q13367	False	24	2	0	0	2
genes/human/AP3S1/AP3S1-ai-review.yaml	AP3S1	Q92572	False	31	1	0	0	2
genes/human/AP3S2/AP3S2-ai-review.yaml	AP3S2	P59780	False	27	1	0	0	2
genes/human/AP4B1/AP4B1-ai-review.yaml	AP4B1	Q9Y6B7	False	26	1	0	0	2
genes/human/AP4S1/AP4S1-ai-review.yaml	AP4S1	Q9Y587	False	16	1	0	0	2
genes/human/AP5B1/AP5B1-ai-review.yaml	AP5B1	Q2VPB7	False	25	2	0	0	2
genes/human/AP5S1/AP5S1-ai-review.yaml	AP5S1	Q9NUS5	False	30	5	0	0	2
genes/human/APBB1/APBB1-ai-review.yaml	APBB1	O00213	False	60	6	0	0	2
genes/human/APEX1/APEX1-ai-review.yaml	APEX1	P27695	False	132	5	0	0	2
genes/human/APH1A/APH1A-ai-review.yaml	APH1A	Q96BI3	False	73	6	0	0	2
genes/human/APH1B/APH1B-ai-review.yaml	APH1B	Q8WW43	False	43	6	0	0	2
genes/human/API5/API5-ai-review.yaml	API5	Q9BZZ5	False	24	3	0	0	2
genes/human/APIP/APIP-ai-review.yaml	APIP	Q96GX9	False	37	3	0	0	2
genes/human/APLN/APLN-ai-review.yaml	APLN	Q9ULZ1	False	43	1	0	0	2
genes/human/APLP1/APLP1-ai-review.yaml	APLP1	P51693	False	38	7	0	0	2
genes/human/APOC4/APOC4-ai-review.yaml	APOC4	P55056	False	42	4	0	0	2
genes/human/APOE/APOE-ai-review.yaml	APOE	P02649	False	293	12	0	0	2
genes/human/APOF/APOF-ai-review.yaml	APOF	Q13790	False	17	2	0	0	2
genes/human/APOO/APOO-ai-review.yaml	APOO	Q9BUR5	False	36	2	0	0	2
genes/human/APOOL/APOOL-ai-review.yaml	APOOL	Q6UXV4	False	28	2	0	0	2
genes/human/APP/APP-ai-review.yaml	APP	P05067	False	429	9	0	0	2
genes/human/APPL2/APPL2-ai-review.yaml	APPL2	Q8NEU8	False	126	2	0	0	2
genes/human/APRT/APRT-ai-review.yaml	APRT	P07741	False	29	6	0	0	2
genes/human/ARC/ARC-ai-review.yaml	ARC	Q7LC44	False	62	6	0	0	2
genes/human/AREL1/AREL1-ai-review.yaml	AREL1	O15033	False	23	5	0	0	2
genes/human/ARF1/ARF1-ai-review.yaml	ARF1	P84077	False	75	3	0	0	2
genes/human/ARFGEF1/ARFGEF1-ai-review.yaml	ARFGEF1	Q9Y6D6	False	67	4	0	0	2
genes/human/ARFGEF2/ARFGEF2-ai-review.yaml	ARFGEF2	Q9Y6D5	False	68	4	0	0	2
genes/human/ARG1/ARG1-ai-review.yaml	ARG1	P05089	False	38	7	0	0	2
genes/human/ARHGAP21/ARHGAP21-ai-review.yaml	ARHGAP21	Q5T5U3	False	51	7	0	0	2
genes/human/ARHGAP23/ARHGAP23-ai-review.yaml	ARHGAP23	Q9P227	False	11	1	0	0	2
genes/human/ARHGAP6/ARHGAP6-ai-review.yaml	ARHGAP6	O43182	False	47	3	0	0	2
genes/human/ARIH1/ARIH1-ai-review.yaml	ARIH1	Q9Y4X5	False	75	6	0	0	2
genes/human/ARL6/ARL6-ai-review.yaml	ARL6	Q9H0F7	False	38	5	0	0	2
genes/human/ARL8A/ARL8A-ai-review.yaml	ARL8A	Q96BM9	False	39	2	0	0	2
genes/human/ARL8B/ARL8B-ai-review.yaml	ARL8B	Q9NVJ2	False	78	2	0	0	2
genes/human/ARNT/ARNT-ai-review.yaml	ARNT	P27540	False	89	4	0	0	2
genes/human/ARSA/ARSA-ai-review.yaml	ARSA	P15289	False	28	1	0	0	2
genes/human/ARSB/ARSB-ai-review.yaml	ARSB	P15848	False	37	1	0	0	2
genes/human/ARSJ/ARSJ-ai-review.yaml	ARSJ	Q5FYB0	False	7	1	0	0	2
genes/human/ASAH1/ASAH1-ai-review.yaml	ASAH1	Q13510	False	53	1	0	0	2
genes/human/ASAH2/ASAH2-ai-review.yaml	ASAH2	Q9NR71	False	56	5	0	0	2
genes/human/ASCC1/ASCC1-ai-review.yaml	ASCC1	Q8N9N2	False	26	2	0	0	2
genes/human/ASCC3/ASCC3-ai-review.yaml	ASCC3	Q8N3C0	False	54	3	0	0	2
genes/human/ASCL1/ASCL1-ai-review.yaml	ASCL1	P50553	False	75	7	0	0	2
genes/human/ASL/ASL-ai-review.yaml	ASL	P04424	False	31	3	0	0	2
genes/human/ASMT/ASMT-ai-review.yaml	ASMT	P46597	False	17	3	0	0	2
genes/human/ASS1/ASS1-ai-review.yaml	ASS1	P00966	False	79	4	0	0	2
genes/human/ATAD1/ATAD1-ai-review.yaml	ATAD1	Q8NBU5	False	34	2	0	0	2
genes/human/ATAD3A/ATAD3A-ai-review.yaml	ATAD3A	Q9NVI7	False	31	2	0	0	2
genes/human/ATF2/ATF2-ai-review.yaml	ATF2	P15336	False	142	3	0	0	2
genes/human/ATF3/ATF3-ai-review.yaml	ATF3	P18847	False	80	4	0	0	2
genes/human/ATF4/ATF4-ai-review.yaml	ATF4	P18848	False	216	6	0	0	2
genes/human/ATG4D/ATG4D-ai-review.yaml	ATG4D	Q86TL0	False	26	8	0	0	2
genes/human/ATG7/ATG7-ai-review.yaml	ATG7	O95352	False	71	9	0	0	2
genes/human/ATIC/ATIC-ai-review.yaml	ATIC	P31939	False	52	4	0	0	2
genes/human/ATL3/ATL3-ai-review.yaml	ATL3	Q6DD88	False	38	3	0	0	2
genes/human/ATOH1/ATOH1-ai-review.yaml	ATOH1	Q92858	False	26	7	0	0	2
genes/human/ATP23/ATP23-ai-review.yaml	ATP23	Q9Y6H3	False	13	2	0	0	2
genes/human/ATP5F1A/ATP5F1A-ai-review.yaml	ATP5F1A	P25705	False	87	5	0	0	2
genes/human/ATP5F1B/ATP5F1B-ai-review.yaml	ATP5F1B	P06576	False	89	3	0	0	2
genes/human/ATP5F1D/ATP5F1D-ai-review.yaml	ATP5F1D	P30049	False	38	3	0	0	2
