organism	gene	kind	reference_id	path	supporting_text
human	PFDN6	not_verbatim	file:human/PFDN6/PFDN6-deep-research-falcon.md	core_functions[0].supported_by[2]	PFDN6 functions as one beta subunit in the canonical prefoldin hexamer that captures non-native clients, for example nascent actin/tubulin, and delivers them to TRiC/CCT.
human	PGRMC2	not_verbatim	file:human/PGRMC2/PGRMC2-deep-research-perplexity.md	existing_annotations[1].review.supported_by[0]	PGRMC2 appears to operate as the downstream component in a relay system where mitochondria-bound PGRMC1 first acquires heme from ferrochelatase at the mitochondrial outer membrane, then transfers this heme to PGRMC2 localized on the endoplasmic reticulum and nuclear envelope.
human	PHF23	not_verbatim	file:human/PHF23/PHF23-deep-research-falcon.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
human	PHYKPL	not_verbatim	file:human/PHYKPL/PHYKPL-deep-research-lite.md	existing_annotations[0].review.supported_by[1]	See deep research file for comprehensive analysis
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[11].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[13].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[16].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[44].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[45].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[46].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[47].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[48].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[49].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[50].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[51].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[52].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[53].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[54].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[55].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[56].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[57].review.supported_by[3]	Membrane; Lipid-anchor
human	PIK3R4	not_verbatim	file:human/PIK3R4/PIK3R4-uniprot.txt	existing_annotations[59].review.supported_by[3]	Membrane; Lipid-anchor
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[2].review.supported_by[0]	"Mechanistically, PIWIL1 has endoribonuclease (""slicer"") activity associated with its PIWI domain, which cleaves target RNAs complementary to bound piRNAs. This endonuclease activity, analogous to RNase H, is central to degrading transposon transcripts"
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[3].review.supported_by[1]	"PIWIL1 is intimately involved in **piRNA biogenesis**. It participates in the ""ping-pong"" amplification loop of piRNAs by using its slicer activity [note: this may be more applicable to mouse/fly orthologs]"
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[7].review.supported_by[0]	PIWIL1 binds 24–32 nt piRNAs to form effector ribonucleoprotein complexes [specific piRNA binding, not generic nucleic acid binding]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[8].review.supported_by[0]	Directly binds methylated piRNAs, a class of 24 to 30 nucleotide RNAs [specific piRNA binding, not generic RNA]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[9].review.supported_by[0]	"PIWIL1 has endoribonuclease (""slicer"") activity associated with its PIWI domain, which cleaves target RNAs [specific RNA endonuclease, not generic nuclease]"
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[10].review.supported_by[0]	Acts as an endoribonuclease that cleaves transposon messenger RNAs [RNA-specific, not generic endonuclease]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[14].review.supported_by[0]	"PIWIL1 has endoribonuclease (""slicer"") activity [specific activity, not generic hydrolase]"
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[15].review.supported_by[0]	required for the progression of spermatogenesis... proper differentiation of gametes [specifically germ cells, not general cell differentiation]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[18].review.supported_by[0]	highly expressed in spermatocytes and round spermatids... essential for transposon silencing during meiotic prophase
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[19].review.supported_by[1]	Interacts (via Piwi domain) with DICER1 [specific interaction, not generic protein binding]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[21].review.supported_by[0]	Interacts with MAEL, KIF17, PABPC1, PRMT5 and WDR77 [multiple specific interactions, not generic binding]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[22].review.supported_by[0]	Directly binds methylated piRNAs, a class of 24 to 30 nucleotide RNAs [specific piRNA binding, not generic ssRNA]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[23].review.supported_by[0]	Directly binds methylated piRNAs... Acts as an endoribonuclease that cleaves transposon messenger RNAs [cleaves mRNAs but does not bind them directly]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[23].review.supported_by[1]	PIWIL1 binds 24–32 nt piRNAs to form effector ribonucleoprotein complexes [binds piRNAs, not mRNAs]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[27].review.supported_by[0]	Interacts with MAEL, KIF17, PABPC1, PRMT5 and WDR77... TDRD1, TDRKH/TDRD2, RNF17/TDRD4 [no kinases mentioned in verified interactions]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research-falcon.md	existing_annotations[28].review.supported_by[2]	Signal concentrates in structures consistent with **mitochondrial cement/nuage** in pachytene cells and the **chromatoid body** in spermatids—compartments long associated with small-RNA processing and post-transcriptional regulation
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[31].review.supported_by[0]	PIWIL1 expression in healthy human tissues is highly restricted. It is **predominantly expressed in the testis** [not muscle tissue]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[31].review.supported_by[1]	Also present in chromatoid body [not dense body]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[32].review.supported_by[0]	Interacts with MAEL, KIF17, PABPC1, PRMT5 and WDR77 [PABPC1 but not cap binding complex]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[34].review.supported_by[0]	Acts as an endoribonuclease that cleaves transposon messenger RNAs [cleavage, not destabilization]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[38].review.supported_by[0]	required for proper transformation of spermatids into spermatozoa
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[44].review.supported_by[0]	Directly binds methylated piRNAs [not mRNAs]
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-deep-research.md	existing_annotations[47].review.supported_by[0]	The conservation extends to the functional level... PIWI proteins like PIWIL1 are essential for **gametogenesis** and **germline development**
human	PIWIL1	not_verbatim	file:human/PIWIL1/PIWIL1-uniprot.txt	existing_annotations[48].review.supported_by[0]	Component of the meiotic nuage, also named P granule [note: P granule is the C. elegans term]... Also present in chromatoid body [the mammalian structure]
human	PKM	not_verbatim	file:human/PKM/PKM-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	PKM catalyzes the terminal glycolytic step: PEP + ADP -> pyruvate + ATP, coupling high-energy phosphate transfer to ATP production.
human	PKM	not_verbatim	file:human/PKM/PKM-deep-research-falcon.md	core_functions[0].supported_by[0]	PKM catalyzes the terminal glycolytic step: PEP + ADP -> pyruvate + ATP, coupling high-energy phosphate transfer to ATP production.
human	PKM	narration	file:human/PKM/PKM-deep-research-falcon.md	core_functions[1].supported_by[0]	The report summarizes noncanonical PKM2 protein-kinase roles, including tyrosine kinase activity linked to STAT3 Tyr-705 phosphorylation and transcriptional activation.
human	PKM	narration	file:human/PKM/PKM-deep-research-falcon.md	core_functions[2].supported_by[0]	The report summarizes noncanonical PKM2 kinase functions, including histone H3 phosphorylation and a 2024 EMBO Journal finding that PKM2 can act as a PEP-dependent histidine kinase toward PGAM1 H11.
human	PLD3	not_verbatim	file:human/PLD3/PLD3-deep-research-openai.md	existing_annotations[0].review.supported_by[1]	See deep research file for comprehensive analysis
human	PLD3	not_verbatim	file:human/PLD3/PLD3-deep-research-falcon.md	existing_annotations[18].review.supported_by[0]	PLD3 localizes to neurons and is enriched in lysosomes/dystrophic neurites around beta-amyloid plaques in AD brain; neuronal PLD3 co-localizes with LAMP2 and cathepsins
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[0].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[1].review.supported_by[0]	PLD4 mRNA was expressed in microglial cells in early postnatal mouse brains.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[6].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[9].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[16].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[18].review.supported_by[0]	PLD4 mRNA was expressed in microglial cells in early postnatal mouse brains.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[21].review.supported_by[0]	PLD4 mRNA was expressed in microglial cells in early postnatal mouse brains.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[27].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[30].review.supported_by[0]	PLD4 is a type II transmembrane protein localized to the endoplasmic reticulum, Golgi apparatus, and endolysosomal compartments.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[32].review.supported_by[0]	PLD4 mRNA was expressed in microglial cells in early postnatal mouse brains.
human	PLD4	not_verbatim	file:human/PLD4/PLD4-deep-research-falcon.md	existing_annotations[34].review.supported_by[0]	PLD4 mRNA was expressed in microglial cells in early postnatal mouse brains.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-falcon.md	existing_annotations[1].review.supported_by[0]	Under assay conditions, PM20D1 exhibited markedly higher hydrolase conversion (~94%) than synthase conversion (~1.2%), highlighting strong hydrolase activity and more selective synthetic activity.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-perplexity.md	existing_annotations[5].review.supported_by[0]	PM20D1 has completely abandoned its ancestral peptide-cleaving function. Instead, it evolved into a bidirectional enzyme that synthesizes and hydrolyzes N-acyl amino acids.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-perplexity.md	existing_annotations[10].review.supported_by[0]	PM20D1 appears to lack a direct yeast ortholog. The specialized function of PM20D1 in N-fatty acyl amino acid metabolism represents a mammalian-specific innovation potentially related to the evolution of thermogenic adipose tissue.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-cyberian.md	existing_annotations[11].review.supported_by[0]	Mice with elevated circulating PM20D1, achieved through adeno-associated viral vector delivery, demonstrate augmented oxygen consumption and reduced weight gain when fed a high-fat diet. These animals also have increased circulating N-acyl amino acids.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-cyberian.md	existing_annotations[13].review.supported_by[0]	For the synthase reaction, phenylalanine is the amino acid most efficiently converted to its corresponding N-acyl amino acid product when incubated with oleate. PM20D1 can also condense other amino acids with oleate, although less efficiently than phenylalanine.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-falcon.md	existing_annotations[14].review.supported_by[0]	Under assay conditions, PM20D1 exhibited markedly higher hydrolase conversion (~94%) than synthase conversion (~1.2%), highlighting strong hydrolase activity and more selective synthetic activity.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-falcon.md	existing_annotations[17].review.supported_by[0]	Under assay conditions, PM20D1 exhibited markedly higher hydrolase conversion (~94%) than synthase conversion (~1.2%), highlighting strong hydrolase activity and more selective synthetic activity.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-cyberian.md	existing_annotations[25].review.supported_by[0]	Despite belonging to the 2.5-billion-year-old M20 metallopeptidase family, PM20D1 has completely abandoned its ancestral peptide-cleaving function.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-perplexity.md	existing_annotations[25].review.supported_by[1]	PM20D1 has completely abandoned its ancestral peptide-cleaving function. Instead, it evolved into a bidirectional enzyme that synthesizes and hydrolyzes N-acyl amino acids.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-falcon.md	core_functions[0].supported_by[1]	Under assay conditions, PM20D1 exhibited markedly higher hydrolase conversion (~94%) than synthase conversion (~1.2%), highlighting strong hydrolase activity and more selective synthetic activity.
human	PM20D1	not_verbatim	file:human/PM20D1/PM20D1-deep-research-perplexity.md	core_functions[0].supported_by[3]	PM20D1 has completely abandoned its ancestral peptide-cleaving function. Instead, it evolved into a bidirectional enzyme that synthesizes and hydrolyzes N-acyl amino acids.
human	POLE4	not_verbatim	file:human/POLE4/POLE4-deep-research-openai.md	existing_annotations[22].review.supported_by[1]	POLE3-POLE4 is a bona fide histone H3-H4 chaperone that binds histones, promotes histone H3-H4 tetramer deposition onto DNA in vitro
human	POLE4	not_verbatim	file:human/POLE4/POLE4-deep-research-openai.md	core_functions[0].supported_by[2]	POLE4 is also known as the p12 subunit of Pol ε and encodes the smallest accessory subunit of DNA polymerase epsilon in humans. The Pol ε holoenzyme consists of a large catalytic subunit (POLE1), a second subunit (POLE2) that links Pol ε to the CMG helicase, and two small accessory subunits POLE3 an
human	POMT1	not_verbatim	file:human/POMT1/POMT1-deep-research-perplexity.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
human	POMT1	not_verbatim	file:human/POMT1/POMT1-uniprot.txt	existing_annotations[28].review.supported_by[0]	POMT1 with POMT2 initiates O-mannose glycan on α-dystroglycan. Mutations cause Walker-Warburg syndrome due to failed dystroglycan glycosylation and loss of ECM binding.
human	POMT1	not_verbatim	file:human/POMT1/POMT1-uniprot.txt	core_functions[0].supported_by[0]	POMT1 with POMT2 initiates O-mannose glycan on α-dystroglycan. Mutations cause Walker-Warburg syndrome due to failed dystroglycan glycosylation and loss of ECM binding.
human	PPP4R1	not_verbatim	file:human/PPP4R1/PPP4R1-deep-research-falcon.md	existing_annotations[6].review.supported_by[1]	PPP4R1 is a repeat-rich scaffold protein with PP2A-A-like HEAT repeats, consistent with a regulatory subunit that presents binding surfaces for catalytic subunit and substrates/adaptors.
human	PPP4R1	not_verbatim	file:human/PPP4R1/PPP4R1-deep-research-falcon.md	existing_annotations[13].review.supported_by[2]	The best-supported direct biological function of this holoenzyme is negative regulation of inflammatory NF-kappaB signaling.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[0].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=A small fraction of the protein is cytoplasmic.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	Falcon report emphasizes ER localization as primary while noting additional cytosolic or secreted/extracellular PRDX4 contexts.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[1].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[2].review.supported_by[0]	Reaction=a hydroperoxide + [thioredoxin]-dithiol = an alcohol + [thioredoxin]-disulfide + H2O; EC=1.11.1.24.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[2].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[3].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[4].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[5].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=Cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[5].review.supported_by[1]	Falcon report summarizes PRDX4 as localized mainly to the endoplasmic reticulum, with ER luminal targeting and retention through oxidoreductase/chaperone interactions.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[6].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[7].review.supported_by[0]	PRDX4 is annotated as a thiol-specific peroxidase that reduces hydrogen peroxide and organic hydroperoxides.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[8].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=A small fraction of the protein is cytoplasmic.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[8].review.supported_by[1]	Falcon report emphasizes ER localization as primary while noting additional cytosolic or secreted/extracellular PRDX4 contexts.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[9].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=Cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[9].review.supported_by[1]	Falcon report summarizes PRDX4 as localized mainly to the endoplasmic reticulum, with ER luminal targeting and retention through oxidoreductase/chaperone interactions.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[10].review.supported_by[0]	PRDX4 is annotated as a thiol-specific peroxidase that reduces hydrogen peroxide and organic hydroperoxides.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[11].review.supported_by[0]	PRDX4 is annotated as a thiol-specific peroxidase that reduces hydrogen peroxide and organic hydroperoxides.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[12].review.supported_by[0]	Reaction=a hydroperoxide + [thioredoxin]-dithiol = an alcohol + [thioredoxin]-disulfide + H2O; EC=1.11.1.24.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[12].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[13].review.supported_by[0]	Reaction=a hydroperoxide + [thioredoxin]-dithiol = an alcohol + [thioredoxin]-disulfide + H2O; EC=1.11.1.24.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[13].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[14].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[15].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[16].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[17].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[18].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[19].review.supported_by[0]	The curated function describes thioredoxin-dependent peroxidase activity; interaction rows are partner lists rather than specific functional annotations.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[20].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=A small fraction of the protein is cytoplasmic.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[20].review.supported_by[1]	Falcon report emphasizes ER localization as primary while noting additional cytosolic or secreted/extracellular PRDX4 contexts.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[21].review.supported_by[0]	SUBUNIT: Homodimer; disulfide-linked, upon oxidation. 5 homodimers assemble to form a ring-like decamer.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[22].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=Cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[22].review.supported_by[1]	Falcon report summarizes PRDX4 as localized mainly to the endoplasmic reticulum, with ER luminal targeting and retention through oxidoreductase/chaperone interactions.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[23].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum. Note=A small fraction of the protein is cytoplasmic.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[23].review.supported_by[1]	Falcon report emphasizes ER localization as primary while noting additional cytosolic or secreted/extracellular PRDX4 contexts.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[26].review.supported_by[0]	PRDX4 is cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[26].review.supported_by[1]	Falcon report notes PRDX4 can be secreted/extracellular and has been detected in extracellular vesicle datasets, supporting non-core secretory/extracellular context.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[27].review.supported_by[0]	PRDX4 is cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[27].review.supported_by[1]	Falcon report notes PRDX4 can be secreted/extracellular and has been detected in extracellular vesicle datasets, supporting non-core secretory/extracellular context.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[28].review.supported_by[0]	PRDX4 is cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[28].review.supported_by[1]	Falcon report notes PRDX4 can be secreted/extracellular and has been detected in extracellular vesicle datasets, supporting non-core secretory/extracellular context.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[29].review.supported_by[0]	PRDX4 is cotranslationally translocated to and retained within the endoplasmic reticulum.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[29].review.supported_by[1]	Falcon report notes PRDX4 can be secreted/extracellular and has been detected in extracellular vesicle datasets, supporting non-core secretory/extracellular context.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[30].review.supported_by[0]	The curated subcellular location is cytoplasm and endoplasmic reticulum, with ER retention noted as the main localization.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[31].review.supported_by[0]	The curated subcellular location is cytoplasm and endoplasmic reticulum, with ER retention noted as the main localization.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[31].review.supported_by[1]	Falcon report notes PRDX4 can be secreted/extracellular and has been detected in extracellular vesicle datasets, supporting non-core secretory/extracellular context.
human	PRDX4	not_verbatim	file:human/PRDX4/PRDX4-uniprot.txt	existing_annotations[33].review.supported_by[0]	Reaction=a hydroperoxide + [thioredoxin]-dithiol = an alcohol + [thioredoxin]-disulfide + H2O; EC=1.11.1.24.
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	existing_annotations[33].review.supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and other hydroperoxides and supports ER redox/proteostasis biology.
