file	path	ref_id	status	similarity	supporting_text	best_match
genes/human/GADD45G/GADD45G-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:9827804	AUTOFIX	0.94	Three related proteins, GADD45alpha, GADD45beta, and GADD45gamma, were identified that bound to an N-terminal domain of MTK1. These proteins activated MTK1 kinase activity, both in vivo and in vitro.	These proteins activated MTK1 kinase activity, both in vivo and in vitro
genes/human/GADD45G/GADD45G-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:9827804	LOW_SIM	0.46	GADD45 proteins mediate G2/M checkpoint arrest in response to UV radiation and chemical mutagens.	We propose that the GADD45-like proteins mediate activation of the p38/JNK pathway, via MTK1/ MEKK4, in response to environmental stresses
genes/human/GADD45G/GADD45G-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:9827804	AUTOFIX	0.95	The stress-responsive p38 and JNK MAPK pathways regulate cell cycle and apoptosis. GADD45 proteins mediate activation of the p38/JNK pathway, via MTK1/MEKK4, in response to environmental stresses.	The stress-responsive p38 and JNK MAPK pathways regulate cell cycle and apoptosis
genes/human/GAPDH/GAPDH-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:28404743	REVIEW	0.66	GAPDH translocates to nucleus and S-nitrosylates nuclear proteins	We found that GAPDH translocates into SMC nucleus upon oxidative stress
genes/human/GAPDH/GAPDH-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:23071094	AUTOFIX	0.73	GAPDH is a component of GAIT complex that regulates translation	However, the triad of Ser(999)-phosphorylated EPRS, Ser(77)-phosphorylated L13a, and GAPDH forms a functional GAIT complex that inhibits translation of GAIT target mRNAs
genes/human/GAPDH/GAPDH-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:22832495	AUTOFIX	0.84	GAPDH peptide has antimicrobial activity against fungi	Moreover, evidence has been shown that GAPDH is relevant for the functioning of cationic host defense peptides as a mononuclear cell receptor for human cathelicidin LL-37 and immunomodulatory IDR-1 (Mookherjee et al., 2009).The isolated peptide exhibits antimicrobial activity against E
genes/human/GATA3/GATA3-ai-review.yaml	.proposed_new_terms[0].supported_by[0]	PMID:23818516	NO_MATCH	0.00	GATA-3 functions as a pioneer transcription factor that binds nucleosomal DNA	
genes/human/HADHB/HADHB-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	PMID:8135828	AUTOFIX	1.00	Expression of this cDNA in mammalian cells yielded a polypeptide with the long-chain enoyl-CoA hydratase and long-chain 3-hydroxyacyl-CoA dehydrogenase activities. [referring to alpha-subunit]	Expression of this cDNA in mammalian cells yielded a polypeptide with the long-chain enoyl-CoA hydratase and long-chain 3-hydroxyacyl-CoA dehydrogenase activities
genes/human/HADHB/HADHB-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	PMID:8135828	AUTOFIX	1.00	Expression of this cDNA in mammalian cells yielded a polypeptide with the long-chain enoyl-CoA hydratase and long-chain 3-hydroxyacyl-CoA dehydrogenase activities. [referring to alpha-subunit]	Expression of this cDNA in mammalian cells yielded a polypeptide with the long-chain enoyl-CoA hydratase and long-chain 3-hydroxyacyl-CoA dehydrogenase activities
genes/human/HADHB/HADHB-ai-review.yaml	.existing_annotations[6].review.supported_by[1]	PMID:30850536	AUTOFIX	0.74	The biological unit of the protein is alpha2beta2... employing 2-enoyl-CoA hydratase (ECH), 3-hydroxyl-CoA dehydrogenase (HAD), and 3-ketothiolase (KT) activities consecutively. [ECH and HAD are in alpha subunit, KT in beta]	Membrane-bound mitochondrial trifunctional protein (TFP) catalyzes β-oxidation of long chain fatty acyl-CoAs, employing 2-enoyl-CoA hydratase (ECH), 3-hydroxyl-CoA dehydrogenase (HAD), and 3-ketothiolase (KT) activities consecutively
genes/human/HADHB/HADHB-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:8135828	AUTOFIX	0.89	Expression of this cDNA [beta-subunit] in mammalian cells yielded a polypeptide with the long-chain 3-ketoacyl-CoA thiolase activity.	Expression of this cDNA in mammalian cells yielded a polypeptide with the long-chain 3-ketoacyl-CoA thiolase activity
genes/human/HADHB/HADHB-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:30850536	REVIEW	0.56	The biological unit of the protein is alpha2beta2... employing 3-ketothiolase (KT) activity.	The biological unit of the protein is α2β2 The overall structure of the heterotetramer is the same as that observed by cryo-EM methods
genes/human/HAP1/HAP1-ai-review.yaml	.existing_annotations[21].review.supported_by[0]	PMID:17148573	AUTOFIX	0.99	UVA irradiation induces relocalisation of the DNA repair protein hOGG1 to nuclear speckles [and APEX1 colocalization]	# UVA irradiation induces relocalisation of the DNA repair protein hOGG1 to nuclear speckles
genes/human/HAP1/HAP1-ai-review.yaml	.existing_annotations[48].review.supported_by[0]	PMID:24703901	AUTOFIX	0.98	APE1 incision activity at abasic sites in tandem repeat sequences [describes AP endonuclease, not pyrimidine dimer nuclease]	# APE1 incision activity at abasic sites in tandem repeat sequences
genes/human/HAP1/HAP1-ai-review.yaml	.existing_annotations[129].review.supported_by[0]	PMID:10805771	AUTOFIX	0.78	Uracil-DNA glycosylase-DNA substrate and product structures [this paper is about UNG, not APEX1]	Uracil-DNA glycosylase-DNA substrate and product structures: conformational strain promotes catalytic efficiency by coupled stereoelectronic effects
genes/human/HSPG2/HSPG2-ai-review.yaml	.core_functions[4].supported_by[1]	PMID:23374253	AUTOFIX	1.00	Indeed, we found that LG1/2 did not bind Ig1-3, but did bind with high affinity to Ig3-5, distal to the known VEGFA binding site, i.e., Ig2-3. Moreover, we found that LG1/2 blocked the rapid VEGFA activation of VEGFR2 at Tyr1175 in endothelial cells.	Indeed, we found that LG1/2 did not bind Ig1-3, but did bind with high affinity to Ig3-5, distal to the known VEGFA binding site, i.e
genes/human/IKZF1/IKZF1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:21548011	AUTOFIX	0.99	Congenital pancytopenia and absence of B lymphocytes in a neonate with a mutation in the Ikaros gene [Y210C mutant shows loss of pericentromeric heterochromatin localization]	# Congenital pancytopenia and absence of B lymphocytes in a neonate with a mutation in the Ikaros gene
genes/human/IL10/IL10-ai-review.yaml	.existing_annotations[42].review.supported_by[0]	PMID:7749983	AUTOFIX	1.00	OX40 is a member of the TNF/NGF-receptor family expressed on activated T cells, whose ligand is found on activated T and B cells. [This paper is about OX40L, not IL-10; reference is misattributed]	OX40 is a member of the TNF/NGF-receptor family expressed on activated T cells, whose ligand is found on activated T and B cells
genes/human/IL10/IL10-ai-review.yaml	.existing_annotations[43].review.supported_by[0]	PMID:7749983	AUTOFIX	1.00	OX40 is a member of the TNF/NGF-receptor family expressed on activated T cells, whose ligand is found on activated T and B cells. [This paper is about OX40L, not IL-10; reference is misattributed]	OX40 is a member of the TNF/NGF-receptor family expressed on activated T cells, whose ligand is found on activated T and B cells
genes/human/IL10/IL10-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:1847510	LOW_SIM	0.25	Seminal paper cloning human IL-10 cDNA and establishing receptor binding.	cDNA clones encoding human IL-10 (hIL-10) were isolated from a tetanus toxin-specific human T-cell clone
genes/human/IL10/IL10-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:16982608	LOW_SIM	0.39	Structural and signaling study of IL-10 receptor interaction.	# Conformational changes mediate interleukin-10 receptor 2 (IL-10R2) binding to IL-10 and assembly of the signaling complex
genes/human/IL10/IL10-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:1940799	AUTOFIX	0.92	IL-10, added to monocytes, strongly inhibited the production of IL-1 alpha, IL-1 beta, IL-6, IL-8, TNF alpha, GM-CSF, and G-CSF at the transcriptional level.	Furthermore we demonstrate here that IL-10, added to monocytes, activated by interferon gamma (IFN-gamma), LPS, or combinations of LPS and IFN-gamma at the onset of the cultures, strongly inhibited the production of IL-1 alpha, IL-1 beta, IL-6, IL-8, TNF alpha, GM-CSF, and G-CSF at the transcriptional level
genes/human/IL10/IL10-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:10443688	REVIEW	0.52	Key primary study supporting IL-10 cytokine activity and anti-inflammatory function.	The aim of this study was to examine the ability of tumor necrosis factor alpha (TNFalpha, a proinflammatory cytokine) and interleukin (IL)-10 (an anti-inflammatory cytokine) to differentially regulate the sensitivity of human monocytes/macrophages to glucocorticoids
genes/human/ITIH2/ITIH2-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	PMID:14718574	AUTOFIX	0.99	The human plasma proteome: a nonredundant list developed by combination of four separate sources [identified ITIH2 as a plasma protein]	# The human plasma proteome: a nonredundant list developed by combination of four separate sources
genes/human/ITIH2/ITIH2-ai-review.yaml	.existing_annotations[14].review.supported_by[0]	PMID:14718574	AUTOFIX	0.99	The human plasma proteome: a nonredundant list developed by combination of four separate sources [included ITIH2]	# The human plasma proteome: a nonredundant list developed by combination of four separate sources
genes/human/ITIH2/ITIH2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:20463016	AUTOFIX	1.00	In concert, TSG-6 and HC2 transfer HCs from bikunin proteins to HA in a reaction that involves two sequential transesterifications. The heavy chain (HC) subunits of the bikunin proteins are covalently attached to a single chondroitin sulfate (CS) chain originating from bikunin and can be transferred to different hyaluronan (HA) molecules by TSG-6/HC2. HCs transferred to HA may function as HC donors in subsequent transfer reactions, indicating a dynamic shuffling of the HCs occur in vivo	The heavy chain (HC) subunits of the bikunin proteins are covalently attached to a single chondroitin sulfate (CS) chain originating from bikunin and can be transferred to different hyaluronan (HA) molecules by TSG-6/HC2
genes/human/JAK1/JAK1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:9590172	AUTOFIX	0.87	JAK1 demonstrates obligatory and nonredundant roles in cytokine-induced biologic responses	# Disruption of the Jak1 gene demonstrates obligatory and nonredundant roles of the Jaks in cytokine-induced biologic responses
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1038/nature08964	NO_MATCH	0.00	Native GABAB receptors are heteromultimers with a family of auxiliary subunits...KCTD8 co-purifies with GABAB1/2 from brain, establishing it as part of receptor complexes in situ.	
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1038/s41586-019-0990-0	NO_MATCH	0.00	KCTD family members shape rise times and desensitization of GABAB-evoked GIRK currents; KCTD proteins bind G-beta-gamma and can rapidly strip G proteins from GIRKs to induce desensitization. KCTD12/12b harbor an H1 desensitization motif, whereas KCTD8 (and KCTD16) lack this motif and thus support comparatively non-desensitizing or slowly desensitizing responses.	
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.7554/eLife.68274	LOW_SIM	0.30	In mouse medial habenula (MHb) cholinergic neurons projecting to the interpeduncular nucleus (IPN), KCTD8 shows presynaptic active-zone localization with GABAB1 and Cav2.3 channels. Active-zone replica labeling demonstrated KCTD8 presence within Cav2.3/GABAB1-positive zones.	The synaptic connection from medial habenula (MHb) to interpeduncular nucleus (IPN) is critical for emotion-related behaviors and uniquely expresses R-type Ca 2+ channels (Cav2.3) and auxiliary GABA B receptor (GBR) subunits, the K + -channel tetramerization domain-containing proteins (KCTDs)
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1038/s41586-019-0990-0	NO_MATCH	0.00	KCTD BTB domains assemble into pentamers that scaffold GB2 and Gbeta-gamma; although solved for KCTD16, the conserved interfaces and cross-KCTD functional readouts strongly support a KCTD8 pentameric assembly at the receptor.	
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1523/JNEUROSCI.1676-21.2021	LOW_SIM	0.43	Immunohistochemistry in the same circuit showed strong KCTD8 expression in somata and axonal terminals of ChAT+ habenula neurons.	Here, we show that KCTD8 and KCTD12 in these neurons facilitate the GABABreceptors expression in axonal terminals and contribute to presynaptic excitation by GABABreceptors
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	DOI:10.1073/pnas.1903024116	LOW_SIM	0.23	The KCTD16-GB2 crystal structure further delineates the BTB pentamer binding a single GB2 CTD peptide, with interface residues conserved among KCTDs and required for GABAB/GIRK modulation.	These interfacial residues are conserved among KCTDs, suggesting a common mode of KCTD interaction with GABA B receptors
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[9].review.supported_by[0]	DOI:10.7554/eLife.68274	LOW_SIM	0.46	In mouse medial habenula (MHb) cholinergic neurons projecting to the interpeduncular nucleus (IPN), KCTD8 shows presynaptic active-zone localization with GABAB1 and Cav2.3 channels.	The synaptic connection from medial habenula (MHb) to interpeduncular nucleus (IPN) is critical for emotion-related behaviors and uniquely expresses R-type Ca 2+ channels (Cav2.3) and auxiliary GABA B receptor (GBR) subunits, the K + -channel tetramerization domain-containing proteins (KCTDs)
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[11].review.supported_by[0]	DOI:10.1038/s41586-019-0990-0	NO_MATCH	0.00	Structural work shows KCTDs form asymmetric pentamers via the BTB domain that wrap around a GB2 C-terminal peptide; the GB2-KCTD interface is conserved across KCTD8/12/16, implying the same mode for KCTD8.	
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[11].review.supported_by[1]	DOI:10.1073/pnas.1903024116	LOW_SIM	0.26	The KCTD16-GB2 crystal structure further delineates the BTB pentamer binding a single GB2 CTD peptide, with interface residues conserved among KCTDs.	These interfacial residues are conserved among KCTDs, suggesting a common mode of KCTD interaction with GABA B receptors
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[12].review.supported_by[0]	DOI:10.1038/s41586-019-0990-0	NO_MATCH	0.00	The H1 domain symmetrically engages five Gbeta-gamma copies, with cooperative binding that underlies kinetic control of signaling.	
genes/human/KCTD8/KCTD8-ai-review.yaml	.existing_annotations[12].review.supported_by[1]	DOI:10.1016/j.neuron.2014.04.015	NO_MATCH	0.00	KCTD8/12/16 constitutively interact with G proteins to stabilize them at the receptor and accelerate K+ current responses.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[58].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	LPCAT3 regulates ER phospholipid composition which modulates lipogenesis and membrane properties.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[59].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	LPCAT3 modulates membrane composition and signaling.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[60].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	LPCAT3 promotes processing of sterol regulatory protein SREBF1 in hepatocytes, likely by facilitating the translocation of SREBF1-SCAP complex from ER to the Golgi apparatus.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[61].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	ER phospholipid composition modulates lipogenesis.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[62].review.supported_by[0]	DOI:10.3892/ijmm.2024.5356	NO_MATCH	0.00	LPCAT3 regulates the abundance of PCs containing linoleate and arachidonate in enterocyte membranes, enabling passive diffusion of fatty acids and cholesterol across the membrane.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[63].review.supported_by[0]	DOI:10.3892/ijmm.2024.5356	NO_MATCH	0.00	LPCAT3 affects enterocyte membrane composition and cholesterol handling.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[64].review.supported_by[0]	DOI:10.3892/ijmm.2024.5356	NO_MATCH	0.00	LPCAT3 participates in mechanisms by which the liver X receptor signaling pathway counteracts lipid-induced ER stress response and inflammation. Down-regulates hepatic inflammation by limiting arachidonic acid availability for synthesis of inflammatory eicosanoids.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[65].review.supported_by[0]	DOI:10.3892/ijmm.2024.5356	NO_MATCH	0.00	LPCAT3 limits arachidonic acid availability for inflammatory eicosanoids.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[66].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	ER phospholipid composition modulates membrane properties and lipogenesis.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[67].review.supported_by[0]	DOI:10.1172/jci93616	NO_MATCH	0.00	LPCAT3 shapes ER PC composition.	
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[68].review.supported_by[0]	DOI:10.1097/hep.0000000000000375	REVIEW	0.52	Membrane phospholipid remodeling modulates NASH progression by regulating mitochondrial homeostasis.	Conclusions: These results demonstrate that membrane PL composition modulates the progression of NASH and that manipulating LPCAT3 expression could be an effective therapeutic for NASH.
genes/human/LPCAT3/LPCAT3-ai-review.yaml	.existing_annotations[69].review.supported_by[0]	DOI:10.1097/hep.0000000000000375	REVIEW	0.62	Lpcat3 loss worsens NASH through mitochondrial and membrane effects.	Loss of Lpcat3 increases inner mitochondrial membrane PL saturation and elevates stress-induced autophagy, resulting in reduced mitochondrial content and increased fragmentation
genes/human/LRPPRC/LRPPRC-ai-review.yaml	.existing_annotations[31].review.supported_by[0]	DOI:10.1038/s41594-024-01365-9	REVIEW	0.60	LRPPRC-SLIRP operate in the mitochondrial matrix, engaging mt-mRNAs and the mitoribosome	Our data suggest that LRPPRC–SLIRP acts in recruitment of mitochondrial mRNAs to modulate their translation
genes/human/MGP/MGP-ai-review.yaml	.existing_annotations[17].review.supported_by[0]	PMID:15607035	REVIEW	0.65	The hepatitis C virus is associated with the development of liver cirrhosis and hepatocellular carcinomas... Yeast two-hybrid experiments were performed with a human liver cDNA prey-library, using five different NS5A derivatives as baits [this is not about MGP's normal function]	Yeast two-hybrid experiments were performed with a human liver cDNA prey-library, using five different NS5A derivatives as baits, the full-length NS5A (NS5A-F, amino acid (aa) 1 approximately 447) and its four different derivatives, denoted as NS5A-A (aa 1 approximately 150), -B (aa 1 approximately 300), -C (aa 300 approximately 447) and D (aa 150 approximately 447)
genes/human/MGP/MGP-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:9916809	AUTOFIX	0.79	Keutel syndrome is an autosomal recessive disorder characterized by abnormal cartilage calcification, peripheral pulmonary stenosis and midfacial hypoplasia. Mglap-deficient mice have inappropriate calcification of cartilage. The modified glutamic acid residues of Gla proteins confer a high affinity for mineral ions such as calcium, phosphate and hydroxyapatite crystals.	The modified glutamic acid residues of Gla proteins confer a high affinity for mineral ions such as calcium, phosphate and hydroxyapatite crystals, the mineral components of the skeletal ECM
genes/human/MGP/MGP-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:9916809	AUTOFIX	1.00	Keutel syndrome is characterized by abnormal cartilage calcification, demonstrating MGP's essential role in proper cartilage development. The pattern and tissue distribution of Mgp expression in mice suggest a role for Mgp in regulating ECM calcification during skeletal development.	The pattern and tissue distribution of Mgp expression in mice suggest a role for Mgp in regulating ECM calcification
genes/human/MIR155/MIR155-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:23416982	AUTOFIX	0.79	miR-155 is an established oncomiR that regulates several pro-oncogenic pathways	MicroRNA-155 (miR-155) is an established oncomiR in breast cancer and regulates several pro-oncogenic pathways
genes/human/MIR155/MIR155-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:34626873	REVIEW	0.64	miR-155 affects both innate immunity and adaptive immunity in viral infections	In viral infections, miR-155 can affect both innate immunity (interferon response, natural killer cell activity, and macrophage polarization) and adaptive immunity (including generation of anti-viral antibodies, CD8+ cytotoxic T lymphocytes, Th17, Th2, Th1, Tfh and Treg cells)
genes/human/MUC1/MUC1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:7698991	AUTOFIX	0.99	Episialin (MUC1) overexpression inhibits integrin-mediated cell adhesion to extracellular matrix components. The integrin-mediated adhesion to extracellular matrix of transfectants is reduced by high levels of episialin.	# Episialin (MUC1) overexpression inhibits integrin-mediated cell adhesion to extracellular matrix components
genes/human/MUC1/MUC1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:15710329	REVIEW	0.63	MUC1 associates with the p53 tumor suppressor, and this interaction is increased by genotoxic stress. The MUC1 cytoplasmic domain binds directly to p53 regulatory domain. MUC1 coprecipitates with p53 on the p53-responsive elements of the p21 gene promoter and coactivates p21 gene transcription. Conversely, MUC1 attenuates activation of Bax transcription.	Chromatin immunoprecipitation assays demonstrate that MUC1 coprecipitates with p53 on the p53-responsive elements of the p21 gene promoter and coactivates p21 gene transcription
genes/human/MUC1/MUC1-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:11152665	AUTOFIX	0.88	c-Src-mediated phosphorylation of MUC1 increases binding of MUC1 and beta-catenin. c-Src phosphorylates the MUC1 cytoplasmic domain at a YEKV motif. The c-Src SH2 domain binds directly to pYEKV and inhibits the interaction between MUC1 and GSK3 beta.	The results demonstrate that the c-Src SH2 domain binds directly to pYEKV and inhibits the interaction between MUC1 and GSK3 beta
genes/human/MUC1/MUC1-ai-review.yaml	.core_functions[5].supported_by[0]	PMID:11483589	AUTOFIX	0.99	The epidermal growth factor receptor regulates interaction of the human DF3/MUC1 carcinoma antigen with c-Src and beta-catenin. EGFR phosphorylates MUC1-CT at Tyr-1229, modulating β-catenin binding.	# The epidermal growth factor receptor regulates interaction of the human DF3/MUC1 carcinoma antigen with c-Src and beta-catenin
genes/human/MUC1/MUC1-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	PMID:11483589	AUTOFIX	0.99	The epidermal growth factor receptor regulates interaction of the human DF3/MUC1 carcinoma antigen with c-Src and beta-catenin. [The paper demonstrates direct EGFR-MUC1 interaction and EGFR-mediated phosphorylation of MUC1]	# The epidermal growth factor receptor regulates interaction of the human DF3/MUC1 carcinoma antigen with c-Src and beta-catenin
genes/human/MUC1/MUC1-ai-review.yaml	.existing_annotations[15].review.supported_by[0]	PMID:15710329	AUTOFIX	0.90	MUC1 promotes selection of the p53-dependent growth arrest response and suppresses the p53-dependent apoptotic response to DNA damage. [MUC1 coactivates p21 gene transcription, which mediates G1 arrest]	In concert with these results, MUC1 promotes selection of the p53-dependent growth arrest response and suppresses the p53-dependent apoptotic response to DNA damage
genes/human/MYC/MYC-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:27791094	REVIEW	0.55	E-box binding and transcriptional activation of target genes	c-MYC, a basic helix–loop–helix zipper transcription factor, is believed to regulate an estimated 15% of genes in the human genome via binding to E-boxes within target promoters ( 48 )
genes/human/MYC/MYC-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:18818310	LOW_SIM	0.42	E-box sequence recognition and binding specificity	A p21 promoter construct containing one E2F and four Sp1/3-binding sites but no E-box ( 13 ), was not responsive to AP4 ( Fig
genes/human/MYC/MYC-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:12553908	REVIEW	0.61	X-ray structures of Myc-Max heterodimers demonstrate molecular basis for dimerization	X-ray structures of Myc-Max and Mad-Max recognizing DNA
genes/human/NDUFA4/NDUFA4-ai-review.yaml	.existing_annotations[14].review.supported_by[0]	PMID:23209302	AUTOFIX	0.99	KIF14 negatively regulates Rap1a-Radil signaling during breast cancer progression [no mention of NDUFA4 in this publication]	# KIF14 negatively regulates Rap1a-Radil signaling during breast cancer progression
genes/human/NDUFA4/NDUFA4-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:22902835	REVIEW	0.68	NDUFA4 plays a role in CIV function and biogenesis. COXFA4 is required for complex IV maintenance.	Rather, proteomic, genetic, evolutionary, and biochemical analyses reveal that NDUFA4 plays a role in CIV function and biogenesis
genes/human/NDUFA4/NDUFA4-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:30030519	AUTOFIX	0.80	We propose that the intact complex-IV is a monomer containing 14 subunits including NDUFA4. NDUFA4 lies exactly at the dimeric interface observed in previously reported crystal structures of complex-IV homodimer.	Intriguingly, NDUFA4 lies exactly at the dimeric interface observed in previously reported crystal structures of complex-IV homodimer which would preclude complex-IV dimerization
genes/human/NEUROG1/NEUROG1-ai-review.yaml	.proposed_new_terms[0].supported_by[0]	PMID:8816493	LOW_SIM	0.04	Inferred from role as proneural factor and parallel to ASCL1 function in suppressing gliogenesis. Proneural bHLH factors characteristically inhibit glial fate as part of neuron-glia binary decision.	The noncongruent expression pattern and target gene specificity of these highly related neurogenic bHLH proteins make them candidates for conferring specific aspects of the neuronal phenotype
genes/human/NFIA/NFIA-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	PMID:15684392	AUTOFIX	1.00	In A7 melanoma cells possessing elevated levels of nuclear FLNA, FOXC1 is unable to activate transcription and is partitioned to an HP1alpha, heterochromatin-rich region of the nucleus. [Note: This paper studies FOXC1 but confirms nuclear localization of interacting partners including NFI proteins]	In A7 melanoma cells possessing elevated levels of nuclear FLNA, FOXC1 is unable to activate transcription and is partitioned to an HP1alpha, heterochromatin-rich region of the nucleus
genes/human/NOVA2/NOVA2-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:32197073	LOW_SIM	0.14	Uniquely regulates alternative splicing events of a series of axon guidance related genes during cortical development, being essential for central nervous system development by regulating neural networks wiring.	The neuro-oncological ventral antigen 2 (NOVA2) protein is a major factor regulating neuron-specific alternative splicing (AS), previously associated with an acquired neurologic condition, the paraneoplastic opsoclonus-myoclonus ataxia (POMA)
genes/human/NPM1/NPM1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:16107701	AUTOFIX	0.99	Human histone chaperone nucleophosmin enhances acetylation-dependent chromatin transcription. Presumably, nucleophosmin disrupts the nucleosomal structure in an acetylation-dependent manner, resulting in the transcriptional activation.	# Human histone chaperone nucleophosmin enhances acetylation-dependent chromatin transcription
genes/human/NPM1/NPM1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:10211837	AUTOFIX	0.80	Protein B23 preferentially bound denatured substrates and exposed hydrophobic regions when complexed with denatured proteins. Protein B23 also protected liver alcohol dehydrogenase (LADH), carboxypeptidase A, citrate synthase, and rhodanese from aggregation during thermal denaturation. In addition, protein B23 was able to promote the restoration of activity of LADH previously denatured with guanidine-HCl.	Protein B23 also protected liver alcohol dehydrogenase (LADH), carboxypeptidase A, citrate synthase, and rhodanese from aggregation during thermal denaturation and preserved the enzyme activity of LADH under these conditions
genes/human/NPM1/NPM1-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:20352051	AUTOFIX	0.98	We find that Plk2 and NPM/B23 interact in vitro in a Polo-box dependent manner. Expression of a non-phosphorylatable NPM/B23 S4A mutant interferes with centriole reduplication in S-phase arrested cells and leads to a dilution of centriole numbers in unperturbed U2OS cells.	Notably, expression of a non-phosphorylatable NPM/B23 S4A mutant interferes with centriole reduplication in S-phase arrested cells and leads to a dilution of centriole numbers in unperturbed U2OS cells
genes/human/NPM1/NPM1-ai-review.yaml	.core_functions[3].supported_by[2]	PMID:16041368	REVIEW	0.63	Ran-Crm1 controls NPM1 association with centrosomes for centrosome duplication regulation.	Here, we discover that nucleophosmin (NPM) may be a Ran-Crm1 substrate that controls centrosome duplication
genes/human/ORMDL3/ORMDL3-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:30700557	AUTOFIX	0.87	The ORMDL/Orm-serine palmitoyltransferase (SPT) complex is directly regulated by ceramide [reconstitution demonstrates direct ceramide regulation of the ORMDL/SPT complex]	The ORMDL/Orm-serine palmitoyltransferase (SPT) complex is directly regulated by ceramide: Reconstitution of SPT regulation in isolated membranes
genes/human/PARD6G/PARD6G-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	PMID:39762628	LOW_SIM	0.37	The cryo-EM structure delineates a phosphorylated Llgl1 pS663 intermediate held within the Par6-aPKC complex; mutational disruptions at either the Llgl1-aPKC or Llgl1-Par6 PDZ interfaces alter complex assembly and phosphorylation progression	This complex traps a phospho-S663 Llgl1 intermediate bridging between aPKC and Par6, impeding phosphorylation progression
