gene_symbol	protein_id	term_id	term_label	evidence_type	reference_id	action	loss_status	covered_by
HSPB6	O14558	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
HSPB6	O14558	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0016607
HSPB6	O14558	GO:0009408	response to heat	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
HSPB7	Q9UBY9	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0015030
HSPB7	Q9UBY9	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737
HSPB8	Q9UJY1	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654
HSPB8	Q9UJY1	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
HSPB8	Q9UJY1	GO:0034620	cellular response to unfolded protein	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0034620
HSPB8	Q9UJY1	GO:0101031	protein folding chaperone complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0101031
HSPB9	Q9BQS6	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654
HSPB9	Q9BQS6	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
HSPG2	P98160	GO:0043005	neuron projection	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
HTT	P42858	GO:0022008	neurogenesis	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
HTT	P42858	GO:0007417	central nervous system development	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
HTT	P42858	GO:0030424	axon	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030424
HTT	P42858	GO:0030425	dendrite	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030425
HTT	P42858	GO:0031410	cytoplasmic vesicle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005769; GO:0005770; GO:0030659; GO:0031410
HTT	P42858	GO:0047496	vesicle transport along microtubule	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0047496
HTT	P42858	GO:0048489	synaptic vesicle transport	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
HYPK	Q9NX55	GO:0043066	negative regulation of apoptotic process	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0043066
HYPK	Q9NX55	GO:0050821	protein stabilization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0050821
IBA57	Q5T440	GO:0005759	mitochondrial matrix	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1	Q05084	GO:0030667	secretory granule membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030667; GO:0032127
ICA1	Q05084	GO:0051046	regulation of secretion	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1	Q05084	GO:0097753	membrane bending	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1	Q05084	GO:0140090	membrane curvature sensor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0140090
ICA1L	Q8NDH6	GO:0030667	secretory granule membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1L	Q8NDH6	GO:0051046	regulation of secretion	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1L	Q8NDH6	GO:0097753	membrane bending	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ICA1L	Q8NDH6	GO:0140090	membrane curvature sensor activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IDH3B	O43837	GO:0005739	mitochondrion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005739; GO:0005759
IDH3B	O43837	GO:0006099	tricarboxylic acid cycle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006099
IDH3B	O43837	GO:0006102	isocitrate metabolic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006102
IFI16	Q16666	GO:0003690	double-stranded DNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003690
IFI16	Q16666	GO:0035458	cellular response to interferon-beta	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0035458
IFI16	Q16666	GO:0002218	activation of innate immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0002218
IFI16	Q16666	GO:0005654	nucleoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005654; GO:0016607
IFI16	Q16666	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
IFI16	Q16666	GO:0005730	nucleolus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005730
IFI30	P13284	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0015035; GO:0016667; GO:0016671
IFI30	P13284	GO:0005764	lysosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005764; GO:0043202
IFIT2	P09913	GO:0003723	RNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003723
IFIT2	P09913	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
IFIT2	P09913	GO:0071345	cellular response to cytokine stimulus	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IFIT2	P09913	GO:0140374	antiviral innate immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0140374
IFIT3	O14879	GO:0003723	RNA binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IFIT3	O14879	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
IFIT3	O14879	GO:0071345	cellular response to cytokine stimulus	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IFIT3	O14879	GO:0140374	antiviral innate immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0140374
IFNL4	K9M1U5	GO:0045087	innate immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0038196
IFNL4	K9M1U5	GO:0051607	defense response to virus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0051607
IFNL4	K9M1U5	GO:0005102	signaling receptor binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IFNL4	K9M1U5	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IGFBP3	P17936	GO:0031994	insulin-like growth factor I binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0031994
IGFBP3	P17936	GO:0031995	insulin-like growth factor II binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IGFBP3	P17936	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IGFBP3	P17936	GO:0001968	fibronectin binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0001968
IGFBP3	P17936	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IKZF1	Q13422	GO:0003700	DNA-binding transcription factor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001227
IKZF1	Q13422	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001227
IKZF1	Q13422	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IL10	P22301	GO:0006955	immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006955; GO:0042092; GO:0045063
IL10	P22301	GO:0005125	cytokine activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005125
IL10	P22301	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IL10	P22301	GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046427
IL10	P22301	GO:0050728	negative regulation of inflammatory response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0050728
IL10	P22301	GO:0140105	interleukin-10-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0140105
IL13	P35225	GO:0002639	positive regulation of immunoglobulin production	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0002639
IL13	P35225	GO:0005144	interleukin-13 receptor binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005144
IL13	P35225	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IL13	P35225	GO:0006954	inflammatory response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001774; GO:0006954
IL15	P40933	GO:0001819	positive regulation of cytokine production	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0032740
IL15	P40933	GO:0050778	positive regulation of immune response	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IL15	P40933	GO:0005125	cytokine activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005125
IL15	P40933	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IL15	P40933	GO:0042102	positive regulation of T cell proliferation	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IL15	P40933	GO:0042119	neutrophil activation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042119
IL21	Q9HBE4	GO:0001819	positive regulation of cytokine production	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001819; GO:0032729; GO:0032740
IL21	Q9HBE4	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0045954
IL22	Q9GZX6	GO:0005125	cytokine activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005125
IL22	Q9GZX6	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IL23R	Q5VWK5	GO:0009897	external side of plasma membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IL23R	Q5VWK5	GO:0019221	cytokine-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004896; GO:0038155; GO:0042020
IL23R	Q5VWK5	GO:0008284	positive regulation of cell population proliferation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0032819; GO:0042102; GO:0042104; GO:0051142
IL23R	Q5VWK5	GO:0019955	cytokine binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042019
IL23R	Q5VWK5	GO:0005143	interleukin-12 receptor binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005143
IL23R	Q5VWK5	GO:0042019	interleukin-23 binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042019
IL23R	Q5VWK5	GO:0072536	interleukin-23 receptor complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0072536
IL2RA	P01589	GO:0006954	inflammatory response	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
IL2RA	P01589	GO:0019976	interleukin-2 binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0019976
IL36RN	Q9UBH0	GO:0006955	immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006955; GO:0019732; GO:0045087
IL36RN	Q9UBH0	GO:0006954	inflammatory response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006954
IL36RN	Q9UBH0	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
IL36RN	Q9UBH0	GO:0071222	cellular response to lipopolysaccharide	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
IL4	P05112	GO:0035771	interleukin-4-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0035771
IL4	P05112	GO:0045893	positive regulation of DNA-templated transcription	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045893; GO:0045944
IL4	P05112	GO:0050776	regulation of immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045191; GO:0048295; GO:0048304; GO:0050776; GO:2000553
IL4	P05112	GO:0050728	negative regulation of inflammatory response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0050728; GO:0150079
IL4I1	Q96RQ9	GO:0009063	amino acid catabolic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006559; GO:0006569; GO:0006572
IL4I1	Q96RQ9	GO:0001716	L-amino-acid oxidase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001716; GO:0106329
IL7R	P16871	GO:0030097	hemopoiesis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
IL7R	P16871	GO:0004917	interleukin-7 receptor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004917
IL7R	P16871	GO:0038111	interleukin-7-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004917; GO:0038111
IL7R	P16871	GO:0009897	external side of plasma membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0009897
IL7R	P16871	GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ILF3	Q12906	GO:0003725	double-stranded RNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003725
ILF3	Q12906	GO:0003727	single-stranded RNA binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
ILK	Q13418	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829; GO:0005938; GO:0030017
ILK	Q13418	GO:0007229	integrin-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0007229
ILK	Q13418	GO:0005102	signaling receptor binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005178
ILK	Q13418	GO:0030154	cell differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
ILK	Q13418	GO:0030674	protein-macromolecule adaptor activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ILK	Q13418	GO:0005925	focal adhesion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005925
ILK	Q13418	GO:0007160	cell-matrix adhesion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0007160
ILK	Q13418	GO:0034446	substrate adhesion-dependent cell spreading	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0034446
INPP5D	Q92835	GO:0050776	regulation of immune response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045953; GO:0050852
INPP5D	Q92835	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
INPP5D	Q92835	GO:0009968	negative regulation of signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0009968
INPP5D	Q92835	GO:0045579	positive regulation of B cell differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
INPP5D	Q92835	GO:0045659	negative regulation of neutrophil differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
INPP5D	Q92835	GO:0045779	negative regulation of bone resorption	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
INS	P01308	GO:0005158	insulin receptor binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005158
INS	P01308	GO:0005179	hormone activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005179
INS	P01308	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
INS	P01308	GO:0050714	positive regulation of protein secretion	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
INS	P01308	GO:0042593	glucose homeostasis	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042593
INTU	Q9ULD6	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
INTU	Q9ULD6	GO:0060271	cilium assembly	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0035735; GO:0044458; GO:0060271; GO:1905515
IP6K3	Q96PC2	GO:0005634	nucleus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005634
IP6K3	Q96PC2	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
IP6K3	Q96PC2	GO:0000828	inositol hexakisphosphate kinase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000828; GO:0000832
IP6K3	Q96PC2	GO:0032958	inositol phosphate biosynthetic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0032958
IRF4	Q15306	GO:0002376	immune system process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042110; GO:0072540
IRF4	Q15306	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654
IRF4	Q15306	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000981; GO:0001228; GO:0045944
IRF4	Q15306	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000981; GO:0001228
IRF4	Q15306	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000978
IRF8	Q02556	GO:0002376	immune system process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0002273; GO:0002314; GO:0002316; GO:0006955; GO:0071346
IRF8	Q02556	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654
IRF8	Q02556	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000122; GO:0000981; GO:0001227; GO:0045944
IRF8	Q02556	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000981; GO:0001227
IRF8	Q02556	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000978
ISCA1	Q9BUE6	GO:0005739	mitochondrion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005739; GO:0005759; GO:0120510
ISCA1	Q9BUE6	GO:0051604	protein maturation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0051604
ISCA1	Q9BUE6	GO:0051537	2 iron, 2 sulfur cluster binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ISCA2	Q86U28	GO:0005739	mitochondrion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005739; GO:0005759; GO:0120510
ISCA2	Q86U28	GO:0016226	iron-sulfur cluster assembly	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0016226; GO:0044572
ISCA2	Q86U28	GO:0051604	protein maturation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0051604
ISCA2	Q86U28	GO:0005506	iron ion binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ISCA2	Q86U28	GO:0051537	2 iron, 2 sulfur cluster binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ISCA2	Q86U28	GO:0051539	4 iron, 4 sulfur cluster binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ISCU	Q9H1K1	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0099128
ISCU	Q9H1K1	GO:0008198	ferrous iron binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0008198
ISCU	Q9H1K1	GO:0006879	intracellular iron ion homeostasis	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006879
ISCU	Q9H1K1	GO:0005759	mitochondrial matrix	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005759
ISCU	Q9H1K1	GO:0051537	2 iron, 2 sulfur cluster binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
ISM1	B1AKI9	GO:0016525	negative regulation of angiogenesis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
JAK1	P23458	GO:0004715	non-membrane spanning protein tyrosine kinase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004715
JAK1	P23458	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0007259
JAK1	P23458	GO:0019221	cytokine-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0019221; GO:0035723; GO:0035771; GO:0038110; GO:0038111; GO:0038113; GO:0038114; GO:0038154; GO:0038196; GO:0060333; GO:0060337; GO:0070102; GO:0140105
JAK1	P23458	GO:0035556	intracellular signal transduction	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0035556
JAK1	P23458	GO:0030154	cell differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0030154; GO:0072540
JAK1	P23458	GO:0005131	growth hormone receptor binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005131
JAK1	P23458	GO:0019221	cytokine-mediated signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0019221; GO:0035723; GO:0035771; GO:0038110; GO:0038111; GO:0038113; GO:0038114; GO:0038154; GO:0038196; GO:0060333; GO:0060337; GO:0070102; GO:0140105
JAK1	P23458	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
JAK1	P23458	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
KCNRG	Q8N5I3	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005783
KCTD11	Q693B1	GO:0045666	positive regulation of neuron differentiation	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
KCTD12	Q96CX2	GO:0042734	presynaptic membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042734
KCTD12	Q96CX2	GO:0045211	postsynaptic membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045211
KCTD12	Q96CX2	GO:0008277	regulation of G protein-coupled receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0002029
KCTD16	Q68DU8	GO:0042734	presynaptic membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042734
KCTD16	Q68DU8	GO:0045211	postsynaptic membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045211
KCTD16	Q68DU8	GO:0008277	regulation of G protein-coupled receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
KCTD7	Q96MP8	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005886
KCTD7	Q96MP8	GO:0060081	membrane hyperpolarization	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0060081
KCTD8	Q6ZWB6	GO:0008277	regulation of G protein-coupled receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
KEAP1	Q14145	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0043161
KEAP1	Q14145	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005783; GO:0005829
KEAP1	Q14145	GO:1990756	ubiquitin-like ligase-substrate adaptor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:1990756
KEAP1	Q14145	GO:0031463	Cul3-RING ubiquitin ligase complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0031463
KIF5B	P33176	GO:0005871	kinesin complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005871
KIF5B	P33176	GO:0048489	synaptic vesicle transport	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
KIF5B	P33176	GO:0098971	anterograde dendritic transport of neurotransmitter receptor complex	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
KIF5B	P33176	GO:0008574	plus-end-directed microtubule motor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0008574
KRAS	P01116	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005886; GO:0009898
KRAS	P01116	GO:0007265	Ras protein signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0007265
KRAS	P01116	GO:0008284	positive regulation of cell population proliferation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
KRAS	P01116	GO:0003924	GTPase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003924
LAMP1	P11279	GO:0005765	lysosomal membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005765; GO:0035577; GO:0061474; GO:0101004
LAMP1	P11279	GO:0072594	establishment of protein localization to organelle	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0072594
LAMP1	P11279	GO:0005886	plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005886; GO:0009897; GO:0042383
LAMP1	P11279	GO:0031902	late endosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0031902
LEMD2	Q8NC56	GO:0071763	nuclear membrane organization	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
LEMD2	Q8NC56	GO:0005637	nuclear inner membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005637
LEMD2	Q8NC56	GO:0034399	nuclear periphery	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
LIMD1	Q9UGP4	GO:0003714	transcription corepressor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003714
LIMD1	Q9UGP4	GO:0005912	adherens junction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005912
LIMD1	Q9UGP4	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654
LIMD1	Q9UGP4	GO:0007010	cytoskeleton organization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
LIMD1	Q9UGP4	GO:0035331	negative regulation of hippo signaling	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0035331
LIMD1	Q9UGP4	GO:0000932	P-body	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000932
LIMD1	Q9UGP4	GO:0001666	response to hypoxia	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001666
LIMD1	Q9UGP4	GO:0005667	transcription regulator complex	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
LIPE	Q05469	GO:0004771	sterol ester esterase activity	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0004771
