source_file	entity_id	entity_symbol	level	status	gap_kind	dark_aspect	n_provenance	provenance_refs	gap_statement
genes/human/LRCH4/LRCH4-ai-review.yaml	O75427	LRCH4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		It is unknown whether LRCH4 is required for Toll-like-receptor responses in native primary human immune cells and whether the ligand range observed in mouse systems is conserved in humans.
genes/human/LRCH4/LRCH4-ai-review.yaml	O75427	LRCH4	gene	OPEN	BIOLOGY	CC_DARK	0		The endogenous subcellular distribution, membrane orientation, and trafficking itinerary of human LRCH4 are unknown.
genes/human/LRCH4/LRCH4-ai-review.yaml	O75427	LRCH4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		The physiological significance of LRCH4 binding to DOCK6, DOCK7, and DOCK8 is unknown, including which Rho GTPase output is affected and whether the interaction contributes to Toll-like-receptor or membrane-raft phenotypes.
genes/human/LRFN1/LRFN1-ai-review.yaml	Q9P244	LRFN1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:32822567;PMID:29348429	Which LAR-family receptor phosphatase interactions are physiologically occupied by endogenous human LRFN1, whether they occur predominantly in trans or can also occur in cis, and how each interaction contributes to human postsynaptic maturation remain unresolved.
genes/human/LRFN1/LRFN1-ai-review.yaml	Q9P244	LRFN1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:16828986	The endogenous human-neuronal requirement for the LRFN1 ESTV motif, the identity and stoichiometry of its occupied PDZ-scaffold partners, and the mechanism by which those interactions organize receptor nanodomains are not established.
genes/human/LRFN1/LRFN1-ai-review.yaml	Q9P244	LRFN1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	Reactome:R-HSA-8849900	The physiological role, if any, of LRFN1-containing cis homo- and heteromeric SALM complexes in postsynaptic assembly or neurite development is unknown.
genes/human/LRFN2/LRFN2-ai-review.yaml	Q9ULH4	LRFN2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:34251337	The endogenous scaffold, glutamate-receptor, and trafficking partners occupied by LRFN2 at human pre- and postsynaptic membranes, and the requirement for its terminal ESTV motif in human neurons, remain unknown.
genes/human/LRFN2/LRFN2-ai-review.yaml	Q9ULH4	LRFN2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:31368584	How presynaptic SALM1 couples CASK and its juxtamembrane basic region to F-actin/PIP2-dependent neurexin cis clustering is unresolved, including whether the relevant interactions are simultaneous, transient, or indirect.
genes/human/LRFN2/LRFN2-ai-review.yaml	Q9ULH4	LRFN2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:28604739;PMID:29798891	The direction and cellular basis of Lrfn2-dependent synaptic plasticity are not settled, and the relative contributions of excitatory versus inhibitory synapses differ between mouse models and brain regions.
genes/human/LRFN2/LRFN2-ai-review.yaml	Q9ULH4	LRFN2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:18227064	The physiological role of SALM1-containing cis homo- and heteromeric SALM assemblies is unknown, as is whether they regulate trafficking, membrane avidity, or synaptic partner selection.
genes/human/LRFN4/LRFN4-ai-review.yaml	Q6PJG9	LRFN4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:26321637	The endogenous human-neuronal requirement for each SALM3-LAR-RPTP pair, the presynaptic splice isoforms that engage LRFN4, and the relative contribution of PTPRF, PTPRD and PTPRS to excitatory versus inhibitory presynapse assembly are unknown.
genes/human/LRFN4/LRFN4-ai-review.yaml	Q6PJG9	LRFN4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:32665594	The architecture and conformational dynamics of full-length human LRFN4 alone and in a membrane-spanning LRFN4-LAR-RPTP adhesion complex have not been determined.
genes/human/LRFN4/LRFN4-ai-review.yaml	Q6PJG9	LRFN4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	3	file:human/LRFN4/LRFN4-uniprot.txt;file:human/LRFN4/LRFN4-uniprot.txt;PMID:20410109	Which of the demonstrated DLG1, DLG2, DLG3 and DLG4 partners, or other PDZ proteins, occupy endogenous LRFN4 in human neurons, and how that interaction module coordinates postsynaptic-density assembly with extracellular LAR-RPTP adhesion, remain unresolved.
genes/human/LRFN4/LRFN4-ai-review.yaml	Q6PJG9	LRFN4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:22677168	The extracellular ligand or activating condition for LRFN4 signaling in human monocytes and the mechanism linking its cytoplasmic region to 14-3-3, NCK1 and Rac1 are not established.
genes/human/LRFN5/LRFN5-ai-review.yaml	Q96NI6	LRFN5	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:27225731;PMID:29348579	Which LAR-RPTP splice forms bind endogenous full-length LRFN5 at synapses is unresolved, especially because cell-aggregation assays and purified-protein measurements report opposite effects of mini-exon B.
genes/human/LRFN5/LRFN5-ai-review.yaml	Q96NI6	LRFN5	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:29348579;PMID:20410109	The stoichiometry, membrane directionality, and partner hierarchy of endogenous full-length human LRFN5 complexes at excitatory and inhibitory synapses are not established.
genes/human/LRFN5/LRFN5-ai-review.yaml	Q96NI6	LRFN5	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:27152329;PMID:27152329	Whether LRFN5-HVEM signaling suppresses macrophage or microglial activation in human CNS tissue, and which cell type and signaling direction are essential, remain unknown.
genes/human/LRG1/LRG1-ai-review.yaml	P02750	LRG1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:37121976	The structure, stoichiometry, and cell-context determinants of the LRG1-TGF-beta receptor assembly are unresolved, including how endoglin and ligand exposure govern conditional ALK1 association and selection between ALK1-SMAD1/5 and ALK5-SMAD2 outputs.
genes/human/LRG1/LRG1-ai-review.yaml	P02750	LRG1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:37121976;PMID:37121976	The physiological source, tissue distribution, and abundance of LPHN2-activating deglycosylated LRG1 in humans are unknown, as is the precise structural basis for LPHN2 selectivity over LPHN1 and LPHN3.
genes/human/LRG1/LRG1-ai-review.yaml	P02750	LRG1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:20442399;PMID:20442399	It is unknown whether human LRG1 binds human extracellular cytochrome c with physiologically relevant affinity and neutralizes cytochrome-c activity in vivo.
genes/human/LRGUK/LRGUK-ai-review.yaml	Q96M69	LRGUK	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:28003339	The biochemical activity of the human LRGUK GUK-like domain is unresolved: partner binding is demonstrated in mouse LRGUK1, but nucleotide binding, phosphotransfer and ATPase activity have not been established, so neither a guanylate kinase nor a definitive pseudokinase assignment is justified.
genes/human/LRGUK/LRGUK-ai-review.yaml	Q96M69	LRGUK	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:32296183	The endogenous human LRGUK interaction complex and the causal contribution of each partner to sperm assembly remain unresolved; the direct human HOOK2 observation is a binary-interactome result, whereas the broader HOOK1-3/RIMBP3/KLC3 complex is established in mouse Lrguk-1 experiments.
genes/human/LRGUK/LRGUK-ai-review.yaml	Q96M69	LRGUK	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	1	PMID:34083607	The precise placement and molecular role of LRGUK within the mammalian sperm C1b/C1f central-apparatus region, and any role in non-sperm cilia, remain unresolved despite patient sperm abnormalities and ciliate comparative evidence.
genes/human/LRIF1/LRIF1-ai-review.yaml	Q5T3J3	LRIF1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:23542155;PMID:30016453	The structural organization of the LRIF1-HP1-SMCHD1 assembly is unknown. No experimentally determined LRIF1 structure exists, and the direct HP1-binding motif is known without a mapped structural mechanism for how LRIF1 engages SMCHD1 or coordinates the two partners.
genes/human/LRIF1/LRIF1-ai-review.yaml	Q5T3J3	LRIF1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:32467133;PMID:37380887	The cellular functions of the short LRIF1 isoform remain untested. Its sequence lacks residues 1-536 but retains the HP1-binding motif, both nuclear-localization signals, and the coiled coil; retention of these features alone does not establish HP1 binding, chromatin recruitment, or functional equivalence to the long isoform.
genes/human/LRIF1/LRIF1-ai-review.yaml	Q5T3J3	LRIF1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:37380887	How LRIF1 and SMCHD1 repress D4Z4 after somatic recruitment remains unresolved, including whether LRIF1 is recruited through H3K9me3/HP1 or another chromatin factor and whether the auxiliary pathway acts by higher-order compaction.
genes/human/LRIG1/LRIG1-ai-review.yaml	Q96JA1	LRIG1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:17178829	The E3 ligase and degradation machinery that execute basal, c-CBL-independent LRIG1-mediated MET destabilization are unresolved, and it is not known whether the SAIT301-induced HRS/USP8 pathway is used during unperturbed MET regulation.
genes/human/LRIG1/LRIG1-ai-review.yaml	Q96JA1	LRIG1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:25765764	The direct structural interface, affinity and stoichiometry of full-length LRIG1 with its receptor targets remain unresolved, and positive cell-based association results have not been reconciled with failure to detect EGFR binding in purified ectodomain assays.
genes/human/LRIG1/LRIG1-ai-review.yaml	Q96JA1	LRIG1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:21087604	The physiological protease, cleavage site and direct signaling target of the shed LRIG1 ectodomain are unknown, as is whether the two curated human isoforms differ in production or activity of the soluble product.
genes/human/LRIG2/LRIG2-ai-review.yaml	O94898	LRIG2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:30015847	The endogenous receptor partners and direction of LRIG2-mediated signaling regulation in normal human tissues are unknown.
genes/human/LRIG2/LRIG2-ai-review.yaml	O94898	LRIG2	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:25353163	The cellular mechanism that releases the soluble LRIG2 ectodomain is unknown.
genes/human/LRIG2/LRIG2-ai-review.yaml	O94898	LRIG2	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:23313374	How LRIG2 loss causes urofacial syndrome type 2 at the molecular and circuit levels remains unresolved.
genes/human/LRIG2/LRIG2-ai-review.yaml	O94898	LRIG2	gene	OPEN	BIOLOGY|CURATION	BP_DARK	1	PMID:26651291	It is unknown whether the mouse Lrig2-Neogenin shedding mechanism and auditory role are conserved in human LRIG2.
genes/human/LRIG3/LRIG3-ai-review.yaml	Q6UXM1	LRIG3	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:23723069	The endogenous human receptor partners, binding interfaces, and direction of LRIG3-mediated receptor regulation remain incompletely defined.
genes/human/LRIG3/LRIG3-ai-review.yaml	Q6UXM1	LRIG3	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:19004851	The extent to which the mouse Lrig3-Ntn1 inner-ear mechanism is conserved in human otic development is unknown.
genes/human/LRIG3/LRIG3-ai-review.yaml	Q6UXM1	LRIG3	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:36639372	The physiological source, protease, and normal target tissues of soluble LRIG3 are unresolved.
genes/human/LRIG3/LRIG3-ai-review.yaml	Q6UXM1	LRIG3	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		The localization and functions of the two curated LRIG3 isoforms have not been compared.
genes/human/LRIT1/LRIT1-ai-review.yaml	Q9P2V4	LRIT1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:10777785	The normal expression, localization, molecular partners, and physiological role of endogenous human LRIT1 in retinal neurons have not been established.
genes/human/LRIT1/LRIT1-ai-review.yaml	Q9P2V4	LRIT1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:29590623	The stoichiometry, orientation, and binding interfaces of the LRIT1-mGluR6-FRMPD2 assembly are unknown.
genes/human/LRIT1/LRIT1-ai-review.yaml	Q9P2V4	LRIT1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:29590623	How LRIT1 modulates cone synaptic gain and background adaptation is unresolved.
genes/human/LRIT1/LRIT1-ai-review.yaml	Q9P2V4	LRIT1	gene	OPEN	BIOLOGY	CC_DARK	2	PMID:10777785;PMID:29590623	The relationship between LRIT1's synaptic pool, rat outer-segment disk localization, and heterologous ER accumulation is not understood.
genes/human/LRIT2/LRIT2-ai-review.yaml	A6NDA9	LRIT2	gene	OPEN	BIOLOGY	WHOLLY_DARK	0		The molecular activity and endogenous interaction partners of human LRIT2 are unknown.
genes/human/LRIT2/LRIT2-ai-review.yaml	A6NDA9	LRIT2	gene	OPEN	BIOLOGY	WHOLLY_DARK	1	PMID:31934309	The cell types, subcellular sites, and physiological role of endogenous human LRIT2 in the eye have not been established.
genes/human/LRIT2/LRIT2-ai-review.yaml	A6NDA9	LRIT2	gene	OPEN	BIOLOGY	WHOLLY_DARK	0		Whether LRIT2 associates with LRIT1 endogenously, and whether that association has a conserved retinal consequence, remains unresolved.
genes/human/LRIT2/LRIT2-ai-review.yaml	A6NDA9	LRIT2	gene	OPEN	BIOLOGY	WHOLLY_DARK	0		The expression, localization, and partner specificity of LRIT2 isoforms 1 and 2 have not been compared.
genes/human/LRIT3/LRIT3-ai-review.yaml	Q3SXY7	LRIT3	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:42055330	The direct extracellular binding interface by which LRIT3 organizes nyctalopin, TRPM1, and the depolarizing-bipolar-cell signalplex is unresolved.
genes/human/LRIT3/LRIT3-ai-review.yaml	Q3SXY7	LRIT3	gene	OPEN	BIOLOGY	CC_DARK	2	PMID:23246293;PMID:40263339	The exact cell-side distribution and molecular partners of endogenous human LRIT3 at rod and cone synapses remain unresolved.
genes/human/LRIT3/LRIT3-ai-review.yaml	Q3SXY7	LRIT3	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		The expression, trafficking, and function of human LRIT3 isoform 2 are unknown.
genes/human/LRIT3/LRIT3-ai-review.yaml	Q3SXY7	LRIT3	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:22673519	The endogenous physiological relevance of LRIT3-dependent FGFR1 maturation and signaling outside the overexpression assay is unknown.
genes/human/LRMDA/LRMDA-ai-review.yaml	Q9H2I8	LRMDA	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:36334630;PMID:41038817	The relative expression and functional equivalence of the reviewed 198-residue Q9H2I8 protein and the 226-residue A0A087WWI0 proteoform are unknown.
genes/human/LRMDA/LRMDA-ai-review.yaml	Q9H2I8	LRMDA	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:36334630	The cargo and trafficking steps through which RAB32-LRMDA-Commander control PMEL processing, melanosome fibrillation, and lumen pH remain unresolved.
genes/human/LRMDA/LRMDA-ai-review.yaml	Q9H2I8	LRMDA	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:23395477	How the melanosome-biogenesis mechanism relates to LRMDA's developmental role in melanocyte differentiation is unknown.
genes/human/LRMDA/LRMDA-ai-review.yaml	Q9H2I8	LRMDA	gene	OPEN	BIOLOGY	CC_DARK	1	PMID:41038817	The endogenous composition, stoichiometry, and lifetime of the RAB32-LRMDA-Commander assembly on human melanosomes are unknown.
genes/human/LRP10/LRP10-ai-review.yaml	Q7Z4F1	LRP10	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:22734645;PMID:11123907	The physiological human cargo repertoire of LRP10, including whether it directly internalizes apoE-rich beta-VLDL in relevant human cell types, is unresolved.
genes/human/LRP10/LRP10-ai-review.yaml	Q7Z4F1	LRP10	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:33913039	How SORL1 participates in LRP10-dependent sorting, and whether either receptor recruits the other or a shared trafficking complex, has not been established.
genes/human/LRP10/LRP10-ai-review.yaml	Q7Z4F1	LRP10	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	file:human/LRP10/LRP10-uniprot.txt	The cellular itinerary, cargo selectivity, and physiological consequences of LRP10 isoform 2 are unknown.
genes/human/LRP10/LRP10-ai-review.yaml	Q7Z4F1	LRP10	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:38315424	The causal route from disease-associated LRP10 loss or mislocalization to Lewy-body disease phenotypes remains unresolved, and the reported alpha-synuclein effects have not been established as a universal normal function of LRP10.
genes/human/LRP11/LRP11-ai-review.yaml	Q86VZ4	LRP11 (core function)	core_function	NARROWING	BIOLOGY	MF_DARK	1	PMID:38272565	Whether human LRP11 binds native LDL directly, with what affinity and particle specificity, and whether it internalizes LDL rather than only signaling in response to it remain unknown.
genes/human/LRP11/LRP11-ai-review.yaml	Q86VZ4	LRP11 (core function)	core_function	OPEN	BIOLOGY	CC_DARK	1	file:human/LRP11/LRP11-uniprot.txt	The endogenous protein expression, localization and biological activity of human LRP11 isoform 2 have not been established.
genes/human/LRP11/LRP11-ai-review.yaml	Q86VZ4	LRP11 (core function)	core_function	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	1	PMID:17620599	LRP11's proposed beta-arrestin interaction, phosphoprotein-binding specificity and the quantitative distribution between plasma and intracellular membranes remain unresolved.
genes/human/LRP11/LRP11-ai-review.yaml	Q86VZ4	LRP11 (core function)	core_function	NARROWING	BIOLOGY	BP_DARK	1	PMID:31507330	The normal human physiological context of LRP11 signaling remains unknown outside cancer-cell and experimental T-cell systems.
genes/human/LRP12/LRP12-ai-review.yaml	Q9Y561	LRP12	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	1	PMID:37330909	The species and constructs used for the α4-integrin molecular assays, and independent curated experimental confirmation on human LRP12, remain unresolved from the accessible evidence.
genes/human/LRP12/LRP12-ai-review.yaml	Q9Y561	LRP12	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:12809483	The physiological extracellular ligand and any cargo-internalization function of LRP12 remain unknown.
genes/human/LRP12/LRP12-ai-review.yaml	Q9Y561	LRP12	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	UniProtKB:Q9Y561	Functional differences between the two curated human LRP12 isoforms are unresolved.
genes/human/LRP12/LRP12-ai-review.yaml	Q9Y561	LRP12	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:26639854	The mechanism connecting Lrp12 to neuronal arborization, migration, and cortical lamination is not defined and has not been tested directly in human neural cells.
genes/human/LRP12/LRP12-ai-review.yaml	Q9Y561	LRP12	gene	OPEN	BIOLOGY		1	UniProtKB:Q9Y561	No experimental structure defines full-length LRP12 or its complex with α4 integrin.
genes/human/LRP1B/LRP1B-ai-review.yaml	Q9NZR2	LRP1B	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:11384978	The endogenous full-length human LRP1B ligand repertoire, adaptor usage, and tissue-specific internalization kinetics are not established.
genes/human/LRP1B/LRP1B-ai-review.yaml	Q9NZR2	LRP1B	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:21420681	The normal physiological roles of LRP1B in its restricted human tissue-expression domains, including the importance of lipoprotein uptake, remain unresolved.
genes/human/LRP1B/LRP1B-ai-review.yaml	Q9NZR2	LRP1B	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:27626682	The molecular connection between LRP1B cargo trafficking and suppression of cancer-cell proliferation is unknown.
genes/human/LRP1B/LRP1B-ai-review.yaml	Q9NZR2	LRP1B	gene	OPEN	BIOLOGY	CC_DARK	1	PMID:15082773	Full-length human LRP1B processing, higher-order structure, and possible stable receptor-complex membership are unresolved.
genes/human/LRP1B/LRP1B-ai-review.yaml	Q9NZR2	LRP1B	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		Whether human LRP1B produces functional alternative protein isoforms is unknown.
genes/human/LRP2/LRP2-ai-review.yaml	P98164	LRP2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:7768901	The endogenous human LRP2 cargo repertoire and quantitative uptake contribution in each expressing tissue are incompletely defined.
genes/human/LRP2/LRP2-ai-review.yaml	P98164	LRP2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:36750096	Ligand-specific interfaces and the complete adaptor architecture of full-length human LRP2 during its endocytic conformational cycle remain unresolved.
genes/human/LRP2/LRP2-ai-review.yaml	P98164	LRP2	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:17632512	The cargo-specific mechanisms linking LRP2 loss to the pleiotropic features of Donnai-Barrow/facio-oculo-acoustico-renal syndrome are not established.
genes/human/LRP2/LRP2-ai-review.yaml	P98164	LRP2	gene	OPEN	BIOLOGY	CC_DARK	0		Proteolytic processing, soluble-receptor release, and nuclear-tail signaling by endogenous human LRP2 remain insufficiently characterized.
genes/human/LRP2/LRP2-ai-review.yaml	P98164	LRP2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		It is unknown whether any human LRP2 splice transcripts produce stable functional protein isoforms with distinct trafficking or cargo specificity.
genes/human/LRP2BP/LRP2BP-ai-review.yaml	Q9P2M1	LRP2BP	gene	OPEN	BIOLOGY|CURATION	BP_DARK	1	PMID:12508107	The endogenous molecular consequence of the LRP2BP-LRP2 association is unknown.
genes/human/LRP2BP/LRP2BP-ai-review.yaml	Q9P2M1	LRP2BP	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:12508107	The LRP2BP-side interaction interface and endogenous complex composition are unresolved.
genes/human/LRP2BP/LRP2BP-ai-review.yaml	Q9P2M1	LRP2BP	gene	OPEN	BIOLOGY	CC_DARK	0		The identity and dynamics of the LRP2BP-positive cytoplasmic vesicles are unknown.
genes/human/LRP2BP/LRP2BP-ai-review.yaml	Q9P2M1	LRP2BP	gene	OPEN	BIOLOGY	BP_DARK	0		The biological significance of LRP2BP isoform 2 is unknown.
genes/human/LRP4/LRP4-ai-review.yaml	O75096	LRP4	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:37252960	The architecture and signaling behavior of full-length membrane-embedded human LRP4 in the AGRIN-LRP4-MuSK complex remain unresolved.
genes/human/LRP4/LRP4-ai-review.yaml	O75096	LRP4	gene	OPEN	BIOLOGY	BP_DARK	0		Direct endogenous human-neuromuscular evidence for LRP4 complex dynamics and signaling is limited.
genes/human/LRP4/LRP4-ai-review.yaml	O75096	LRP4	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:24234652	The molecular basis for pathway-selective effects of LRP4 beta-propeller variants is incomplete.
genes/human/LRP4/LRP4-ai-review.yaml	O75096	LRP4	gene	OPEN	BIOLOGY	MF_DARK	0		The physiological LRP4 cytoplasmic-tail interactome and its contribution to either core pathway are unknown.
genes/human/LRP5/LRP5-ai-review.yaml	O75197	LRP5	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:20093360;PMID:12121999	The molecular features that make a ligand-receptor complex prefer LRP5 rather than the closely related LRP6, and the extent to which the two coreceptors are interchangeable in human osteoblasts, remain unresolved.
genes/human/LRP5/LRP5-ai-review.yaml	O75197	LRP5	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:15035989;PMID:17955262	Direct assembly, stoichiometry, and coreceptor selectivity of a human Norrin-FZD4-LRP5 signaling complex have not been established biochemically or structurally.
genes/human/LRP5/LRP5-ai-review.yaml	O75197	LRP5	gene	OPEN	BIOLOGY		0		It is unknown whether the 1,034-residue RefSeq isoform 2 is translated and produces a stable membrane protein with any signaling activity.
genes/human/LRP5/LRP5-ai-review.yaml	O75197	LRP5	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:19673927	Whether LRP5 has a direct, cell-autonomous role in glucose or lipid metabolism, distinct from secondary effects of skeletal and canonical Wnt signaling, remains unresolved.
genes/human/LRP5L/LRP5L-ai-review.yaml	A4QPB2	LRP5L	gene	OPEN	BIOLOGY|CURATION	WHOLLY_DARK	4	file:human/LRP5L/LRP5L-uniprot.txt;file:human/LRP5L/LRP5L-ncbi-gene.json;file:human/LRP5L/LRP5L-hgnc.json;file:human/LRP5L/LRP5L-uniprot.txt	Whether the human LRP5L locus produces a stable endogenous polypeptide is unknown, and the transcript(s), translation start site, and isoform(s) that could generate such a product have not been reconciled with the current pseudogene model.
genes/human/LRP5L/LRP5L-ai-review.yaml	A4QPB2	LRP5L	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:32789677	The molecular mechanism connecting LRP5L perturbation or the P36R construct to laminin gamma-1 and c-MAF expression is unknown, including whether the reported effects are direct, require an endogenous translated product, or are specific to a particular transcript or isoform.
genes/human/LRP6/LRP6-ai-review.yaml	O75581	LRP6	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	0		It is unknown whether the additional NCBI RefSeq LRP6 transcript/protein models designated a-j produce stable products with functions that differ from the UniProtKB O75581/RefSeq isoform-b model reviewed here.
genes/human/LRP6/LRP6-ai-review.yaml	O75581	LRP6	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:21984209;PMID:27524201	The architecture and conformational transitions of full-length, membrane-embedded human LRP6 in an activated Wnt-Frizzled signalosome remain unresolved.
genes/human/LRP6/LRP6-ai-review.yaml	O75581	LRP6	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:19107203;PMID:16341017	The relative contribution of direct GSK3 inhibition by phosphorylated LRP6 motifs versus recruitment and sequestration of AXIN-GSK3 in endogenous human signalosomes is not quantitatively resolved.
genes/human/LRP6/LRP6-ai-review.yaml	O75581	LRP6	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	0		The tissue-specific division of labor between human LRP6 and LRP5, and the mechanistic effects of many LRP6 disease variants, remain incompletely resolved.
genes/human/LRP8/LRP8-ai-review.yaml	Q14114	LRP8	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:10380922	The extent to which endogenous human LRP8 couples Reelin binding to DAB1-dependent developmental and synaptic outputs in defined neural cell types remains unresolved.
genes/human/LRP8/LRP8-ai-review.yaml	Q14114	LRP8	gene	OPEN	BIOLOGY		0		Endogenous functions of the five curated human LRP8 splice isoforms are not resolved at protein, tissue, or signaling level.
genes/human/LRP8/LRP8-ai-review.yaml	Q14114	LRP8	gene	OPEN	BIOLOGY		0		The architecture and stoichiometry of full-length LRP8 ligand complexes in a membrane remain unknown.
genes/human/LRP8/LRP8-ai-review.yaml	Q14114	LRP8	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		The physiological importance and tissue range of LRP8-mediated viral entry in humans remain incompletely defined.
genes/human/MPDU1/MPDU1-ai-review.yaml	O75352	MPDU1 (core function)	core_function				0		The precise molecular mechanism by which MPDU1 promotes utilization of Dol-P-Man and Dol-P-Glc is undetermined: it lacks any defined catalytic activity and no informative molecular-function GO term is assigned. It may reorient (flip) the donor's sugar headgroup toward the ER lumen or present the donor to lumenal glycosyltransferases, but the biochemical mechanism has not been established.
genes/human/MPDU1/MPDU1-ai-review.yaml	O75352	MPDU1 (core function)	core_function				0		Whether a distinct Dol-P-Glc-selective utilization factor also exists is unresolved, as the SL15/Lec35 product was reported to be selective for MPD over GPD, implying an additional GPD-selective gene product remains to be identified.
genes/human/PI15/PI15-ai-review.yaml	O43692	PI15	gene	OPEN	BIOLOGY	MF_DARK	1	file:human/PI15/PI15-deep-research-manual.md	PI15's physiological human protease substrates, target specificity, inhibitory constants, and molecular inhibition mechanism are unknown.
genes/human/PI15/PI15-ai-review.yaml	O43692	PI15	gene	OPEN	BIOLOGY	BP_DARK	1	file:human/PI15/PI15-deep-research-manual.md	PI15's normal physiological biological process and organismal phenotype are unknown.
genes/human/PI15/PI15-ai-review.yaml	O43692	PI15	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:23533145	It is unclear whether PI15 is a true exosome/prostasome cargo or a soluble protein that co-purifies with extracellular vesicles.
genes/human/PI16/PI16-ai-review.yaml	Q6UXB8	PI16	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:27996045;PMID:30365157	The physiological protease-target spectrum and structural inhibition mechanism of human PI16 are incompletely defined.
