suggested_review_name	review_name_collision	uniprot_accession	entry_name	primary_gene	ordered_locus	all_gene_names	protein_name	reviewed	annotation_score	length	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	kegg_ids	biocyc_ids	unipathway_ids	refseq_ids	keywords	gene_key	primary_bucket_id	primary_bucket_label	primary_bucket_type	primary_bucket_source	primary_module_area	assignment_reason	specific_kegg_pathway_ids	specific_kegg_pathway_names	overview_kegg_pathway_ids
PP_3336	false	Q88HM0	Q88HM0_PSEPK	PP_3336	PP_3336	PP_3336	DUF2946 domain-containing protein	unreviewed	1.0	150			IPR021333;	PF11162;		ppu:PP_3336;	PPUT160488:G1G01-3569-MONOMER;			Reference proteome	ppu:PP_3336	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3337	false	Q88HL9	Q88HL9_PSEPK	PP_3337	PP_3337	PP_3337	DUF2946 domain-containing protein	unreviewed	1.0	131			IPR021333;	PF11162;		ppu:PP_3337;	PPUT160488:G1G01-3570-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3337	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3339	false	Q88HL7	Q88HL7_PSEPK	PP_3339	PP_3339	PP_3339	DUF2946 domain-containing protein	unreviewed	1.0	135			IPR021333;	PF11162;		ppu:PP_3339;	PPUT160488:G1G01-3572-MONOMER;		WP_010954215.1;	Reference proteome	ppu:PP_3339	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3374	false	Q88HI3	Q88HI3_PSEPK	PP_3374	PP_3374	PP_3374	Uncharacterized protein	unreviewed	1.0	127						ppu:PP_3374;	PPUT160488:G1G01-3605-MONOMER;		WP_010954247.1;	Reference proteome	ppu:PP_3374	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3387	false	Q88HH1	Q88HH1_PSEPK	PP_3387	PP_3387	PP_3387	DUF4123 domain-containing protein	unreviewed	1.0	292			IPR025391;	PF13503;		ppu:PP_3387;	PPUT160488:G1G01-3618-MONOMER;		WP_049587673.1;	Reference proteome	ppu:PP_3387	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3389	false	Q88HG9	Q88HG9_PSEPK	PP_3389	PP_3389	PP_3389	DUF6708 domain-containing protein	unreviewed	1.0	385			IPR046554;	PF20455;		ppu:PP_3389;	PPUT160488:G1G01-3620-MONOMER;		WP_010954261.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3389	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3396	false	Q88HG2	Q88HG2_PSEPK	PP_3396	PP_3396	PP_3396	Glycoprotein gp2	unreviewed	1.0	442						ppu:PP_3396;	PPUT160488:G1G01-3627-MONOMER;		WP_010954268.1;	Reference proteome;Signal	ppu:PP_3396	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_3401	false	Q88HF8	Q88HF8_PSEPK	PP_3401	PP_3401	PP_3401	Uncharacterized protein	unreviewed	1.0	95						ppu:PP_3401;	PPUT160488:G1G01-3632-MONOMER;		WP_003253801.1;	Reference proteome	ppu:PP_3401	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3402	false	Q88HF7	Q88HF7_PSEPK	PP_3402	PP_3402	PP_3402	DUF1652 domain-containing protein	unreviewed	1.0	131			IPR012448;	PF07865;		ppu:PP_3402;	PPUT160488:G1G01-3633-MONOMER;			Reference proteome	ppu:PP_3402	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3407	false	Q88HF2	Q88HF2_PSEPK	PP_3407	PP_3407	PP_3407	Uncharacterized protein	unreviewed	1.0	76						ppu:PP_3407;	PPUT160488:G1G01-3638-MONOMER;			Reference proteome	ppu:PP_3407	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3411	false	Q88HE9	Q88HE9_PSEPK	PP_3411	PP_3411	PP_3411	DUF1272 domain-containing protein	unreviewed	1.0	80			IPR010696;	PF06906;		ppu:PP_3411;	PPUT160488:G1G01-3644-MONOMER;		WP_003253822.1;	Reference proteome	ppu:PP_3411	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3428	false	Q88HD2	Q88HD2_PSEPK	PP_3428	PP_3428	PP_3428	Uncharacterized protein	unreviewed	1.0	351			IPR011989;IPR011030;IPR011990;IPR019734;	PF13646;PF13432;PF14559;	PTHR45586:SF1;PTHR45586;	ppu:PP_3428;	PPUT160488:G1G01-3661-MONOMER;		WP_049587692.1;	Reference proteome;Repeat;TPR repeat	ppu:PP_3428	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3434	false	Q88HC6	Q88HC6_PSEPK	PP_3434	PP_3434	PP_3434	Uncharacterized protein	unreviewed	1.0	35						ppu:PP_3434;	PPUT160488:G1G01-3667-MONOMER;			Reference proteome	ppu:PP_3434	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3441	false	Q88HB9	Q88HB9_PSEPK	PP_3441	PP_3441	PP_3441	Uncharacterized protein	unreviewed	1.0	384			IPR016181;			ppu:PP_3441;	PPUT160488:G1G01-3674-MONOMER;		WP_010954307.1;	Reference proteome	ppu:PP_3441	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3442	false	Q88HB8	Q88HB8_PSEPK	PP_3442	PP_3442	PP_3442	Uncharacterized protein	unreviewed	1.0	55						ppu:PP_3442;	PPUT160488:G1G01-3675-MONOMER;		WP_010954308.1;	Reference proteome	ppu:PP_3442	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3445	false	Q88HB5	Q88HB5_PSEPK	PP_3445	PP_3445	PP_3445	DUF1173 domain-containing protein	unreviewed	1.0	402						ppu:PP_3445;	PPUT160488:G1G01-3678-MONOMER;			Reference proteome	ppu:PP_3445	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3451	false	Q88HA9	Q88HA9_PSEPK	PP_3451	PP_3451	PP_3451	DUF4434 domain-containing protein	unreviewed	1.0	279			IPR027849;	PF14488;		ppu:PP_3451;	PPUT160488:G1G01-3685-MONOMER;		WP_010954317.1;	Reference proteome;Signal	ppu:PP_3451	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3468	false	Q88H92	Q88H92_PSEPK	PP_3468	PP_3468	PP_3468	DUF3077 domain-containing protein	unreviewed	1.0	104						ppu:PP_3468;	PPUT160488:G1G01-3703-MONOMER;			Reference proteome	ppu:PP_3468	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3475	false	Q88H86	Q88H86_PSEPK	PP_3475	PP_3475	PP_3475	Type II secretory pathway, pseudopilin pulG-related signal peptide protein	unreviewed	1.0	176						ppu:PP_3475;	PPUT160488:G1G01-3710-MONOMER;			Reference proteome	ppu:PP_3475	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_3482	false	Q88H79	Q88H79_PSEPK	PP_3482	PP_3482	PP_3482	Uncharacterized protein	unreviewed	1.0	269						ppu:PP_3482;	PPUT160488:G1G01-3717-MONOMER;			Reference proteome	ppu:PP_3482	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3494	false	Q88H67	Q88H67_PSEPK	PP_3494	PP_3494	PP_3494	DUF2790 domain-containing protein	unreviewed	1.0	86			IPR021245;	PF10976;		ppu:PP_3494;	PPUT160488:G1G01-3729-MONOMER;		WP_010954357.1;	Reference proteome;Signal	ppu:PP_3494	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3504	false	Q88H61	Q88H61_PSEPK	PP_3504	PP_3504	PP_3504	DUF1652 domain-containing protein	unreviewed	1.0	88						ppu:PP_3504;	PPUT160488:G1G01-3739-MONOMER;		WP_003247923.1;	Reference proteome	ppu:PP_3504	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3517	false	Q88H48	Q88H48_PSEPK	PP_3517	PP_3517	PP_3517	DUF2950 domain-containing protein	unreviewed	1.0	297			IPR021556;	PF11453;		ppu:PP_3517;	PPUT160488:G1G01-3753-MONOMER;		WP_010954375.1;	Reference proteome;Signal	ppu:PP_3517	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3518	false	Q88H47	Q88H47_PSEPK	PP_3518	PP_3518	PP_3518	DUF3300 domain-containing protein	unreviewed	1.0	481			IPR021728;	PF11737;	PTHR40269:SF1;PTHR40269;	ppu:PP_3518;	PPUT160488:G1G01-3754-MONOMER;		WP_010954376.1;	Reference proteome;Signal	ppu:PP_3518	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3523	false	Q88H42	Q88H42_PSEPK	PP_3523	PP_3523	PP_3523	Uncharacterized protein	unreviewed	1.0	118						ppu:PP_3523;	PPUT160488:G1G01-3759-MONOMER;			Reference proteome	ppu:PP_3523	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3525	false	Q88H40	Q88H40_PSEPK	PP_3525	PP_3525	PP_3525	FAD/FMN-containing dehydrogenase	unreviewed	1.0	159						ppu:PP_3525;	PPUT160488:G1G01-3761-MONOMER;			Reference proteome;Signal	ppu:PP_3525	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_3536	false	Q88H29	Q88H29_PSEPK	PP_3536	PP_3536	PP_3536	Uncharacterized protein	unreviewed	1.0	362						ppu:PP_3536;	PPUT160488:G1G01-3772-MONOMER;			Reference proteome	ppu:PP_3536	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3542	false	Q88H23	Q88H23_PSEPK	PP_3542	PP_3542	PP_3542	DUF3203 domain-containing protein	unreviewed	1.0	79			IPR021564;IPR038079;	PF11462;		ppu:PP_3542;	PPUT160488:G1G01-3779-MONOMER;		WP_010954398.1;	Reference proteome	ppu:PP_3542	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3572	false	Q88GZ3	Q88GZ3_PSEPK	PP_3572	PP_3572	PP_3572	DUF1028 domain-containing protein	unreviewed	1.0	225			IPR010430;IPR029055;	PF06267;	PTHR39328;PTHR39328:SF1;	ppu:PP_3572;	PPUT160488:G1G01-3809-MONOMER;		WP_010954425.1;	Reference proteome	ppu:PP_3572	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3579	false	Q88GY6	Q88GY6_PSEPK	PP_3579	PP_3579	PP_3579	DUF1345 domain-containing protein	unreviewed	1.0	215			IPR009781;	PF07077;		ppu:PP_3579;	PPUT160488:G1G01-3816-MONOMER;		WP_003247748.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3579	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3580	false	Q88GY5	Q88GY5_PSEPK	PP_3580	PP_3580	PP_3580	DUF1652 domain-containing protein	unreviewed	1.0	101			IPR012448;	PF07865;		ppu:PP_3580;	PPUT160488:G1G01-3817-MONOMER;			Reference proteome	ppu:PP_3580	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3607	false	Q88GW0	Q88GW0_PSEPK	PP_3607	PP_3607	PP_3607	Uncharacterized protein	unreviewed	1.0	404		GO:0005886	IPR007272;	PF04143;	PTHR30574;PTHR30574:SF1;	ppu:PP_3607;	PPUT160488:G1G01-3845-MONOMER;		WP_010954452.1;	Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	ppu:PP_3607	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3611	false	Q88GV6	Q88GV6_PSEPK	PP_3611	PP_3611	PP_3611	Uncharacterized protein	unreviewed	1.0	193						ppu:PP_3611;	PPUT160488:G1G01-3849-MONOMER;		WP_010954456.1;	Reference proteome;Signal	ppu:PP_3611	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3614	false	Q88GV3	Q88GV3_PSEPK	PP_3614	PP_3614	PP_3614	DUF2231 domain-containing protein	unreviewed	1.0	142			IPR019251;IPR016923;	PF09990;		ppu:PP_3614;	PPUT160488:G1G01-3852-MONOMER;		WP_003247665.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3614	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3615	false	Q88GV2	Q88GV2_PSEPK	PP_3615	PP_3615	PP_3615	DUF4189 domain-containing protein	unreviewed	1.0	128						ppu:PP_3615;	PPUT160488:G1G01-3853-MONOMER;			Reference proteome	ppu:PP_3615	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3617	false	Q88GV0	Q88GV0_PSEPK	PP_3617	PP_3617	PP_3617	DUF6708 domain-containing protein	unreviewed	1.0	298			IPR046554;	PF20455;		ppu:PP_3617;	PPUT160488:G1G01-3855-MONOMER;		WP_010954461.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3617	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3618	false	Q88GU9	Q88GU9_PSEPK	PP_3618	PP_3618	PP_3618	DUF6708 domain-containing protein	unreviewed	1.0	297			IPR046554;	PF20455;		ppu:PP_3618;	PPUT160488:G1G01-3856-MONOMER;		WP_010954462.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3618	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3619	false	Q88GU8	Q88GU8_PSEPK	PP_3619	PP_3619	PP_3619	DUF6708 domain-containing protein	unreviewed	1.0	298			IPR046554;	PF20455;		ppu:PP_3619;	PPUT160488:G1G01-3857-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3619	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3626	false	Q88GU1	Q88GU1_PSEPK	PP_3626	PP_3626	PP_3626	DUF1289 domain-containing protein	unreviewed	1.0	66			IPR010710;	PF06945;	PTHR35175;PTHR35175:SF2;	ppu:PP_3626;	PPUT160488:G1G01-3864-MONOMER;		WP_010954468.1;	Reference proteome	ppu:PP_3626	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3627	false	Q88GU0	Q88GU0_PSEPK	PP_3627	PP_3627	PP_3627	Uncharacterized protein	unreviewed	1.0	105						ppu:PP_3627;	PPUT160488:G1G01-3865-MONOMER;		WP_010954469.1;	Reference proteome	ppu:PP_3627	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3661	false	Q88GQ7	Y3661_PSEPK	PP_3661	PP_3661	PP_3661	UPF0324 membrane protein PP_3661	reviewed	1.0	353		GO:0005886	IPR018383;IPR004630;	PF03601;	PTHR30106;PTHR30106:SF2;	ppu:PP_3661;	PPUT160488:G1G01-3899-MONOMER;		WP_010954501.1;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3661	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3676	false	Q88GP4	Q88GP4_PSEPK	PP_3676	PP_3676	PP_3676	Uncharacterized protein	unreviewed	1.0	703						ppu:PP_3676;	PPUT160488:G1G01-3913-MONOMER;		WP_010954513.1;	Reference proteome	ppu:PP_3676	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3682	false	Q88GN8	Q88GN8_PSEPK	PP_3682	PP_3682	PP_3682	Uncharacterized protein	unreviewed	1.0	50						ppu:PP_3682;	PPUT160488:G1G01-3920-MONOMER;		WP_010954519.1;	Reference proteome	ppu:PP_3682	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3683	false	Q88GN7	Q88GN7_PSEPK	PP_3683	PP_3683	PP_3683	Uncharacterized protein	unreviewed	1.0	413		GO:0003677; GO:0006310; GO:0015074	IPR011010;IPR013762;			ppu:PP_3683;	PPUT160488:G1G01-3921-MONOMER;			DNA recombination;Reference proteome	ppu:PP_3683	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3684	false	Q88GN6	Q88GN6_PSEPK	PP_3684	PP_3684	PP_3684	Uncharacterized protein	unreviewed	1.0	99						ppu:PP_3684;	PPUT160488:G1G01-3922-MONOMER;			Reference proteome	ppu:PP_3684	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3685	false	Q88GN5	Q88GN5_PSEPK	PP_3685	PP_3685	PP_3685	Uncharacterized protein	unreviewed	1.0	60						ppu:PP_3685;	PPUT160488:G1G01-3924-MONOMER;		WP_010954522.1;	Reference proteome	ppu:PP_3685	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3690	false	Q88GN1	Q88GN1_PSEPK	PP_3690	PP_3690	PP_3690	ApeA N-terminal domain-containing protein	unreviewed	1.0	440						ppu:PP_3690;	PPUT160488:G1G01-3937-MONOMER;		WP_010954526.1;	Reference proteome	ppu:PP_3690	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_3696	false	Q88GM5	Q88GM5_PSEPK	PP_3696	PP_3696	PP_3696	Uncharacterized protein	unreviewed	1.0	406			IPR027417;	PF13558;		ppu:PP_3696;	PPUT160488:G1G01-3944-MONOMER;		WP_010954532.1;	Reference proteome	ppu:PP_3696	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3697	false	Q88GM4	Q88GM4_PSEPK	PP_3697	PP_3697	PP_3697	Uncharacterized protein	unreviewed	1.0	694			IPR027417;	PF13555;		ppu:PP_3697;	PPUT160488:G1G01-3945-MONOMER;		WP_010954533.1;	Reference proteome	ppu:PP_3697	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3698	false	Q88GM3	Q88GM3_PSEPK	PP_3698	PP_3698	PP_3698	DUF3375 domain-containing protein	unreviewed	1.0	499			IPR021804;	PF11855;		ppu:PP_3698;	PPUT160488:G1G01-3947-MONOMER;		WP_010954534.1;	Coiled coil;Reference proteome	ppu:PP_3698	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3699	false	Q88GM2	Q88GM2_PSEPK	PP_3699	PP_3699	PP_3699	Uncharacterized protein	unreviewed	1.0	568						ppu:PP_3699;	PPUT160488:G1G01-3948-MONOMER;			Reference proteome	ppu:PP_3699	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3701	false	Q88GM0	Q88GM0_PSEPK	PP_3701	PP_3701	PP_3701	Uncharacterized protein	unreviewed	1.0	67						ppu:PP_3701;	PPUT160488:G1G01-3950-MONOMER;			Reference proteome	ppu:PP_3701	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3702	false	Q88GL9	Q88GL9_PSEPK	PP_3702	PP_3702	PP_3702	Uncharacterized protein	unreviewed	1.0	55						ppu:PP_3702;	PPUT160488:G1G01-3951-MONOMER;			Reference proteome	ppu:PP_3702	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3703	false	Q88GL8	Q88GL8_PSEPK	PP_3703	PP_3703	PP_3703	Uncharacterized protein	unreviewed	1.0	264						ppu:PP_3703;	PPUT160488:G1G01-3952-MONOMER;		WP_010954539.1;	Reference proteome	ppu:PP_3703	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3704	false	Q88GL7	Q88GL7_PSEPK	PP_3704	PP_3704	PP_3704	Uncharacterized protein	unreviewed	1.0	71						ppu:PP_3704;	PPUT160488:G1G01-3953-MONOMER;			Reference proteome	ppu:PP_3704	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3705	false	Q88GL6	Q88GL6_PSEPK	PP_3705	PP_3705	PP_3705	Uncharacterized protein	unreviewed	1.0	390						ppu:PP_3705;	PPUT160488:G1G01-3954-MONOMER;		WP_010954541.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_3705	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3707	false	Q88GL4	Q88GL4_PSEPK	PP_3707	PP_3707	PP_3707	DUF6602 domain-containing protein	unreviewed	1.0	471			IPR046537;	PF20247;		ppu:PP_3707;	PPUT160488:G1G01-3958-MONOMER;			Reference proteome	ppu:PP_3707	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3708	false	Q88GL3	Q88GL3_PSEPK	PP_3708	PP_3708	PP_3708	Uncharacterized protein	unreviewed	1.0	345						ppu:PP_3708;	PPUT160488:G1G01-3959-MONOMER;		WP_010954544.1;	Reference proteome	ppu:PP_3708	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3709	false	Q88GL2	Q88GL2_PSEPK	PP_3709	PP_3709	PP_3709	Uncharacterized protein	unreviewed	1.0	119						ppu:PP_3709;	PPUT160488:G1G01-3960-MONOMER;		WP_010954545.1;	Reference proteome	ppu:PP_3709	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3710	false	Q88GL1	Q88GL1_PSEPK	PP_3710	PP_3710	PP_3710	DUF6957 domain-containing protein	unreviewed	1.0	153			IPR054232;	PF22275;		ppu:PP_3710;	PPUT160488:G1G01-3962-MONOMER;		WP_010954546.1;	Reference proteome	ppu:PP_3710	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3743	false	Q88GI0	Q88GI0_PSEPK	PP_3743	PP_3743	PP_3743	DUF2388 domain-containing protein	unreviewed	1.0	105			IPR012661;	PF09498;		ppu:PP_3743;	PPUT160488:G1G01-3996-MONOMER;		WP_010954576.1;	Reference proteome;Signal	ppu:PP_3743	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3749	false	Q88GH4	Q88GH4_PSEPK	PP_3749	PP_3749	PP_3749	Uncharacterized protein	unreviewed	1.0	112						ppu:PP_3749;	PPUT160488:G1G01-4002-MONOMER;		WP_012051955.1;	Reference proteome	ppu:PP_3749	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3767	false	Q88GF7	Q88GF7_PSEPK	PP_3767	PP_3767	PP_3767	Uncharacterized protein	unreviewed	1.0	80						ppu:PP_3767;	PPUT160488:G1G01-4020-MONOMER;		WP_003256190.1;	Reference proteome	ppu:PP_3767	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3770	false	Q88GF4	Q88GF4_PSEPK	PP_3770	PP_3770	PP_3770	Filamentous hemagglutinin	unreviewed	1.0	60						ppu:PP_3770;	PPUT160488:G1G01-4023-MONOMER;		WP_010954600.1;	Reference proteome	ppu:PP_3770	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_3773	false	Q88GF1	Q88GF1_PSEPK	PP_3773	PP_3773	PP_3773	DUF1654 domain-containing protein	unreviewed	1.0	121			IPR012449;	PF07867;		ppu:PP_3773;	PPUT160488:G1G01-4026-MONOMER;			Reference proteome	ppu:PP_3773	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3780	false	Q88GE4	Q88GE4_PSEPK	PP_3780	PP_3780	PP_3780	Uncharacterized protein	unreviewed	1.0	51						ppu:PP_3780;	PPUT160488:G1G01-4034-MONOMER;			Reference proteome	ppu:PP_3780	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_3785	false	Q88GD9	Q88GD9_PSEPK	PP_3785	PP_3785	PP_3785	Uncharacterized protein	unreviewed	1.0	446			IPR011044;			ppu:PP_3785;	PPUT160488:G1G01-4039-MONOMER;		WP_010954615.1;	Reference proteome	ppu:PP_3785	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
