gene,category,family
f10,Matrisome-associated,ECM Regulators
ZDB-GENE-021206-9,Matrisome-associated,ECM Regulators
F1QL87,Matrisome-associated,ECM Regulators
Q4V971,Matrisome-associated,ECM Regulators
Q6PGW7,Matrisome-associated,ECM Regulators
F1QLC3,Matrisome-associated,ECM Regulators
Q8JHC8,Matrisome-associated,ECM Regulators
ENSDARG00000088581,Matrisome-associated,ECM Regulators
f13a1a.1,Matrisome-associated,ECM Regulators
ZDB-GENE-060929-1250,Matrisome-associated,ECM Regulators
F1QC84,Matrisome-associated,ECM Regulators
Q08CK4,Matrisome-associated,ECM Regulators
ENSDARG00000045453,Matrisome-associated,ECM Regulators
f13a1a.2,Matrisome-associated,ECM Regulators
ZDB-GENE-120307-1,Matrisome-associated,ECM Regulators
ENSDARG00000045453,Matrisome-associated,ECM Regulators
f13a1b,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-9634,Matrisome-associated,ECM Regulators
F1R1R7,Matrisome-associated,ECM Regulators
Q08CA3,Matrisome-associated,ECM Regulators
ENSDARG00000036893,Matrisome-associated,ECM Regulators
f13b,Matrisome-associated,ECM Regulators
ZDB-GENE-050208-701,Matrisome-associated,ECM Regulators
A0A0R4ITR8,Matrisome-associated,ECM Regulators
A0A0R4IUW6,Matrisome-associated,ECM Regulators
A0A0R4ISX5,Matrisome-associated,ECM Regulators
ENSDARG00000101353,Matrisome-associated,ECM Regulators
f2,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-4606,Matrisome-associated,ECM Regulators
Q7SXH8,Matrisome-associated,ECM Regulators
F1R704,Matrisome-associated,ECM Regulators
A0A0R4IUX2,Matrisome-associated,ECM Regulators
E7FAN5,Matrisome-associated,ECM Regulators
ENSDARG00000036041,Matrisome-associated,ECM Regulators
f7,Matrisome-associated,ECM Regulators
ZDB-GENE-010814-1,Matrisome-associated,ECM Regulators
Q8JHD0,Matrisome-associated,ECM Regulators
Q90YK1,Matrisome-associated,ECM Regulators
Q504H3,Matrisome-associated,ECM Regulators
F1QFP3,Matrisome-associated,ECM Regulators
ENSDARG00000034862,Matrisome-associated,ECM Regulators
f7i,Matrisome-associated,ECM Regulators
ZDB-GENE-021206-10,Matrisome-associated,ECM Regulators
A4FUL1,Matrisome-associated,ECM Regulators
Q504J5,Matrisome-associated,ECM Regulators
Q8JHC9,Matrisome-associated,ECM Regulators
ENSDARG00000075827,Matrisome-associated,ECM Regulators
f9a,Matrisome-associated,ECM Regulators
ZDB-GENE-030714-2,Matrisome-associated,ECM Regulators
E7F301,Matrisome-associated,ECM Regulators
F1QPS6,Matrisome-associated,ECM Regulators
F1Q9R2,Matrisome-associated,ECM Regulators
Q8AYE4,Matrisome-associated,ECM Regulators
Q504K1,Matrisome-associated,ECM Regulators
F1Q658,Matrisome-associated,ECM Regulators
ENSDARG00000010097,Matrisome-associated,ECM Regulators
ENSDARG00000113853,Matrisome-associated,ECM Regulators
f9b,Matrisome-associated,ECM Regulators
ZDB-GENE-060421-7346,Matrisome-associated,ECM Regulators
Q1RLV2,Matrisome-associated,ECM Regulators
ENSDARG00000029493,Matrisome-associated,ECM Regulators
ENSDARG00000111567,Matrisome-associated,ECM Regulators
fam20a,Matrisome-associated,ECM Regulators
ZDB-GENE-081022-117,Matrisome-associated,ECM Regulators
F1QIU3,Matrisome-associated,ECM Regulators
B3DI75,Matrisome-associated,ECM Regulators
A0A0R4ITT3,Matrisome-associated,ECM Regulators
A0A0R4IWZ3,Matrisome-associated,ECM Regulators
ENSDARG00000079486,Matrisome-associated,ECM Regulators
fam20b,Matrisome-associated,ECM Regulators
ZDB-GENE-040724-125,Matrisome-associated,ECM Regulators
R4GE25,Matrisome-associated,ECM Regulators
R4GEK4,Matrisome-associated,ECM Regulators
Q5RH51,Matrisome-associated,ECM Regulators
R4GDT1,Matrisome-associated,ECM Regulators
R4GEQ5,Matrisome-associated,ECM Regulators
ENSDARG00000008573,Matrisome-associated,ECM Regulators
fam20ca,Matrisome-associated,ECM Regulators
ZDB-GENE-130530-750,Matrisome-associated,ECM Regulators
ENSDARG00000074317,Matrisome-associated,ECM Regulators
fam20cb,Matrisome-associated,ECM Regulators
ZDB-GENE-050301-4,Matrisome-associated,ECM Regulators
E7FAB7,Matrisome-associated,ECM Regulators
ENSDARG00000090338,Matrisome-associated,ECM Regulators
ENSDARG00000109627,Matrisome-associated,ECM Regulators
habp2,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-4721,Matrisome-associated,ECM Regulators
F1QW52,Matrisome-associated,ECM Regulators
A8WFR8,Matrisome-associated,ECM Regulators
Q08CS9,Matrisome-associated,ECM Regulators
A3KP18,Matrisome-associated,ECM Regulators
E7FC55,Matrisome-associated,ECM Regulators
Q502D2,Matrisome-associated,ECM Regulators
Q1JQ29,Matrisome-associated,ECM Regulators
ENSDARG00000057498,Matrisome-associated,ECM Regulators
he1a,Matrisome-associated,ECM Regulators
ZDB-GENE-021211-3,Matrisome-associated,ECM Regulators
E7EXQ9,Matrisome-associated,ECM Regulators
F1QCK9,Matrisome-associated,ECM Regulators
Q4G0A2,Matrisome-associated,ECM Regulators
ENSDARG00000023656,Matrisome-associated,ECM Regulators
he1b,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-2100,Matrisome-associated,ECM Regulators
Q75NR9,Matrisome-associated,ECM Regulators
Q1LW01,Matrisome-associated,ECM Regulators
E7FBC5,Matrisome-associated,ECM Regulators
ENSDARG00000019122,Matrisome-associated,ECM Regulators
he2,Matrisome-associated,ECM Regulators
ZDB-GENE-040518-1,Matrisome-associated,ECM Regulators
A4VCG4,Matrisome-associated,ECM Regulators
Q1LW02,Matrisome-associated,ECM Regulators
Q1LW03,Matrisome-associated,ECM Regulators
Q75NS0,Matrisome-associated,ECM Regulators
ENSDARG00000022670,Matrisome-associated,ECM Regulators
hpse,Matrisome-associated,ECM Regulators
ZDB-GENE-041111-200,Matrisome-associated,ECM Regulators
Q1LVP9,Matrisome-associated,ECM Regulators
A4QNY9,Matrisome-associated,ECM Regulators
ENSDARG00000063634,Matrisome-associated,ECM Regulators
ENSDARG00000112827,Matrisome-associated,ECM Regulators
hpse2,Matrisome-associated,ECM Regulators
ZDB-GENE-090313-378,Matrisome-associated,ECM Regulators
F1QKL7,Matrisome-associated,ECM Regulators
F1QMQ5,Matrisome-associated,ECM Regulators
ENSDARG00000078163,Matrisome-associated,ECM Regulators
htra1a,Matrisome-associated,ECM Regulators
ZDB-GENE-040704-64,Matrisome-associated,ECM Regulators
B2GT42,Matrisome-associated,ECM Regulators
Q6GMI0,Matrisome-associated,ECM Regulators
ENSDARG00000032831,Matrisome-associated,ECM Regulators
ENSDARG00000111829,Matrisome-associated,ECM Regulators
htra1b,Matrisome-associated,ECM Regulators
ZDB-GENE-080219-7,Matrisome-associated,ECM Regulators
A9JRB3,Matrisome-associated,ECM Regulators
ENSDARG00000014907,Matrisome-associated,ECM Regulators
htra3a,Matrisome-associated,ECM Regulators
ZDB-GENE-040801-245,Matrisome-associated,ECM Regulators
Q6DBR1,Matrisome-associated,ECM Regulators
F6PEM1,Matrisome-associated,ECM Regulators
ENSDARG00000052895,Matrisome-associated,ECM Regulators
htra3b,Matrisome-associated,ECM Regulators
ZDB-GENE-110602-1,Matrisome-associated,ECM Regulators
ENSDARG00000010925,Matrisome-associated,ECM Regulators
htra4,Matrisome-associated,ECM Regulators
ZDB-GENE-131120-192,Matrisome-associated,ECM Regulators
A0A0R4IJC2,Matrisome-associated,ECM Regulators
A0A0A0MPH1,Matrisome-associated,ECM Regulators
ENSDARG00000005943,Matrisome-associated,ECM Regulators
hyal1,Matrisome-associated,ECM Regulators
ZDB-GENE-060312-42,Matrisome-associated,ECM Regulators
Q29RC1,Matrisome-associated,ECM Regulators
F1Q6V7,Matrisome-associated,ECM Regulators
ENSDARG00000059916,Matrisome-associated,ECM Regulators
hyal2a,Matrisome-associated,ECM Regulators
ZDB-GENE-131121-41,Matrisome-associated,ECM Regulators
E7F701,Matrisome-associated,ECM Regulators
ENSDARG00000059931,Matrisome-associated,ECM Regulators
hyal2b,Matrisome-associated,ECM Regulators
ZDB-GENE-050208-414,Matrisome-associated,ECM Regulators
Q1LXC3,Matrisome-associated,ECM Regulators
ENSDARG00000062997,Matrisome-associated,ECM Regulators
hyal3,Matrisome-associated,ECM Regulators
ZDB-GENE-081104-366,Matrisome-associated,ECM Regulators
A9C3S9,Matrisome-associated,ECM Regulators
ENSDARG00000036818,Matrisome-associated,ECM Regulators
hyal4,Matrisome-associated,ECM Regulators
ZDB-GENE-061220-9,Matrisome-associated,ECM Regulators
E7FD65,Matrisome-associated,ECM Regulators
X1WD16,Matrisome-associated,ECM Regulators
ENSDARG00000051823,Matrisome-associated,ECM Regulators
hyal6,Matrisome-associated,ECM Regulators
ZDB-GENE-070112-2372,Matrisome-associated,ECM Regulators
A1L235,Matrisome-associated,ECM Regulators
F1QNM5,Matrisome-associated,ECM Regulators
K7DYH5,Matrisome-associated,ECM Regulators
ENSDARG00000038166,Matrisome-associated,ECM Regulators
ENSDARG00000111343,Matrisome-associated,ECM Regulators
itih1,Matrisome-associated,ECM Regulators
ZDB-GENE-130530-650,Matrisome-associated,ECM Regulators
A0A0R4IL78,Matrisome-associated,ECM Regulators
E7FCH6,Matrisome-associated,ECM Regulators
ENSDARG00000055053,Matrisome-associated,ECM Regulators
itih2,Matrisome-associated,ECM Regulators
ZDB-GENE-040426-1942,Matrisome-associated,ECM Regulators
Q5RH29,Matrisome-associated,ECM Regulators
A0A0R4IQL9,Matrisome-associated,ECM Regulators
Q7ZVB9,Matrisome-associated,ECM Regulators
Q5RH28,Matrisome-associated,ECM Regulators
ENSDARG00000045516,Matrisome-associated,ECM Regulators
itih3a,Matrisome-associated,ECM Regulators
ZDB-GENE-050522-262,Matrisome-associated,ECM Regulators
F1QTF9,Matrisome-associated,ECM Regulators
E9QJD4,Matrisome-associated,ECM Regulators
Q503P4,Matrisome-associated,ECM Regulators
ENSDARG00000055036,Matrisome-associated,ECM Regulators
itih3b,Matrisome-associated,ECM Regulators
ZDB-GENE-040426-2716,Matrisome-associated,ECM Regulators
A0A0R4INP2,Matrisome-associated,ECM Regulators
A0A0R4IU44,Matrisome-associated,ECM Regulators
Q498Q0,Matrisome-associated,ECM Regulators
A0A0R4IX10,Matrisome-associated,ECM Regulators
Q4QRG1,Matrisome-associated,ECM Regulators
ENSDARG00000102722,Matrisome-associated,ECM Regulators
itih5,Matrisome-associated,ECM Regulators
ZDB-GENE-041210-193,Matrisome-associated,ECM Regulators
Q5RHF3,Matrisome-associated,ECM Regulators
F1REM9,Matrisome-associated,ECM Regulators
ENSDARG00000045517,Matrisome-associated,ECM Regulators
itih6,Matrisome-associated,ECM Regulators
ZDB-GENE-050603-1,Matrisome-associated,ECM Regulators
F1Q5C3,Matrisome-associated,ECM Regulators
A2AR69,Matrisome-associated,ECM Regulators
ENSDARG00000056037,Matrisome-associated,ECM Regulators
kazald3,Matrisome-associated,ECM Regulators
ZDB-GENE-050208-155,Matrisome-associated,ECM Regulators
B0V1B1,Matrisome-associated,ECM Regulators
ENSDARG00000053509,Matrisome-associated,ECM Regulators
kng1,Matrisome-associated,ECM Regulators
ZDB-GENE-041010-56,Matrisome-associated,ECM Regulators
Q1LYJ7,Matrisome-associated,ECM Regulators
Q5XJ76,Matrisome-associated,ECM Regulators
E9QFM6,Matrisome-associated,ECM Regulators
E9QEH2,Matrisome-associated,ECM Regulators
ENSDARG00000022372,Matrisome-associated,ECM Regulators
ENSDARG00000112486,Matrisome-associated,ECM Regulators
ky,Matrisome-associated,ECM Regulators
ZDB-GENE-090313-64,Matrisome-associated,ECM Regulators
F1QDV7,Matrisome-associated,ECM Regulators
ENSDARG00000074036,Matrisome-associated,ECM Regulators
loxa,Matrisome-associated,ECM Regulators
ZDB-GENE-040426-2398,Matrisome-associated,ECM Regulators
F1QXL0,Matrisome-associated,ECM Regulators
Q6NYT8,Matrisome-associated,ECM Regulators
A9JTE8,Matrisome-associated,ECM Regulators
Q2PS18,Matrisome-associated,ECM Regulators
ENSDARG00000003259,Matrisome-associated,ECM Regulators
loxb,Matrisome-associated,ECM Regulators
ZDB-GENE-150820-1,Matrisome-associated,ECM Regulators
loxl1,Matrisome-associated,ECM Regulators
ZDB-GENE-060503-693,Matrisome-associated,ECM Regulators
F1QXN1,Matrisome-associated,ECM Regulators
Q2PS19,Matrisome-associated,ECM Regulators
A6MH29,Matrisome-associated,ECM Regulators
F1QD91,Matrisome-associated,ECM Regulators
ENSDARG00000054451,Matrisome-associated,ECM Regulators
loxl2a,Matrisome-associated,ECM Regulators
ZDB-GENE-070818-1,Matrisome-associated,ECM Regulators
A0A0H2UKE3,Matrisome-associated,ECM Regulators
F1QQC3,Matrisome-associated,ECM Regulators
ENSDARG00000044010,Matrisome-associated,ECM Regulators
loxl2b,Matrisome-associated,ECM Regulators
ZDB-GENE-050208-29,Matrisome-associated,ECM Regulators
A1L1V4,Matrisome-associated,ECM Regulators
ENSDARG00000044074,Matrisome-associated,ECM Regulators
loxl3a,Matrisome-associated,ECM Regulators
ZDB-GENE-070818-2,Matrisome-associated,ECM Regulators
A6MH32,Matrisome-associated,ECM Regulators
X1WBP7,Matrisome-associated,ECM Regulators
F1RD85,Matrisome-associated,ECM Regulators
ENSDARG00000076306,Matrisome-associated,ECM Regulators
loxl3b,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-8210,Matrisome-associated,ECM Regulators
B8A5R8,Matrisome-associated,ECM Regulators
A6MH33,Matrisome-associated,ECM Regulators
B8A5R6,Matrisome-associated,ECM Regulators
Q5CZM0,Matrisome-associated,ECM Regulators
A4QP70,Matrisome-associated,ECM Regulators
B8A4W9,Matrisome-associated,ECM Regulators
ENSDARG00000039563,Matrisome-associated,ECM Regulators
loxl4,Matrisome-associated,ECM Regulators
ZDB-GENE-080722-19,Matrisome-associated,ECM Regulators
F1QJK9,Matrisome-associated,ECM Regulators
B8JL32,Matrisome-associated,ECM Regulators
ENSDARG00000025089,Matrisome-associated,ECM Regulators
masp1,Matrisome-associated,ECM Regulators
ZDB-GENE-110421-4,Matrisome-associated,ECM Regulators
X1WBS4,Matrisome-associated,ECM Regulators
A0A0K2SV02,Matrisome-associated,ECM Regulators
E7FDS3,Matrisome-associated,ECM Regulators
A0A0K2SUZ0,Matrisome-associated,ECM Regulators
X1WH68,Matrisome-associated,ECM Regulators
ENSDARG00000068726,Matrisome-associated,ECM Regulators
masp2,Matrisome-associated,ECM Regulators
ZDB-GENE-060130-154,Matrisome-associated,ECM Regulators
E9QGP2,Matrisome-associated,ECM Regulators
E9QCA1,Matrisome-associated,ECM Regulators
ENSDARG00000007988,Matrisome-associated,ECM Regulators
mep1a.1,Matrisome-associated,ECM Regulators
ZDB-GENE-041001-209,Matrisome-associated,ECM Regulators
Q5RHM1,Matrisome-associated,ECM Regulators
Q5RKM1,Matrisome-associated,ECM Regulators
ENSDARG00000029747,Matrisome-associated,ECM Regulators
mep1a.2,Matrisome-associated,ECM Regulators
ZDB-GENE-041001-208,Matrisome-associated,ECM Regulators
B3DKP9,Matrisome-associated,ECM Regulators
F1QRQ5,Matrisome-associated,ECM Regulators
ENSDARG00000008029,Matrisome-associated,ECM Regulators
mep1b,Matrisome-associated,ECM Regulators
ZDB-GENE-041014-209,Matrisome-associated,ECM Regulators
B8JKC0,Matrisome-associated,ECM Regulators
Q08CC4,Matrisome-associated,ECM Regulators
ENSDARG00000037533,Matrisome-associated,ECM Regulators
mmp11a,Matrisome-associated,ECM Regulators
ZDB-GENE-070817-3,Matrisome-associated,ECM Regulators
E7FCZ5,Matrisome-associated,ECM Regulators
ENSDARG00000026325,Matrisome-associated,ECM Regulators
ENSDARG00000112261,Matrisome-associated,ECM Regulators
mmp11b,Matrisome-associated,ECM Regulators
ZDB-GENE-070817-2,Matrisome-associated,ECM Regulators
F1RA45,Matrisome-associated,ECM Regulators
ENSDARG00000016718,Matrisome-associated,ECM Regulators
mmp13a,Matrisome-associated,ECM Regulators
ZDB-GENE-031202-2,Matrisome-associated,ECM Regulators
B0JZI6,Matrisome-associated,ECM Regulators
Q6P0J8,Matrisome-associated,ECM Regulators
Q71G59,Matrisome-associated,ECM Regulators
Q7ZWD0,Matrisome-associated,ECM Regulators
F1QW84,Matrisome-associated,ECM Regulators
A0A0R4IPY9,Matrisome-associated,ECM Regulators
F1R3P5,Matrisome-associated,ECM Regulators
F1QCX8,Matrisome-associated,ECM Regulators
ENSDARG00000012395,Matrisome-associated,ECM Regulators
mmp13b,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-6152,Matrisome-associated,ECM Regulators
A0A0R4ICX2,Matrisome-associated,ECM Regulators
A0A0R4IDZ6,Matrisome-associated,ECM Regulators
ENSDARG00000100794,Matrisome-associated,ECM Regulators
mmp14a,Matrisome-associated,ECM Regulators
ZDB-GENE-030901-1,Matrisome-associated,ECM Regulators
F1Q899,Matrisome-associated,ECM Regulators
Q7T2J2,Matrisome-associated,ECM Regulators
ENSDARG00000002235,Matrisome-associated,ECM Regulators
mmp14b,Matrisome-associated,ECM Regulators
ZDB-GENE-030901-2,Matrisome-associated,ECM Regulators
B0R0I1,Matrisome-associated,ECM Regulators
Q7T2J1,Matrisome-associated,ECM Regulators
B3DFR2,Matrisome-associated,ECM Regulators
ENSDARG00000008388,Matrisome-associated,ECM Regulators
ENSDARG00000111313,Matrisome-associated,ECM Regulators
mmp15a,Matrisome-associated,ECM Regulators
ZDB-GENE-070817-4,Matrisome-associated,ECM Regulators
E7FFQ4,Matrisome-associated,ECM Regulators
ENSDARG00000051962,Matrisome-associated,ECM Regulators
mmp15b,Matrisome-associated,ECM Regulators
ZDB-GENE-070817-6,Matrisome-associated,ECM Regulators
ENSDARG00000013072,Matrisome-associated,ECM Regulators
mmp16a,Matrisome-associated,ECM Regulators
ZDB-GENE-070820-1,Matrisome-associated,ECM Regulators
mmp16b,Matrisome-associated,ECM Regulators
ZDB-GENE-061009-22,Matrisome-associated,ECM Regulators
F1R8N4,Matrisome-associated,ECM Regulators
F1Q608,Matrisome-associated,ECM Regulators
ENSDARG00000058876,Matrisome-associated,ECM Regulators
mmp17a,Matrisome-associated,ECM Regulators
ZDB-GENE-070820-2,Matrisome-associated,ECM Regulators
I3ISV9,Matrisome-associated,ECM Regulators
ENSDARG00000078915,Matrisome-associated,ECM Regulators
mmp17b,Matrisome-associated,ECM Regulators
ZDB-GENE-081107-17,Matrisome-associated,ECM Regulators
A0A0R4IVT7,Matrisome-associated,ECM Regulators
A0A0R4IB00,Matrisome-associated,ECM Regulators
ENSDARG00000102956,Matrisome-associated,ECM Regulators
mmp19,Matrisome-associated,ECM Regulators
ZDB-GENE-100308-3,Matrisome-associated,ECM Regulators
F1QBU4,Matrisome-associated,ECM Regulators
ENSDARG00000091557,Matrisome-associated,ECM Regulators
mmp2,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-9123,Matrisome-associated,ECM Regulators
Q6DG10,Matrisome-associated,ECM Regulators
Q7SZM5,Matrisome-associated,ECM Regulators
ENSDARG00000017676,Matrisome-associated,ECM Regulators
mmp20a,Matrisome-associated,ECM Regulators
ZDB-GENE-100603-2,Matrisome-associated,ECM Regulators
E7FC41,Matrisome-associated,ECM Regulators
X1WEM8,Matrisome-associated,ECM Regulators
ENSDARG00000089887,Matrisome-associated,ECM Regulators
mmp20b,Matrisome-associated,ECM Regulators
ZDB-GENE-100603-3,Matrisome-associated,ECM Regulators
E7F3C3,Matrisome-associated,ECM Regulators
A0A0R4IA68,Matrisome-associated,ECM Regulators
ENSDARG00000055479,Matrisome-associated,ECM Regulators
mmp21,Matrisome-associated,ECM Regulators
ZDB-GENE-100226-2,Matrisome-associated,ECM Regulators
A0A0N9E2K8,Matrisome-associated,ECM Regulators
ENSDARG00000112495,Matrisome-associated,ECM Regulators
mmp23ba,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-9548,Matrisome-associated,ECM Regulators
ENSDARG00000043079,Matrisome-associated,ECM Regulators
mmp23bb,Matrisome-associated,ECM Regulators
ZDB-GENE-050417-448,Matrisome-associated,ECM Regulators
Q567Z5,Matrisome-associated,ECM Regulators
F1R0R0,Matrisome-associated,ECM Regulators
ENSDARG00000009825,Matrisome-associated,ECM Regulators
mmp24,Matrisome-associated,ECM Regulators
ZDB-GENE-040724-262,Matrisome-associated,ECM Regulators
E9QIX9,Matrisome-associated,ECM Regulators
ENSDARG00000018896,Matrisome-associated,ECM Regulators
mmp25a,Matrisome-associated,ECM Regulators
ZDB-GENE-070820-22,Matrisome-associated,ECM Regulators
I3IT28,Matrisome-associated,ECM Regulators
F1R9Q5,Matrisome-associated,ECM Regulators
ENSDARG00000077290,Matrisome-associated,ECM Regulators
mmp25b,Matrisome-associated,ECM Regulators
ZDB-GENE-100308-4,Matrisome-associated,ECM Regulators
ENSDARG00000010556,Matrisome-associated,ECM Regulators
mmp28,Matrisome-associated,ECM Regulators
ZDB-GENE-100226-1,Matrisome-associated,ECM Regulators
E7F9I3,Matrisome-associated,ECM Regulators
A0A0J9YJ14,Matrisome-associated,ECM Regulators
ENSDARG00000059029,Matrisome-associated,ECM Regulators
mmp7,Matrisome-associated,ECM Regulators
ZDB-GENE-070817-1,Matrisome-associated,ECM Regulators
mmp9,Matrisome-associated,ECM Regulators
ZDB-GENE-040426-2132,Matrisome-associated,ECM Regulators
F1QC76,Matrisome-associated,ECM Regulators
Q7T317,Matrisome-associated,ECM Regulators
F8QXP1,Matrisome-associated,ECM Regulators
ENSDARG00000042816,Matrisome-associated,ECM Regulators
ngly1,Matrisome-associated,ECM Regulators
ZDB-GENE-050522-535,Matrisome-associated,ECM Regulators
Q503I8,Matrisome-associated,ECM Regulators
A3KQW7,Matrisome-associated,ECM Regulators
B2GSS9,Matrisome-associated,ECM Regulators
ENSDARG00000003205,Matrisome-associated,ECM Regulators
nots,Matrisome-associated,ECM Regulators
ZDB-GENE-010620-1,Matrisome-associated,ECM Regulators
Q9DDE2,Matrisome-associated,ECM Regulators
Q5PR42,Matrisome-associated,ECM Regulators
B5DDQ0,Matrisome-associated,ECM Regulators
ENSDARG00000099824,Matrisome-associated,ECM Regulators
ogfod1,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-3294,Matrisome-associated,ECM Regulators
F1QTC6,Matrisome-associated,ECM Regulators
Q7SXF7,Matrisome-associated,ECM Regulators
ENSDARG00000036061,Matrisome-associated,ECM Regulators
ogfod2,Matrisome-associated,ECM Regulators
ZDB-GENE-061215-54,Matrisome-associated,ECM Regulators
A3KGZ2,Matrisome-associated,ECM Regulators
ENSDARG00000056211,Matrisome-associated,ECM Regulators
ENSDARG00000115533,Matrisome-associated,ECM Regulators
p4ha1a,Matrisome-associated,ECM Regulators
ZDB-GENE-040724-91,Matrisome-associated,ECM Regulators
F1QCL7,Matrisome-associated,ECM Regulators
A0A0R4IQ20,Matrisome-associated,ECM Regulators
E7FEB4,Matrisome-associated,ECM Regulators
ENSDARG00000033537,Matrisome-associated,ECM Regulators
ENSDARG00000114754,Matrisome-associated,ECM Regulators
p4ha1b,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-4089,Matrisome-associated,ECM Regulators
A8E582,Matrisome-associated,ECM Regulators
Q7ZVE9,Matrisome-associated,ECM Regulators
ENSDARG00000071082,Matrisome-associated,ECM Regulators
ENSDARG00000112774,Matrisome-associated,ECM Regulators
p4ha2,Matrisome-associated,ECM Regulators
ZDB-GENE-030827-1,Matrisome-associated,ECM Regulators
Q7T2W8,Matrisome-associated,ECM Regulators
A0A0R4IKZ3,Matrisome-associated,ECM Regulators
Q6DG45,Matrisome-associated,ECM Regulators
F1QCU6,Matrisome-associated,ECM Regulators
ENSDARG00000010085,Matrisome-associated,ECM Regulators
p4ha3,Matrisome-associated,ECM Regulators
ZDB-GENE-041010-4,Matrisome-associated,ECM Regulators
A0A0R4IU86,Matrisome-associated,ECM Regulators
A0A0R4IXQ0,Matrisome-associated,ECM Regulators
ENSDARG00000103692,Matrisome-associated,ECM Regulators
p4htm,Matrisome-associated,ECM Regulators
ZDB-GENE-110131-7,Matrisome-associated,ECM Regulators
X1WG80,Matrisome-associated,ECM Regulators
ENSDARG00000075209,Matrisome-associated,ECM Regulators
pamr1,Matrisome-associated,ECM Regulators
ZDB-GENE-100422-12,Matrisome-associated,ECM Regulators
X1WC56,Matrisome-associated,ECM Regulators
F1QE83,Matrisome-associated,ECM Regulators
ENSDARG00000093480,Matrisome-associated,ECM Regulators
pappa2,Matrisome-associated,ECM Regulators
ZDB-GENE-070912-525,Matrisome-associated,ECM Regulators
E9QCK7,Matrisome-associated,ECM Regulators
ENSDARG00000076020,Matrisome-associated,ECM Regulators
pappaa,Matrisome-associated,ECM Regulators
ZDB-GENE-121113-1,Matrisome-associated,ECM Regulators
M1XYM1,Matrisome-associated,ECM Regulators
A0A0G2KQH4,Matrisome-associated,ECM Regulators
ENSDARG00000101090,Matrisome-associated,ECM Regulators
pappab,Matrisome-associated,ECM Regulators
ZDB-GENE-060526-71,Matrisome-associated,ECM Regulators
F1QEV4,Matrisome-associated,ECM Regulators
F1Q5Q4,Matrisome-associated,ECM Regulators
M1WXG8,Matrisome-associated,ECM Regulators
B0R0F2,Matrisome-associated,ECM Regulators
ENSDARG00000059858,Matrisome-associated,ECM Regulators
pcsk5a,Matrisome-associated,ECM Regulators
ZDB-GENE-060531-130,Matrisome-associated,ECM Regulators
F1R175,Matrisome-associated,ECM Regulators
Q069L1,Matrisome-associated,ECM Regulators
A2BHH6,Matrisome-associated,ECM Regulators
ENSDARG00000067537,Matrisome-associated,ECM Regulators
ENSDARG00000115306,Matrisome-associated,ECM Regulators
pcsk5b,Matrisome-associated,ECM Regulators
ZDB-GENE-070822-7,Matrisome-associated,ECM Regulators
Q069L0,Matrisome-associated,ECM Regulators
F1R027,Matrisome-associated,ECM Regulators
F1QM74,Matrisome-associated,ECM Regulators
B3DFS2,Matrisome-associated,ECM Regulators
A7E290,Matrisome-associated,ECM Regulators
A0A0R4IIY3,Matrisome-associated,ECM Regulators
ENSDARG00000060518,Matrisome-associated,ECM Regulators
pcsk6,Matrisome-associated,ECM Regulators
ZDB-GENE-100908-1,Matrisome-associated,ECM Regulators
A0A0G2KZR4,Matrisome-associated,ECM Regulators
A0A140LH56,Matrisome-associated,ECM Regulators
A0A140LG33,Matrisome-associated,ECM Regulators
A0A140LFT5,Matrisome-associated,ECM Regulators
ENSDARG00000104574,Matrisome-associated,ECM Regulators
plat,Matrisome-associated,ECM Regulators
ZDB-GENE-081104-181,Matrisome-associated,ECM Regulators
F1QB78,Matrisome-associated,ECM Regulators
ENSDARG00000062707,Matrisome-associated,ECM Regulators
plaua,Matrisome-associated,ECM Regulators
ZDB-GENE-090313-278,Matrisome-associated,ECM Regulators
D3GE88,Matrisome-associated,ECM Regulators
F1RCV9,Matrisome-associated,ECM Regulators
ENSDARG00000075265,Matrisome-associated,ECM Regulators
plaub,Matrisome-associated,ECM Regulators
ZDB-GENE-030619-15,Matrisome-associated,ECM Regulators
G8CXX6,Matrisome-associated,ECM Regulators
Q1RLR1,Matrisome-associated,ECM Regulators
A0A0R4INJ0,Matrisome-associated,ECM Regulators
ENSDARG00000039145,Matrisome-associated,ECM Regulators
plg,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-1411,Matrisome-associated,ECM Regulators
Q6PBA6,Matrisome-associated,ECM Regulators
E9QGF2,Matrisome-associated,ECM Regulators
F1Q890,Matrisome-associated,ECM Regulators
Q8AVB0,Matrisome-associated,ECM Regulators
ENSDARG00000023111,Matrisome-associated,ECM Regulators
plod1a,Matrisome-associated,ECM Regulators
ZDB-GENE-030131-3165,Matrisome-associated,ECM Regulators
A8WIN7,Matrisome-associated,ECM Regulators
