gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
rlmM	PP_2113	Q88L23	Ribosomal RNA large subunit methyltransferase M (EC 2.1.1.186) (23S rRNA (cytidine2498-2'-O)-methyltransferase) (23S rRNA 2'-O-ribose methyltransferase RlmM)	2.1.1.186	GO:0005737; GO:0006364; GO:0008757; GO:0032259	IPR040739;IPR048646;IPR002877;IPR011224;IPR029063;	PF01728;PF18125;PF21239;	PTHR37524;PTHR37524:SF2;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
dusA	PP_2169	Q88KX0	tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.-) (EC 1.3.1.91) (U20-specific dihydrouridine synthase) (U20-specific Dus) (tRNA-dihydrouridine synthase A)	1.3.1.-; 1.3.1.91	GO:0000049; GO:0010181; GO:0050660; GO:0102264; GO:0102266	IPR013785;IPR035587;IPR001269;IPR004653;IPR018517;	PF01207;	PTHR42907;PTHR42907:SF1;	Flavoprotein;FMN;NADP;Oxidoreductase;Reference proteome;RNA-binding;tRNA processing;tRNA-binding	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
PP_2182	PP_2182	Q88KV7	ProQ/FinO domain-containing protein		GO:0005829; GO:0010608; GO:0033592; GO:0034057	IPR023529;IPR016103;IPR036442;	PF04352;	PTHR38106;PTHR38106:SF1;	Chaperone;Cytoplasm;Reference proteome;RNA-binding	low_information_rna_binding_or_enzyme_spillovers	Low-information RNA-binding or enzyme spillovers	translation_rna_processing_spillover_boundary	DEFER_LOW_EVIDENCE	COMPLETE	ProQ/FinO and zinc-alcohol-dehydrogenase-like RNA-binding or regulatory spillovers with weak pathway specificity. Keep core functions narrow and do not force them into rRNA/tRNA processing without stronger evidence.	PRESENT	CURATED	PRESENT
PP_2266	PP_2266	Q88KM4	DNA-directed RNA polymerase (EC 2.7.7.6)	2.7.7.6	GO:0000428; GO:0003677; GO:0003899; GO:0006351	IPR024075;IPR046950;IPR002092;IPR043502;IPR037159;IPR029262;	PF00940;PF14700;	PTHR10102;PTHR10102:SF0;	DNA-directed RNA polymerase;Nucleotidyltransferase;Reference proteome;Transcription;Transferase	transcription_rna_polymerase_spillovers	Transcription and RNA-polymerase spillovers	transcription_rna_polymerase_spillover_boundary	ROUTE_OUT_OF_TRANSLATION	COMPLETE	Nus antitermination factors, RapA, DksA, an ECF sigma factor, and an RNA-polymerase subunit fragment/candidate. Route these to transcription or regulatory modules rather than translation/RNA-processing modules.	PRESENT	CURATED	PRESENT
arfB	PP_2946	Q88IQ3	Peptidyl-tRNA hydrolase ArfB (EC 3.1.1.29) (Alternative ribosome-rescue factor B)	3.1.1.29	GO:0003747; GO:0004045; GO:0005737; GO:0006417; GO:0043022; GO:0072344	IPR000352;IPR045853;	PF00472;	PTHR47814;PTHR47814:SF1;	Cytoplasm;Hydrolase;Reference proteome;Translation regulation	translation_factors_ribosome_rescue	Translation factors, ribosome rescue, and translational regulation	translation_factor_ribosome_rescue_boundary	NEW_SUBMODULE	COMPLETE	Initiation/elongation/recycling factors, ribosome rescue proteins, translation throttles, and ribosome-associated stress factors. Keep translation regulation/rescue distinct from structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_2953	PP_2953	Q88IP6	Zinc-type alcohol dehydrogenase-like protein		GO:0003723; GO:0005737; GO:0008270; GO:0016491	IPR013154;IPR014182;IPR020843;IPR011032;IPR036291;IPR002364;IPR051603;	PF08240;PF13602;	PTHR44154;PTHR44154:SF1;	Cytoplasm;Metal-binding;NADP;Oxidoreductase;Reference proteome;RNA-binding;Zinc	low_information_rna_binding_or_enzyme_spillovers	Low-information RNA-binding or enzyme spillovers	translation_rna_processing_spillover_boundary	DEFER_LOW_EVIDENCE	COMPLETE	ProQ/FinO and zinc-alcohol-dehydrogenase-like RNA-binding or regulatory spillovers with weak pathway specificity. Keep core functions narrow and do not force them into rRNA/tRNA processing without stronger evidence.	PRESENT	CURATED	PRESENT
PP_2956	PP_2956	Q88IP3	Ribosomal protein S6 modification protein-related protein		GO:0005524; GO:0005737; GO:0009432; GO:0018169; GO:0046872	IPR011761;IPR013651;IPR013815;IPR025839;	PF08443;PF14401;	PTHR21621:SF0;PTHR21621;	ATP-binding;Manganese;Nucleotide-binding;Reference proteome	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
trmK	PP_3495	Q88H66	tRNA (Adenine(22)-N(1))-methyltransferase (EC 2.1.1.217)	2.1.1.217	GO:0032259; GO:0160105	IPR029063;IPR006901;	PF04816;	PTHR38451;PTHR38451:SF1;	Methyltransferase;Reference proteome;Transferase	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
ycaO	PP_3620	Q88GU7	Cofactor of beta-methylthiolation of ribosomal protein S12		GO:0005840	IPR015946;IPR003718;IPR036102;IPR003776;IPR041080;IPR019938;	PF02566;PF02624;PF18381;	PTHR37809;PTHR37809:SF1;	Reference proteome;Ribonucleoprotein;Ribosomal protein	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_3810	PP_3810	Q88GB4	Ribosomal protein S3AE						Reference proteome	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
aat	PP_4005	Q88FS7	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	2.3.2.6	GO:0005737; GO:0008914; GO:0030163	IPR016181;IPR004616;IPR042203;IPR042221;	PF03588;	PTHR30098;PTHR30098:SF2;	Acyltransferase;Cytoplasm;Reference proteome;Transferase	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
infA	PP_4007	P65117	Translation initiation factor IF-1		GO:0003743; GO:0005829; GO:0019843; GO:0043022	IPR012340;IPR006196;IPR003029;IPR004368;	PF01176;	PTHR33370;PTHR33370:SF1;	Cytoplasm;Initiation factor;Protein biosynthesis;Reference proteome;RNA-binding;rRNA-binding	translation_factors_ribosome_rescue	Translation factors, ribosome rescue, and translational regulation	translation_factor_ribosome_rescue_boundary	NEW_SUBMODULE	COMPLETE	Initiation/elongation/recycling factors, ribosome rescue proteins, translation throttles, and ribosome-associated stress factors. Keep translation regulation/rescue distinct from structural ribosome modules.	PRESENT	CURATED	PRESENT
rnz	PP_4033	Q88FQ4	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	3.1.26.11	GO:0008270; GO:0042781	IPR036866;IPR013471;	PF23023;	PTHR46018;PTHR46018:SF2;	Endonuclease;Hydrolase;Metal-binding;Nuclease;Reference proteome;tRNA processing;Zinc	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
pvdD	PP_4219	Q88F79	Non-ribosomal peptide synthetase		GO:0005829; GO:0009239; GO:0009366; GO:0031177; GO:0043041; GO:0047527; GO:0072330	IPR010071;IPR029058;IPR036736;IPR025110;IPR045851;IPR020845;IPR000873;IPR023213;IPR001242;IPR020806;IPR009081;IPR006162;IPR001031;	PF00501;PF13193;PF00668;PF00550;PF00975;	PTHR45527:SF1;PTHR45527;	Ligase;Phosphopantetheine;Phosphoprotein;Reference proteome	nonribosomal_peptide_synthetase_spillovers	Non-ribosomal peptide synthetase spillovers	siderophore_biosynthesis_boundary	REUSE_OR_EXTEND_EXISTING	COMPLETE	Pyoverdine/ferribactin NRPS genes entered this bucket by the string 'non-ribosomal'. They should be routed to siderophore/pyoverdine biosynthesis context, not translation.	PRESENT	CURATED	PRESENT
pvdJ	PP_4220	Q88F78	Non-ribosomal peptide synthetase (Subunit of ferribactin synthase)		GO:0003824; GO:0031177; GO:0044550	IPR010071;IPR036736;IPR025110;IPR045851;IPR020845;IPR000873;IPR023213;IPR001242;IPR010060;IPR020806;IPR009081;IPR006162;	PF00501;PF13193;PF00668;PF00550;	PTHR45398;PTHR45398:SF1;	Phosphopantetheine;Phosphoprotein;Reference proteome	nonribosomal_peptide_synthetase_spillovers	Non-ribosomal peptide synthetase spillovers	siderophore_biosynthesis_boundary	REUSE_OR_EXTEND_EXISTING	COMPLETE	Pyoverdine/ferribactin NRPS genes entered this bucket by the string 'non-ribosomal'. They should be routed to siderophore/pyoverdine biosynthesis context, not translation.	PRESENT	CURATED	PRESENT
pvdI	PP_4221	Q88F77	Non-ribosomal peptide synthetase (Subunit of ferribactin synthase)		GO:0005829; GO:0009239; GO:0009366; GO:0031177; GO:0043041; GO:0047527	IPR010071;IPR036736;IPR025110;IPR045851;IPR020845;IPR000873;IPR023213;IPR001242;IPR020806;IPR009081;IPR006162;	PF00501;PF13193;PF00668;PF00550;	PTHR45527:SF1;PTHR45527;	Phosphopantetheine;Phosphoprotein;Reference proteome	nonribosomal_peptide_synthetase_spillovers	Non-ribosomal peptide synthetase spillovers	siderophore_biosynthesis_boundary	REUSE_OR_EXTEND_EXISTING	COMPLETE	Pyoverdine/ferribactin NRPS genes entered this bucket by the string 'non-ribosomal'. They should be routed to siderophore/pyoverdine biosynthesis context, not translation.	PRESENT	CURATED	PRESENT
PP_4228	PP_4228	Q88F70	Glutamyl-tRNA amidotransferase			IPR014983;IPR015002;	PF08887;PF08906;		Reference proteome	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
pvdL	PP_4243	Q88F56	Non-ribosomal peptide synthase (Subunit of ferribactin synthase)		GO:0003824; GO:0006631; GO:0008610; GO:0031177; GO:0043041; GO:0044550; GO:0071766	IPR010071;IPR036736;IPR025110;IPR045851;IPR020845;IPR000873;IPR042099;IPR023213;IPR001242;IPR040097;IPR010060;IPR020806;IPR009081;IPR006162;	PF00501;PF13193;PF00668;PF00550;	PTHR45398;PTHR45398:SF1;	Fatty acid metabolism;Lipid metabolism;Phosphopantetheine;Phosphoprotein;Reference proteome	nonribosomal_peptide_synthetase_spillovers	Non-ribosomal peptide synthetase spillovers	siderophore_biosynthesis_boundary	REUSE_OR_EXTEND_EXISTING	COMPLETE	Pyoverdine/ferribactin NRPS genes entered this bucket by the string 'non-ribosomal'. They should be routed to siderophore/pyoverdine biosynthesis context, not translation.	PRESENT	CURATED	PRESENT
PP_4306	PP_4306	Q88EZ4	S-adenosylmethionine-dependent methyltransferase domain-containing protein		GO:0006364; GO:0008168; GO:0032259	IPR019614;IPR029063;	PF10672;	PTHR43042:SF3;PTHR43042;	Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_4462	PP_4462	Q88EK0	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase (Regulator of ribonuclease activity homolog) (RraA-like protein)		GO:0016829; GO:0046872	IPR005493;IPR036704;	PF03737;	PTHR33254;PTHR33254:SF4;	Lyase;Magnesium;Metal-binding;Reference proteome	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rluB	PP_4496	A0A140FWP7	Pseudouridine synthase (EC 5.4.99.-)	5.4.99.-	GO:0000455; GO:0003723; GO:0005829; GO:0160139	IPR042092;IPR020103;IPR006145;IPR000748;IPR018496;IPR050343;IPR002942;IPR036986;IPR020094;	PF00849;PF01479;	PTHR47683;PTHR47683:SF3;	Isomerase;Reference proteome;RNA-binding;rRNA processing	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_4520	PP_4520	Q88EE5	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	2.5.1.25	GO:0008033; GO:0016432	IPR005636;IPR039262;	PF03942;	PTHR21392;PTHR21392:SF0;	Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
srmB	PP_4532	Q88ED3	ATP-dependent DEAD-box RNA helicase require for 50S ribosomal subunit biogenesis (EC 2.7.7.-)	2.7.7.-	GO:0003676; GO:0003724; GO:0005524; GO:0005829; GO:0016779; GO:0016787	IPR011545;IPR044742;IPR050079;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;	PF00270;PF00271;	PTHR47959;PTHR47959:SF3;	ATP-binding;Helicase;Hydrolase;Nucleotide-binding;Nucleotidyltransferase;Reference proteome;Transferase	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
PP_4553	PP_4553	Q88EB3	RNA polymerase sigma-70 factor, ECF subfamily		GO:0003677; GO:0006352; GO:0016987	IPR046531;IPR014284;IPR007627;IPR013249;IPR013325;IPR013324;IPR011990;IPR036388;	PF20239;PF04542;PF08281;	PTHR47756:SF2;PTHR47756;	Reference proteome	transcription_rna_polymerase_spillovers	Transcription and RNA-polymerase spillovers	transcription_rna_polymerase_spillover_boundary	ROUTE_OUT_OF_TRANSLATION	COMPLETE	Nus antitermination factors, RapA, DksA, an ECF sigma factor, and an RNA-polymerase subunit fragment/candidate. Route these to transcription or regulatory modules rather than translation/RNA-processing modules.	PRESENT	CURATED	PRESENT
rnd	PP_4591	Q88E75	Ribonuclease D (RNase D) (EC 3.1.13.5)	3.1.13.5	GO:0000166; GO:0003676; GO:0005737; GO:0008408; GO:0033890; GO:0042780	IPR002562;IPR010997;IPR002121;IPR044876;IPR006292;IPR051086;IPR012337;IPR036397;	PF01612;PF00570;	PTHR47649;PTHR47649:SF1;	Cytoplasm;Exonuclease;Hydrolase;Nuclease;Reference proteome;tRNA processing	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rlmG	PP_4648	Q88E20	Ribosomal RNA large subunit methyltransferase G (EC 2.1.1.174) (23S rRNA m2G1835 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase RlmG)	2.1.1.174	GO:0003676; GO:0005737; GO:0052916	IPR002052;IPR017237;IPR058679;IPR046977;IPR029063;IPR007848;	PF05175;PF26049;	PTHR47816:SF5;PTHR47816;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
trmA	PP_4654	Q88E14	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	2.1.1.-; 2.1.1.35	GO:0000049; GO:0005829; GO:0019843; GO:0030488; GO:0030697	IPR030390;IPR030391;IPR029063;IPR011869;IPR010280;	PF05958;	PTHR47790;PTHR47790:SF2;	Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
dksA	PP_4693	Q88DX5	RNA polymerase-binding transcription factor DksA		GO:0005737; GO:0008270; GO:0010468	IPR048489;IPR012784;IPR037187;IPR000962;IPR020458;	PF21157;PF01258;	PTHR33823:SF2;PTHR33823;	Cytoplasm;Metal-binding;Reference proteome;Zinc;Zinc-finger	transcription_rna_polymerase_spillovers	Transcription and RNA-polymerase spillovers	transcription_rna_polymerase_spillover_boundary	ROUTE_OUT_OF_TRANSLATION	COMPLETE	Nus antitermination factors, RapA, DksA, an ECF sigma factor, and an RNA-polymerase subunit fragment/candidate. Route these to transcription or regulatory modules rather than translation/RNA-processing modules.	PRESENT	CURATED	PRESENT
gluQ	PP_4694	Q88DX4	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	6.1.1.-	GO:0004818; GO:0005524; GO:0005829; GO:0006400; GO:0006424; GO:0008270	IPR022380;IPR000924;IPR020058;IPR049940;IPR014729;	PF00749;	PTHR43311;PTHR43311:SF1;	Aminoacyl-tRNA synthetase;ATP-binding;Ligase;Metal-binding;Nucleotide-binding;Reference proteome;Zinc	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
truB	PP_4710	A0A140FWQ8	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	5.4.99.25	GO:0003723; GO:0031119; GO:0160148; GO:1990481	IPR020103;IPR002501;IPR015947;IPR036974;IPR014780;IPR015240;IPR032819;	PF09157;PF16198;PF01509;	PTHR13767:SF2;PTHR13767;	Isomerase;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rbfA	PP_4711	Q88DV8	Ribosome-binding factor A		GO:0005829; GO:0030490; GO:0043024	IPR015946;IPR000238;IPR023799;IPR020053;	PF02033;	PTHR33515;PTHR33515:SF1;	Cytoplasm;Reference proteome;Ribosome biogenesis	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
nusA	PP_4713	Q88DV6	Transcription termination/antitermination protein NusA		GO:0000166; GO:0003700; GO:0003723; GO:0005829; GO:0006353; GO:0031564	IPR010995;IPR060101;IPR015946;IPR058582;IPR059158;IPR009019;IPR012340;IPR059258;IPR036555;IPR003029;IPR010213;IPR025249;IPR013735;IPR030842;IPR010214;	PF14520;PF13184;PF26594;PF08529;PF00575;	PTHR22648;PTHR22648:SF0;	Cytoplasm;Reference proteome;RNA-binding;Transcription;Transcription antitermination;Transcription regulation;Transcription termination	transcription_rna_polymerase_spillovers	Transcription and RNA-polymerase spillovers	transcription_rna_polymerase_spillover_boundary	ROUTE_OUT_OF_TRANSLATION	COMPLETE	Nus antitermination factors, RapA, DksA, an ECF sigma factor, and an RNA-polymerase subunit fragment/candidate. Route these to transcription or regulatory modules rather than translation/RNA-processing modules.	PRESENT	CURATED	PRESENT
rimP	PP_4714	Q88DV5	Ribosome maturation factor RimP		GO:0000028; GO:0005829; GO:0006412	IPR003728;IPR028998;IPR036847;IPR028989;IPR035956;	PF17384;PF02576;	PTHR33867;PTHR33867:SF1;	Cytoplasm;Reference proteome;Ribosome biogenesis	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
rlmE	PP_4719	Q88DV0	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase)	2.1.1.166	GO:0005737; GO:0008650	IPR050082;IPR002877;IPR015507;IPR029063;	PF01728;	PTHR10920;PTHR10920:SF18;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_4720	PP_4720	Q88DU9	RNA binding protein		GO:0003723	IPR001890;IPR051925;IPR017924;IPR035920;	PF01985;	PTHR40065;PTHR40065:SF3;	Reference proteome;RNA-binding	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
smpB	PP_4733	Q88DT6	SsrA-binding protein (Small protein B)		GO:0003723; GO:0005829; GO:0070929; GO:0070930	IPR023620;IPR000037;IPR020081;	PF01668;	PTHR30308:SF2;PTHR30308;	Cytoplasm;Reference proteome;RNA-binding	translation_factors_ribosome_rescue	Translation factors, ribosome rescue, and translational regulation	translation_factor_ribosome_rescue_boundary	NEW_SUBMODULE	COMPLETE	Initiation/elongation/recycling factors, ribosome rescue proteins, translation throttles, and ribosome-associated stress factors. Keep translation regulation/rescue distinct from structural ribosome modules.	PRESENT	CURATED	PRESENT
ybeY	PP_4788	Q88DN6	Endoribonuclease YbeY (EC 3.1.-.-)	3.1.-.-	GO:0004222; GO:0004521; GO:0005737; GO:0006364; GO:0008270	IPR023091;IPR002036;IPR020549;	PF02130;	PTHR46986;PTHR46986:SF1;	Cytoplasm;Endonuclease;Hydrolase;Metal-binding;Nuclease;Reference proteome;Ribosome biogenesis;rRNA processing;Zinc	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
