# GENERATED -- EC-bridge-confirmed NCBIFAM->GO exactMatch candidates.
# Source of truth: ncbifam2go_candidates.py (NOT hand-reviewed; mapping_justification
# would be semapv:CompositeMatching). The 28-row ncbifam2go.sssom.yaml is the reviewed core.
# Regenerate: uv run python projects/NCBIFam/ncbifam2go_candidates.py
subject_id	predicate_id	object_id	ec	family_type	in_seed	product
NCBIFAM:NF041143	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEN-A family class A beta-lactamase
NCBIFAM:NF041154	skos:exactMatch	GO:0008800	3.5.2.6	exception		class A beta-lactamase BlaC
NCBIFAM:NF041156	skos:exactMatch	GO:0004477	3.5.4.9	equivalog		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydr
NCBIFAM:NF041156	skos:exactMatch	GO:0004488	1.5.1.5	equivalog		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydr
NCBIFAM:NF041157	skos:exactMatch	GO:0036440	2.3.3.16	equivalog		citrate synthase
NCBIFAM:NF041158	skos:exactMatch	GO:0004145	2.3.1.57	equivalog		spermidine N(1)-acetyltransferase
NCBIFAM:NF041172	skos:exactMatch	GO:0043957	1.3.1.84	equivalog		acryloyl-coenzyme A reductase
NCBIFAM:NF041175	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HI
NCBIFAM:NF041176	skos:exactMatch	GO:0043798	2.7.1.165	equivalog		glycerate 2-kinase
NCBIFAM:NF041178	skos:exactMatch	GO:0043831	1.8.5.2	equivalog		thiosulfate:quinone oxidoreductase small subunit
NCBIFAM:NF041179	skos:exactMatch	GO:0043831	1.8.5.2	equivalog		thiosulfate:quinone oxidoreductase large subunit
NCBIFAM:NF041187	skos:exactMatch	GO:0008800	3.5.2.6	exception		RAD family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF041189	skos:exactMatch	GO:0008800	3.5.2.6	exception		KBL family class A beta-lactamase
NCBIFAM:NF041253	skos:exactMatch	GO:0008800	3.5.2.6	exception		PEN-N family class A beta-lactamase
NCBIFAM:NF041269	skos:exactMatch	GO:0008800	3.5.2.6	equivalog		subclass B1 metallo-beta-lactamase, long type
NCBIFAM:NF041270	skos:exactMatch	GO:0008800	3.5.2.6	exception		class A beta-lactamase BlaIII
NCBIFAM:NF041297	skos:exactMatch	GO:0003979	1.1.1.22	equivalog		UDP-glucose 6-dehydrogenase AglM
NCBIFAM:NF041301	skos:exactMatch	GO:0036440	2.3.3.16	equivalog		citrate synthase
NCBIFAM:NF041302	skos:exactMatch	GO:0004421	2.3.3.10	equivalog		hydroxymethylglutaryl-CoA synthase
NCBIFAM:NF041303	skos:exactMatch	GO:0004425	4.1.1.48	equivalog		indole-3-glycerol phosphate synthase
NCBIFAM:NF041306	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease HI
NCBIFAM:NF041310	skos:exactMatch	GO:0004674	2.7.11.1	equivalog		serine/threonine-protein kinase Rio1
NCBIFAM:NF041312	skos:exactMatch	GO:0004784	1.15.1.1	equivalog		superoxide dismutase
NCBIFAM:NF041313	skos:exactMatch	GO:0003983	2.7.7.9	equivalog		UTP--glucose-1-phosphate uridylyltransferase AglF
NCBIFAM:NF041314	skos:exactMatch	GO:0030060	1.1.1.37	equivalog		malate dehydrogenase
NCBIFAM:NF041315	skos:exactMatch	GO:0004474	2.3.3.9	equivalog		malate synthase AceB
NCBIFAM:NF041320	skos:exactMatch	GO:0008662	2.7.1.56	equivalog		1-phosphofructokinase
NCBIFAM:NF041321	skos:exactMatch	GO:0004556	3.2.1.1	equivalog		alpha-amylase MalA
NCBIFAM:NF041322	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase component II
NCBIFAM:NF041323	skos:exactMatch	GO:0047889	1.7.7.2	equivalog		assimilatory nitrate reductase NasA
NCBIFAM:NF041331	skos:exactMatch	GO:0003910	6.5.1.1	equivalog		ATP-dependent DNA ligase LigA
NCBIFAM:NF041368	skos:exactMatch	GO:0004332	4.1.2.13	equivalog		class II fructose-bisphosphate aldolase
NCBIFAM:NF041371	skos:exactMatch	GO:0106408	2.7.7.85	equivalog		diadenylate cyclase DacZ
NCBIFAM:NF041386	skos:exactMatch	GO:0004146	1.5.1.3	equivalog		dihydrofolate reductase HdrA
NCBIFAM:NF041441	skos:exactMatch	GO:0008800	3.5.2.6	exception		CIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF041445	skos:exactMatch	GO:0008800	3.5.2.6	exception		RATA family class A beta-lactamase
NCBIFAM:NF041557	skos:exactMatch	GO:0018597	1.14.99.39	equivalog		bacterial ammonia monooxygenase, subunit AmoA
NCBIFAM:NF041566	skos:exactMatch	GO:0003844	2.4.1.18	equivalog		1,4-alpha-glucan branching protein
NCBIFAM:NF041572	skos:exactMatch	GO:0030596	3.2.1.40	equivalog		alpha-L-rhamnosidase
NCBIFAM:NF041573	skos:exactMatch	GO:0030596	3.2.1.40	equivalog		alpha-L-rhamnosidase
NCBIFAM:NF041577	skos:exactMatch	GO:0097657	3.1.3.97	equivalog		3',5'-nucleoside bisphosphate phosphatase
NCBIFAM:NF041582	skos:exactMatch	GO:0043883	4.1.1.101	exception		malolactic enzyme
NCBIFAM:NF041590	skos:exactMatch	GO:0008800	3.5.2.6	exception		CAE family broad-spectrum class A beta-lactamase
NCBIFAM:NF041605	skos:exactMatch	GO:0004356	6.3.1.2	equivalog		glutamine synthetase GlnII
NCBIFAM:NF041606	skos:exactMatch	GO:0052621	2.7.7.65	equivalog		diguanylate cyclase DgcA
NCBIFAM:NF041608	skos:exactMatch	GO:0043833	2.1.1.247	equivalog		methylcobamide:CoM methyltransferase MtbA
NCBIFAM:NF041611	skos:exactMatch	GO:0016162	3.2.1.91	equivalog		exoglucanase CbhB
NCBIFAM:NF041632	skos:exactMatch	GO:0008800	3.5.2.6	exception		KHM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF041649	skos:exactMatch	GO:0017040	3.5.1.23	equivalog		neutral ceramidase
NCBIFAM:NF041661	skos:exactMatch	GO:0102561	3.1.4.57	equivalog		phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
NCBIFAM:NF041662	skos:exactMatch	GO:0008800	3.5.2.6	exception		AmpC-Kaer family extended-spectrum class C beta-lactamase
NCBIFAM:NF041663	skos:exactMatch	GO:0008800	3.5.2.6	exception		cephalosporin-hydrolyzing class C beta-lactamase
NCBIFAM:NF041665	skos:exactMatch	GO:0008800	3.5.2.6	exception		PSZ family class C beta-lactamase
NCBIFAM:NF041666	skos:exactMatch	GO:0008800	3.5.2.6	exception		CMY2-MIR-ACT-EC family cephalosporin-hydrolyzing class C beta-lactamas
NCBIFAM:NF041668	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrL
NCBIFAM:NF041671	skos:exactMatch	GO:0047770	1.2.99.6	equivalog		aldehyde oxidoreductase molybdenum-binding subunit PaoC
NCBIFAM:NF041672	skos:exactMatch	GO:0003875	3.2.2.19	equivalog		ADP-ribosylarginine hydrolase Tri1
NCBIFAM:NF041682	skos:exactMatch	GO:0008860	1.18.1.3	equivalog		anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase
NCBIFAM:NF041684	skos:exactMatch	GO:0018618	1.14.12.1	equivalog		anthranilate 1,2-dioxygenase large subunit AndAc
NCBIFAM:NF041685	skos:exactMatch	GO:0018618	1.14.12.1	equivalog		anthranilate 1,2-dioxygenase small subunit AndAd
NCBIFAM:NF041710	skos:exactMatch	GO:0047244	2.4.1.187	equivalog		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyl
NCBIFAM:NF041713	skos:exactMatch	GO:0047356	2.7.8.14	equivalog		teichoic acid ribitol-phosphate polymerase TarL
NCBIFAM:NF041741	skos:exactMatch	GO:0008800	3.5.2.6	exception		AMZ family class C beta-lactamase
NCBIFAM:NF041755	skos:exactMatch	GO:0043801	4.1.2.43	equivalog		bifunctional 3-hexulose-6-phosphate synthase/6-phospho-3-hexuloisomera
NCBIFAM:NF041758	skos:exactMatch	GO:0008800	3.5.2.6	exception		CHM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF041774	skos:exactMatch	GO:1901238	7.3.2.6	equivalog		tungstate ABC transporter ATP-binding protein TupC
NCBIFAM:NF041776	skos:exactMatch	GO:0009044	3.2.1.37	equivalog		xylan 1,4-beta-xylosidase
NCBIFAM:NF041827	skos:exactMatch	GO:0103116	7.5.2.9	equivalog		galactofuranose ABC transporter, galactofuranose-binding protein YtfQ
NCBIFAM:NF041846	skos:exactMatch	GO:0008800	3.5.2.6	exception		BIM family subclass B1 metallo-beta-lactamase
NCBIFAM:NF041861	skos:exactMatch	GO:0103116	7.5.2.9	equivalog		galactofuranose ABC transporter, ATP-binding protein YtfR
NCBIFAM:NF041862	skos:exactMatch	GO:0103116	7.5.2.9	equivalog		galactofuranose ABC transporter, ATP-binding protein YtfT
NCBIFAM:NF041878	skos:exactMatch	GO:0047475	6.2.1.30	equivalog		phenylacetate--CoA ligase PaaK
NCBIFAM:NF041896	skos:exactMatch	GO:0030599	3.1.1.11	equivalog		pectinesterase PemA
NCBIFAM:NF041898	skos:exactMatch	GO:0030570	4.2.2.2	equivalog		pectate lyase PelI
NCBIFAM:NF041899	skos:exactMatch	GO:0030570	4.2.2.2	equivalog		pectate lyase PelN
NCBIFAM:NF041900	skos:exactMatch	GO:0030570	4.2.2.2	equivalog		pectate lyase PelZ
NCBIFAM:NF041901	skos:exactMatch	GO:0030599	3.1.1.11	equivalog		pectinesterase PemB
NCBIFAM:NF041903	skos:exactMatch	GO:0047489	4.2.2.9	equivalog		pectate disaccharide-lyase PelX
NCBIFAM:NF041904	skos:exactMatch	GO:0047489	4.2.2.9	equivalog		pectate disaccharide-lyase PelW
NCBIFAM:NF041944	skos:exactMatch	GO:0030600	3.1.1.73	equivalog		bifunctional endo-1,4-beta-xylanase/feruloyl esterase
NCBIFAM:NF042416	skos:exactMatch	GO:0004161	2.5.1.1	equivalog		bifunctional (2E,6E)-farnesyl/geranyl diphosphate synthase
NCBIFAM:NF042416	skos:exactMatch	GO:0004337	2.5.1.10	equivalog		bifunctional (2E,6E)-farnesyl/geranyl diphosphate synthase
NCBIFAM:NF042417	skos:exactMatch	GO:0004311	2.5.1.29	equivalog		nonaprenyl/(2E,6E)-farnesyl/geranylgeranyl diphosphat synthase
NCBIFAM:NF042417	skos:exactMatch	GO:0004337	2.5.1.10	equivalog		nonaprenyl/(2E,6E)-farnesyl/geranylgeranyl diphosphat synthase
NCBIFAM:NF042417	skos:exactMatch	GO:0052924	2.5.1.85	equivalog		nonaprenyl/(2E,6E)-farnesyl/geranylgeranyl diphosphat synthase
NCBIFAM:NF042419	skos:exactMatch	GO:0046905	2.5.1.32	equivalog		15-cis-phytoene synthase CrtB
NCBIFAM:NF042430	skos:exactMatch	GO:0004300	4.2.1.17	equivalog		enoyl-CoA-hydratase DpgD
NCBIFAM:NF042431	skos:exactMatch	GO:0004300	4.2.1.17	equivalog		enoyl-CoA-hydratase DpgB
NCBIFAM:NF042433	skos:exactMatch	GO:0043714	2.3.3.21	equivalog		(R)-citramalate synthase CimA
NCBIFAM:NF042434	skos:exactMatch	GO:0003852	2.3.3.13	equivalog		2-isopropylmalate synthase LeuA2
NCBIFAM:NF042435	skos:exactMatch	GO:0046565	4.2.1.118	equivalog		3-dehydroshikimate dehydratase QuiC
NCBIFAM:NF042438	skos:exactMatch	GO:0047547	4.2.1.79	equivalog		2-methylcitrate dehydratase PrpD
NCBIFAM:NF042921	skos:exactMatch	GO:0036382	1.5.1.36	equivalog		4-hydroxyphenylacetate 3-monooxygenase reductase subunit
NCBIFAM:NF042923	skos:exactMatch	GO:0008897	2.7.8.7	exception		4'-phosphopantetheinyl transferase Npt
NCBIFAM:NF042924	skos:exactMatch	GO:0102998	3.1.1.92	equivalog		4-sulfomuconolactone hydrolase
NCBIFAM:NF042946	skos:exactMatch	GO:0008695	1.14.12.19	equivalog		3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
NCBIFAM:NF042947	skos:exactMatch	GO:0008695	1.14.12.19	equivalog		3-phenylpropionate/cinnamic acid dioxygenase subunit beta
NCBIFAM:NF042949	skos:exactMatch	GO:0008860	1.18.1.3	equivalog		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reduct
NCBIFAM:NF042950	skos:exactMatch	GO:0018498	1.3.1.87	equivalog		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NCBIFAM:NF042966	skos:exactMatch	GO:0018454	1.1.1.36	equivalog		acetoacetyl-CoA reductase PhaB
NCBIFAM:NF042968	skos:exactMatch	GO:0046555	3.1.1.72	equivalog		acetylxylan esterase AxeA1
NCBIFAM:NF042969	skos:exactMatch	GO:0046555	3.1.1.72	equivalog		bifunctional acetylxylan esterase/glucomannan deacetylase AxeC2
NCBIFAM:NF042972	skos:exactMatch	GO:0043958	1.3.1.95	equivalog		acryloyl-CoA reductase
NCBIFAM:NF042983	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-837 family class D beta-lactamase
NCBIFAM:NF042987	skos:exactMatch	GO:0047553	1.2.7.3	exception		2-oxoglutarate ferredoxin oxidoreductase subunit delta
NCBIFAM:NF042990	skos:exactMatch	GO:0052764	4.2.2.26	equivalog		oligoalginate lyase
NCBIFAM:NF042991	skos:exactMatch	GO:0004035	3.1.3.1	equivalog		alkaline phosphatase PafA
NCBIFAM:NF042998	skos:exactMatch	GO:0047700	2.7.1.85	equivalog		beta-glucoside kinase BglK
NCBIFAM:NF043000	skos:exactMatch	GO:0102143	1.5.1.43	equivalog		carboxynorspermidine synthase
NCBIFAM:NF043001	skos:exactMatch	GO:0030341	4.2.2.5	equivalog		chondroitinase-AC
NCBIFAM:NF043003	skos:exactMatch	GO:0033758	1.14.11.21	equivalog		clavaminate synthase Cs1
NCBIFAM:NF043007	skos:exactMatch	GO:0047804	4.4.1.13	equivalog		cystathionine beta-lyase MetC
NCBIFAM:NF043013	skos:exactMatch	GO:0110050	3.5.1.128	equivalog		deaminated glutathione amidase
NCBIFAM:NF043014	skos:exactMatch	GO:0047813	1.1.1.11	equivalog		D-arabinitol 4-dehydrogenase
NCBIFAM:NF043016	skos:exactMatch	GO:0016414	2.3.1.273	equivalog		diglucosylglycerate octanoyltransferase
NCBIFAM:NF043017	skos:exactMatch	GO:0047869	4.4.1.3	equivalog		dimethylsulfonioproprionate lyase DddP
NCBIFAM:NF043048	skos:exactMatch	GO:0004318	1.3.1.9	equivalog		enoyl-ACP reductase FabV
NCBIFAM:NF043049	skos:exactMatch	GO:0047869	4.4.1.3	equivalog		dimethylsulfonioproprionate lyase DddY
NCBIFAM:NF043051	skos:exactMatch	GO:0008927	4.2.1.8	equivalog		D-mannonate dehydratase ManD
NCBIFAM:NF043067	skos:exactMatch	GO:0047663	2.3.1.82	equivalog		aminoglycoside 6'-N-acetyltransferase
NCBIFAM:NF045481	skos:exactMatch	GO:0033925	3.2.1.96	equivalog		endo-beta-N-acetylglucosaminidase F3
NCBIFAM:NF045482	skos:exactMatch	GO:0033925	3.2.1.96	equivalog		endo-beta-N-acetylglucosaminidase H
NCBIFAM:NF045483	skos:exactMatch	GO:0052680	4.2.3.37	equivalog		epi-isozizaene synthase
NCBIFAM:NF045485	skos:exactMatch	GO:0004337	2.5.1.10	subfamily		farnesyl diphosphate synthase
NCBIFAM:NF045494	skos:exactMatch	GO:0043758	6.2.1.13	equivalog		acetate--CoA ligase
NCBIFAM:NF045495	skos:exactMatch	GO:0008820	2.7.7.62	equivalog		adenosylcobinamide-phosphate guanylyltransferase
NCBIFAM:NF045496	skos:exactMatch	GO:0004328	3.5.1.49	equivalog		formamidase
NCBIFAM:NF045497	skos:exactMatch	GO:0047727	5.4.99.13	equivalog		fused isobutyryl-CoA mutase/GTPase IcmF
NCBIFAM:NF045499	skos:exactMatch	GO:0017168	3.5.2.9	equivalog		5-oxoprolinase subunit PxpC
NCBIFAM:NF045511	skos:exactMatch	GO:0050346	4.2.1.77	equivalog		trans-3-hydroxy-L-proline dehydratase
NCBIFAM:NF045512	skos:exactMatch	GO:0050241	1.5.1.1	equivalog		bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-c
NCBIFAM:NF045518	skos:exactMatch	GO:0033748	1.12.99.6	exception		NiFeSe hydrogenase large subunit HysA
NCBIFAM:NF045520	skos:exactMatch	GO:0033748	1.12.99.6	exception		NiFeSe hydrogenase small subunit
NCBIFAM:NF045549	skos:exactMatch	GO:0004311	2.5.1.29	equivalog		geranylgeranyl diphosphate synthase IdsB
NCBIFAM:NF045550	skos:exactMatch	GO:0008865	2.7.1.4	equivalog		fructokinase ScrK
NCBIFAM:NF045551	skos:exactMatch	GO:0004340	2.7.1.2	equivalog		ATP-dependent glucokinase
NCBIFAM:NF045554	skos:exactMatch	GO:0050149	1.10.3.4	equivalog		O-aminophenol oxidase PhsA
NCBIFAM:NF045571	skos:exactMatch	GO:0015021	4.2.2.8	equivalog		heparin/heparin-sulfate lyase HepB
NCBIFAM:NF045571	skos:exactMatch	GO:0047488	4.2.2.7	equivalog		heparin/heparin-sulfate lyase HepB
NCBIFAM:NF045572	skos:exactMatch	GO:0015021	4.2.2.8	equivalog		heparin-sulfate lyase HepC
NCBIFAM:NF045573	skos:exactMatch	GO:0015021	4.2.2.8	equivalog		heparin-sulfate lyase HepC
NCBIFAM:NF045588	skos:exactMatch	GO:0004252	3.4.21.102	exception		carboxyl-terminal processing protease CtpA
NCBIFAM:NF045589	skos:exactMatch	GO:0004252	3.4.21.102	exception		carboxyl-terminal processing protease CtpB
NCBIFAM:NF045590	skos:exactMatch	GO:0004252	3.4.21.102	exception		carboxyl-terminal processing protease CtpC
NCBIFAM:NF045595	skos:exactMatch	GO:0004673	2.7.13.3	equivalog		scytonemin biosynthesis sensor histidine kinase
NCBIFAM:NF045605	skos:exactMatch	GO:0008855	3.1.11.6	exception		exodeoxyribonuclease VII small subunit
NCBIFAM:NF045627	skos:exactMatch	GO:0036423	2.5.1.83	equivalog		hexaprenyl-diphosphate synthase small subunit
NCBIFAM:NF045628	skos:exactMatch	GO:0036423	2.5.1.83	equivalog		hexaprenyl-diphosphate synthase large subunit
NCBIFAM:NF045629	skos:exactMatch	GO:0036383	1.14.14.12	equivalog		3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase 
NCBIFAM:NF045630	skos:exactMatch	GO:0036382	1.5.1.36	equivalog		3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase 
NCBIFAM:NF045631	skos:exactMatch	GO:0047071	1.13.11.25	equivalog		iron-dependent extradiol dioxygenase HsaC
NCBIFAM:NF045632	skos:exactMatch	GO:0102296	3.7.1.17	equivalog		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate h
NCBIFAM:NF045635	skos:exactMatch	GO:0140282	6.3.5.13	equivalog		lipid II isoglutaminyl synthase subunit MurT
NCBIFAM:NF045636	skos:exactMatch	GO:0140282	6.3.5.13	equivalog		lipid II isoglutaminyl synthase subunit GatD
NCBIFAM:NF045640	skos:exactMatch	GO:0047303	2.6.1.35	equivalog		L-aspartate--glyoxylate aminotransferase BhcA
NCBIFAM:NF045651	skos:exactMatch	GO:0008800	3.5.2.6	exception		MUN family extended-spectrum class A beta-lactamase
NCBIFAM:NF045654	skos:exactMatch	GO:0003993	3.1.3.2	equivalog	yes	acid phosphatase PhoC
NCBIFAM:NF045657	skos:exactMatch	GO:0004477	3.5.4.9	equivalog		methenyltetrahydrofolate cyclohydrolase
NCBIFAM:NF045658	skos:exactMatch	GO:0016403	3.5.3.18	equivalog		dimethylargininase
NCBIFAM:NF045659	skos:exactMatch	GO:0016403	3.5.3.18	equivalog		dimethylargininase
NCBIFAM:NF045660	skos:exactMatch	GO:0016403	3.5.3.18	equivalog		dimethylargininase
NCBIFAM:NF045671	skos:exactMatch	GO:0008800	3.5.2.6	exception		PNC family class C beta-lactamase
NCBIFAM:NF045686	skos:exactMatch	GO:0046905	2.5.1.32	equivalog		15-cis-phytoene synthase CrtB
NCBIFAM:NF045699	skos:exactMatch	GO:0102007	3.1.1.81	equivalog		quorum-quenching N-acyl homoserine lactonase AiiA
NCBIFAM:NF045700	skos:exactMatch	GO:0102007	3.1.1.81	equivalog	yes	AttM family quorum-quenching N-acyl homoserine lactonase
NCBIFAM:NF045701	skos:exactMatch	GO:0018479	1.2.1.28	equivalog		NAD(P)-dependent benzaldehyde dehydrogenase MdlD
NCBIFAM:NF045706	skos:exactMatch	GO:0050490	3.1.1.25	equivalog		phospho-furanose lactonase
NCBIFAM:NF045731	skos:exactMatch	GO:0008800	3.5.2.6	exception		DYB family subclass B1 metallo-beta-lactamase
NCBIFAM:NF045733	skos:exactMatch	GO:0036382	1.5.1.36	equivalog		styrene monooxygenase NADH-dependent flavin reductase subunit StyB
NCBIFAM:NF045734	skos:exactMatch	GO:0018846	5.3.99.7	equivalog		styrene-oxide isomerase StyC
NCBIFAM:NF045735	skos:exactMatch	GO:0008957	1.2.1.39	equivalog		phenylacetaldehyde dehydrogenase StyD
NCBIFAM:NF045736	skos:exactMatch	GO:0008957	1.2.1.39	equivalog		phenylacetaldehyde dehydrogenase StyD
NCBIFAM:NF045762	skos:exactMatch	GO:0047110	1.2.1.58	equivalog		NADH-dependent phenylglyoxylate dehydrogenase subunit gamma
NCBIFAM:NF045763	skos:exactMatch	GO:0047110	1.2.1.58	equivalog		NADH-dependent phenylglyoxylate dehydrogenase subunit delta
NCBIFAM:NF045764	skos:exactMatch	GO:0047110	1.2.1.58	equivalog_domain		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
NCBIFAM:NF045765	skos:exactMatch	GO:0047110	1.2.1.58	equivalog		NADH-dependent phenylglyoxylate dehydrogenase subunit epsilon
NCBIFAM:NF045766	skos:exactMatch	GO:0047110	1.2.1.58	equivalog		NADH-dependent phenylglyoxylate dehydrogenase subunit beta
NCBIFAM:NF045767	skos:exactMatch	GO:0016692	1.11.1.1	equivalog		rubrerythrin
NCBIFAM:NF045795	skos:exactMatch	GO:0008800	3.5.2.6	exception		OXA-258 family carbapenem-hydrolyzing class D beta-lactamase
NCBIFAM:NF045802	skos:exactMatch	GO:0015049	1.14.13.25	equivalog		aromatic/alkene monooxygenase hydroxylase subunit beta
NCBIFAM:NF045803	skos:exactMatch	GO:0015049	1.14.13.25	equivalog		aromatic/alkene monooxygenase hydroxylase FAD-binding subunit MmoC
NCBIFAM:NF045805	skos:exactMatch	GO:0015049	1.14.13.25	equivalog		aromatic/alkene monooxygenase hydroxylase subunit gamma
NCBIFAM:NF045811	skos:exactMatch	GO:0050467	4.2.3.7	equivalog		pentalenene synthase
NCBIFAM:NF045825	skos:exactMatch	GO:0030733	2.1.1.15	equivalog		fatty-acid O-methyltransferase Mtf2
NCBIFAM:NF045831	skos:exactMatch	GO:0009036	3.1.21.4	equivalog		HinfI family type II restriction enzyme
NCBIFAM:NF045832	skos:exactMatch	GO:0009036	3.1.21.4	equivalog		HpyAIV family type II restriction enzyme
NCBIFAM:NF045884	skos:exactMatch	GO:0050520	2.7.8.24	equivalog		phosphatidylcholine synthase
NCBIFAM:NF045885	skos:exactMatch	GO:0050520	2.7.8.24	equivalog		phosphatidylcholine synthase
NCBIFAM:NF045886	skos:exactMatch	GO:0050520	2.7.8.24	equivalog		phosphatidylcholine synthase
NCBIFAM:NF045887	skos:exactMatch	GO:0050520	2.7.8.24	equivalog		phosphatidylcholine synthase
NCBIFAM:NF045888	skos:exactMatch	GO:0050520	2.7.8.24	equivalog		phosphatidylcholine synthase
NCBIFAM:NF045919	skos:exactMatch	GO:0036382	1.5.1.36	equivalog		p-hydroxyphenylacetate 3-hydroxylase reductase component
NCBIFAM:NF045920	skos:exactMatch	GO:0052881	1.14.14.9	equivalog		p-hydroxyphenylacetate 3-hydroxylase oxygenase component
NCBIFAM:NF045928	skos:exactMatch	GO:0009496	7.1.1.6	equivalog		cytochrome b6-f complex iron-sulfur subunit
NCBIFAM:NF045929	skos:exactMatch	GO:0004324	1.18.1.2	equivalog		ferredoxin--NADP reductase
NCBIFAM:NF045942	skos:exactMatch	GO:0047330	2.7.1.63	equivalog		polyphosphate--glucose phosphotransferase
NCBIFAM:NF045945	skos:exactMatch	GO:0004177	3.4.11.5	equivalog		proline iminopeptidase
NCBIFAM:NF045946	skos:exactMatch	GO:0050207	1.14.19.77	equivalog		plasmanylethanolamine desaturase
NCBIFAM:NF045947	skos:exactMatch	GO:0004657	1.5.5.2	equivalog		proline dehydrogenase
NCBIFAM:NF045948	skos:exactMatch	GO:0004177	3.4.11.5	equivalog		proline iminopeptidase
NCBIFAM:NF045964	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit delta
NCBIFAM:NF045983	skos:exactMatch	GO:0070733	2.7.7.108	equivalog		type II toxin-antitoxin system protein adenylyltransferase VbhT
NCBIFAM:NF046020	skos:exactMatch	GO:0004673	2.7.13.3	equivalog		cell cycle histidine kinase CckA
NCBIFAM:NF046026	skos:exactMatch	GO:0004673	2.7.13.3	equivalog		cell cycle histidine kinase CckA
NCBIFAM:NF046029	skos:exactMatch	GO:0070733	2.7.7.108	equivalog		protein adenylyltransferase Fic
NCBIFAM:NF046030	skos:exactMatch	GO:0070733	2.7.7.108	equivalog		protein adenylyltransferase Fic
NCBIFAM:NF046057	skos:exactMatch	GO:0008926	1.1.1.17	equivalog		bifunctional mannitol-1-phosphate dehydrogenase/phosphatase
NCBIFAM:NF046057	skos:exactMatch	GO:0050084	3.1.3.22	equivalog		bifunctional mannitol-1-phosphate dehydrogenase/phosphatase
NCBIFAM:NF046058	skos:exactMatch	GO:0045127	2.7.1.59	equivalog		N-acetylglucosamine kinase
NCBIFAM:NF046061	skos:exactMatch	GO:0047932	2.3.1.3	equivalog		transmembrane glucosamine N-acetyltransferase NagX
NCBIFAM:NF046070	skos:exactMatch	GO:0047300	2.6.1.30	equivalog		pyridoxamine--pyruvate transaminase
NCBIFAM:NF046102	skos:exactMatch	GO:0004747	2.7.1.15	equivalog		cell cycle regulator CcrZ
NCBIFAM:NF046108	skos:exactMatch	GO:0004526	3.1.26.5	equivalog		ribonuclease P protein component 3
NCBIFAM:NF046109	skos:exactMatch	GO:0004523	3.1.26.4	equivalog		ribonuclease H
NCBIFAM:NF046110	skos:exactMatch	GO:0004526	3.1.26.5	equivalog		ribonuclease P protein component 1
NCBIFAM:NF046111	skos:exactMatch	GO:0004526	3.1.26.5	equivalog		ribonuclease P protein component 3
NCBIFAM:NF047323	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrA50
NCBIFAM:NF047324	skos:exactMatch	GO:0004146	1.5.1.3	exception		trimethoprim-resistant dihydrofolate reductase DfrA51
NCBIFAM:NF047355	skos:exactMatch	GO:0015410	7.2.2.5	exception		manganese ABC transporter substrate-binding lipoprotein MntC
NCBIFAM:NF047599	skos:exactMatch	GO:0004758	2.3.1.50	equivalog		serine palmitoyltransferase
NCBIFAM:NF047600	skos:exactMatch	GO:0004758	2.3.1.50	equivalog		serine palmitoyltransferase
NCBIFAM:NF047626	skos:exactMatch	GO:0102984	1.2.1.73	equivalog		sulfoacetaldehyde dehydrogenase SafD
NCBIFAM:NF047630	skos:exactMatch	GO:0033755	1.13.11.55	equivalog		sulfur oxygenase/reductase
NCBIFAM:NF047631	skos:exactMatch	GO:0004784	1.15.1.1	equivalog		superoxide dismutase[Cu-Zn]
