uniprot_acc	gene_aro_id	mapped_aro_id	aro_relation	predicate_id	go_id	go_label
P0AE04	ARO:3000230	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
P0AG05	ARO:3002601	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
P17585	ARO:3002627	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q04455	ARO:3002624	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q07448	ARO:3007401	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q0ZKF0	ARO:3002609	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q3Y246	ARO:3002628	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q5DUB9	ARO:3002614	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q766G9	ARO:3002607	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q83V96	ARO:3002625	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q84DL7	ARO:3003905	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q8G8F9	ARO:3002604	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q8GCH1	ARO:3002618	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
Q8VL12	ARO:3004692	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A076UB44	ARO:3002579	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A0H3YDB2	ARO:3002578	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A0S2TK08	ARO:3005085	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A1D0AST6	ARO:3003918	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A2P5GGN0	ARO:3002576	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A2P5GGR5	ARO:3002596	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A427DJH8	ARO:3002577	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A5C2PMK1	ARO:3005061	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A5J6WZQ0	ARO:3002546	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A5K7YC16	ARO:3002573	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A6F8Z5F1	ARO:3007204	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A6N7WRB0	ARO:3004629	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A7W2KDZ3	ARO:3002585	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A8F1SWS8	ARO:3002531	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A8F1SXH8	ARO:3002529	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A9X8P319	ARO:3005119	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0AAD2XZN8	ARO:3002553	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0AAE4EBF5	ARO:3005115	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0AAN3YXU6	ARO:3002587	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0AAP2NY38	ARO:3003676	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0AAQ0JAX0	ARO:3005117	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A3F6P3	ARO:3002591	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A6N6U3	ARO:3002586	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A7LI79	ARO:3004621	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
B1VNU8	ARO:3002544	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
B6D9B6	ARO:3002575	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
C4TGI5	ARO:3002574	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
D4HQX2	ARO:3004623	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
F2WU95	ARO:3004641	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
I4DEC2	ARO:3004628	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
K0IV17	ARO:3003677	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
L0ARD6	ARO:3002530	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52241	ARO:3002561	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52242	ARO:3002562	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52243	ARO:3002564	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52244	ARO:3002565	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52245	ARO:3002566	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O52247	ARO:3002568	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
O68484	ARO:3002560	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P10051	ARO:3002545	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P13246	ARO:3002533	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P23181	ARO:3002528	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P29808	ARO:3002536	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P29809	ARO:3002542	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P29810	ARO:3002543	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P30180	ARO:3002541	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P94629	ARO:3002559	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
P94968	ARO:3002526	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q01515	ARO:3002534	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q03634	ARO:3002535	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q15BH7	ARO:3004635	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q43899	ARO:3002555	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q44057	ARO:3002554	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q44245	ARO:3002557	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q47030	ARO:3002540	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q47764	ARO:3002556	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q49157	ARO:3002524	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q51399	ARO:3002581	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q51406	ARO:3002538	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q51734	ARO:3002595	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q52424	ARO:3002523	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q54441	ARO:3002549	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q70E71	ARO:3002590	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q70E72	ARO:3002589	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q75PS3	ARO:3002593	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q75ZP9	ARO:3002572	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q764C8	ARO:3002563	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q7WTV9	ARO:3002588	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q8GLI5	ARO:3002582	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q8ZPB6	ARO:3002571	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q9CD24	ARO:3002527	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q9R381	ARO:3002569	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q9R977	ARO:3002580	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
Q9RBW7	ARO:3002570	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
S6CFI8	ARO:3004638	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
V5XKM9	ARO:3003199	ARO:3000121	narrower	RO:0002327	GO:0034069	aminoglycoside N-acetyltransferase activity
A0A3N5CCY8	ARO:3002634	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
A0A412CHK0	ARO:3004191	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
A0AA43ALE9	ARO:3002639	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
A0AA44XLZ4	ARO:3002653	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
A0AAW8RWI6	ARO:3002636	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
E5LCR3	ARO:3002646	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
N8ZRE3	ARO:3004087	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
O06916	ARO:3002662	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
O84956	ARO:3002660	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P00552	ARO:3002644	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P00553	ARO:3002648	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P00555	ARO:3002649	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P00557	ARO:3002655	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P08077	ARO:3002657	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P09885	ARO:3002652	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P09979	ARO:3002661	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P0A3Y5	ARO:3002647	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P13082	ARO:3002659	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P13250	ARO:3002650	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P14508	ARO:3002654	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P14509	ARO:3002642	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P18150	ARO:3002638	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P18622	ARO:3002658	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
P72441	ARO:3002663	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q0ZNJ3	ARO:3002640	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q51418	ARO:3002645	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q52501	ARO:3002656	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q53558	ARO:3002651	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q79D67	ARO:3002641	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
Q93ET9	ARO:3002635	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
S3N4B0	ARO:3004086	ARO:3000114	narrower	RO:0002327	GO:0034071	aminoglycoside phosphotransferase activity
A0A0R6L508	ARO:3003689	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1C3NEV1	ARO:3004110	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1L5IUP7	ARO:3004685	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1L5J0P0	ARO:3004515	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1P8ALJ1	ARO:3004514	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1Q0Y7N1	ARO:3004513	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1S5WIF6	ARO:3004686	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1T0CMP3	ARO:3004502	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A1U9WYR3	ARO:3004687	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A218N6R2	ARO:3004139	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A220QJ88	ARO:3004194	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A220SXE7	ARO:3004507	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A220T316	ARO:3004506	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A220T317	ARO:3004501	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A222YQC1	ARO:3004325	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A223HCK8	ARO:3004508	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A223HCL6	ARO:3004509	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A223HCL9	ARO:3004510	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A223LLJ7	ARO:3004505	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A223LYM0	ARO:3004662	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2C9PIR5	ARO:3004688	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2D0WKG7	ARO:3007246	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2D2CLF7	ARO:3004504	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2I7QFI7	ARO:3004517	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2P1E8M5	ARO:3004697	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2P1E8M6	ARO:3004696	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2P1E8M8	ARO:3004694	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2P1GIS1	ARO:3004698	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2P1GIX7	ARO:3004690	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2R4SEK3	ARO:3004693	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2S1PIQ0	ARO:3004511	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2T2XVU1	ARO:3007137	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U3QMI1	ARO:3007235	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U7N1R5	ARO:3007289	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QNQ8	ARO:3007269	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QNR0	ARO:3007249	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QNR1	ARO:3007252	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QNR4	ARO:3007263	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QNR5	ARO:3007278	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2U8QP17	ARO:3007260	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2Z4C173	ARO:3004500	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A2Z5V8V3	ARO:3004689	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A345DIU0	ARO:3007282	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A345T8M0	ARO:3007231	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A346AHP4	ARO:3007279	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A346D4M6	ARO:3007229	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A346NSW7	ARO:3007228	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A3T0VFV8	ARO:3004516	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A411JIA0	ARO:3007240	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A411KB65	ARO:3007272	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A411PZG7	ARO:3007244	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A411PZG9	ARO:3007238	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A4P9D735	ARO:3007281	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A4P9I9F5	ARO:3007237	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A4Y1NLF0	ARO:3007261	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A4Y1NLV5	ARO:3007262	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A516EYX3	ARO:3007239	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A5K6TI91	ARO:3007227	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A5P9LNK0	ARO:3007270	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A5S9GFD5	ARO:3007273	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A6B9PPR3	ARO:3007234	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A6D1NXG9	ARO:3007247	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A6D1NZU5	ARO:3007243	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7D6LH10	ARO:3007268	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7D6LJP8	ARO:3007248	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G4UBT5	ARO:3007267	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G4UBT7	ARO:3007257	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G4UBT8	ARO:3007250	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G4XQD6	ARO:3007251	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G7NAL9	ARO:3007271	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A7G7NAM0	ARO:3007264	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A849B8H7	ARO:3004332	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A8F5JTV0	ARO:3007285	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A9Q8L3C1	ARO:3007533	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0AAE7DR41	ARO:3004503	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
P30845	ARO:3003576	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
P76373	ARO:3003577	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
Q3YZV2	ARO:3003578	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
Q9HY63	ARO:3002985	ARO:3004112	narrower	RO:0002327	GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
A0A0H3EUF3	ARO:3000318	ARO:3000318	exact	RO:0002327	GO:0050073	macrolide 2'-kinase activity
A0A1H7UEH6	ARO:3003742	ARO:3000333	narrower	RO:0002327	GO:0050073	macrolide 2'-kinase activity
A0A291R8R8	ARO:3004544	ARO:3000333	narrower	RO:0002327	GO:0050073	macrolide 2'-kinase activity
A0A515HHK0	ARO:3003741	ARO:3000333	narrower	RO:0002327	GO:0050073	macrolide 2'-kinase activity
A0AAX3AIK4	ARO:3003839	ARO:3000333	narrower	RO:0002327	GO:0050073	macrolide 2'-kinase activity
A0AAX3AJQ0	ARO:3000316	ARO:3000316	exact	RO:0002327	GO:0050073	macrolide 2'-kinase activity
