accession	subsection	rank	protrek_score	cosine	text
B7FXQ8	Function	3	14.7923	0.276272	Molecular chaperone involved in heat stress response. May play a role in resolubilization of protein aggregates after heat shock
B7FXQ8	Function	4	14.7739	0.275929	Small heat shock protein required for the establishment of auxin gradients and for patterning of the apical domain of the embryo. Involved in the specification of the cotyledon primordia. Also required for normal inflorescence and floral meristem function, normal developmental patterning and thermotolerance. Acts as a molecular chaperone
B7FXQ8	Function	5	14.3706	0.268396	Plays a role in resistance to arsenite (PubMed:23593298). May play a role in the oxidative stress response induced by reactive oxygen species produced during infection by pathogenic bacteria (PubMed:22216003). Together with trxr-1, required for the reduction of disulfide groups in the cuticle during molting (PubMed:21199936)
B7FXQ8	Function	6	14.2589	0.266310	Not known. One of the major polypeptides produced on heat shock
B7FXQ8	Function	7	14.2430	0.266012	Co-chaperone for hsp90/daf-21 (PubMed:20880838). Involved in regulation of longevity, larval entry and exit from the dauer stage of development and response to environmental cues, such as oxidative stress, in a temperature-dependent manner. Role in daf-16 and hsf-1 inhibition at elevated temperatures (PubMed:25830239)
B7FXQ8	Function	8	14.2301	0.265773	Negative regulator of the heat shock (HS) response. Affects negatively HSFA1B DNA-binding capacity in vitro (PubMed:20388662). Involved in acquired thermotolerance but not basal thermotolerance (PubMed:20388662). Crucial for seed development, after fertilization and during embryogenesis (PubMed:20388662, PubMed:20657173)
B7FXQ8	Function	9	14.2165	0.265518	In cooperation with other chaperones, Hsp70s are key components that facilitate folding of de novo synthesized proteins, assist translocation of precursor proteins into organelles, and are responsible for degradation of damaged protein under stress conditions (Probable). Probably involved in defense response. Chaperone involved in protein targeting to chloroplasts. May cooperate with SGT1 and HSP90 in R gene-mediated resistance towards the oomycete Hyaloperonospora parasitica (downy mildew). Plays a role with WPP-domain proteins in facilitating WIT1 nuclear envelope targeting (PubMed:12805626, PubMed:18065690, PubMed:19617588). Modulates stomatal aperture in response to various environmental conditions and physiological responses to the hormone abscisic acid (ABA) (PubMed:21586649)
B7FXQ8	Function	10	14.1116	0.263559	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively (PubMed:15099742). In I2 pharyngeal neurons, required for the inhibition of feeding in response to light and hydrogen peroxide (PubMed:25640076). In the intestine, plays a role in protecting cells against oxidative stress by detoxifying peroxides such as hydrogen peroxide (PubMed:15099742, PubMed:19064914, PubMed:20649472). In addition, plays a role in the recovery from oxidative stress induced by hydrogen peroxide (PubMed:20649472). In its hyperoxidized form (induced by hydrogen peroxide), confers protection against heat stress (PubMed:19064914). However, has a low tendency for overoxidation during the normal lifespan (PubMed:20964547). Increases sensitivity to cytotoxity caused by metalloids and heavy metals such as arsenic and cadmium by playing a role in inhibiting the expression of phase II detoxification genes such as gcs-1 in intestinal cells (PubMed:19064914, PubMed:25204677). In addition, in response to arsenite, promotes the secretion of the insulin ligand daf-28 into the pseudocoelom, which negatively regulates the activities of daf-16 and skn-1 (PubMed:25808059). Plays a role in promoting longevity (PubMed:19064914, PubMed:24889636). Plays a role in the mitohormetic pathway by promoting the activation of pmk-1 in response to the drug metformin (PubMed:24889636)
B7FXQ8	Function	11	14.0135	0.261727	Protein chaperone involved in seed maturation and dormancy maintenance after high temperature fluctuation (e.g. secondary dormancy after 3 days at 40 degrees Celsius), probably by protecting heat labile proteins required for secondary dormancy (e.g. G6PDH, HOP3, SR45, ECP63, SCL33, RPL32B, ChlADR1, MSBP1, MBF1B, At3g01690, At1g15280, At1g15290, At2g31410, At1g11630, At1g65090, EMB2279, EMB1674 and RPL35C)
B7FXQ8	Function	12	13.9983	0.261444	Molecular chaperone that does not seem to be involved in heat stress response or tolerance
B7FXQ8	Function	13	13.9918	0.261321	Maintains high levels of reduced glutathione in the cytosol (PubMed:23593298). Involved in resistance to oxidative stress and starvation (PubMed:23593298). Together with thioredoxin reductase txtr-1, required for the reduction of disulfide groups in the cuticle during molting (PubMed:21199936)
B7FXQ8	Function	14	13.9219	0.260016	In cooperation with other chaperones, Hsp70s are key components that facilitate folding of de novo synthesized proteins, assist translocation of precursor proteins into organelles, and are responsible for degradation of damaged protein under stress conditions (Probable). Involved in polar nuclei fusion during female gametophyte development and is essential for the regulation of endosperm nuclei proliferation (PubMed:20080634). Involved in sperm nuclear fusion with central cell polar nuclei at fertilization, which is critical for normal endosperm nuclear proliferation (PubMed:31410484). Required for pollen development and pollen tube growth (PubMed:24486762)
B7FXQ8	Function	15	13.8895	0.259410	Involved in cuticle formation (PubMed:10805750). May play a role in the unfolded protein response (PubMed:21199936)
B7FXQ8	Function	16	13.8846	0.259320	Plays a continuous role in plant development probably in the structural organization of compartments (By similarity). Seems to be involved in resistance to oxidative stresses mediated by thiol-oxidizing agents such as diamide
B7FXQ8	Function	17	13.8832	0.259293	Its physiological substrate seems to be the small heat shock protein (HSP27/HSP25)
B7FXQ8	Function	18	13.8337	0.258370	Molecular chaperone that may function in heat stress response. May interact with a ClpP-like protease involved in degradation of denatured proteins in the chloroplast (PubMed:20141629). Chaperone involved in response to abiotic stresses. Plays a positive role during dehydration and salt stress (PubMed:27457985)
B7FXQ8	Function	19	13.8216	0.258142	Co-chaperone that regulates diverse cellular pathways, such as programmed cell death and stress responses (PubMed:16003391). Involved in plant basal resistance (PubMed:16636050, PubMed:26739014). Involved in basal heat response through the regulation of the heat induced small HSP (sHSP) transcriptional cascade (PubMed:26580143)
B7FXQ8	Function	20	13.8005	0.257749	Required for optimal embryo development, particularly under heat stress conditions (PubMed:34282725). Also appears to have a role in negatively regulating spermatocyte cyst development (PubMed:34282725). Under heat stress conditions, required for the correct organization and migration of nuclei during early embryogenesis, and therefore possibly functions by regulating embryonic actin networks during the heat stress response (PubMed:34282725)
B7FXQ8	Function	21	13.7959	0.257662	Plays a role in gonad development. Up-regulates longevity and thermotolerance. Binds daf-21/hsp90 and inhibits its ATPase activity
B7FXQ8	Function	22	13.7832	0.257425	Molecular chaperone that may not be involved in heat stress response or tolerance
B7FXQ8	Function	23	13.7258	0.256353	Molecular chaperone. Involved in RPM1-mediated resistance. Component of the RPM1/RAR1/SGT1 complex. May stabilize RPM1 and protect it from SGT1-mediated degradation. Associates with RAR1 which may function as co-chaperone. Possesses ATPase activity (PubMed:14592967, PubMed:19487680). In the absence of heat shock, negatively regulates heat-inducible genes by actively suppressing heat shock transcription factor A1D (HSFA1D) function (PubMed:17965410). Involved in the induction of heat shock transcription factor A2 (HSFA2) expression in response to oxidative stress (PubMed:20147301). Required for stomatal closure and modulates transcriptional and physiological responses to abscisic acid (ABA) (PubMed:21586649). Regulates RPP4-mediated temperature-dependent cell death and defense responses (PubMed:24611624). May assist SGT1B in the formation of SCF E3 ubiquitin ligase complexes that target the immune receptors SNC1, RPS2 and RPS4 for degradation, to regulate receptor levels and avoid autoimmunity (PubMed:24889324)
B7FXQ8	Function	24	13.6865	0.255619	Negatively regulates lifespan
B7FXQ8	Function	25	13.6811	0.255518	Protects cells against oxidative stress by converting superoxide radicals to hydrogen peroxide (PubMed:16234242). Required for normal brood size (PubMed:18073424). May be involved in regulating mpk-1 phosphorylation downstream of phosphatase ptp-2 during oocyte maturation (PubMed:20380830)
A2FPI7	Function	1	13.5687	0.253419	The presence of the two linear plasmids, termed pGKL1 and pGKL2, in strains of Kluyveromyces lactis confers the killer phenotype to the host cell, by promoting the secretion of a toxin able to inhibit the growth of sensitive strains
A2FPI7	Function	2	12.8946	0.240829	Required for the excision of the integrative and conjugative element ICEBs1. Excision of ICEBs1 requires two sites, attL and attR, at the left and right ends of the integrated ICEBs1
A2FPI7	Function	3	12.4057	0.231698	Immunity protein that plays a role in preventing early activation of toxin Tas1
A2FPI7	Function	4	12.3568	0.230784	Immunity protein that plays a role in preventing early activation of toxin TseL
A2FPI7	Function	5	12.2232	0.228289	Probably does not play a direct role in plasmid integration or excision
A2FPI7	Function	6	12.1869	0.227612	Immunity protein that plays a role in preventing early activation of toxin Tse6
A2FPI7	Function	7	12.1545	0.227008	Immunity protein that plays a role in preventing early activation of toxin Tse4
A2FPI7	Function	8	12.1476	0.226878	Responsible for preventing unproductive conjugation between bacteria carrying like plasmids
A2FPI7	Function	9	12.0767	0.225553	Immunity protein that plays a role in preventing early activation of toxin Tse7. Protects thereby cells from Tse7 DNase activity
A2FPI7	Function	10	12.0400	0.224868	Immunity protein that plays a role in preventing early activation of toxin Tse5
A2FPI7	Function	11	11.9427	0.223051	Imparts immunity to leucocin-A to naturally sensitive host strains
A2FPI7	Function	12	11.7275	0.219031	This protein is thought to be involved in the control of plasmid partition
A2FPI7	Function	13	11.5478	0.215676	Assists the correct folding of nascent IpaB. Once it is bound to IpaB, it binds to IpaC and impedes their premature association that would lead to their degradation in the absence of IpcG
A2FPI7	Function	14	11.5221	0.215195	Immunity protein that plays a role in preventing early activation of toxin VasX
A2FPI7	Function	15	11.4727	0.214274	Imparts immunity to pediocin PA-1/ACH to naturally sensitive host strains
A2FPI7	Function	16	11.4207	0.213301	Involved in sporulation inhibition and pock formation
A2FPI7	Function	17	11.3609	0.212184	Involved in copy number control of pIP404. This basic and hydrophobic protein may exert its effect from the cytoplasmic membrane
A2FPI7	Function	18	11.3334	0.211671	Controls plasmid transfer and prevents the lethal effects of the tra/kilA gene. Repressor for the transcription of certain pIJ101 promoters, including those the from kilA and kilB loci
A2FPI7	Function	19	11.3320	0.211645	This protein is able to protect a cell, which harbors the plasmid pKY-1 encoding colicin E1*, against colicin E1*
A2FPI7	Function	20	11.2744	0.210570	Repressor for the transcription of certain pIJ101 promoters, including those the from kilA and kilB loci
A2FPI7	Function	21	11.1994	0.209168	Protects B.subtilis against phage infection. When IK1_05630 and IK1_05631 are introduced in B.subtilis BEST7003 there is 1000-fold protection against phage SBSphiC. Both genes are required for protection. Activation leads to bacterial cell lysis and death, which occurs before the phage has finished its replication cycle, thus protecting non-infected bacteria by aborting the phage infection and preventing its propagation
A2FPI7	Function	22	11.1892	0.208978	Involved in the control of plasmid partition. Required for the accurate segregation of the plasmid
A2FPI7	Function	23	11.1725	0.208666	Immunity component of an LXG toxin-immunity module. These modules promote kin selection, mediate competition in biofilms, and drive spatial segregation of different strains, indicating that LXG toxins may help avoid warfare between strains in biofilms. Neutralizes the toxic abilities of cognate toxin YeeF upon expression in E.coli and in vitro
A2FPI7	Function	24	11.1207	0.207699	Putative immunity protein component of a toxin-immunity protein module, which may function as a cellular contact-dependent growth inhibition (CDI) system. Blocks the toxic effects of expression of the C-terminus (residues 1519-1658) of cognate toxin RhsC in E.coli
A2FPI7	Function	25	11.0926	0.207175	Probable DNA relaxase involved in the transfer of the integrative and conjugative element ICEBs1. Required for the transfer of ICEBs1. Probably mediates conjugation of ICEBs1 by nicking at oriT on the conjugative element and facilitates the translocation of a single strand of ICEBs1 DNA through a transmembrane conjugation pore into the recipient cell
A0A1S3BTE3	Function	1	18.6314	0.347975	The CERK1, MEKK1a/b, MKK1a/b/c and MPK4a/b proteins are involved in pathogen defense. The pathway induces rapid growth inhibition, cell wall depositions and accumulation of defense-related transcripts. This protein may act redundantly with MPK4a in innate immunity triggered by pathogen-associated molecular patterns (PAMPs). May also be involved in resistance to necrotrophic fungi B.cinerea
A0A1S3BTE3	Function	2	17.8631	0.333625	Involved in oxidative stress-mediated signaling cascade (such as ozone). Involved in the innate immune MAP kinase signaling cascade (MEKK1, MKK4/MKK5 and MPK3/MPK6) downstream of bacterial flagellin receptor FLS2. May be involved in hypersensitive response (HR)-mediated signaling cascade by modulating LIP5 phosphorylation and subsequent multivesicular bodies (MVBs) trafficking. May phosphorylate regulators of WRKY transcription factors. Mediates the phosphorylation of VIP1 and subsequent stress genes transcription in response to Agrobacterium. MKK9-MPK3/MPK6 module phosphorylates and activates EIN3, leading to the promotion of EIN3-mediated transcription in ethylene signaling. MPK3/MPK6 cascade regulates camalexin synthesis through transcriptional regulation of the biosynthetic genes after pathogen infection. YDA-MKK4/MKK5-MPK3/MPK6 module regulates stomatal cell fate before the guard mother cell (GMC) is specified. When activated, reinforces the feedback loop by phosphorylating BASL, and inhibits stomatal fate by phosphorylating SPCH (PubMed:25843888). This MAPK cascade also functions downstream of the ER receptor in regulating coordinated local cell proliferation, which shapes the morphology of plant organs
A0A1S3BTE3	Function	3	17.8541	0.333457	MKK9-MPK3/MPK6 module phosphorylates and activates EIN3, leading to the promotion of EIN3-mediated transcription in ethylene signaling. Autophosphorylates and also phosphorylates MPK3 and MPK6. Plays an important role in ethylene and camalexin biosynthesis and in salt stress response. MKK9-MPK6 module positively regulates leaf senescence
A0A1S3BTE3	Function	4	17.8410	0.333211	MKK3-MPK7 module acts as a positive regulator of PR1 gene expression
A0A1S3BTE3	Function	5	17.8281	0.332972	Protein kinase which phosphorylates and activates MPK4 in vitro
A0A1S3BTE3	Function	6	17.8210	0.332838	Mitogen-activated protein kinase kinase (MAPKK) that phosphorylates both MKK3 and MPK18 and regulate two separate signaling pathways involved in root microtubule functions (PubMed:28848569). MAPKK which regulates abscisic acid (ABA) responses in a MAPKKK20-MKK5-MPK6 cascade involved in root growth (e.g. root cell division and elongation) and stomatal response, probably via MKK5 activation by protein phosphorylation and subsequent activation of MAPK6 by MKK5 (PubMed:27913741). Involved in various abiotic stresses (e.g. osmotic stress, cold and hydrogen peroxide) responses by phosphorylating and thus regulating MPK6 activity, in an ABA-independent manner (PubMed:21969089)
A0A1S3BTE3	Function	7	17.5606	0.327975	MEKK1, MKK1/MKK2 and MPK4/MPK6 function in a signaling pathway that modulates the expression of genes responding to biotic and abiotic stresses and also plays an important role in pathogen defense by negatively regulating innate immunity. Activates by phosphorylation the downstream MPK4. Acts redundantly with MKK2. MKK1-MPK6 module mediates abscisic acid (ABA)-dependent CAT1 expression with H(2)O(2) production and response to drought and salt stress. MKK1-MPK6 module is also involved in sugar signaling during the process of seed germination
A0A1S3BTE3	Function	8	17.5485	0.327750	MEKK1, MKK1/MKK2 and MPK4 function in a signaling pathway that modulates the expression of genes responding to biotic and abiotic stresses and also plays an important role in pathogen defense by negatively regulating innate immunity. Plays a role in abiotic stress tolerance and plant disease resistance through activation of MPK4 and MPK6 by phosphorylation. Acts redundantly with MKK1
A0A1S3BTE3	Function	9	17.5109	0.327048	MKK6-MPK13 module positively regulates lateral root formation
A0A1S3BTE3	Function	10	17.4505	0.325919	Mitogen-activated protein kinase (MAPK) which regulates abscisic acid (ABA) responses in a MAPKKK20-MKK5-MPK6 cascade involved in root growth (e.g. root cell division and elongation) and stomatal response (PubMed:27913741). Involved in oxidative stress-mediated signaling cascade (such as ozone). Involved in the innate immune MAP kinase signaling cascade (MEKK1, MKK4/MKK5 and MPK3/MPK6) downstream of bacterial flagellin receptor FLS2. May be involved in hypersensitive response (HR)-mediated signaling cascade by modulating LIP5 phosphorylation and subsequent multivesicular bodies (MVBs) trafficking. May phosphorylate regulators of WRKY transcription factors. Phosphorylates 1-aminocyclopropane-1-carboxylic acid synthases (ACS2 and ACS6) and may be involved in the regulation of bacterial elicitor flagellin-induced ethylene production. Regulates locally gene-mediated and basal resistance response to certain pathogens. May be involved in the cold and salinity stress-mediated MAP kinase signaling cascade (MEKK1, MKK1/MKK2 and MPK4/MPK6). MKK1-MPK6 module mediates abscisic acid (ABA)-dependent CAT1 expression with H(2)O(2) production and response to drought and salt stress. MKK1-MPK6 module is also involved in sugar signaling during the process of seed germination. MKK3-MPK6 module plays an important role in the jasmonate signal transduction pathway through the negative regulation of MYC2/JIN1 expression. MKK9-MPK3/MPK6 module phosphorylates and activates EIN3, leading to the promotion of EIN3-mediated transcription in ethylene signaling. MPK3/MPK6 cascade regulates camalexin synthesis through transcriptional regulation of the biosynthetic genes after pathogen infection. MKK9-MPK6 module positively regulates leaf senescence. YDA-MKK4/MKK5-MPK3/MPK6 module regulates stomatal cell fate before the guard mother cell (GMC) is specified. When activated, reinforces the feedback loop by phosphorylating BASL, and inhibits stomatal fate by phosphorylating SPCH (PubMed:25843888). This MAPK cascade also functions downstream of the ER receptor in regulating coordinated local cell proliferation, which shapes the morphology of plant organs
A0A1S3BTE3	Function	11	17.4407	0.325737	MKK3-MPK8 and CAMs-MPK8 modules negatively regulates ROS accumulation through controlling expression of the RBOHD gene during wounding
A0A1S3BTE3	Function	12	17.2373	0.321937	Mitogen-activated protein kinase kinase (MAPKK) which regulates abscisic acid (ABA) responses in a MAPKKK20-MKK5-MPK6 cascade involved in root growth (e.g. root cell division and elongation) and stomatal response, probably via MAPK6 activation by protein phosphorylation (PubMed:27913741). Involved in the second phase of hydrogen peroxide generation during hypersensitive response-like cell death. Involved in the innate immune MAP kinase signaling cascade (MEKK1, MKK4/MKK5 and MPK3/MPK6) downstream of bacterial flagellin receptor FLS2. Activates by phosphorylation the downstream MPK3 and MPK6. YDA-MKK4/MKK5-MPK3/MPK6 module regulates stomatal cell fate before the guard mother cell (GMC) is specified. This MAPK cascade also functions downstream of the ER receptor in regulating coordinated local cell proliferation, which shapes the morphology of plant organs. MKK4 and MKK5 participate in the regulation of floral organ abscission. Target of the Pseudomonas syringae type III effector HopF2, that inhibits the activation of the downstream MPK6 and PAMP-triggered immunity. Plays a critical role in high light stress tolerance by the mediation of the Cu/Zn SODs CSD1 and CSD2 gene expression. Phosphorylates BZR1 in vitro
A0A1S3BTE3	Function	13	17.1399	0.320118	Involved in the second phase of hydrogen peroxide generation during hypersensitive response-like cell death. Involved in the innate immune MAP kinase signaling cascade (MEKK1, MKK4/MKK5 and MPK3/MPK6) downstream of bacterial flagellin receptor FLS2. Activates by phosphorylation the downstream MPK3 and MPK6. YDA-MKK4/MKK5-MPK3/MPK6 module regulates stomatal cell fate before the guard mother cell (GMC) is specified. This MAPK cascade also functions downstream of the ER receptor in regulating coordinated local cell proliferation, which shapes the morphology of plant organs. MKK4 and MKK5 participate in the regulation of floral organ abscission. Mediates osmotic-stress response via its regulation of MPK3 activity. Target of the Pseudomonas syringae type III effector HopF2
A0A1S3BTE3	Function	14	16.9418	0.316418	MKK3-MPK6 module plays an important role in the jasmonate signal transduction pathway through the negative regulation of MYC2/JIN1 expression. Activates by phosphorylation the downstream MPK6, MPK7 and MPK8. MKK3-MPK7 module acts as a positive regulator of PR1 gene expression. MKK3-MPK8 module negatively regulates ROS accumulation through controlling expression of the RBOHD gene. Component of the abscisic acid (ABA) signaling pathway that may act as ABA signal transducer in the context of abiotic stresses. Activator of the C group MAP kinases. Activates MPK7 in response to ABA (PubMed:25720833). Mitogen-activated protein kinase (MAPK) that is specifically regulated by MAPKKK20 and mediates signaling that regulates cortical microtubule functions (PubMed:28848569)
A0A1S3BTE3	Function	15	16.8631	0.314948	Mitogen-activated protein kinase required for growth on media where sorbitol or mannitol is the sole carbon source
A0A1S3BTE3	Function	16	16.8517	0.314736	Serine/threonine kinase which acts as an essential component of the MAP kinase signal transduction pathway. Mapk14a is one of the four p38 MAPKs which play an important role in the cascades of cellular responses evoked by extracellular stimuli such as pro-inflammatory cytokines or physical stress leading to direct activation of transcription factors. Accordingly, p38 MAPKs phosphorylate a broad range of proteins and it has been estimated that they may have approximately 200 to 300 substrates each. Some of the targets are downstream kinases which are activated through phosphorylation and further phosphorylate additional targets (By similarity)
A0A1S3BTE3	Function	17	16.8425	0.314563	Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes (By similarity)
A0A1S3BTE3	Function	18	16.8106	0.313968	The ANPs-MKK6-MPK4 module is involved in the regulation of plant cytokinesis during meiosis and mitosis. MKK6-MPK13 module positively regulates lateral root formation. Phosphorylates and activates MPK4. Activates MPK5 and MPK13 in vitro
A0A1S3BTE3	Function	19	16.7850	0.313490	Serine/threonine kinase which acts as an essential component of the MAP kinase signal transduction pathway. Mapk14b is one of the four p38 MAPKs which play an important role in the cascades of cellular responses evoked by extracellular stimuli such as pro-inflammatory cytokines or physical stress leading to direct activation of transcription factors. Accordingly, p38 MAPKs phosphorylate a broad range of proteins and it has been estimated that they may have approximately 200 to 300 substrates each. Some of the targets are downstream kinases which are activated through phosphorylation and further phosphorylate additional targets (By similarity)
A0A1S3BTE3	Function	20	16.7081	0.312054	Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating downstream targets
A0A1S3BTE3	Function	21	16.6827	0.311578	Serine/threonine kinase which acts as an essential component of the MAP kinase signal transduction pathway. mapk14a is one of the four p38 MAPKs which play an important role in the cascades of cellular responses evoked by extracellular stimuli such as pro-inflammatory cytokines or physical stress leading to direct activation of transcription factors. Accordingly, p38 MAPKs phosphorylate a broad range of proteins and it has been estimated that they may have approximately 200 to 300 substrates each. Some of the targets are downstream kinases which are activated through phosphorylation and further phosphorylate additional targets. MPK2 is activated by upstream MAPKK/MAPKKK and stimulates MAPKAP kinase 2 to phosphorylate small heat shock proteins. Does not phosphorylate myelin basic protein or MAPKAP kinase 1
A0A1S3BTE3	Function	22	16.4464	0.307166	Serine/threonine kinase which acts as an essential component of the MAP kinase signal transduction pathway. MAPK12 is one of the four p38 MAPKs which play an important role in the cascades of cellular responses evoked by extracellular stimuli such as pro-inflammatory cytokines or physical stress leading to direct activation of transcription factors. Accordingly, p38 MAPKs phosphorylate a broad range of proteins and it has been estimated that they may have approximately 200 to 300 substrates each. Some of the targets are downstream kinases such as MAPKAPK2, which are activated through phosphorylation and further phosphorylate additional targets (By similarity)
A0A1S3BTE3	Function	23	16.3877	0.306069	Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes (By similarity). Involved in resistance to osmotic stress and tolerance to methylglyoxal and citric acid
A0A1S3BTE3	Function	24	16.2661	0.303798	Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes
A0A1S3BTE3	Function	25	16.2179	0.302897	Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes. Involved in ion flux-mediated turgor regulation
A0A804UIX9	Function	1	10.4781	0.195696	Inactive FRIGIDA-like 2 protein
A0A804UIX9	Function	2	10.2923	0.192227	Involved in lipid remodeling during GPI-anchor maturation
A0A804UIX9	Function	3	10.1013	0.188659	Mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Responsible for the transfer of the second mannose to the glycosylphosphatidylinositol during GPI precursor assembly
A0A804UIX9	Function	4	9.9575	0.185973	Suppressor of apoptosis. Modulator of endoplasmic reticulum stress-mediated programmed cell death. Involved in methyl jasmonate-induced leaf senescence through regulating cytoplasmic calcium level
A0A804UIX9	Function	5	9.7176	0.181494	Involved in the lipid remodeling steps of GPI-anchor maturation. Required for stable expression of GPI-anchored proteins at the cell surface
A0A804UIX9	Function	6	9.6758	0.180713	May be involved in endoplasmic reticulum (ER) stress-induced cell death pathway
A0A804UIX9	Function	7	9.6651	0.180512	Acts as a membrane anchor, bringing other regulators of programmed cell death (PCD) to the plasma membrane. Negatively regulates hypersensitive cell death
A0A804UIX9	Function	8	9.5765	0.178858	Involved in the lipid remodeling steps of GPI-anchor maturation
A0A804UIX9	Function	9	9.4226	0.175984	Involved in endoplasmic reticulum (ER) stress-induced cell death pathway
A0A804UIX9	Function	10	9.3205	0.174077	Required during embryogenesis. Permease involved in lipid transfer from the endoplasmic reticulum (ER) to plastids, and necessary for thylakoids formation
A0A804UIX9	Function	11	9.2446	0.172659	Essential for GPI-anchoring of precursor proteins but not for GPI synthesis. Acts before or during formation of the carbonyl intermediate
A0A804UIX9	Function	12	9.2025	0.171873	Probable subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral proteins such as Notch receptors
A0A804UIX9	Function	13	9.1757	0.171372	Fluoride channel required for the rapid expulsion of cytoplasmic fluoride
A0A804UIX9	Function	14	9.0758	0.169506	Probable subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral membrane proteins such as Notch
A0A804UIX9	Function	15	9.0537	0.169094	May be involved in N-linked oligosaccharide assembly
A0A804UIX9	Function	16	9.0419	0.168874	May be involved in N-linked oligosaccharide assembly. May participate in the translocation of oligosaccharide from the cytoplasmic side to the lumenal side of the endoplasmic reticulum membrane
A0A804UIX9	Function	17	9.0030	0.168147	Alpha-1,6-mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Transfers the second mannose to the glycosylphosphatidylinositol during GPI precursor assembly
A0A804UIX9	Function	18	8.9888	0.167882	Component of the GPI transamidase complex. May be involved in the recognition of either the GPI attachment signal or the lipid portion of GPI
A0A804UIX9	Function	19	8.9770	0.167661	Possesses features of some constitutive defense agent. The coordinate Opaque-2-controlled synthesis of this protein and the major seed storage proteins (zeins) may provide the germinating seedling with both nutritional benefits and protection against pathogen invasion of the surrounding endosperm
A0A804UIX9	Function	20	8.9688	0.167507	Probable subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral membrane proteins such as Notch receptors
A0A804UIX9	Function	21	8.8879	0.165997	Sphingolipid transporter
A0A804UIX9	Function	22	8.8786	0.165823	Probable component of the GPI-GlcNAc transferase (GPI-GnT) complex in the endoplasmic reticulum, a complex that catalyzes transfer of GlcNAc from UDP-GlcNAc to an acceptor phosphatidylinositol, the first step in the production of GPI-anchors for cell surface proteins
A0A804UIX9	Function	23	8.7902	0.164172	Critical mediator, in cooperation with CASP4, of endoplasmic reticulum-stress induced apoptosis. Required or the activation of CASP4 following endoplasmic reticulum stress
A0A804UIX9	Function	24	8.7810	0.164000	Mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis (PubMed:24963069). Required for the pollen tube micropylar guidance and embryo development by regulating GPI-anchor mediated protein localization (e.g. COBL10 and A36) (PubMed:24963069, PubMed:27872247)
A0A804UIX9	Function	25	8.7264	0.162981	Beta-barrel pore-forming protein which possesses voltage-dependent channel activity (PubMed:25401771). Required for proper plastid development (PubMed:29758131). Involved in the maintenance of metabolic homeostasis of full-grown plants (PubMed:29758131)
A0A2I4G8T1	Function	1	17.6541	0.329721	Glucosyltransferase involved in steroid saponin biosynthesis (PubMed:15821879). Catalyzes the 3-O-glucosylation of steroidal sapogenins, such as diosgenin, nuatigenin and tigogenin (PubMed:15821879). Can glucosylate steroidal alkaloids, such as solanidine, solasodine and tomatidine (PubMed:15821879)
A0A2I4G8T1	Function	2	17.4266	0.325473	Glucosyltransferase that glucosylates the (+) enantiomer of abscisic acid ((+)-ABA). Is not active on structural analogs with alterations to the 8'- and 9'- methyl groups
A0A2I4G8T1	Function	3	17.2718	0.322581	Involved in the O-glucosylation of trans-zeatin and dihydrozeatin. Also active in vitro on cis-zeatin, dihydrozeatin-9-N-Glc, and olomoucine. Can detoxify the explosive 2,4,6-trinitrotoluene in plant by forming O- or C-glucose conjugates
A0A2I4G8T1	Function	4	17.1744	0.320762	Specifically catalyzes 23-O-glucosylation of brassinosteroids, resulting probably in their inactivation. Also, involved in the O-glucosylation of trans-zeatin and dihydrozeatin. Active in vitro on cis-zeatin, dihydrozeatin-9-N-Glc, and olomoucine. Also involved in the detoxification of the Fusarium mycotoxin deoxynivalenol by the transfer of glucose from UDP-glucose to the hydroxyl group at C-3. Possesses low quercetin 7-O-glucosyltransferase and 4'-O-glucosyltransferase activities in vitro
A0A2I4G8T1	Function	5	17.1611	0.320514	UDP-glucose-dependent glucosyltransferase catalyzing the c-glucosylation of 2-hydroxyflavanones. Acts preferentially on the dibenzoylmethane tautomers formed in equilibrium with 2-hydroxyflavanones. No activity with naringenin or naringenin chalcone
