term_id	label	is_obsolete	fetched_date
GO:0043067	regulation of programmed cell death	false	2026-02-10T14:41:12.935344
GO:0043068	positive regulation of programmed cell death	false	2026-02-10T14:41:12.935429
GO:0043069	negative regulation of programmed cell death	false	2026-02-10T14:41:12.935510
GO:0043073	germ cell nucleus	false	2026-02-10T14:41:12.935590
GO:0043083	synaptic cleft	false	2026-02-10T14:41:12.935671
GO:0043085	positive regulation of catalytic activity	false	2026-02-10T14:41:12.935752
GO:0043086	negative regulation of catalytic activity	false	2026-02-10T14:41:12.935831
GO:0043087	regulation of GTPase activity	false	2026-02-10T14:41:12.935912
GO:0043093	FtsZ-dependent cytokinesis	false	2026-02-10T14:41:12.936021
GO:0043113	receptor clustering	false	2026-02-10T14:41:12.936102
GO:0043117	positive regulation of vascular permeability	false	2026-02-10T14:41:12.936182
GO:0043122	regulation of canonical NF-kappaB signal transduction	false	2026-02-10T14:41:12.936331
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	false	2026-02-10T14:41:12.936453
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	false	2026-02-10T14:41:12.936542
GO:0043129	surfactant homeostasis	false	2026-02-10T14:41:12.936624
GO:0043130	ubiquitin binding	false	2026-02-10T14:41:12.936701
GO:0043153	entrainment of circadian clock by photoperiod	false	2026-02-10T14:41:12.936784
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	false	2026-02-10T14:41:12.936867
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	false	2026-02-10T14:41:12.936944
GO:0043169	cation binding	false	2026-02-10T14:41:12.937023
GO:0043179	rhythmic excitation	false	2026-02-10T14:41:12.937099
GO:0043183	vascular endothelial growth factor receptor 1 binding	false	2026-02-10T14:41:12.937178
GO:0043184	vascular endothelial growth factor receptor 2 binding	false	2026-02-10T14:41:12.937263
GO:0043186	P granule	false	2026-02-10T14:41:12.937345
GO:0043194	axon initial segment	false	2026-02-10T14:41:12.937422
GO:0043195	terminal bouton	false	2026-02-10T14:41:12.937504
GO:0043197	dendritic spine	false	2026-02-10T14:41:12.937581
GO:0043198	dendritic shaft	false	2026-02-10T14:41:12.937660
GO:0043200	response to amino acid	false	2026-02-10T14:41:12.937743
GO:0043202	lysosomal lumen	false	2026-02-10T14:41:12.937822
GO:0043204	perikaryon	false	2026-02-10T14:41:12.937904
GO:0043209	myelin sheath	false	2026-02-10T14:41:12.937983
GO:0043219	lateral loop	false	2026-02-10T14:41:12.938060
GO:0043220	Schmidt-Lanterman incisure	false	2026-02-10T14:41:12.938138
GO:0043221	SMC family protein binding	false	2026-02-10T14:41:12.938212
GO:0043225	obsolete ATPase-coupled inorganic anion transmembrane transporter activity	true	2026-02-10T14:41:12.938287
GO:0043226	organelle	false	2026-02-10T14:41:12.938364
GO:0043231	intracellular membrane-bounded organelle	false	2026-02-10T14:41:12.938439
GO:0043235	receptor complex	false	2026-02-10T14:41:12.938512
GO:0043236	laminin binding	false	2026-02-10T14:41:12.938587
GO:0043237	laminin-1 binding	false	2026-02-10T14:41:12.938695
GO:0043242	negative regulation of protein-containing complex disassembly	false	2026-02-10T14:41:12.938772
GO:0043247	telomere maintenance in response to DNA damage	false	2026-02-10T14:41:12.938855
GO:0043249	erythrocyte maturation	false	2026-02-10T14:41:12.938930
GO:0043254	regulation of protein-containing complex assembly	false	2026-02-10T14:41:12.939007
GO:0043263	cellulosome	false	2026-02-10T14:41:12.939096
GO:0043266	regulation of potassium ion transport	false	2026-02-10T14:41:12.939168
GO:0043267	negative regulation of potassium ion transport	false	2026-02-10T14:41:12.939245
GO:0043269	regulation of monoatomic ion transport	false	2026-02-10T14:41:12.939321
GO:0043273	CTPase activity	false	2026-02-10T14:41:12.939397
GO:0043274	phospholipase binding	false	2026-02-10T14:41:12.939472
GO:0043277	apoptotic cell clearance	false	2026-02-10T14:41:12.939548
GO:0043278	response to morphine	false	2026-02-10T14:41:12.939623
GO:0043279	response to alkaloid	false	2026-02-10T14:41:12.939697
GO:0043292	contractile muscle fiber	false	2026-02-10T14:41:12.939773
GO:0043293	apoptosome	false	2026-02-10T14:41:12.939850
GO:0043295	glutathione binding	false	2026-02-10T14:41:12.939924
GO:0043296	apical junction complex	false	2026-02-10T14:41:12.939998
GO:0043303	mast cell degranulation	false	2026-02-10T14:41:12.940112
GO:0043306	positive regulation of mast cell degranulation	false	2026-02-10T14:41:12.940189
GO:0043313	regulation of neutrophil degranulation	false	2026-02-10T14:41:12.940265
GO:0043330	response to exogenous dsRNA	false	2026-02-10T14:41:12.940384
GO:0043332	mating projection tip	false	2026-02-10T14:41:12.940486
GO:0043335	protein unfolding	false	2026-02-10T14:41:12.940568
GO:0043366	beta selection	false	2026-02-10T14:41:12.940690
GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	false	2026-02-10T14:41:12.940795
GO:0043375	CD8-positive, alpha-beta T cell lineage commitment	false	2026-02-10T14:41:12.940876
GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation	false	2026-02-10T14:41:12.940956
GO:0043386	mycotoxin biosynthetic process	false	2026-02-10T14:41:12.941120
GO:0043388	positive regulation of DNA binding	false	2026-02-10T14:41:12.941415
GO:0043392	negative regulation of DNA binding	false	2026-02-10T14:41:12.941538
GO:0043394	proteoglycan binding	false	2026-02-10T14:41:12.941626
GO:0043395	heparan sulfate proteoglycan binding	false	2026-02-10T14:41:12.941706
GO:0043398	HLH domain binding	false	2026-02-10T14:41:12.941786
GO:0043401	steroid hormone receptor signaling pathway	false	2026-02-10T14:41:12.941864
GO:0043406	positive regulation of MAP kinase activity	false	2026-02-10T14:41:12.941942
GO:0043407	negative regulation of MAP kinase activity	false	2026-02-10T14:41:12.942255
GO:0043408	regulation of MAPK cascade	false	2026-02-10T14:41:12.942390
GO:0043409	negative regulation of MAPK cascade	false	2026-02-10T14:41:12.942472
GO:0043410	positive regulation of MAPK cascade	false	2026-02-10T14:41:12.942552
GO:0043418	L-homocysteine catabolic process	false	2026-02-10T14:41:12.942633
GO:0043422	protein kinase B binding	false	2026-02-10T14:41:12.942731
GO:0043425	bHLH transcription factor binding	false	2026-02-10T14:41:12.942818
GO:0043434	response to peptide hormone	false	2026-02-10T14:41:12.942900
GO:0043447	alkane biosynthetic process	false	2026-02-10T14:41:12.943030
GO:0043457	regulation of cellular respiration	false	2026-02-10T14:41:12.943166
GO:0043473	pigmentation	false	2026-02-10T14:41:12.943326
GO:0043484	regulation of RNA splicing	false	2026-02-10T14:41:12.943421
GO:0043488	regulation of mRNA stability	false	2026-02-10T14:41:12.943557
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	false	2026-02-10T14:41:12.943644
GO:0043495	protein-membrane adaptor activity	false	2026-02-10T14:41:12.943726
GO:0043504	mitochondrial DNA repair	false	2026-02-10T14:41:12.943815
GO:0043507	positive regulation of JUN kinase activity	false	2026-02-10T14:41:12.943897
GO:0043515	kinetochore binding	false	2026-02-10T14:41:12.943978
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	false	2026-02-10T14:41:12.944057
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	false	2026-02-10T14:41:12.944138
GO:0043522	leucine zipper domain binding	false	2026-02-10T14:41:12.944233
GO:0043523	regulation of neuron apoptotic process	false	2026-02-10T14:41:12.944313
GO:0043524	negative regulation of neuron apoptotic process	false	2026-02-10T14:41:12.944390
GO:0043525	positive regulation of neuron apoptotic process	false	2026-02-10T14:41:12.944471
GO:0043530	adenosine 5'-monophosphoramidase activity	false	2026-02-10T14:41:12.944550
GO:0043531	ADP binding	false	2026-02-10T14:41:12.944630
GO:0043535	regulation of blood vessel endothelial cell migration	false	2026-02-10T14:41:12.944711
GO:0043536	positive regulation of blood vessel endothelial cell migration	false	2026-02-10T14:41:12.944792
GO:0043537	negative regulation of blood vessel endothelial cell migration	false	2026-02-10T14:41:12.944872
GO:0043539	protein serine/threonine kinase activator activity	false	2026-02-10T14:41:12.944964
GO:0043542	endothelial cell migration	false	2026-02-10T14:41:12.945221
GO:0043547	positive regulation of GTPase activity	false	2026-02-10T14:41:12.945322
GO:0043548	phosphatidylinositol 3-kinase binding	false	2026-02-10T14:41:12.945402
GO:0043565	sequence-specific DNA binding	false	2026-02-10T14:41:12.945484
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	false	2026-02-10T14:41:12.945562
GO:0043583	ear development	false	2026-02-10T14:41:12.945643
GO:0043587	tongue morphogenesis	false	2026-02-10T14:41:12.945723
GO:0043588	skin development	false	2026-02-10T14:41:12.945800
GO:0043590	bacterial nucleoid	false	2026-02-10T14:41:12.945879
GO:0043594	outer endospore membrane	false	2026-02-10T14:41:12.945957
GO:0043604	obsolete amide biosynthetic process	true	2026-02-10T14:41:12.946040
GO:0043605	obsolete amide catabolic process	true	2026-02-10T14:41:12.946134
GO:0043614	multi-eIF complex	false	2026-02-10T14:41:12.946213
GO:0043625	delta DNA polymerase complex	false	2026-02-10T14:41:12.946290
GO:0043627	response to estrogen	false	2026-02-10T14:41:12.946364
GO:0043639	benzoate catabolic process	false	2026-02-10T14:41:12.946442
GO:0043640	benzoate catabolic process via hydroxylation	false	2026-02-10T14:41:12.946516
GO:0043647	inositol phosphate metabolic process	false	2026-02-10T14:41:12.946610
GO:0043651	linoleic acid metabolic process	false	2026-02-10T14:41:12.946865
GO:0043652	engulfment of apoptotic cell	false	2026-02-10T14:41:12.947079
GO:0043679	axon terminus	false	2026-02-10T14:41:12.947235
GO:0043684	type IV secretion system complex	false	2026-02-10T14:41:12.947325
GO:0043687	post-translational protein modification	false	2026-02-10T14:41:12.947408
GO:0043691	reverse cholesterol transport	false	2026-02-10T14:41:12.947487
GO:0043771	cytidine kinase activity	false	2026-02-10T14:41:12.947729
GO:0043856	anti-sigma factor antagonist activity	false	2026-02-10T14:41:12.947954
GO:0043922	host-mediated suppression of viral transcription	false	2026-02-10T14:41:12.948268
GO:0043923	host-mediated activation of viral transcription	false	2026-02-10T14:41:12.948377
GO:0043931	ossification involved in bone maturation	false	2026-02-10T14:41:12.948539
GO:0043937	regulation of sporulation	false	2026-02-10T14:41:12.948883
GO:0043952	protein transport by the Sec complex	false	2026-02-10T14:41:12.949009
GO:0043992	histone H3K9 acetyltransferase activity	false	2026-02-10T14:41:12.949135
GO:0043994	histone H3K23 acetyltransferase activity	false	2026-02-10T14:41:12.949272
GO:0044013	histone H2B acetyltransferase activity	false	2026-02-10T14:41:12.949505
GO:0044017	histone H3K27 acetyltransferase activity	false	2026-02-10T14:41:12.949664
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	false	2026-02-10T14:41:12.949823
GO:0044029	positive regulation of gene expression via chromosomal CpG island demethylation	false	2026-02-10T14:41:12.949974
GO:0044070	regulation of monoatomic anion transport	false	2026-02-10T14:41:12.950274
GO:0044098	DNA secretion by the type IV secretion system	false	2026-02-10T14:41:12.950550
GO:0044183	protein folding chaperone	false	2026-02-10T14:41:12.950725
GO:0044205	'de novo' UMP biosynthetic process	false	2026-02-10T14:41:12.950918
GO:0044206	UMP salvage	false	2026-02-10T14:41:12.951036
GO:0044210	'de novo' CTP biosynthetic process	false	2026-02-10T14:41:12.951133
GO:0044211	CTP salvage	false	2026-02-10T14:41:12.951214
GO:0044224	juxtaparanode region of axon	false	2026-02-10T14:41:12.951322
GO:0044225	apical pole of neuron	false	2026-02-10T14:41:12.951402
GO:0044232	organelle membrane contact site	false	2026-02-10T14:41:12.951482
GO:0044233	mitochondria-associated endoplasmic reticulum membrane contact site	false	2026-02-10T14:41:12.951562
GO:0044241	lipid digestion	false	2026-02-10T14:41:12.951642
GO:0044245	polysaccharide digestion	false	2026-02-10T14:41:12.951723
GO:0044272	sulfur compound biosynthetic process	false	2026-02-10T14:41:12.952082
GO:0044281	small molecule metabolic process	false	2026-02-10T14:41:12.952163
GO:0044291	cell-cell contact zone	false	2026-02-10T14:41:12.952245
GO:0044292	dendrite terminus	false	2026-02-10T14:41:12.952320
GO:0044297	cell body	false	2026-02-10T14:41:12.952404
GO:0044300	cerebellar mossy fiber	false	2026-02-10T14:41:12.952512
GO:0044301	climbing fiber	false	2026-02-10T14:41:12.952592
GO:0044304	main axon	false	2026-02-10T14:41:12.952671
GO:0044305	calyx of Held	false	2026-02-10T14:41:12.952748
GO:0044306	neuron projection terminus	false	2026-02-10T14:41:12.952826
GO:0044319	wound healing, spreading of cells	false	2026-02-10T14:41:12.952915
GO:0044320	cellular response to leptin stimulus	false	2026-02-10T14:41:12.952994
GO:0044321	response to leptin	false	2026-02-10T14:41:12.953078
GO:0044322	endoplasmic reticulum quality control compartment	false	2026-02-10T14:41:12.953152
GO:0044323	retinoic acid-responsive element binding	false	2026-02-10T14:41:12.953233
GO:0044325	transmembrane transporter binding	false	2026-02-10T14:41:12.953309
GO:0044326	dendritic spine neck	false	2026-02-10T14:41:12.953389
GO:0044327	dendritic spine head	false	2026-02-10T14:41:12.953464
GO:0044331	cell-cell adhesion mediated by cadherin	false	2026-02-10T14:41:12.953620
GO:0044344	cellular response to fibroblast growth factor stimulus	false	2026-02-10T14:41:12.953870
GO:0044346	fibroblast apoptotic process	false	2026-02-10T14:41:12.954021
GO:0044387	negative regulation of protein kinase activity by regulation of protein phosphorylation	false	2026-02-10T14:41:12.954175
GO:0044389	ubiquitin-like protein ligase binding	false	2026-02-10T14:41:12.954276
GO:0044390	ubiquitin-like protein conjugating enzyme binding	false	2026-02-10T14:41:12.954366
GO:0044409	symbiont entry into host	false	2026-02-10T14:41:12.954481
GO:0044423	virion component	false	2026-02-10T14:41:12.954709
GO:0044458	motile cilium assembly	false	2026-02-10T14:41:12.954939
GO:0044484	venom-mediated fibrinolysis	false	2026-02-10T14:41:12.955060
GO:0044550	secondary metabolite biosynthetic process	false	2026-02-10T14:41:12.955272
GO:0044571	[2Fe-2S] cluster assembly	false	2026-02-10T14:41:12.955479
GO:0044572	[4Fe-4S] cluster assembly	false	2026-02-10T14:41:12.955564
GO:0044575	cellulosome assembly	false	2026-02-10T14:41:12.955671
GO:0044577	D-xylose fermentation	false	2026-02-10T14:41:12.955747
GO:0044614	nuclear pore cytoplasmic filaments	false	2026-02-10T14:41:12.955908
GO:0044615	nuclear pore nuclear basket	false	2026-02-10T14:41:12.956133
GO:0044659	viral release from host cell by cytolysis	false	2026-02-10T14:41:12.956269
GO:0044666	MLL3/4 complex	false	2026-02-10T14:41:12.956364
GO:0044672	acetyl-CoA decarbonylase/synthase-carbon monoxide dehydrogenase complex	false	2026-02-10T14:41:12.956449
GO:0044694	symbiont genome entry into host cell via pore formation in plasma membrane	false	2026-02-10T14:41:12.957022
GO:0044729	hemi-methylated DNA-binding	false	2026-02-10T14:41:12.957245
GO:0044732	mitotic spindle pole body	false	2026-02-10T14:41:12.957387
GO:0044751	cellular response to human chorionic gonadotropin stimulus	false	2026-02-10T14:41:12.957520
GO:0044752	response to human chorionic gonadotropin	false	2026-02-10T14:41:12.957604
GO:0044753	amphisome	false	2026-02-10T14:41:12.957686
GO:0044754	autolysosome	false	2026-02-10T14:41:12.957766
GO:0044772	mitotic cell cycle phase transition	false	2026-02-10T14:41:12.957998
GO:0044780	bacterial-type flagellum assembly	false	2026-02-10T14:41:12.958279
GO:0044781	bacterial-type flagellum organization	false	2026-02-10T14:41:12.958416
GO:0044788	host-mediated perturbation of viral process	false	2026-02-10T14:41:12.958529
GO:0044790	suppression of viral release by host	false	2026-02-10T14:41:12.958729
GO:0044804	nucleophagy	false	2026-02-10T14:41:12.958901
GO:0044818	mitotic G2/M transition checkpoint	false	2026-02-10T14:41:12.959042
GO:0044829	host-mediated activation of viral genome replication	false	2026-02-10T14:41:12.959158
GO:0044853	plasma membrane raft	false	2026-02-10T14:41:12.959273
GO:0044877	protein-containing complex binding	false	2026-02-10T14:41:12.959466
GO:0045014	carbon catabolite repression of transcription by glucose	false	2026-02-10T14:41:12.959566
GO:0045019	negative regulation of nitric oxide biosynthetic process	false	2026-02-10T14:41:12.959706
GO:0045022	early endosome to late endosome transport	false	2026-02-10T14:41:12.959845
GO:0045039	protein insertion into mitochondrial inner membrane	false	2026-02-10T14:41:12.960004
GO:0045040	protein insertion into mitochondrial outer membrane	false	2026-02-10T14:41:12.960100
GO:0045041	protein import into mitochondrial intermembrane space	false	2026-02-10T14:41:12.960187
GO:0045047	protein targeting to ER	false	2026-02-10T14:41:12.960271
GO:0045053	protein retention in Golgi apparatus	false	2026-02-10T14:41:12.960353
GO:0045056	transcytosis	false	2026-02-10T14:41:12.960535
GO:0045061	thymic T cell selection	false	2026-02-10T14:41:12.960619
GO:0045063	T-helper 1 cell differentiation	false	2026-02-10T14:41:12.960701
GO:0045064	T-helper 2 cell differentiation	false	2026-02-10T14:41:12.960779
GO:0045065	cytotoxic T cell differentiation	false	2026-02-10T14:41:12.960857
GO:0045066	regulatory T cell differentiation	false	2026-02-10T14:41:12.960934
GO:0045069	regulation of viral genome replication	false	2026-02-10T14:41:12.961018
GO:0045070	positive regulation of viral genome replication	false	2026-02-10T14:41:12.961127
GO:0045071	negative regulation of viral genome replication	false	2026-02-10T14:41:12.961233
GO:0045087	innate immune response	false	2026-02-10T14:41:12.961323
GO:0045088	regulation of innate immune response	false	2026-02-10T14:41:12.961405
GO:0045089	positive regulation of innate immune response	false	2026-02-10T14:41:12.961485
GO:0045095	keratin filament	false	2026-02-10T14:41:12.961566
GO:0045098	type III intermediate filament	false	2026-02-10T14:41:12.961645
GO:0045109	intermediate filament organization	false	2026-02-10T14:41:12.961775
GO:0045116	protein neddylation	false	2026-02-10T14:41:12.961866
GO:0045121	membrane raft	false	2026-02-10T14:41:12.961949
GO:0045124	regulation of bone resorption	false	2026-02-10T14:41:12.962053
GO:0045128	negative regulation of reciprocal meiotic recombination	false	2026-02-10T14:41:12.962132
GO:0045138	nematode male tail tip morphogenesis	false	2026-02-10T14:41:12.962212
GO:0045145	single-stranded DNA 5'-3' DNA exonuclease activity	false	2026-02-10T14:41:12.962307
GO:0045152	antisigma factor binding	false	2026-02-10T14:41:12.962387
GO:0045159	myosin II binding	false	2026-02-10T14:41:12.962467
GO:0045161	neuronal ion channel clustering	false	2026-02-10T14:41:12.962544
GO:0045162	clustering of voltage-gated sodium channels	false	2026-02-10T14:41:12.962624
GO:0045165	cell fate commitment	false	2026-02-10T14:41:12.962700
GO:0045167	asymmetric protein localization involved in cell fate determination	false	2026-02-10T14:41:12.962776
GO:0045171	intercellular bridge	false	2026-02-10T14:41:12.962853
GO:0045176	apical protein localization	false	2026-02-10T14:41:12.962931
GO:0045177	apical part of cell	false	2026-02-10T14:41:12.963006
GO:0045178	basal part of cell	false	2026-02-10T14:41:12.963081
GO:0045184	establishment of protein localization	false	2026-02-10T14:41:12.963157
GO:0045187	regulation of circadian sleep/wake cycle, sleep	false	2026-02-10T14:41:12.963234
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	false	2026-02-10T14:41:12.963311
GO:0045198	establishment of epithelial cell apical/basal polarity	false	2026-02-10T14:41:12.963386
GO:0045201	maintenance of neuroblast polarity	false	2026-02-10T14:41:12.963462
GO:0045202	synapse	false	2026-02-10T14:41:12.963537
GO:0045211	postsynaptic membrane	false	2026-02-10T14:41:12.963614
GO:0045214	sarcomere organization	false	2026-02-10T14:41:12.963689
GO:0045216	cell-cell junction organization	false	2026-02-10T14:41:12.963766
GO:0045217	cell-cell junction maintenance	false	2026-02-10T14:41:12.963841
GO:0045242	isocitrate dehydrogenase complex (NAD+)	false	2026-02-10T14:41:12.963918
GO:0045252	oxoglutarate dehydrogenase complex	false	2026-02-10T14:41:12.963995
GO:0045259	proton-transporting ATP synthase complex	false	2026-02-10T14:41:12.964312
GO:0045275	respiratory chain complex III	false	2026-02-10T14:41:12.964538
GO:0045277	respiratory chain complex IV	false	2026-02-10T14:41:12.964631
GO:0045294	alpha-catenin binding	false	2026-02-10T14:41:12.964780
GO:0045296	cadherin binding	false	2026-02-10T14:41:12.964858
GO:0045321	leukocyte activation	false	2026-02-10T14:41:12.965059
GO:0045324	late endosome to vacuole transport	false	2026-02-10T14:41:12.965135
GO:0045333	cellular respiration	false	2026-02-10T14:41:12.965210
GO:0045334	clathrin-coated endocytic vesicle	false	2026-02-10T14:41:12.965318
GO:0045335	phagocytic vesicle	false	2026-02-10T14:41:12.965448
GO:0045340	mercury ion binding	false	2026-02-10T14:41:12.965538
GO:0045348	positive regulation of MHC class II biosynthetic process	false	2026-02-10T14:41:12.965948
GO:0045428	regulation of nitric oxide biosynthetic process	false	2026-02-10T14:41:12.966251
GO:0045429	positive regulation of nitric oxide biosynthetic process	false	2026-02-10T14:41:12.966484
GO:0045444	fat cell differentiation	false	2026-02-10T14:41:12.966712
GO:0045445	myoblast differentiation	false	2026-02-10T14:41:12.966835
GO:0045446	endothelial cell differentiation	false	2026-02-10T14:41:12.966917
GO:0045453	bone resorption	false	2026-02-10T14:41:12.966996
GO:0045454	cell redox homeostasis	false	2026-02-10T14:41:12.967076
GO:0045471	response to ethanol	false	2026-02-10T14:41:12.967303
GO:0045475	locomotor rhythm	false	2026-02-10T14:41:12.967416
GO:0045485	omega-6 fatty acid desaturase activity	false	2026-02-10T14:41:12.967629
GO:0045493	xylan catabolic process	false	2026-02-10T14:41:12.967718
GO:0045494	photoreceptor cell maintenance	false	2026-02-10T14:41:12.967795
GO:0045505	dynein intermediate chain binding	false	2026-02-10T14:41:12.967874
GO:0045518	interleukin-22 receptor binding	false	2026-02-10T14:41:12.968036
GO:0045540	regulation of cholesterol biosynthetic process	false	2026-02-10T14:41:12.968163
GO:0045542	positive regulation of cholesterol biosynthetic process	false	2026-02-10T14:41:12.968309
GO:0045545	syndecan binding	false	2026-02-10T14:41:12.968402
GO:0045575	basophil activation	false	2026-02-10T14:41:12.968526
GO:0045577	regulation of B cell differentiation	false	2026-02-10T14:41:12.968635
GO:0045579	positive regulation of B cell differentiation	false	2026-02-10T14:41:12.968719
GO:0045580	regulation of T cell differentiation	false	2026-02-10T14:41:12.968808
GO:0045582	positive regulation of T cell differentiation	false	2026-02-10T14:41:12.968890
GO:0045588	positive regulation of gamma-delta T cell differentiation	false	2026-02-10T14:41:12.969008
GO:0045591	positive regulation of regulatory T cell differentiation	false	2026-02-10T14:41:12.969088
GO:0045595	regulation of cell differentiation	false	2026-02-10T14:41:12.969170
GO:0045596	negative regulation of cell differentiation	false	2026-02-10T14:41:12.969250
GO:0045597	positive regulation of cell differentiation	false	2026-02-10T14:41:12.969328
GO:0045598	regulation of fat cell differentiation	false	2026-02-10T14:41:12.969406
GO:0045599	negative regulation of fat cell differentiation	false	2026-02-10T14:41:12.969485
GO:0045600	positive regulation of fat cell differentiation	false	2026-02-10T14:41:12.969563
GO:0045603	positive regulation of endothelial cell differentiation	false	2026-02-10T14:41:12.969642
GO:0045618	positive regulation of keratinocyte differentiation	false	2026-02-10T14:41:12.969776
GO:0045622	regulation of T-helper cell differentiation	false	2026-02-10T14:41:12.969876
GO:0045627	positive regulation of T-helper 1 cell differentiation	false	2026-02-10T14:41:12.969960
GO:0045629	negative regulation of T-helper 2 cell differentiation	false	2026-02-10T14:41:12.970043
GO:0045630	positive regulation of T-helper 2 cell differentiation	false	2026-02-10T14:41:12.970122
GO:0045636	positive regulation of melanocyte differentiation	false	2026-02-10T14:41:12.970226
GO:0045646	regulation of erythrocyte differentiation	false	2026-02-10T14:41:12.970405
GO:0045647	negative regulation of erythrocyte differentiation	false	2026-02-10T14:41:12.970534
GO:0045648	positive regulation of erythrocyte differentiation	false	2026-02-10T14:41:12.970715
GO:0045654	positive regulation of megakaryocyte differentiation	false	2026-02-10T14:41:12.970957
GO:0045656	negative regulation of monocyte differentiation	false	2026-02-10T14:41:12.971069
GO:0045662	negative regulation of myoblast differentiation	false	2026-02-10T14:41:12.971159
GO:0045663	positive regulation of myoblast differentiation	false	2026-02-10T14:41:12.971241
GO:0045664	regulation of neuron differentiation	false	2026-02-10T14:41:12.971319
GO:0045665	negative regulation of neuron differentiation	false	2026-02-10T14:41:12.971396
GO:0045666	positive regulation of neuron differentiation	false	2026-02-10T14:41:12.971476
GO:0045667	regulation of osteoblast differentiation	false	2026-02-10T14:41:12.971554
GO:0045668	negative regulation of osteoblast differentiation	false	2026-02-10T14:41:12.971629
GO:0045669	positive regulation of osteoblast differentiation	false	2026-02-10T14:41:12.971705
GO:0045670	regulation of osteoclast differentiation	false	2026-02-10T14:41:12.971780
GO:0045671	negative regulation of osteoclast differentiation	false	2026-02-10T14:41:12.971855
GO:0045672	positive regulation of osteoclast differentiation	false	2026-02-10T14:41:12.971932
GO:0045682	regulation of epidermis development	false	2026-02-10T14:41:12.972011
GO:0045685	regulation of glial cell differentiation	false	2026-02-10T14:41:12.972088
GO:0045686	negative regulation of glial cell differentiation	false	2026-02-10T14:41:12.972162
GO:0045687	positive regulation of glial cell differentiation	false	2026-02-10T14:41:12.972238
GO:0045717	negative regulation of fatty acid biosynthetic process	false	2026-02-10T14:41:12.972315
GO:0045721	negative regulation of gluconeogenesis	false	2026-02-10T14:41:12.972391
GO:0045722	positive regulation of gluconeogenesis	false	2026-02-10T14:41:12.972467
GO:0045723	positive regulation of fatty acid biosynthetic process	false	2026-02-10T14:41:12.972544
GO:0045724	positive regulation of cilium assembly	false	2026-02-10T14:41:12.972620
GO:0045725	positive regulation of glycogen biosynthetic process	false	2026-02-10T14:41:12.972695
GO:0045727	positive regulation of translation	false	2026-02-10T14:41:12.972770
GO:0045732	positive regulation of protein catabolic process	false	2026-02-10T14:41:12.972844
GO:0045738	negative regulation of DNA repair	false	2026-02-10T14:41:12.973039
GO:0045739	positive regulation of DNA repair	false	2026-02-10T14:41:12.973214
GO:0045740	positive regulation of DNA replication	false	2026-02-10T14:41:12.973298
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	false	2026-02-10T14:41:12.973376
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	false	2026-02-10T14:41:12.973451
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	false	2026-02-10T14:41:12.973527
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	false	2026-02-10T14:41:12.973659
GO:0045747	positive regulation of Notch signaling pathway	false	2026-02-10T14:41:12.973739
GO:0045752	positive regulation of Toll signaling pathway	false	2026-02-10T14:41:12.973817
GO:0045762	positive regulation of adenylate cyclase activity	false	2026-02-10T14:41:12.973906
GO:0045765	regulation of angiogenesis	false	2026-02-10T14:41:12.974044
GO:0045766	positive regulation of angiogenesis	false	2026-02-10T14:41:12.974122
GO:0045773	positive regulation of axon extension	false	2026-02-10T14:41:12.974201
GO:0045776	negative regulation of blood pressure	false	2026-02-10T14:41:12.974276
GO:0045777	positive regulation of blood pressure	false	2026-02-10T14:41:12.974362
GO:0045779	negative regulation of bone resorption	false	2026-02-10T14:41:12.974439
GO:0045780	positive regulation of bone resorption	false	2026-02-10T14:41:12.974570
GO:0045785	positive regulation of cell adhesion	false	2026-02-10T14:41:12.974733
GO:0045786	negative regulation of cell cycle	false	2026-02-10T14:41:12.974837
GO:0045787	positive regulation of cell cycle	false	2026-02-10T14:41:12.974922
GO:0045792	negative regulation of cell size	false	2026-02-10T14:41:12.975002
GO:0045793	positive regulation of cell size	false	2026-02-10T14:41:12.975079
GO:0045797	positive regulation of intestinal cholesterol absorption	false	2026-02-10T14:41:12.975157
GO:0045806	negative regulation of endocytosis	false	2026-02-10T14:41:12.975235
GO:0045809	positive regulation of establishment of competence for transformation	false	2026-02-10T14:41:12.975313
GO:0045814	negative regulation of gene expression, epigenetic	false	2026-02-10T14:41:12.975390
GO:0045815	transcription initiation-coupled chromatin remodeling	false	2026-02-10T14:41:12.975473
GO:0045818	negative regulation of glycogen catabolic process	false	2026-02-10T14:41:12.975552
