GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	Q02078	MEF2A	enables	GO:0000981		ECO:0000314	PMID:10748098
UniProtKB	Q02078	MEF2A	enables	GO:0000981		ECO:0000314	PMID:16484498
UniProtKB	Q02078	MEF2A	enables	GO:0000981		ECO:0000314	PMID:20590529
UniProtKB	Q02078	MEF2A	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q02078	MEF2A	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q02078	MEF2A	enables	GO:0001228		ECO:0000314	PMID:15466416
UniProtKB	Q02078	MEF2A	enables	GO:0001228		ECO:0000314	PMID:7760790
UniProtKB	Q02078	MEF2A	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q02078	MEF2A	enables	GO:0003700		ECO:0000314	PMID:16043483
UniProtKB	Q02080	MEF2B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02080	MEF2B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02080	MEF2B	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q02080	MEF2B	enables	GO:0001228		ECO:0000314	PMID:7760790
UniProtKB	Q02080	MEF2B	enables	GO:0003700		ECO:0000303	PMID:8575763
UniProtKB	Q02086	SP2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02086	SP2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02086	SP2	enables	GO:0001227		ECO:0000314	PMID:10744779
UniProtKB	Q02386	ZNF45	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q02446	SP4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02446	SP4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02447	SP3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02447	SP3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02447	SP3	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q02548	PAX5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02548	PAX5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02548	PAX5	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q02548	PAX5	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q02556	IRF8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02556	IRF8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02556	IRF8	enables	GO:0000981		ECO:0000304	PMID:1460054
UniProtKB	Q02556	IRF8	enables	GO:0001227		ECO:0000314	PMID:1460054
UniProtKB	Q02556	IRF8	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q02575	NHLH1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q02575	NHLH1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02575	NHLH1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02575	NHLH1	enables	GO:0001228		ECO:0000314	PMID:12878195
UniProtKB	Q02577	NHLH2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q02577	NHLH2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02577	NHLH2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02577	NHLH2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q02930	CREB5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02930	CREB5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02930	CREB5	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q02930	CREB5	enables	GO:0003700		ECO:0000314	PMID:8378084
UniProtKB	Q02962	PAX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q02962	PAX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q02962	PAX2	enables	GO:0003700		ECO:0000315	PMID:11940591
UniProtKB	Q03014	HHEX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q03014	HHEX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03014	HHEX	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	Q03014	HHEX	enables	GO:0001227		ECO:0000314	PMID:15016828
UniProtKB	Q03014	HHEX	enables	GO:0001227		ECO:0000314	PMID:18713067
UniProtKB	Q03014	HHEX	enables	GO:0001228		ECO:0000315	PMID:20028982
UniProtKB	Q03052	POU3F1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q03052	POU3F1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03052	POU3F1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03052	POU3F1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q03052	POU3F1	enables	GO:0003700		ECO:0000304	PMID:8451175
UniProtKB	Q03052	POU3F1	enables	GO:0003700		ECO:0000304	PMID:8662541
UniProtKB	Q03060	CREM	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03060	CREM	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03060	CREM	enables	GO:0001227		ECO:0000315	PMID:12626549
UniProtKB	Q03060	CREM	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q03112	MECOM	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q03112	MECOM	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q03112	MECOM	enables	GO:0003700		ECO:0000314	PMID:19767769
UniProtKB	Q03181	PPARD	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03181	PPARD	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	Q03181	PPARD	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q03181	PPARD	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q03181	PPARD	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q03181	PPARD	enables	GO:0003700		ECO:0000303	PMID:11551955
UniProtKB	Q03181	PPARD	enables	GO:0003700		ECO:0000314	PMID:12955147
UniProtKB	Q03181	PPARD	enables	GO:0003700		ECO:0000314	PMID:15001550
UniProtKB	Q03181	PPARD	enables	GO:0003700		ECO:0000314	PMID:35675826
UniProtKB	Q03181	PPARD	enables	GO:0003707		ECO:0000256	GO_REF:0000117
UniProtKB	Q03181	PPARD	enables	GO:0003707		ECO:0000304	PMID:1333051
UniProtKB	Q03181	PPARD	enables	GO:0004879		ECO:0000256	GO_REF:0000002
UniProtKB	Q03181	PPARD	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	Q03181	PPARD	enables	GO:0004879		ECO:0000314	PMID:12955147
UniProtKB	Q03828	EVX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q03828	EVX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03828	EVX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03923	ZNF85	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03923	ZNF85	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	Q03923	ZNF85	enables	GO:0001227		ECO:0000314	PMID:9839802
UniProtKB	Q03924	ZNF117	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03924	ZNF117	enables	GO:0003700		ECO:0000303	PMID:2023909
UniProtKB	Q03933	HSF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q03933	HSF2	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q03933	HSF2	enables	GO:0001228		ECO:0000314	PMID:10561509
UniProtKB	Q03933	HSF2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q03933	HSF2	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q03936	ZNF92	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03936	ZNF92	enables	GO:0003700		ECO:0000303	PMID:2023909
UniProtKB	Q03938	ZNF90	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q03938	ZNF90	enables	GO:0003700		ECO:0000303	PMID:2023909
UniProtKB	Q04206	RELA	contributes_to	GO:0001228		ECO:0000304	PMID:37403426
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0000314	PMID:21343177
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0000314	PMID:23878390
UniProtKB	Q04206	RELA	enables	GO:0000981		ECO:0000314	PMID:3091258
UniProtKB	Q04206	RELA	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q04206	RELA	enables	GO:0001227		ECO:0000314	PMID:17350185
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:1406630
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:1406630
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:1406630
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:17350185
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000250	PMID:21329555
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000316	PMID:21806946
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:23811396
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000315	PMID:26268439
UniProtKB	Q04206	RELA	enables	GO:0001228		ECO:0000314	PMID:26435691
UniProtKB	Q04206	RELA	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q04206	RELA	enables	GO:0003700		ECO:0000314	PMID:12048232
UniProtKB	Q04206	RELA	enables	GO:0003700		ECO:0000314	PMID:19103749
UniProtKB	Q04206	RELA	enables	GO:0003700		ECO:0000314	PMID:8413223
UniProtKB	Q04206	RELA	enables	GO:0003700		ECO:0000315	PMID:9425125
UniProtKB	Q04741	EMX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q04741	EMX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q04741	EMX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q04743	EMX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q04743	EMX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q04743	EMX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q04864	REL	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q04864	REL	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q04864	REL	enables	GO:0001228		ECO:0000314	PMID:1406630
UniProtKB	Q04864	REL	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q04864	REL	enables	GO:0003700		ECO:0000303	PMID:8423996
UniProtKB	Q05066	SRY	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q05066	SRY	enables	GO:0000981		ECO:0000314	PMID:21412441
UniProtKB	Q05066	SRY	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q05066	SRY	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q05195	MXD1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q05195	MXD1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q05195	MXD1	enables	GO:0001227		ECO:0000314	PMID:10723141
UniProtKB	Q05215	EGR4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q05215	EGR4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q05215	EGR4	enables	GO:0001228		ECO:0000314	PMID:12560487
UniProtKB	Q05215	EGR4	enables	GO:0003700		ECO:0000303	PMID:1584812
UniProtKB	Q05481	ZNF91	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	Q05481	ZNF91	enables	GO:0001227		ECO:0000314	PMID:25274305
UniProtKB	Q05481	ZNF91	enables	GO:0003700		ECO:0000303	PMID:2023909
UniProtKB	Q05516	ZBTB16	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q05516	ZBTB16	enables	GO:0001227		ECO:0000314	PMID:12802276
UniProtKB	Q05516	ZBTB16	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q05516	ZBTB16	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q05925	EN1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q05925	EN1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q05925	EN1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q05925	EN1	enables	GO:0001227		ECO:0000314	PMID:21672318
UniProtKB	Q06330	RBPJ	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06330	RBPJ	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06330	RBPJ	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	Q06330	RBPJ	enables	GO:0001228		ECO:0000314	PMID:18663143
UniProtKB	Q06330	RBPJ	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q06330	RBPJ	enables	GO:0003700		ECO:0000304	PMID:9874765
UniProtKB	Q06413	MEF2C	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06413	MEF2C	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06413	MEF2C	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q06413	MEF2C	enables	GO:0000981		ECO:0000250	PMID:21610032
UniProtKB	Q06413	MEF2C	enables	GO:0000981		ECO:0000314	PMID:8455629
UniProtKB	Q06413	MEF2C	enables	GO:0001228		ECO:0000314	PMID:15486975
UniProtKB	Q06413	MEF2C	enables	GO:0003700		ECO:0000314	PMID:16043483
UniProtKB	Q06416	POU5F1B	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q06416	POU5F1B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06416	POU5F1B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06416	POU5F1B	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q06416	POU5F1B	enables	GO:0003700		ECO:0000304	PMID:1408763
UniProtKB	Q06546	GABPA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06546	GABPA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06546	GABPA	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q06546	GABPA	enables	GO:0001228		ECO:0000314	PMID:12750007
UniProtKB	Q06546	GABPA	enables	GO:0001228		ECO:0000314	PMID:22306510
UniProtKB	Q06546	GABPA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q06546	GABPA	enables	GO:0003700		ECO:0000304	PMID:7590737
UniProtKB	Q06710	PAX8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06710	PAX8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06710	PAX8	enables	GO:0003700		ECO:0000304	PMID:10377248
UniProtKB	Q06710	PAX8	enables	GO:0003700		ECO:0000314	PMID:9388203
UniProtKB	Q06710	PAX8	enables	GO:0003700		ECO:0000314	PMID:9590296
UniProtKB	Q06730	ZNF33A	enables	GO:0003700		ECO:0000303	PMID:8464732
UniProtKB	Q06889	EGR3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q06889	EGR3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06889	EGR3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q06889	EGR3	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q06889	EGR3	enables	GO:0003700		ECO:0000304	PMID:1906159
UniProtKB	Q06889	EGR3	enables	GO:0003700		ECO:0000304	PMID:9731539
UniProtKB	Q06945	SOX4	NOT|enables	GO:0003700		ECO:0000314	PMID:26291311
UniProtKB	Q06945	SOX4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q06945	SOX4	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q06945	SOX4	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q06945	SOX4	enables	GO:0001228		ECO:0000314	PMID:19147588
UniProtKB	Q06945	SOX4	enables	GO:0003700		ECO:0000314	PMID:16631117
UniProtKB	Q06945	SOX4	enables	GO:0003700		ECO:0000315	PMID:20049565
UniProtKB	Q06945	SOX4	enables	GO:0003700		ECO:0000315	PMID:30661772
UniProtKB	Q06945	SOX4	enables	GO:0003700		ECO:0000314	PMID:7706298
UniProtKB	Q06945	SOX4	enables	GO:0003700		ECO:0000304	PMID:8268656
UniProtKB	Q07687	DLX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q07687	DLX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q07687	DLX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q07687	DLX2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q07687	DLX2	enables	GO:0003700		ECO:0000304	PMID:1354641
UniProtKB	Q07869	PPARA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q07869	PPARA	enables	GO:0001216		ECO:0000314	PMID:26983400
UniProtKB	Q07869	PPARA	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q07869	PPARA	enables	GO:0001227		ECO:0000314	PMID:9748239
UniProtKB	Q07869	PPARA	enables	GO:0001228		ECO:0000314	PMID:9748239
UniProtKB	Q07869	PPARA	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	Q07869	PPARA	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q07869	PPARA	enables	GO:0003700		ECO:0000314	PMID:19955185
UniProtKB	Q07869	PPARA	enables	GO:0003707		ECO:0000256	GO_REF:0000117
UniProtKB	Q07869	PPARA	enables	GO:0003707		ECO:0000314	PMID:19955185
UniProtKB	Q07869	PPARA	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	Q07869	PPARA	enables	GO:0004879		ECO:0000501	GO_REF:0000120
UniProtKB	Q07869	PPARA	enables	GO:0004879		ECO:0000314	PMID:12955147
UniProtKB	Q07869	PPARA	enables	GO:0004879		ECO:0000314	PMID:19955185
UniProtKB	Q07869	PPARA	enables	GO:0004879		ECO:0000304	Reactome:R-HSA-400143
UniProtKB	Q08050	FOXM1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q08050	FOXM1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q08050	FOXM1	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q08050	FOXM1	enables	GO:0003700		ECO:0000314	PMID:10523841
UniProtKB	Q08AG5	ZNF844	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q08AN1	ZNF616	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q08AN1	ZNF616	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q08ER8	ZNF543	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q09FC8	ZNF415	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q0D2J5	ZNF763	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q0VG99	MESP2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q0VG99	MESP2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q0VG99	MESP2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q0VGE8	ZNF816	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q0VGE8	ZNF816	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q10586	DBP	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q10586	DBP	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q10586	DBP	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q10586	DBP	enables	GO:0001228		ECO:0000314	PMID:20093779
UniProtKB	Q10586	DBP	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q10587	TEF	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q10587	TEF	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q10587	TEF	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q12772	SREBF2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12772	SREBF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12772	SREBF2	enables	GO:0000981		ECO:0000314	PMID:12177166
UniProtKB	Q12772	SREBF2	enables	GO:0000981		ECO:0000315	PMID:32497488
UniProtKB	Q12772	SREBF2	enables	GO:0000981		ECO:0000314	PMID:38503280
UniProtKB	Q12772	SREBF2	enables	GO:0001227		ECO:0000314	PMID:15358760
UniProtKB	Q12772	SREBF2	enables	GO:0001227		ECO:0000314	PMID:15358760
UniProtKB	Q12772	SREBF2	enables	GO:0001227		ECO:0000315	PMID:19098903
UniProtKB	Q12772	SREBF2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q12772	SREBF2	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q12778	FOXO1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12778	FOXO1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12778	FOXO1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q12778	FOXO1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q12778	FOXO1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q12778	FOXO1	enables	GO:0001228		ECO:0000314	PMID:17024043
UniProtKB	Q12778	FOXO1	enables	GO:0001228		ECO:0000314	PMID:28851713
UniProtKB	Q12778	FOXO1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q12778	FOXO1	enables	GO:0003700		ECO:0000314	PMID:17024043
UniProtKB	Q12778	FOXO1	enables	GO:0003700		ECO:0000315	PMID:31063815
UniProtKB	Q12800	TFCP2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12800	TFCP2	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q12800	TFCP2	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	Q12800	TFCP2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q12800	TFCP2	enables	GO:0003700		ECO:0000304	PMID:8157699
UniProtKB	Q12837	POU4F2	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	Q12837	POU4F2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12837	POU4F2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12837	POU4F2	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	Q12837	POU4F2	enables	GO:0000981		ECO:0000314	PMID:23805044
UniProtKB	Q12837	POU4F2	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	Q12837	POU4F2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000250	PMID:17145718
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000314	PMID:17637757
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000314	PMID:17637757
UniProtKB	Q12837	POU4F2	enables	GO:0001228		ECO:0000314	PMID:21241485
UniProtKB	Q12837	POU4F2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q12857	NFIA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12857	NFIA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12857	NFIA	enables	GO:0001228		ECO:0000314	PMID:17010934
UniProtKB	Q12857	NFIA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q12857	NFIA	enables	GO:0003700		ECO:0000303	PMID:7590749
UniProtKB	Q12870	TCF15	contributes_to	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q12870	TCF15	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	Q12870	TCF15	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12870	TCF15	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q12870	TCF15	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12870	TCF15	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q12870	TCF15	enables	GO:0003700		ECO:0000304	PMID:8041747
UniProtKB	Q12870	TCF15	enables	GO:0003700		ECO:0000304	PMID:8825648
UniProtKB	Q12901	ZNF155	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	Q12901	ZNF155	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q12946	FOXF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12946	FOXF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12946	FOXF1	enables	GO:0001228		ECO:0000315	PMID:8626802
UniProtKB	Q12946	FOXF1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q12947	FOXF2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12947	FOXF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12947	FOXF2	enables	GO:0001228		ECO:0000314	PMID:8626802
UniProtKB	Q12947	FOXF2	enables	GO:0001228		ECO:0000315	PMID:8626802
UniProtKB	Q12947	FOXF2	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q12947	FOXF2	enables	GO:0003700		ECO:0000314	PMID:9722567
UniProtKB	Q12948	FOXC1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q12948	FOXC1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q12948	FOXC1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q12948	FOXC1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
