gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
aceF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0031405	lipoic acid binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/aceF/aceF-ai-review.yaml
aceK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004721	phosphoprotein phosphatase activity	MODIFY	False	True	molecular_function	genes/PSEPK/aceK/aceK-ai-review.yaml
aceK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016208	AMP binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/aceK/aceK-ai-review.yaml
acoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	REMOVE	False	False	molecular_function	genes/PSEPK/acoA/acoA-ai-review.yaml
acoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006086	pyruvate decarboxylation to acetyl-CoA	REMOVE	False	False	biological_process	genes/PSEPK/acoA/acoA-ai-review.yaml
acpP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000035	acyl binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/acpP/acpP-ai-review.yaml
acpP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/acpP/acpP-ai-review.yaml
acpP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009245	lipid A biosynthetic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/acpP/acpP-ai-review.yaml
acsA1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/acsA1/acsA1-ai-review.yaml
acsA2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/acsA2/acsA2-ai-review.yaml
ahcY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/ahcY/ahcY-ai-review.yaml
ahcY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0033353	L-methionine cycle	ACCEPT	False	False	biological_process	genes/PSEPK/ahcY/ahcY-ai-review.yaml
ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MODIFY	False	True	cellular_component	genes/PSEPK/ahpC/ahpC-ai-review.yaml
ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008379	thioredoxin peroxidase activity	MODIFY	False	True	molecular_function	genes/PSEPK/ahpC/ahpC-ai-review.yaml
ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0033554	cellular response to stress	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/ahpC/ahpC-ai-review.yaml
ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042744	hydrogen peroxide catabolic process	MODIFY	False	True	biological_process	genes/PSEPK/ahpC/ahpC-ai-review.yaml
ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045454	cell redox homeostasis	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/ahpC/ahpC-ai-review.yaml
alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0002161	aminoacyl-tRNA deacylase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/alaS/alaS-ai-review.yaml
alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/alaS/alaS-ai-review.yaml
alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045892	negative regulation of DNA-templated transcription	UNDECIDED	False	False	biological_process	genes/PSEPK/alaS/alaS-ai-review.yaml
alg8	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030213	hyaluronan biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/alg8/alg8-ai-review.yaml
alg8	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050501	hyaluronan synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/alg8/alg8-ai-review.yaml
alg8	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0085029	extracellular matrix assembly	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/alg8/alg8-ai-review.yaml
alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	REMOVE	False	False	cellular_component	genes/PSEPK/alr/alr-ai-review.yaml
alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030632	D-alanine biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/alr/alr-ai-review.yaml
amaC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004838	L-tyrosine:2-oxoglutarate transaminase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/amaC/amaC-ai-review.yaml
amaC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/amaC/amaC-ai-review.yaml
amaC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042802	identical protein binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/amaC/amaC-ai-review.yaml
ampD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009254	peptidoglycan turnover	ACCEPT	False	False	biological_process	genes/PSEPK/ampD/ampD-ai-review.yaml
argD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042802	identical protein binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/argD/argD-ai-review.yaml
argF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019240	L-citrulline biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/argF/argF-ai-review.yaml
argG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000050	urea cycle	REMOVE	False	False	biological_process	genes/PSEPK/argG/argG-ai-review.yaml
argH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/argH/argH-ai-review.yaml
argJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006592	L-ornithine biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/argJ/argJ-ai-review.yaml
aroC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/aroC/aroC-ai-review.yaml
aroC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0010181	FMN binding	ACCEPT	False	False	molecular_function	genes/PSEPK/aroC/aroC-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/aroE/aroE-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/aroE__Q88IJ7/aroE__Q88IJ7-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019632	shikimate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050661	NADP binding	ACCEPT	False	False	molecular_function	genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml
aroE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/aroE__Q88RQ5/aroE__Q88RQ5-ai-review.yaml
aroF-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/aroF-I/aroF-I-ai-review.yaml
aroF-II	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/aroF-II/aroF-II-ai-review.yaml
aroK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/aroK/aroK-ai-review.yaml
aroQ-III	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019631	quinate catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/aroQ-III/aroQ-III-ai-review.yaml
aroQ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019631	quinate catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/aroQ/aroQ-ai-review.yaml
aroQ1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019631	quinate catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/aroQ1/aroQ1-ai-review.yaml
aroQ2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019631	quinate catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/aroQ2/aroQ2-ai-review.yaml
aruC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042802	identical protein binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/aruC/aruC-ai-review.yaml
astE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/astE/astE-ai-review.yaml
bcsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016758	hexosyltransferase activity	MODIFY	False	True	molecular_function	genes/PSEPK/bcsA/bcsA-ai-review.yaml
benB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019380	3-phenylpropionate catabolic process	REMOVE	False	True	biological_process	genes/PSEPK/benB/benB-ai-review.yaml
benD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MODIFY	False	True	molecular_function	genes/PSEPK/benD/benD-ai-review.yaml
benD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030497	fatty acid elongation	REMOVE	False	False	biological_process	genes/PSEPK/benD/benD-ai-review.yaml
bioB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051537	2 iron, 2 sulfur cluster binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/bioB/bioB-ai-review.yaml
bioD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/bioD/bioD-ai-review.yaml
catR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0032993	protein-DNA complex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/catR/catR-ai-review.yaml
ccmB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1903607	cytochrome c biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/ccmB/ccmB-ai-review.yaml
ccmD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1903607	cytochrome c biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/ccmD/ccmD-ai-review.yaml
ccmH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/ccmH/ccmH-ai-review.yaml
chrR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/chrR/chrR-ai-review.yaml
chrR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0010181	FMN binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/chrR/chrR-ai-review.yaml
clpB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034605	cellular response to heat	ACCEPT	False	False	biological_process	genes/PSEPK/clpB/clpB-ai-review.yaml
clpV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/clpV/clpV-ai-review.yaml
clpV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034605	cellular response to heat	REMOVE	False	False	biological_process	genes/PSEPK/clpV/clpV-ai-review.yaml
clpX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009376	HslUV protease complex	MODIFY	False	True	cellular_component	genes/PSEPK/clpX/clpX-ai-review.yaml
clpX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051301	cell division	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/clpX/clpX-ai-review.yaml
clsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/clsA/clsA-ai-review.yaml
clsB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/clsB/clsB-ai-review.yaml
colR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000156	phosphorelay response regulator activity	ACCEPT	False	False	molecular_function	genes/PSEPK/colR/colR-ai-review.yaml
colR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/colR/colR-ai-review.yaml
colR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0032993	protein-DNA complex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/colR/colR-ai-review.yaml
cycH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/cycH/cycH-ai-review.yaml
cysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/cysS/cysS-ai-review.yaml
dadX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/dadX/dadX-ai-review.yaml
dapA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/dapA__Q88NH2/dapA__Q88NH2-ai-review.yaml
dapB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/dapB/dapB-ai-review.yaml
dapE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006526	L-arginine biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/dapE/dapE-ai-review.yaml
dapE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008777	acetylornithine deacetylase activity	REMOVE	False	False	molecular_function	genes/PSEPK/dapE/dapE-ai-review.yaml
dapF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/dapF__Q88CF3/dapF__Q88CF3-ai-review.yaml
dapF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/dapF__Q88GD4/dapF__Q88GD4-ai-review.yaml
davA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050126	N-carbamoylputrescine amidase activity	REMOVE	False	False	molecular_function	genes/PSEPK/davA/davA-ai-review.yaml
davD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	REMOVE	False	False	molecular_function	genes/PSEPK/davD/davD-ai-review.yaml
davD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/davD/davD-ai-review.yaml
davT	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042802	identical protein binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/davT/davT-ai-review.yaml
ddlA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/ddlA/ddlA-ai-review.yaml
dfp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071513	phosphopantothenoylcysteine decarboxylase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/dfp/dfp-ai-review.yaml
dinB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/dinB/dinB-ai-review.yaml
dinB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042276	error-prone translesion synthesis	ACCEPT	False	False	biological_process	genes/PSEPK/dinB/dinB-ai-review.yaml
dnaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/dnaA/dnaA-ai-review.yaml
dnaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006260	DNA replication	ACCEPT	False	False	biological_process	genes/PSEPK/dnaA/dnaA-ai-review.yaml
dnaB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/dnaB/dnaB-ai-review.yaml
dnaG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/dnaG/dnaG-ai-review.yaml
dnaJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042026	protein refolding	ACCEPT	False	False	biological_process	genes/PSEPK/dnaJ/dnaJ-ai-review.yaml
dnaN	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006271	DNA strand elongation involved in DNA replication	ACCEPT	False	False	biological_process	genes/PSEPK/dnaN/dnaN-ai-review.yaml
dnaQ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/dnaQ/dnaQ-ai-review.yaml
dnaQ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008408	3'-5' exonuclease activity	ACCEPT	False	False	molecular_function	genes/PSEPK/dnaQ/dnaQ-ai-review.yaml
dnaQ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045004	DNA replication proofreading	ACCEPT	False	False	biological_process	genes/PSEPK/dnaQ/dnaQ-ai-review.yaml
dnaX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006261	DNA-templated DNA replication	ACCEPT	False	False	biological_process	genes/PSEPK/dnaX/dnaX-ai-review.yaml
dxr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030145	manganese ion binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/dxr/dxr-ai-review.yaml
dxs	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/dxs/dxs-ai-review.yaml
dxs	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016744	transketolase or transaldolase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/dxs/dxs-ai-review.yaml
ech	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008300	isoprenoid catabolic process	MODIFY	False	True	biological_process	genes/PSEPK/ech/ech-ai-review.yaml
edd	Pseudomonas putida KT2440	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/edd/edd-ai-review.yaml
eutB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/eutB/eutB-ai-review.yaml
exbB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0017038	protein import	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/exbB/exbB-ai-review.yaml
fabB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/fabB/fabB-ai-review.yaml
fabD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/fabD/fabD-ai-review.yaml
fabD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006633	fatty acid biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/fabD/fabD-ai-review.yaml
fabF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/fabF/fabF-ai-review.yaml
fabV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050343	trans-2-enoyl-CoA reductase (NADH) activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/fabV/fabV-ai-review.yaml
fadB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016509	long-chain (3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity	ACCEPT	False	False	molecular_function	genes/PSEPK/fadB/fadB-ai-review.yaml
