GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	TAXON ID	ASSIGNED BY	DATE
UniProtKB	P59215	Gnao1	involved_in	GO:0031175	P	ECO:0000270	IEP	PMID:7493405	10116	RGD	20081114
UniProtKB	P59215	Gnao1	involved_in	GO:0034097	P	ECO:0000270	IEP	PMID:9685638	10116	RGD	20081114
UniProtKB	P59215	Gnao1	involved_in	GO:0042475	P	ECO:0000270	IEP	PMID:28706494	10116	RGD	20180314
UniProtKB	P59215	Gnao1	involved_in	GO:0042542	P	ECO:0000270	IEP	PMID:11100733	10116	RGD	20081113
UniProtKB	P59241	Aurka	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:15601761	10116	RGD	20071231
UniProtKB	P59259	At1g07660	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:18552355	3702	TAIR	20090209
UniProtKB	P59633	3b	involved_in	GO:0001817	P	ECO:0000270	IEP	PMID:21561061	694009	CACAO	20111019
UniProtKB	P59747	P59747	involved_in	GO:0090075	P	ECO:0000270	IEP	PMID:16436146	13676	UniProt	20250601
UniProtKB	P59996	Pcsk9	involved_in	GO:0001822	P	ECO:0000270	IEP	PMID:12552133	10116	HGNC-UCL	20070530
UniProtKB	P59996	Pcsk9	involved_in	GO:0001889	P	ECO:0000270	IEP	PMID:12552133	10116	HGNC-UCL	20070530
UniProtKB	P59996	Pcsk9	involved_in	GO:0022008	P	ECO:0000270	IEP	PMID:12552133	10116	HGNC-UCL	20070530
UniProtKB	P59996	Pcsk9	involved_in	GO:0042632	P	ECO:0000270	IEP	PMID:16462892	10116	RGD	20061113
UniProtKB	P60042	Sst	involved_in	GO:0006972	P	ECO:0000270	IEP	PMID:18992283	10116	RGD	20090204
UniProtKB	P60042	Sst	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:18800063	10116	RGD	20090205
UniProtKB	P60042	Sst	involved_in	GO:0010447	P	ECO:0000270	IEP	PMID:18992283	10116	RGD	20090204
UniProtKB	P60042	Sst	involved_in	GO:0043200	P	ECO:0000270	IEP	PMID:17961553	10116	RGD	20090205
UniProtKB	P60042	Sst	involved_in	GO:0048545	P	ECO:0000270	IEP	PMID:18421448	10116	RGD	20090205
UniProtKB	P60192	Snapin	is_active_in	GO:0008021	C	ECO:0000279	IEP	PMID:10195194	10116	SynGO	20240306
UniProtKB	P60201	PLP1	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P60324	Nanos3	involved_in	GO:0006417	P	ECO:0000270	IEP	PMID:18089289	10090	UniProt	20110413
UniProtKB	P60511	lexA2	involved_in	GO:0009432	P	ECO:0005648	IEP	PMID:12471445	1203463	CollecTF	20170328
UniProtKB	P60511	lexA2	involved_in	GO:0009432	P	ECO:0005653	IEP	PMID:12471445	1203463	CollecTF	20170328
UniProtKB	P60511	lexA2	involved_in	GO:0045892	P	ECO:0005648	IEP	PMID:12471445	1203463	CollecTF	20170328
UniProtKB	P60511	lexA2	involved_in	GO:0045892	P	ECO:0005653	IEP	PMID:12471445	1203463	CollecTF	20170328
UniProtKB	P60709	ACTB	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P60711	Actb	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:9483199	10116	RGD	20161011
UniProtKB	P60711	Actb	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:24780915	10116	RGD	20161007
UniProtKB	P60711	Actb	involved_in	GO:0035902	P	ECO:0000270	IEP	PMID:23289174	10116	RGD	20161007
UniProtKB	P60711	Actb	involved_in	GO:0060041	P	ECO:0000270	IEP	PMID:22916200	10116	RGD	20141016
UniProtKB	P60756	Mdga2	involved_in	GO:0021522	P	ECO:0000270	IEP	PMID:15019943	10116	HGNC-UCL	20070720
UniProtKB	P60778	tsgA	acts_upstream_of_or_within	GO:0072714	P	ECO:0000270	IEP	PMID:11055951	83333	EcoCyc	20121118
UniProtKB	P60841	Ensa	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:15086912	10116	RGD	20090213
UniProtKB	P60844	aqpZ	involved_in	GO:0006970	P	ECO:0000270	IEP	PMID:9520416	83333	EcoCyc	20240701
UniProtKB	P60879	Snap25	involved_in	GO:0099525	P	ECO:0005636	IEP	PMID:28404788	10090	SynGO	20240306
UniProtKB	P60881	Snap25	involved_in	GO:0007409	P	ECO:0000270	IEP	PMID:15478103	10116	RGD	20060914
UniProtKB	P60881	Snap25	involved_in	GO:0016079	P	ECO:0000279	IEP	PMID:8103915	10116	SynGO	20240306
UniProtKB	P60881	Snap25	involved_in	GO:0030182	P	ECO:0000270	IEP	PMID:24841827	10116	RGD	20161216
UniProtKB	P60881	Snap25	involved_in	GO:0032024	P	ECO:0000270	IEP	PMID:15042624	10116	RGD	20060914
UniProtKB	P60881	Snap25	involved_in	GO:0051963	P	ECO:0000270	IEP	PMID:15478103	10116	RGD	20060914
UniProtKB	P60881	Snap25	is_active_in	GO:0042734	C	ECO:0000279	IEP	PMID:7698978	10116	SynGO	20240306
UniProtKB	P60881	Snap25	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:8103915	10116	SynGO	20240306
UniProtKB	P60889	Cbx7	involved_in	GO:0003006	P	ECO:0000270	IEP	PMID:23354331	10116	RGD	20160715
UniProtKB	P60889	Cbx7	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:17868501	10116	RGD	20141014
UniProtKB	P60892	Prps1	involved_in	GO:0031100	P	ECO:0000270	IEP	PMID:2822704	10116	RGD	20100225
UniProtKB	P60904	Dnajc5	involved_in	GO:0006457	P	ECO:0000279	IEP	PMID:21151134	10090	SynGO	20240306
UniProtKB	P60904	Dnajc5	involved_in	GO:0006457	P	ECO:0000279	IEP	PMID:21151134	10090	SynGO	20240306
UniProtKB	P60904	Dnajc5	involved_in	GO:0098693	P	ECO:0000279	IEP	PMID:22500637	10090	SynGO	20240306
UniProtKB	P60904	Dnajc5	is_active_in	GO:0031594	C	ECO:0000279	IEP	PMID:22500637	10090	SynGO	20240306
UniProtKB	P60904	Dnajc5	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:21151134	10090	SynGO	20240306
UniProtKB	P60904	Dnajc5	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:21151134	10090	SynGO	20240306
UniProtKB	P60905	Dnajc5	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:11580898	10116	SynGO	20240306
UniProtKB	P60905	Dnajc5	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:7535880	10116	SynGO	20240306
UniProtKB	P60953	CDC42	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P61016	Pln	involved_in	GO:0032868	P	ECO:0000270	IEP	PMID:22185592	10116	RGD	20130917
UniProtKB	P61073	CXCR4	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:15174142	9606	UniProt	20071002
UniProtKB	P61078	Ube2d3	involved_in	GO:0071276	P	ECO:0000270	IEP	PMID:21467746	10116	RGD	20181206
UniProtKB	P61078	Ube2d3	involved_in	GO:0071288	P	ECO:0000270	IEP	PMID:24212999	10116	RGD	20181206
UniProtKB	P61082	Ube2m	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:25581363	10090	SynGO	20240306
UniProtKB	P61082	Ube2m	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:25581363	10090	SynGO	20240306
UniProtKB	P61107	Rab14	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:20926670	10116	SynGO	20240306
UniProtKB	P61107	Rab14	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:20926670	10116	SynGO	20240306
UniProtKB	P61169	Drd2	involved_in	GO:0001975	P	ECO:0000270	IEP	PMID:19145071	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0007416	P	ECO:0000270	IEP	PMID:10051231	10116	BHF-UCL	20080902
UniProtKB	P61169	Drd2	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:19576243	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0010039	P	ECO:0000270	IEP	PMID:19022977	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0014854	P	ECO:0000270	IEP	PMID:17511973	10116	RGD	20090724
UniProtKB	P61169	Drd2	involved_in	GO:0021756	P	ECO:0000270	IEP	PMID:22015925	10116	RGD	20130813
UniProtKB	P61169	Drd2	involved_in	GO:0021769	P	ECO:0000270	IEP	PMID:22015925	10116	RGD	20130813
UniProtKB	P61169	Drd2	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:28710248	10116	RGD	20240131
UniProtKB	P61169	Drd2	involved_in	GO:0035094	P	ECO:0000270	IEP	PMID:19406037	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:18536982	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:23413777	10116	RGD	20240326
UniProtKB	P61169	Drd2	involved_in	GO:0048678	P	ECO:0000270	IEP	PMID:19500946	10116	RGD	20090723
UniProtKB	P61169	Drd2	involved_in	GO:0071300	P	ECO:0000270	IEP	PMID:19853839	10116	RGD	20240125
UniProtKB	P61169	Drd2	involved_in	GO:0071361	P	ECO:0000270	IEP	PMID:28710248	10116	RGD	20240131
UniProtKB	P61169	Drd2	involved_in	GO:0097305	P	ECO:0000270	IEP	PMID:29205397	10116	RGD	20250429
UniProtKB	P61264	Stx1b	involved_in	GO:0031629	P	ECO:0000279	IEP	PMID:24587181	10090	SynGO	20240306
UniProtKB	P61264	Stx1b	is_active_in	GO:0031594	C	ECO:0000279	IEP	PMID:24587181	10090	SynGO	20240306
UniProtKB	P61295	Hand2	involved_in	GO:0007507	P	ECO:0000270	IEP	PMID:15486975	10116	UniProt	20110815
UniProtKB	P61295	Hand2	involved_in	GO:0071300	P	ECO:0000270	IEP	PMID:16619265	10116	RGD	20110503
UniProtKB	P61296	HAND2	involved_in	GO:0007512	P	ECO:0000270	IEP	PMID:9878849	9606	BHF-UCL	20090827
UniProtKB	P61314	Rpl15	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:1448059	10116	RGD	20160217
UniProtKB	P61354	Rpl27	involved_in	GO:1904044	P	ECO:0000270	IEP	PMID:24303148	10116	RGD	20160217
UniProtKB	P61374	Isl1	involved_in	GO:0031103	P	ECO:0000270	IEP	PMID:10363827	10116	RGD	20090625
UniProtKB	P61374	Isl1	involved_in	GO:0071385	P	ECO:0000270	IEP	PMID:19619559	10116	BHF-UCL	20110920
UniProtKB	P61374	Isl1	involved_in	GO:0071560	P	ECO:0000270	IEP	PMID:23270756	10116	RGD	20230410
UniProtKB	P61586	RHOA	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P61586	RHOA	involved_in	GO:0043123	P	ECO:0000270	IEP	PMID:12761501	9606	UniProt	20041130
UniProtKB	P61589	Rhoa	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:16205723	10116	RGD	20071018
UniProtKB	P61589	Rhoa	involved_in	GO:0008064	P	ECO:0000270	IEP	PMID:17562852	10116	RGD	20071017
UniProtKB	P61589	Rhoa	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:17596891	10116	RGD	20071017
UniProtKB	P61589	Rhoa	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:17456553	10116	RGD	20071115
UniProtKB	P61589	Rhoa	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:18356410	10116	RGD	20080730
UniProtKB	P61589	Rhoa	involved_in	GO:0030307	P	ECO:0000270	IEP	PMID:17562852	10116	RGD	20071017
UniProtKB	P61589	Rhoa	involved_in	GO:0030335	P	ECO:0000270	IEP	PMID:17488779	10116	RGD	20071115
UniProtKB	P61589	Rhoa	involved_in	GO:0043200	P	ECO:0000270	IEP	PMID:17515837	10116	RGD	20071115
UniProtKB	P61589	Rhoa	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:17109064	10116	RGD	20080729
UniProtKB	P61589	Rhoa	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:17442046	10116	RGD	20071116
UniProtKB	P61589	Rhoa	involved_in	GO:0045727	P	ECO:0000270	IEP	PMID:17562852	10116	RGD	20071017
UniProtKB	P61589	Rhoa	involved_in	GO:0045785	P	ECO:0000270	IEP	PMID:17488779	10116	RGD	20071115
UniProtKB	P61589	Rhoa	involved_in	GO:0045907	P	ECO:0000270	IEP	PMID:17468135	10116	RGD	20071115
UniProtKB	P61589	Rhoa	involved_in	GO:0048812	P	ECO:0000270	IEP	PMID:17109064	10116	RGD	20080729
UniProtKB	P61589	Rhoa	involved_in	GO:0051384	P	ECO:0000270	IEP	PMID:18391481	10116	RGD	20080730
UniProtKB	P61621	Sec61a1	involved_in	GO:0034341	P	ECO:0000270	IEP	PMID:16604358	10116	RGD	20090902
UniProtKB	P61751	Arf4	involved_in	GO:0048678	P	ECO:0000270	IEP	PMID:11295238	10116	RGD	20100128
UniProtKB	P61765	Stxbp1	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:16951547	10116	RGD	20170515
UniProtKB	P61794	Lpar1	involved_in	GO:0014003	P	ECO:0000270	IEP	PMID:11948806	10116	RGD	20150803
UniProtKB	P61794	Lpar1	involved_in	GO:0021549	P	ECO:0000270	IEP	PMID:9753172	10116	RGD	20150803
UniProtKB	P61794	Lpar1	involved_in	GO:0021554	P	ECO:0000270	IEP	PMID:12139919	10116	RGD	20150401
UniProtKB	P61794	Lpar1	involved_in	GO:0022008	P	ECO:0000270	IEP	PMID:9753172	10116	RGD	20100419
UniProtKB	P61794	Lpar1	involved_in	GO:0022038	P	ECO:0000270	IEP	PMID:9753172	10116	RGD	20150803
UniProtKB	P61794	Lpar1	involved_in	GO:0042552	P	ECO:0000270	IEP	PMID:10384882	10116	RGD	20100419
UniProtKB	P61794	Lpar1	involved_in	GO:0071453	P	ECO:0000270	IEP	PMID:18978343	10116	RGD	20100416
UniProtKB	P61794	Lpar1	involved_in	GO:0098693	P	ECO:0000279	IEP	PMID:25996636	10116	SynGO	20240306
UniProtKB	P61794	Lpar1	involved_in	GO:0099149	P	ECO:0000279	IEP	PMID:25996636	10116	SynGO	20240306
UniProtKB	P61794	Lpar1	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:25996636	10116	SynGO	20240306
UniProtKB	P61794	Lpar1	is_active_in	GO:0098982	C	ECO:0000279	IEP	PMID:25996636	10116	SynGO	20240306
UniProtKB	P61805	Dad1	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:11444866	10116	RGD	20070404
UniProtKB	P61805	Dad1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:15686871	10116	RGD	20070404
UniProtKB	P61810	Cdk5r1	involved_in	GO:0098693	P	ECO:0000279	IEP	PMID:24254883	10116	SynGO	20240306
UniProtKB	P61810	Cdk5r1	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:24254883	10116	SynGO	20240306
UniProtKB	P61812	TGFB2	involved_in	GO:0007435	P	ECO:0000270	IEP	PMID:18080134	9606	BHF-UCL	20080815
UniProtKB	P61812	TGFB2	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:16891397	9606	BHF-UCL	20080815
UniProtKB	P61812	TGFB2	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:18040277	9606	BHF-UCL	20080815
UniProtKB	P61812	TGFB2	involved_in	GO:0048566	P	ECO:0000270	IEP	PMID:20875417	9606	DFLAT	20110303
UniProtKB	P61837	PIP1-1	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:16235111	3702	TAIR	20060616
UniProtKB	P61849	Ms	involved_in	GO:0007218	P	ECO:0000270	IEP	PMID:16441518	7227	FlyBase	20130523
UniProtKB	P61855	Akh	involved_in	GO:0007218	P	ECO:0000270	IEP	PMID:16441518	7227	FlyBase	20130523
UniProtKB	P61855	Akh	involved_in	GO:0009743	P	ECO:0000270	IEP	PMID:25882208	7227	FlyBase	20180226
UniProtKB	P61916	NPC2	involved_in	GO:0009615	P	ECO:0000270	IEP	PMID:16548883	9606	UniProt	20091126
UniProtKB	P61957	Sumo2	is_active_in	GO:0098686	C	ECO:0000279	IEP	PMID:37009224	10090	SynGO	20240306
UniProtKB	P61957	Sumo2	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:37009224	10090	SynGO	20240306
UniProtKB	P61957	Sumo2	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:37009224	10090	SynGO	20240306
UniProtKB	P61957	Sumo2	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:37009224	10090	SynGO	20240306
UniProtKB	P61957	Sumo2	is_active_in	GO:0098982	C	ECO:0000279	IEP	PMID:37009224	10090	SynGO	20240306
UniProtKB	P61966	AP1S1	involved_in	GO:0009615	P	ECO:0000270	IEP	PMID:16548883	9606	UniProt	20091126
UniProtKB	P61980	Hnrnpk	involved_in	GO:0001822	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0001889	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0006953	P	ECO:0000270	IEP	PMID:9553145	10116	RGD	20150805
UniProtKB	P61980	Hnrnpk	involved_in	GO:0007422	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0008584	P	ECO:0000270	IEP	PMID:30450874	10116	RGD	20221011
UniProtKB	P61980	Hnrnpk	involved_in	GO:0014823	P	ECO:0000270	IEP	PMID:18230368	10116	RGD	20150811
UniProtKB	P61980	Hnrnpk	involved_in	GO:0021549	P	ECO:0000270	IEP	PMID:22102872	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0021766	P	ECO:0000270	IEP	PMID:22102872	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0021987	P	ECO:0000270	IEP	PMID:22102872	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0030324	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0032869	P	ECO:0000270	IEP	PMID:16837467	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0032869	P	ECO:0000270	IEP	PMID:21291866	10116	RGD	20150811
UniProtKB	P61980	Hnrnpk	involved_in	GO:0043010	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0048538	P	ECO:0000270	IEP	PMID:16488668	10116	RGD	20150427
UniProtKB	P61980	Hnrnpk	involved_in	GO:0071230	P	ECO:0000270	IEP	PMID:24990929	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0071284	P	ECO:0000270	IEP	PMID:33576715	10116	RGD	20221013
UniProtKB	P61980	Hnrnpk	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:16837467	10116	RGD	20150428
UniProtKB	P61980	Hnrnpk	involved_in	GO:0072752	P	ECO:0000270	IEP	PMID:24108520	10116	RGD	20150811
UniProtKB	P61980	Hnrnpk	involved_in	GO:1902074	P	ECO:0000270	IEP	PMID:18316652	10116	RGD	20150811
UniProtKB	P61983	Ywhag	is_active_in	GO:0045202	C	ECO:0000279	IEP	PMID:7964746	10116	SynGO	20240306
UniProtKB	P62024	Phactr1	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:26098115	10116	RGD	20231030
UniProtKB	P62024	Phactr1	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:15107502	10116	SynGO	20240306
UniProtKB	P62024	Phactr1	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:15107502	10116	SynGO	20240306
UniProtKB	P62090	psaC	acts_upstream_of_or_within	GO:0015979	P	ECO:0000270	IEP	PMID:10792827	3702	TAIR	20021018
UniProtKB	P62250	Rps16	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:6121318	10116	RGD	20160317
UniProtKB	P62258	YWHAE	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P62260	Ywhae	is_active_in	GO:0045202	C	ECO:0000279	IEP	PMID:7964746	10116	SynGO	20240306
UniProtKB	P62322	Lsm5	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180719
UniProtKB	P62329	Tmsb4x	involved_in	GO:0001649	P	ECO:0000270	IEP	PMID:2325669	10116	RGD	20050217
UniProtKB	P62425	Rpl7a	involved_in	GO:1904401	P	ECO:0000270	IEP	PMID:2303158	10116	RGD	20160303
UniProtKB	P62483	Kcnab2	involved_in	GO:0045445	P	ECO:0000270	IEP	PMID:12652645	10116	RGD	20150224
UniProtKB	P62598	ARR12	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:26884175	3702	TAIR	20160224
UniProtKB	P62601	treF	acts_upstream_of_or_within	GO:0071474	P	ECO:0000270	IEP	PMID:17015655	83333	EcoCyc	20100324
UniProtKB	P62628	Dynlrb1	involved_in	GO:0009416	P	ECO:0000270	IEP	PMID:10816553	10116	RGD	20170809
UniProtKB	P62630	Eef1a1	involved_in	GO:0071466	P	ECO:0000270	IEP	PMID:21390260	10116	RGD	20150928
UniProtKB	P62630	Eef1a1	involved_in	GO:1990090	P	ECO:0000270	IEP	PMID:11907030	10116	RGD	20150928
UniProtKB	P62630	Eef1a1	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:15265584	10116	SynGO	20240306
UniProtKB	P62630	Eef1a1	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:15265584	10116	SynGO	20240306
UniProtKB	P62632	Eef1a2	involved_in	GO:0051602	P	ECO:0000270	IEP	PMID:8750861	10116	RGD	20151001
UniProtKB	P62697	Crybb2	involved_in	GO:0043010	P	ECO:0000270	IEP	PMID:8706714	10116	RGD	20060323
UniProtKB	P62703	Rps4x	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:1448059	10116	RGD	20160317
UniProtKB	P62718	Rpl18a	involved_in	GO:0097327	P	ECO:0000270	IEP	PMID:8968041	10116	RGD	20160222
UniProtKB	P62736	ACTA2	involved_in	GO:0009615	P	ECO:0000270	IEP	PMID:16548883	9606	UniProt	20091126
UniProtKB	P62736	ACTA2	involved_in	GO:0072144	P	ECO:0000270	IEP	PMID:17464107	9606	UniProt	20120117
UniProtKB	P62738	Acta2	involved_in	GO:0071560	P	ECO:0000270	IEP	PMID:17043753	10116	RGD	20220718
UniProtKB	P62738	Acta2	involved_in	GO:0072051	P	ECO:0000270	IEP	PMID:30645697	10116	RGD	20221101
UniProtKB	P62747	Rhob	is_active_in	GO:0045202	C	ECO:0000279	IEP	PMID:10713089	10116	SynGO	20240306
UniProtKB	P62775	Mtpn	involved_in	GO:0021707	P	ECO:0000270	IEP	PMID:8144589	10116	RGD	20061114
UniProtKB	P62775	Mtpn	involved_in	GO:0043403	P	ECO:0000270	IEP	PMID:12467730	10116	RGD	20061114
UniProtKB	P62775	Mtpn	involved_in	GO:0051146	P	ECO:0000270	IEP	PMID:12467730	10116	RGD	20061114
UniProtKB	P62775	Mtpn	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:12031792	10116	RGD	20150320
UniProtKB	P62813	Gabra1	involved_in	GO:0010996	P	ECO:0000270	IEP	PMID:22428005	10116	RGD	20231229
UniProtKB	P62813	Gabra1	involved_in	GO:1904313	P	ECO:0000270	IEP	PMID:30275762	10116	RGD	20240607
UniProtKB	P62815	Atp6v1b2	is_active_in	GO:0098850	C	ECO:0000279	IEP	PMID:32165585	10116	SynGO	20240306
UniProtKB	P62824	Rab3c	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:8157621	10116	SynGO	20240306
UniProtKB	P62828	Ran	involved_in	GO:0007286	P	ECO:0000270	IEP	PMID:12211070	10116	RGD	20050217
UniProtKB	P62828	Ran	involved_in	GO:0021766	P	ECO:0000270	IEP	PMID:18493952	10116	RGD	20150323
UniProtKB	P62828	Ran	involved_in	GO:0071389	P	ECO:0000270	IEP	PMID:22811487	10116	RGD	20150318
UniProtKB	P62836	Rap1a	involved_in	GO:0009743	P	ECO:0000270	IEP	PMID:9149109	10116	RGD	20150505
UniProtKB	P62836	Rap1a	involved_in	GO:0071320	P	ECO:0000270	IEP	PMID:20339002	10116	RGD	20150504
UniProtKB	P62836	Rap1a	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:9015365	10116	RGD	20150505
UniProtKB	P62836	Rap1a	involved_in	GO:1990090	P	ECO:0000270	IEP	PMID:17822405	10116	RGD	20150506
UniProtKB	P62845	Rps15	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:2829897	10116	RGD	20160314
UniProtKB	P62850	Rps24	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:7612009	10116	RGD	20160325
UniProtKB	P62853	Rps25	involved_in	GO:0034198	P	ECO:0000270	IEP	PMID:8144559	10116	RGD	20160325
UniProtKB	P62898	Cycs	involved_in	GO:0006979	P	ECO:0000270	IEP	PMID:11818574	10116	RGD	20050217
UniProtKB	P62898	Cycs	involved_in	GO:0009629	P	ECO:0000270	IEP	PMID:25928980	10116	RGD	20160715
UniProtKB	P62898	Cycs	involved_in	GO:0034349	P	ECO:0000270	IEP	PMID:18931364	10116	RGD	20091030
UniProtKB	P62898	Cycs	involved_in	GO:0034465	P	ECO:0000270	IEP	PMID:6317876	10116	RGD	20160715
UniProtKB	P62898	Cycs	involved_in	GO:0046688	P	ECO:0000270	IEP	PMID:14608045	10116	RGD	20160715
UniProtKB	P62907	Rpl10a	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:1448059	10116	RGD	20160211
UniProtKB	P62912	Rpl32	involved_in	GO:0071549	P	ECO:0000270	IEP	PMID:11000527	10116	RGD	20160226
UniProtKB	P62912	Rpl32	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:6121318	10116	RGD	20160302
UniProtKB	P62919	Rpl8	involved_in	GO:1990090	P	ECO:0000270	IEP	PMID:11922865	10116	RGD	20160303
UniProtKB	P62932	Fbxo40	involved_in	GO:0042692	P	ECO:0000270	IEP	PMID:17928169	10090	UniProt	20110426
UniProtKB	P62956	Cacng7	involved_in	GO:0099645	P	ECO:0000279	IEP	PMID:23872597	10090	SynGO	20240306
UniProtKB	P62956	Cacng7	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:23872597	10090	SynGO	20240306
UniProtKB	P62957	Cacng7	is_active_in	GO:0098839	C	ECO:0000279	IEP	PMID:17475805	10116	SynGO	20240306
UniProtKB	P62957	Cacng7	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:17475805	10116	SynGO	20240306
UniProtKB	P62963	Pfn1	involved_in	GO:0071363	P	ECO:0000270	IEP	PMID:10703666	10116	RGD	20100513
UniProtKB	P62963	Pfn1	involved_in	GO:1904772	P	ECO:0000270	IEP	PMID:8297366	10116	RGD	20100513
UniProtKB	P62986	Uba52	involved_in	GO:0017085	P	ECO:0000270	IEP	PMID:26631339	10116	RGD	20160718
UniProtKB	P62994	Grb2	is_active_in	GO:0098793	C	ECO:0000279	IEP	PMID:8022809	10116	SynGO	20240306
UniProtKB	P62997	Tra2b	involved_in	GO:0000302	P	ECO:0000270	IEP	PMID:7499316	10116	RGD	20050217
UniProtKB	P63006	Lhx1	involved_in	GO:0001656	P	ECO:0000270	IEP	PMID:7909549	10090	UniProt	20110428
