mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Anterograde transport|COPII vesicle component	mapped	ok_for_propagation_to_go	GO:0030127	COPII vesicle coat		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes COPII vesicle coat components. The GO COPII vesicle coat term is the direct complex target.
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Anterograde transport|SAR1A/B guanine nucleotide exchange factor	mapped	ok_for_propagation_to_go	GO:0005085	guanyl-nucleotide exchange factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes SAR1 guanine-nucleotide exchange factors in ER export. Guanyl-nucleotide exchange factor activity captures the shared molecular function.
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI coating and uncoating	mapped	ok_for_propagation_to_go	GO:0030126	COPI vesicle coat		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype is a COPI coat handling bucket in retrograde ER-Golgi transport. COPI vesicle coat is the appropriate shared cellular-component target.
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI scaffolding in the Golgi	mapped	ok_for_propagation_to_go	GO:0030126	COPI vesicle coat		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes COPI coat scaffolding factors. COPI vesicle coat is the appropriate shared cellular-component target.
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI vesicle component	mapped	ok_for_propagation_to_go	GO:0030126	COPI vesicle coat		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes COPI vesicle components. The GO COPI vesicle coat term is the direct complex target.
er_proteostasis.yaml	subtype	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|Receptor for KDEL-containing proteins for retrograde transport	mapped	ok_for_propagation_to_go	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes KDEL receptors for Golgi-to-ER retrieval. The matching GO retrograde transport process is the appropriate propagation target.
extracellular_proteostasis.yaml	class	Extracellular proteostasis|Protease	mapped	ok_for_propagation_to_go	GO:0008233	peptidase activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN class contains extracellular/intracellular proteases in the extracellular proteostasis branch. The shared molecular-function assertion is peptidase activity; narrower metallopeptidase propagation is handled by the child bucket.
extracellular_proteostasis.yaml	group	Extracellular proteostasis|Protease|Extracellular and intracellular	mapped	ok_for_propagation_to_go	GO:0004222	metalloendopeptidase activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN child bucket is represented by IDE in the current taxonomy and converges on metallopeptidase biology. The GO metalloendopeptidase activity term is the clearest shared target for propagation.
extracellular_proteostasis.yaml	group	Extracellular proteostasis|Protease|Plasma membrane	mapped	ok_for_propagation_to_go	GO:0005886	plasma membrane		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group captures plasma-membrane-localized extracellular proteases. The source category is location-based rather than a strict GO-equivalent class, so the plasma membrane cellular-component term is used at propagation scope.
mitochondrial_proteostasis.yaml	class	Mitochondrial proteostasis|Mitochondrial protein maturation	mapped	ok_for_propagation_to_go	GO:0034982	mitochondrial protein processing		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN class groups maturation steps for mitochondrial proteins. The GO mitochondrial protein processing term captures the shared process-level semantics.
mitochondrial_proteostasis.yaml	class	Mitochondrial proteostasis|Organelle-specific protein degradation	mapped	ok_for_propagation_to_go	GO:0035694	mitochondrial protein catabolic process		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN class groups mitochondrial protein-degradation pathways. GO mitochondrial protein catabolic process is the conservative shared target.
mitochondrial_proteostasis.yaml	class	Mitochondrial proteostasis|Protein transport	mapped	ok_for_propagation_to_go	GO:0015031	protein transport		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN mitochondrial Protein transport class groups protein-targeting and import pathways into mitochondria. GO protein transport is the appropriate propagation target, while the source class remains mitochondria-specific and broader than any single GO transport subtype.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Chaperone|HSP100 disaggregase	mapped	ok_for_propagation_to_go	GO:0140545	ATP-dependent protein disaggregase activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group denotes mitochondrial HSP100/LON-family disaggregase activity. The GO ATP-dependent protein disaggregase activity term is the closest molecular-function target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	mapped	ok_for_propagation_to_go	GO:0042719	mitochondrial intermembrane space chaperone complex		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group captures the small intermembrane-space chaperone system that stabilizes imported proteins in the mitochondrial intermembrane space. The GO cellular-component term for the mitochondrial intermembrane space chaperone complex is an appropriate propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Chaperone|small HSP	mapped	ok_for_propagation_to_go	GO:0044183	protein folding chaperone		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group denotes mitochondrial small heat-shock chaperones. Protein folding chaperone is the appropriate shared molecular-function term.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Folding enzyme|Peptidyl-prolyl isomerases	mapped	ok_for_propagation_to_go	GO:0003755	peptidyl-prolyl cis-trans isomerase activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group is the mitochondrial peptidyl-prolyl isomerase branch. The matching GO molecular-function term is appropriate for propagation.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Folding enzyme|Protein disulfide isomerases	mapped	ok_for_propagation_to_go	GO:0160203	mitochondrial disulfide relay system		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group contains CHCHD4/GFER mitochondrial disulfide-relay factors. The GO mitochondrial disulfide relay system process captures the shared mitochondrial folding chemistry better than a generic PDI label.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Membrane protein folding|Insertase for helical proteins into the outer membrane	mapped	ok_for_propagation_to_go	GO:0045040	protein insertion into mitochondrial outer membrane		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group covers the machinery that inserts helical membrane proteins into the mitochondrial outer membrane. The corresponding GO process term protein insertion into mitochondrial outer membrane is an appropriate propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Membrane protein folding|MICOS complex	mapped	ok_for_propagation_to_go	GO:0061617	MICOS complex		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group denotes MICOS-complex components. The GO MICOS complex cellular-component term is the direct target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Membrane protein folding|Sorting and assembly machinery outer membrane	mapped	ok_for_propagation_to_go	GO:0005741	mitochondrial outer membrane		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group denotes the SAM outer-membrane assembly system. The GO mitochondrial outer membrane cellular-component term is a conservative propagation target for this assembly-focused bucket.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Mitochondrial protein maturation|Methionine deformylation	mapped	ok_for_propagation_to_go	GO:0042586	peptide deformylase activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group captures mitochondrial N-terminal methionine deformylation. The shared catalytic activity is peptide deformylase activity.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Mitochondrial protein maturation|Processing peptidase	mapped	ok_for_propagation_to_go	GO:0017087	mitochondrial processing peptidase complex		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures the mitochondrial processing peptidase machinery that removes targeting presequences from imported mitochondrial proteins. The GO cellular-component term for the mitochondrial processing peptidase complex is the best supported propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Organelle-specific protein degradation|Intermembrane space protease	mapped	ok_for_propagation_to_go	GO:0005758	mitochondrial intermembrane space		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteases assigned specifically to the mitochondrial intermembrane space. The source bucket is compartmental and mechanistic rather than a single shared enzymatic GO class, so the mitochondrial intermembrane space cellular-component term is the conservative propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Organelle-specific protein degradation|Matrix protease	mapped	ok_for_propagation_to_go	GO:0005759	mitochondrial matrix		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group identifies matrix-local protease systems. The source is a compartmental proteostasis bucket, so the mitochondrial matrix cellular-component term is the conservative propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Protein transport|Cytosolic mitochondria import stimulation factor	mapped	ok_for_propagation_to_go	GO:0015031	protein transport		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures cytosolic factors that stimulate mitochondrial import before TOM/TIM route commitment. The source is broader than a specific matrix-import pathway, so the conservative propagation target is GO protein transport.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Protein transport|Inner membrane import	mapped	ok_for_propagation_to_go	GO:0045039	protein insertion into mitochondrial inner membrane		high_level_source	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, inner-membrane import is a group that covers TIM22, TIM17/23, and related inner-membrane insertion routes. The broader GO process protein insertion into mitochondrial inner membrane is therefore the correct propagation target.
mitochondrial_proteostasis.yaml	group	Mitochondrial proteostasis|Protein transport|Outer membrane import	mapped	ok_for_propagation_to_go	GO:0045040	protein insertion into mitochondrial outer membrane		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group covers the outer-membrane entry route for mitochondrial protein import. The matching GO process protein insertion into mitochondrial outer membrane is the best conservative propagation target.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Chaperone|HSP60 system|HSP10	mapped	ok_for_propagation_to_go	GO:0044183	protein folding chaperone		broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes mitochondrial HSP10/HSPE co-chaperonins. The shared GO function is protein folding chaperone.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Chaperone|HSP60 system|HSP60	mapped	ok_for_propagation_to_go	GO:0140662	ATP-dependent protein folding chaperone		broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The mitochondrial HSP60 PN category corresponds to canonical chaperonins that carry out ATP-dependent protein folding. The source label denotes the family/system member type rather than the GO molecular-function class itself, so propagation scope is the better fit.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Protein transport|Inner membrane import|For assembly of inner membrane complexes	mapped	ok_for_propagation_to_go	GO:0032977	membrane insertase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN leaf is represented by OXA1L, the mitochondrial inner-membrane insertase for assembly of membrane complexes. Membrane insertase activity is the best-supported molecular-function target.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	mapped	ok_for_propagation_to_go	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type denotes TIMM17/23 import-complex components. The GO TIM23 mitochondrial import inner membrane translocase complex term is the direct cellular-component target.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	mapped	ok_for_propagation_to_go	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type captures TIMM22-complex components responsible for a specific inner-membrane import route. The GO cellular-component term for the TIM22 insertion complex is an appropriate propagation target.
mitochondrial_proteostasis.yaml	type	Mitochondrial proteostasis|Protein transport|Outer membrane import|TOMM complex	mapped	ok_for_propagation_to_go	GO:0005742	mitochondrial outer membrane translocase complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes TOMM-complex component membership for outer- membrane import. The source is a component-role category that maps naturally to the GO cellular-component term for the mitochondrial outer membrane translocase complex.
mitochondrial_proteostasis.yaml	subtype	Mitochondrial proteostasis|Chaperone|HSP70 system|HSP70 nucleotide exchange factor|GRPE subtype	mapped	ok_for_propagation_to_go	GO:0001405	PAM complex, Tim23 associated import motor		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This mitochondrial GRPE subtype is represented by GRPEL1/GRPEL2, PAM import-motor nucleotide-exchange factors. The GO PAM complex term is the direct complex-membership target.
nuclear_proteostasis.yaml	class	Nuclear proteostasis|Protein transport	mapped	ok_for_propagation_to_go	GO:0015031	protein transport		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN nuclear Protein transport class covers the machinery and routes that move proteins across the nuclear envelope. GO protein transport is the correct propagation target, although the PN class is specialized to the nuclear compartment.
nuclear_proteostasis.yaml	group	Nuclear proteostasis|Chaperone|Histone chaperone	mapped	ok_for_propagation_to_go	GO:0140713	histone chaperone activity		high_level_source	manual_gene_level_review_required_before_gene_review_change	This PN group collects nuclear histone-chaperone factors involved in histone handling, deposition, or exchange. The PN bucket is narrower than general nuclear proteostasis and aligns well with the GO molecular function histone chaperone activity.
nuclear_proteostasis.yaml	group	Nuclear proteostasis|Protein transport|Nuclear pore complex	mapped	ok_for_propagation_to_go	GO:0005643	nuclear pore		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group denotes core components of the nuclear pore complex. The closest current GO target in the local ontology cache is the cellular-component term nuclear pore.
nuclear_proteostasis.yaml	group	Nuclear proteostasis|Protein transport|Nuclear transport receptor	mapped	ok_for_propagation_to_go	GO:0006913	nucleocytoplasmic transport		high_level_source;source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group is not a clean molecular-function class. In the workbook it includes canonical karyopherin-beta transport receptors, importin-alpha cargo-recognition adaptors, and other dedicated nuclear-transport factors such as SNUPN and HIKESHI. The shared biology is participation in receptor-mediated traffic through the nuclear pore, not a single GO receptor-activity term, so the defensible target is the broader process nucleocytoplasmic transport.
nuclear_proteostasis.yaml	group	Nuclear proteostasis|Protein transport|Nuclear transport, RAN system	mapped	ok_for_propagation_to_go	GO:0006913	nucleocytoplasmic transport		high_level_source;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN Ran-system group captures the directionality and cargo-release machinery that powers nuclear import and export. This is a mechanistic subsystem within the broader GO process nucleocytoplasmic transport.
nuclear_proteostasis.yaml	type	Nuclear proteostasis|Protein transport|Nuclear transport receptor|Importin, alpha type	mapped	ok_for_propagation_to_go	GO:0006913	nucleocytoplasmic transport		source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	Importin-alpha factors are primarily cargo-recognition adaptors that bind NLS-containing cargo and work with karyopherin-beta transport receptors, rather than forming a clean standalone GO receptor-activity class in the local ontology. The PN type is therefore better propagated to the process nucleocytoplasmic transport than forced into an MF mapping.
nuclear_proteostasis.yaml	type	Nuclear proteostasis|Protein transport|Nuclear transport receptor|Importin, beta type	mapped	ok_for_propagation_to_go	GO:0006913	nucleocytoplasmic transport		source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	Importin-beta family members are the closest thing in this PN branch to a transport-receptor activity class, but the current validated GO cache does not expose a clean family-level importin/exportin receptor MF term for this mapping set. The source type is therefore propagated to the broader process nucleocytoplasmic transport.
nuclear_proteostasis.yaml	type	Nuclear proteostasis|Protein transport|Nuclear transport receptor|Non-importin transport receptor	mapped	ok_for_propagation_to_go	GO:0006913	nucleocytoplasmic transport		source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type groups dedicated nuclear-transport factors outside the canonical importin-alpha/importin-beta classes, including factors such as SNUPN and HIKESHI. Because this is a mixed mechanistic bucket rather than a single shared molecular activity, propagation to nucleocytoplasmic transport is the appropriate level.
pn_regulation.yaml	class	PN regulation|Stress response integration	mapped	ok_for_propagation_to_go	GO:0006950	response to stress		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN class is an umbrella bucket for multiple stress-response axes. GO response to stress is intentionally broad but is still the most conservative propagation target for the class-level label.
pn_regulation.yaml	class	PN regulation|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN class is the transcription-factor branch of proteostasis regulation. Current members converge on DNA-binding transcription-factor activity, making this an appropriate class-level propagation target.
pn_regulation.yaml	class	PN regulation|Translation regulator	mapped	ok_for_propagation_to_go	GO:0006417	regulation of translation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN class is the broad translation-regulatory bucket. GO regulation of translation is the conservative propagation target for the umbrella label.
pn_regulation.yaml	group	PN regulation|Transcription factor regulator|Inflammatory response	mapped	ok_for_propagation_to_go	GO:0006954	inflammatory response		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures transcription-factor regulators assigned to inflammatory-response control. Propagation to inflammatory response keeps the source-side process context while remaining conservative about exact equivalence.
pn_regulation.yaml	group	PN regulation|Transcription factor regulator|Oxidative stress response	mapped	ok_for_propagation_to_go	GO:1900407	regulation of cellular response to oxidative stress		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures regulators of oxidative-stress-responsive transcription factors. Propagation to regulation of cellular response to oxidative stress preserves the intended process context.
pn_regulation.yaml	group	PN regulation|Transcription factor regulator|Unfolded protein response	mapped	ok_for_propagation_to_go	GO:0030968	endoplasmic reticulum unfolded protein response		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This regulator bucket is represented by ERN1/IRE1 signaling in the PN taxonomy. The broader ER unfolded protein response term is the appropriate propagation target for the source label.
pn_regulation.yaml	group	PN regulation|Transcription factor|Heat shock response	mapped	ok_for_propagation_to_go	GO:0034605	cellular response to heat		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	The PN group contains heat-shock transcription factors. Propagation to cellular response to heat captures the shared response program without asserting a specific target-gene set.
pn_regulation.yaml	group	PN regulation|Transcription factor|Hypoxic stress response	mapped	ok_for_propagation_to_go	GO:0071456	cellular response to hypoxia		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	The PN group contains hypoxia-response transcription factors such as HIF1A. Cellular response to hypoxia is the matching process-level target for this branch.
pn_regulation.yaml	group	PN regulation|Transcription factor|Inflammatory response	mapped	ok_for_propagation_to_go	GO:0006954	inflammatory response		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures transcription factors assigned to inflammatory response signaling as a proteostasis-regulatory context. The source is a context-defined regulator bucket rather than an exact GO-equivalent class.
pn_regulation.yaml	group	PN regulation|Transcription factor|Integrated stress response	mapped	ok_for_propagation_to_go	GO:0140467	integrated stress response signaling		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN path groups transcription factors that execute the transcriptional arm of the integrated stress response. The source category is a regulator subclass within the signaling program, so propagation to the GO ISR signaling term is appropriate.
pn_regulation.yaml	group	PN regulation|Transcription factor|Oxidative stress response	mapped	ok_for_propagation_to_go	GO:1900407	regulation of cellular response to oxidative stress		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures transcription factors assigned to oxidative-stress response programs. Those factors regulate the oxidative-stress response, so the GO regulation term is the appropriate propagation target.
pn_regulation.yaml	group	PN regulation|Transcription factor|Unfolded protein response	mapped	ok_for_propagation_to_go	GO:0030968	endoplasmic reticulum unfolded protein response		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	The PN group contains transcription factors that execute ER unfolded-protein-response programs. The GO ER unfolded protein response term is the conservative process target.
pn_regulation.yaml	group	PN regulation|Translation regulator|Integrated stress response	mapped	ok_for_propagation_to_go	GO:0140467	integrated stress response signaling		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN path covers translation-regulator components of the integrated stress response, including EIF2S1 phosphorylation control. These genes are participants in integrated stress response signaling, but the PN group is a mechanistic slice of the process rather than a GO-equivalent class.
pn_regulation.yaml	group	PN regulation|Translation regulator|Unfolded protein response	mapped	ok_for_propagation_to_go	GO:1903894	regulation of IRE1-mediated unfolded protein response		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group marks the translational control arm of the unfolded protein response. Regulation of IRE1-mediated unfolded protein response is the cleanest propagation target in the local GO cache.
pn_regulation.yaml	group	PN regulation|Translation regulator|microRNA	mapped	ok_for_propagation_to_go	GO:0035278	miRNA-mediated gene silencing by inhibition of translation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group is specifically the microRNA branch under translation regulation. The matching GO process captures translational inhibition mediated by miRNAs.
pn_regulation.yaml	type	PN regulation|Transcription factor regulator|Oxidative stress response|NFE2L2 modulator	mapped	ok_for_propagation_to_go	GO:0006979	response to oxidative stress		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	NFE2L2 modulators are upstream regulators of the oxidative-stress response program. GO response to oxidative stress is the conservative propagation target here.
pn_regulation.yaml	type	PN regulation|Transcription factor regulator|Unfolded protein response|XBP1 modulator	mapped	ok_for_propagation_to_go	GO:1903894	regulation of IRE1-mediated unfolded protein response		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, XBP1 modulators are classified under transcription-factor regulators rather than translation regulators. They remain direct participants in IRE1-mediated unfolded protein response control, so the same GO regulation term is the conservative propagation target.
pn_regulation.yaml	type	PN regulation|Transcription factor|Heat shock response|Transcription of heat shock response genes	mapped	ok_for_propagation_to_go	GO:0034605	cellular response to heat		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf captures HSF-mediated heat-shock transcriptional response. The shared GO process target is cellular response to heat.
pn_regulation.yaml	type	PN regulation|Transcription factor|Hypoxic stress response|Transcription of hypoxic stress response genes	mapped	ok_for_propagation_to_go	GO:0071456	cellular response to hypoxia		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf captures HIF-mediated hypoxic transcriptional response. The shared GO process target is cellular response to hypoxia.
pn_regulation.yaml	type	PN regulation|Transcription factor|Integrated stress response|Transcription of integrated stress response genes	mapped	ok_for_propagation_to_go	GO:0140467	integrated stress response signaling		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf denotes transcriptional execution of the integrated stress response. The existing ISR signaling mapping is appropriate at this narrower level as well.
pn_regulation.yaml	type	PN regulation|Transcription factor|Oxidative stress response|Transcription of oxidative response genes	mapped	ok_for_propagation_to_go	GO:1900407	regulation of cellular response to oxidative stress		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type names the transcriptional arm of the oxidative-stress response. Mapping to regulation of cellular response to oxidative stress preserves the process-level meaning without overclaiming exactness.
pn_regulation.yaml	type	PN regulation|Transcription factor|Unfolded protein response|Transcription of unfolded protein response genes	mapped	ok_for_propagation_to_go	GO:0006986	response to unfolded protein		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures transcriptional outputs of the unfolded-protein response. The broader GO response-to-unfolded-protein process is a conservative propagation target for this label.
pn_regulation.yaml	type	PN regulation|Translation regulator|Integrated stress response|Dephosphorylation of EIF2alpha/EIF2S1	mapped	ok_for_propagation_to_go	GO:0032055	negative regulation of translation in response to stress		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	EIF2S1 dephosphorylation resets the integrated stress response machinery that had imposed stress-responsive translational repression. The PN type remains part of this translation-regulatory stress module and can propagate to the same GO stress-translation term.
pn_regulation.yaml	type	PN regulation|Translation regulator|Integrated stress response|Phosphorylation of EIF2alpha/EIF2S1	mapped	ok_for_propagation_to_go	GO:0032055	negative regulation of translation in response to stress		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	EIF2S1 phosphorylation is the canonical mechanism that suppresses global translation during the integrated stress response. The GO term negative regulation of translation in response to stress is therefore an appropriate propagation target.
pn_regulation.yaml	type	PN regulation|Translation regulator|Unfolded protein response|Phosphorylation of EIF2alpha/EIF2S1	mapped	ok_for_propagation_to_go	GO:1903894	regulation of IRE1-mediated unfolded protein response		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type links eIF2alpha phosphorylation to unfolded-protein-response control. The exact GO response-to-unfolded-protein term is broader than the mechanistic subtype, so propagation to the IRE1-mediated UPR regulation term is conservative and still informative.
pn_regulation.yaml	subtype	PN regulation|Transcription factor|Inflammatory response|Transcription of xenobiotic response genes|NFkB complex component	mapped	ok_for_propagation_to_go	GO:0071159	NF-kappaB complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This subtype consists of NF-kappaB transcription-factor complex components. The GO cellular-component term NF-kappaB complex is a direct, defensible propagation target.
translation.yaml	branch	Translation	context_only	too_broad_to_propagate	GO:0006412	translation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	The PN Translation branch is organized around the translation apparatus and immediately associated cotranslational quality-control systems. GO translation is the closest high-level process label, but the PN branch also contains adjacent machinery such as ribosome biogenesis and nascent-chain handling. Keeping this relationship is useful for interpretation, but it is too broad to project safely onto every member.
translation.yaml	class	Translation|Cytosolic translation	context_only	too_broad_to_propagate	GO:0002181	cytoplasmic translation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	The PN class Cytosolic translation is centered on the cytoplasmic translation apparatus and process, but it also houses supporting machinery such as ribosome biogenesis factors. The GO process term is a useful high-level label for the class, but propagating it to all members would over-annotate genes whose PN placement is through assembly or maturation context rather than core cytoplasmic translation.
translation.yaml	class	Translation|Mitochondrial translation	context_only	too_broad_to_propagate	GO:0032543	mitochondrial translation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN class is a useful mitochondrial-translation context, but it contains ribosome components, assembly factors, tRNA synthetases, regulatory factors, and translation factors. Direct propagation to mitochondrial translation would over-annotate several adjacent machinery classes, so the relationship is retained as context only.
translation.yaml	group	Translation|Cytosolic translation|Ribosome	mapped	ok_for_propagation_to_go	GO:0022626	cytosolic ribosome		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group denotes the cytosolic ribosome within the cytosolic translation branch. The more specific GO cellular-component term cytosolic ribosome is preferable to the broader ribosome term.
